timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.07834946 -0.0771888 ],"[[ 0.00081558  0.04755294 -0.05666751 -0.07802029]
 [-0.00283135 -0.00119515  0.          0.        ]]",[-1.64457574 -2.03792843],"[  1.10610591e+00   2.19703986e+00  -8.88643932e-04   9.90304019e-01
  -4.93650539e-01  -6.93460574e-01  -9.78236397e-01   3.56131026e-01
   1.74794047e+00   7.77682017e-01   0.00000000e+00]",-2.11239,-0.279288192546,[-1.69744253 -2.44453478]
1,[-0.07834946 -0.0771888 ],"[[-0.03891556  0.00781686 -0.05666751 -0.07802029]
 [-3.95711968 -3.95922626  0.          0.        ]]",[-1.50626087 -2.19813479],"[ 1.10504771  2.19857385 -0.06054412  0.86637285 -0.49364996 -0.69345961
 -1.11075834 -0.18660741  1.74793354  0.67225654  0.        ]",-2.07832,-0.275759848511,[-1.52159715 -2.29613423]
2,[-0.07834946 -0.0771888 ],"[[-0.15694815 -0.11029387 -0.05666751 -0.07802029]
 [-7.83325589 -7.83891807  0.          0.        ]]",[-1.60261148  0.18366236],"[ 1.08895278  2.19006421 -0.23685978  0.49853788 -0.49364939 -0.69345865
 -1.24066043 -0.71860334  1.71101268  0.36219731  0.        ]",-1.90227,-0.263652279601,[-1.15227294 -2.01976299]
3,[-0.07834946 -0.0771888 ],"[[ -0.35175424  -0.25820327  -0.05666751  -0.07802029]
 [-11.63472559  -6.95495613   0.           0.        ]]",[-1.31817512 -1.71166237],"[ 1.02066884  2.15199856 -0.51956915  0.04525197 -0.49364882 -0.69345769
 -1.36805936 -0.59739056  1.55737679 -0.07582852  0.        ]",-1.60254,-0.241493736802,[-0.56036383 -1.71415722]
4,[-0.07834946 -0.0771888 ],"[[ -0.62182044  -0.4356323   -0.05666751  -0.07802029]
 [-15.35961865 -10.77518058   0.           0.        ]]",[ 0.12176353 -0.75680458],"[ 0.84493619  2.06730595 -0.8769653  -0.47470225 -0.49364824 -0.69345673
 -1.49289095 -1.12123132  1.19783874 -0.54552393  0.        ]",-1.32442,-0.206488416015,[ 0.48509252 -0.96459574]
5,[-0.07834946 -0.0771888 ],"[[ -0.92113179  -0.67905975  -0.05666751  -0.07802029]
 [-14.5742678  -13.55826015   0.           0.        ]]",[ 1.03735023 -0.32010702],"[ 0.55486448  1.88676486 -1.19801579 -1.11771063 -0.49364767 -0.69345577
 -1.4665664  -1.50285268  0.622076   -0.84017501  0.        ]",-1.03779,-0.159452982047,[ 1.38155818 -0.24965221]
6,[-0.07834946 -0.0771888 ],"[[ -1.17004264  -0.96025764  -0.05666751  -0.07802029]
 [-10.33093436 -14.55819394   0.           0.        ]]",[ 2.90107755  0.46681522],"[ 0.25515628  1.59881959 -1.38496368 -1.71453474 -0.49364709 -0.69345481
 -1.32435218 -1.6399614   0.05672312 -0.80467924  0.        ]",-0.820403,-0.113579859806,[ 1.64763474  0.07895505]
7,[-0.07834946 -0.0771888 ],"[[ -1.33493395  -1.22999275  -0.05666751  -0.07802029]
 [ -6.17185865 -12.42243303   0.           0.        ]]",[ 2.77780423  0.20551827],"[ 0.03689692  1.2627926  -1.46237388 -2.0987707  -0.49364652 -0.69345385
 -1.18496262 -1.34709539 -0.30822957 -0.57152823  0.        ]",-0.654396,-0.0801156608849,[ 1.58669472  0.09604806]
8,[-0.07834946 -0.0771888 ],"[[ -1.41745598  -1.46781734  -0.05666751  -0.07802029]
 [ -2.09376501 -11.36354079   0.           0.        ]]",[ 3.26070961 -1.01507553],"[-0.07603624  0.93747332 -1.48632879 -2.26168281 -0.49364594 -0.69345289
 -1.04828774 -1.20189402 -0.47265222 -0.31851328  0.        ]",-0.481121,-0.0596561812613,[ 1.51423764  0.08904892]
9,[-0.07834946 -0.0771888 ],"[[ -1.41920929  -1.73256576  -0.05666751  -0.07802029]
 [  1.90515717 -15.09881231   0.           0.        ]]",[ 1.42003197 -2.13840589],"[-0.0784541   0.56659399 -1.48672424 -2.23746209 -0.49364537 -0.69345193
 -0.9142667  -1.71407963 -0.50039519 -0.07806194  0.        ]",-0.46934,-0.0430112064184,[ 1.49851465  0.20817441]
