timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.05821775  2.09558566  0.20815202  1.00215442  1.15251655  0.76402692
 -0.92862444  0.36299517  0.36819307 -0.47084196  0.        ]","[[ 0.06545627  0.02266382  0.13217711  0.08743135]
 [ 0.00401469 -0.0046868   0.          0.        ]]",[ 2.3794031  -1.84490352],-0.738266,-0.105013690381,[-0.22796485 -0.22755301],[ 1.15832424 -1.46864557]
1,"[ 1.05335506  2.09573211  0.26786307  0.88535212  1.15251531  0.76402636
 -0.81714351 -0.20160394  0.365565   -0.43388082  0.        ]","[[ 0.10524171 -0.01717227  0.13217711  0.08743135]
 [ 3.96134818 -3.96571605  0.          0.        ]]",[ 1.25332359 -1.55392646],-0.766644,-0.102117087639,[-0.22796485 -0.22755301],[ 1.07756734 -1.35392678]
2,"[ 1.02566504  2.08323287  0.44334097  0.5397657   1.15251407  0.7640258
 -0.70786814 -0.75501842  0.35057934 -0.32518835  0.        ]","[[ 0.22338826 -0.13544174  0.13217711  0.08743135]
 [ 7.84039297 -7.84827938  0.          0.        ]]",[ 1.60857493 -1.83399447],-0.759858,-0.0933024580311,[-0.22796485 -0.22755301],[ 0.76499623 -1.28046906]
3,"[ 0.93765679  2.02084508  0.72159774 -0.01611241  1.15251284  0.76402525
 -0.60075212 -1.29745617  0.3029316  -0.15282883  0.        ]","[[  0.41834641  -0.33059013   0.13217711   0.08743135]
 [ 11.64278843 -11.65384048   0.           0.        ]]",[ 0.36517805 -1.43277117],-0.857572,-0.0781766084838,[-0.22796485 -0.22755301],[ 0.3424581  -1.24524879]
4,"[ 0.75722664  1.85289063  1.0372677  -0.72259272  1.1525116   0.76402469
 -0.56649597 -1.82898135  0.20683773  0.01688303  0.        ]","[[  0.66340258  -0.60108183   0.13217711   0.08743135]
 [ 12.85880194 -15.3828585    0.           0.        ]]",[-0.7965761   0.19288438],-1.013,-0.0595139864804,[-0.22796485 -0.22755301],[ 0.12252513 -1.1301384 ]
5,"[ 0.53401796  1.57342108  1.27679151 -1.35757326  1.15251036  0.76402413
 -0.66244257 -1.67649441  0.08754017  0.08951283  0.        ]","[[  0.88640659  -0.89800513   0.13217711   0.08743135]
 [  9.45287219 -14.31308363   0.           0.        ]]",[-0.85139734 -1.20227539],-1.01527,-0.0425419638024,[-0.22796485 -0.22755301],[ 0.03842971 -0.96281934]
6,"[  3.53664395e-01   1.18435544e+00   1.40859739e+00  -1.81912144e+00
   1.15250913e+00   7.64023573e-01  -7.62583685e-01  -2.20031794e+00
  -2.40807972e-02  -2.13321056e-03   0.00000000e+00]","[[  1.03979963  -1.22113871   0.13217711   0.08743135]
 [  5.89804232 -17.98809249   0.           0.        ]]",[ 1.5615     -0.80819429],-0.794239,-0.0339576755228,[-0.22796485 -0.22755301],[ 0.68183243 -0.35600427]
7,"[ 0.15212494  0.65577914  1.51161537 -1.99435832  1.15250789  0.76402302
 -0.65438285 -2.60575959 -0.19107127 -0.16553737  0.        ]","[[  1.19629617  -1.60944148   0.13217711   0.08743135]
 [  9.73894053 -20.83260354   0.           0.        ]]",[ 3.10361062  0.79496366],-0.598354,-0.0388700360655,[-0.22796485 -0.22755301],[ 1.35761654  0.07914472]
8,"[-0.16947677  0.14449809  1.60087034 -1.74220487  1.15250665  0.76402246
 -0.5483162  -2.09827988 -0.42454645 -0.24480269  0.        ]","[[  1.42884899  -1.99037311   0.13217711   0.08743135]
 [ 13.50408167 -17.27231972   0.           0.        ]]",[ 2.03853199 -0.86489712],-0.509209,-0.0532095651457,[-0.22796485 -0.22755301],[ 1.81373751 -0.17528462]
9,"[-0.6080053  -0.28138971  1.59551488 -1.11571961  1.15250542  0.7640219
 -0.444304   -2.53757557 -0.695234   -0.30696151  0.        ]","[[  1.73597496  -2.36674323   0.13217711   0.08743135]
 [ 17.19629605 -20.35434809   0.           0.        ]]",[ 2.89693887 -0.58534625],-0.480104,-0.0803392629795,[-0.22796485 -0.22755301],[ 2.32961249 -0.2963326 ]
10,"[-1.11598728 -0.59383777  1.39745161 -0.06578625  1.15250418  0.76402134
 -0.34234284 -2.81036596 -0.99427425 -0.4673402   0.        ]","[[  2.11621551  -2.79303287   0.13217711   0.08743135]
 [ 20.8157039  -22.26824958   0.           0.        ]]",[ 1.80127566  1.15281294],-0.822542,-0.121163996673,[-0.22796485 -0.22755301],[ 2.54653788 -0.78847349]
11,"[-1.57652037 -0.67637855  0.92690072  0.83369715  1.15250294  0.76402079
 -0.24238607 -0.35751056 -1.1828003  -0.65540482  0.        ]","[[  2.56812947  -3.10679641   0.13217711   0.08743135]
 [ 24.36396049  -5.05965242   0.           0.        ]]",[ 1.61333125 -1.51508725],-1.07208,-0.152648626688,[-0.22796485 -0.22755301],[ 2.51883817 -0.98555893]
12,"[-1.80396376 -0.67678511  0.18684262  0.86248997  1.15250171  0.76402023
 -0.14442817  0.63105363 -1.17900572 -0.60516849  0.        ]","[[  3.09029863  -3.11662042   0.13217711   0.08743135]
 [ 27.84126126   1.87585809   0.           0.        ]]",[ 2.95541372 -0.91265121],-0.884032,-0.149106016329,[-0.22796485 -0.22755301],[ 2.34936786 -1.17510128]
13,"[-1.60206393 -0.67394823 -0.66453864  0.73448264  1.15250047  0.76401967
 -0.04841901  0.65913214 -1.22217633 -0.51572841  0.        ]","[[  3.68131893  -3.07291428   0.13217711   0.08743135]
 [ 31.24938636   2.07285259   0.           0.        ]]",[ 2.77874873 -1.55292734],-1.02737,-0.148573470601,[-0.22796485 -0.22755301],[ 2.09986234 -1.24539447]
14,"[-0.8941048  -0.66998923 -1.29345652  0.63670945  1.15249924  0.76401911
  0.04568774  0.54411412 -1.31171934 -0.50222766  0.        ]","[[  4.33982393  -3.03944682   0.13217711   0.08743135]
 [ 34.58997952   1.26591898   0.           0.        ]]",[ 3.03025037 -0.76147766],-1.13508,-0.157905037973,[-0.22796485 -0.22755301],[ 1.93576324 -1.11358213]
15,"[ 0.12210062 -0.66706514 -1.30438819  0.5815437   1.152498    0.76401856
  0.13793191  0.45902224 -1.37876554 -0.58457557  0.        ]","[[  5.06447736  -3.02051545   0.13217711   0.08743135]
 [ 37.86445506   0.66893891   0.           0.        ]]",[ 2.1232043  -0.94064637],-1.11455,-0.169720181867,[-0.22796485 -0.22755301],[ 1.94316387 -0.72752494]
16,"[ 0.9312544  -0.66543945 -0.51729322  0.55435564  1.15249676  0.764018
  0.22835057  0.40757754 -1.36752309 -0.70870771  0.        ]","[[  5.85397012  -3.01116967   0.13217711   0.08743135]
 [ 41.07412916   0.30801831   0.           0.        ]]",[ 1.74513379 -1.1724653 ],-0.996844,-0.175418462912,[-0.22796485 -0.22755301],[ 2.19936752 -0.32449719]
