timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.46123484 -0.41965625],"[[-0.07560722  0.07918758  0.02448214  0.00549588]
 [ 0.00207629 -0.00098587  0.          0.        ]]",[-0.7937302  -2.52752947],"[ 1.0088866   2.04742799  0.11509908  1.29129138  0.2098261   0.041134
 -0.81346356  0.36673744  1.3296158   0.24146066  0.        ]",-2.80159,-0.185663296752,[-0.47533616 -2.84504867]
1,[-0.46123484 -0.41965625],"[[-0.10705425  0.03945245  0.02448214  0.00549588]
 [-3.13633248 -3.95933878  0.          0.        ]]",[ 0.24238222 -2.69141607],"[ 1.00458905  2.05076752  0.06717563  1.18545816  0.20982604  0.04113399
 -0.89580937 -0.22320405  1.32514856  0.1266578   0.        ]",-2.73302,-0.186197031117,[-0.1287224  -2.69529343]
2,[-0.46123484 -0.41965625],"[[ -1.59523076e-01  -7.86796758e-02   2.44821410e-02   5.49587763e-03]
 [ -2.11396561e+00  -7.84093558e+00   0.00000000e+00   0.00000000e+00]]",[-0.65778549 -2.09842997],"[ 0.99414253  2.04747916 -0.0124004   0.87048767  0.20982599  0.04113398
 -0.86898389 -0.80170589  1.29560406 -0.12208552  0.        ]",-2.69261,-0.187224929191,[-0.00310636 -2.6049149 ]
3,[-0.46123484 -0.41965625],"[[ -2.27476954e-01  -2.73658711e-01   2.44821410e-02   5.49587763e-03]
 [ -4.67295951e+00  -1.16442948e+01   0.00000000e+00   0.00000000e+00]]",[-0.01051894 -2.52659515],"[ 0.97456755  1.99906576 -0.11443537  0.3590852   0.20982593  0.04113397
 -0.93612685 -1.36854679  1.19808358 -0.47385205  0.        ]",-2.56909,-0.187738085073,[ 0.55807948 -2.41146159]
4,[-0.46123484 -0.41965625],"[[ -3.20416687e-01  -5.43959296e-01   2.44821410e-02   5.49587763e-03]
 [ -4.62129896e+00  -1.53733317e+01   0.00000000e+00   0.00000000e+00]]",[ 1.86431811 -2.44699369],"[ 0.93690904  1.84706482 -0.25131569 -0.30071512  0.20982587  0.04113396
 -0.93477091 -1.92430941  0.96864823 -0.89082857  0.        ]",-2.34233,-0.186217313622,[ 1.13615406 -1.96783137]
5,[-0.46123484 -0.41965625],"[[ -3.72228868e-01  -8.88113702e-01   2.44821410e-02   5.49587763e-03]
 [ -5.73441115e-01  -1.90298930e+01   0.00000000e+00   0.00000000e+00]]",[ 1.41229446 -1.13909947],"[ 0.91056107  1.52810319 -0.32589197 -0.99008856  0.20982581  0.04113395
 -0.82856196 -2.46926783  0.63962233 -1.16277163  0.        ]",-2.27225,-0.178756060825,[ 0.99635625 -1.26050067]
6,[-0.46123484 -0.41965625],"[[ -3.43888785e-01  -1.30467060e+00   2.44821410e-02   5.49587763e-03]
 [  3.39425559e+00  -2.26137878e+01   0.00000000e+00   0.00000000e+00]]",[ 0.84687103 -0.23382122],"[ 0.92544097  1.00610604 -0.28527268 -1.4941698   0.20982575  0.04113394
 -0.72445638 -3.00339221  0.29731523 -1.1865868   0.        ]",-2.18963,-0.16093648082,[ 0.65930533 -0.35729152]
7,[-0.46123484 -0.41965625],"[[ -2.43064370e-01  -1.76174916e+00   2.44821410e-02   5.49587763e-03]
 [  6.67744184e+00  -2.30923928e+01   0.00000000e+00   0.00000000e+00]]",[ 0.70645304 -0.24616596],"[ 0.96912172  0.36362981 -0.1376323  -1.53960129  0.20982569  0.04113393
 -0.63831117 -3.0747133   0.00789775 -0.98201573  0.        ]",-2.03208,-0.132015952278,[ 0.88294196  0.19500524]
8,[-0.46123484 -0.41965625],"[[ -8.27929086e-02  -2.22878991e+00   2.44821410e-02   5.49587763e-03]
 [  9.34099902e+00  -2.36098967e+01   0.00000000e+00   0.00000000e+00]]",[-0.00289724  0.84536814],"[ 1.00803086 -0.23478307  0.10413745 -1.03101155  0.20982564  0.04113391
 -0.56842395 -3.15183097 -0.20320205 -0.62112216  0.        ]",-1.79028,-0.0949439818675,[ 1.1455301  -0.03454387]
9,[-0.46123484 -0.41965625],"[[  1.02053664e-01  -2.66271075e+00   2.44821410e-02   5.49587763e-03]
 [  9.14440485e+00  -1.97949256e+01   0.00000000e+00   0.00000000e+00]]",[ 1.6566145  -0.31284146],"[ 1.00536702 -0.62637874  0.3866082  -0.14930997  0.20982558  0.0411339
 -0.57358203 -2.58325832 -0.35205495 -0.20951615  0.        ]",-1.41866,-0.0582006915911,[ 1.12449837 -0.70813453]
