timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.03113237  2.07900557  0.18873821  1.14663473 -1.05605685  0.24478891
 -0.87154161  0.36492088  2.44085022  0.08593446  0.        ]","[[ 0.01197802  0.05185041 -0.12239548  0.02771997]
 [-0.00230705 -0.00400283  0.          0.        ]]",[-1.15167013 -2.23906485],-3.3468,-0.33273654081,[-0.29666159 -0.2689037 ],[-1.51614094 -2.29366255]
1,"[ 1.03067349  2.08078707  0.12839605  1.03638473 -1.05605607  0.24478882
 -0.97825985 -0.21180519  2.44228226 -0.04052526  0.        ]","[[-0.02774273  0.01205874 -0.12239548  0.02771997]
 [-3.95660588 -3.96197858  0.          0.        ]]",[-1.76681533 -2.70683512],-3.33576,-0.333901148944,[-0.29666159 -0.2689037 ],[-1.13221812 -2.3053565 ]
2,"[ 1.01571689  2.07298685 -0.05013808  0.70935211 -1.0560553   0.24478873
 -1.0828687  -0.77711629  2.40635535 -0.41309966  0.        ]","[[-0.14576513 -0.1061065  -0.12239548  0.02771997]
 [-7.83274986 -7.8416164   0.          0.        ]]",[-0.71248256 -1.4237866 ],-3.27045,-0.335182536652,[-0.29666159 -0.2689037 ],[-0.41949034 -2.27495623]
3,"[ 0.95268618  2.01769864 -0.32053203  0.18078848 -1.05605453  0.24478864
 -1.15472035 -1.33129504  2.23014408 -0.96252082  0.        ]","[[ -0.32913176  -0.30109813  -0.12239548   0.02771997]
 [-10.49513314 -11.64486007   0.           0.        ]]",[ 0.71453224 -1.83743967],-2.99601,-0.330401105335,[-0.29666159 -0.2689037 ],[ 0.60474306 -2.10848665]
4,"[ 0.84602306  1.85776336 -0.56927094 -0.49635783 -1.05605375  0.24478855
 -1.07281319 -1.87480195  1.87468855 -1.44580664  0.        ]","[[ -0.5085833   -0.57141996  -0.12239548   0.02771997]
 [ -7.46022305 -15.37487706   0.           0.        ]]",[ 1.7109668  -0.51776916],-2.74398,-0.313854374294,[-0.29666159 -0.2689037 ],[ 1.03410625 -1.90731585]
5,"[ 0.76173674  1.55336094 -0.70804371 -1.16249256 -1.05605298  0.24478846
 -0.96207464 -2.1293629   1.46351282 -1.66409191  0.        ]","[[ -0.61661896  -0.89644632  -0.12239548   0.02771997]
 [ -3.35700563 -17.12191576   0.           0.        ]]",[-0.06029854  0.1375029 ],-2.46982,-0.287061292229,[-0.29666159 -0.2689037 ],[ 0.95978552 -1.56385493]
6,"[ 0.70065805  1.14583752 -0.79127528 -1.60988502 -1.0560522   0.24478837
 -0.96676712 -2.00061896  1.0809584  -1.65601292  0.        ]","[[ -0.68550362  -1.23001993  -0.12239548   0.02771997]
 [ -3.53090221 -16.23838962   0.           0.        ]]",[ 0.64865974 -0.35475254],-2.0691,-0.253575609171,[-0.29666159 -0.2689037 ],[ 0.91705179 -1.08826864]
7,"[ 0.6586411   0.6836643  -0.84227449 -1.76926346 -1.05605143  0.24478828
 -0.89563896 -2.15852486  0.77128665 -1.47884954  0.        ]","[[ -0.72967935  -1.56566124  -0.12239548   0.02771997]
 [ -0.89538178 -17.32210385   0.           0.        ]]",[ 0.28021976 -1.32594993],-1.87531,-0.215924715333,[-0.29666159 -0.2689037 ],[ 0.67428768 -0.55191761]
8,"[ 0.65216609  0.15866059 -0.84974048 -1.57400304 -1.05605065  0.24478819
 -0.86525863 -2.68552671  0.56072822 -1.14701131  0.        ]","[[ -0.73629204  -1.94839195  -0.12239548   0.02771997]
 [  0.23029327 -20.93889763   0.           0.        ]]",[ 0.45279912 -0.15900268],-1.72527,-0.173566000434,[-0.29666159 -0.2689037 ],[ 0.71125007 -0.20977759]
9,"[ 0.67402794 -0.32958176 -0.8241218  -0.93140747 -1.05604988  0.2447881
 -0.8170452  -2.7168651   0.48370512 -0.7112894   0.        ]","[[ -0.7137636   -2.36932858  -0.12239548   0.02771997]
 [  2.01674753 -21.15402334   0.           0.        ]]",[ 0.31922095 -0.98681272],-1.56802,-0.133036130017,[-0.29666159 -0.2689037 ],[ 0.58301598 -0.29377934]
10,"[ 0.72287178 -0.65922331 -0.76235971  0.14622502 -1.05604911  0.24478801
 -0.78403966 -3.22517089  0.56155082 -0.2346131   0.        ]","[[ -0.66115913  -2.82741077  -0.12239548   0.02771997]
 [  3.239699   -24.64255891   0.           0.        ]]",[ 1.28921567 -0.93693482],-1.37186,-0.110702131683,[-0.29666159 -0.2689037 ],[ 0.76631367 -0.97682744]
11,"[ 0.80981788 -0.725288   -0.63298839  1.17420984 -1.05604833  0.24478792
 -0.6788977  -0.40705447  0.73078071  0.13082431  0.        ]","[[-0.55728141 -3.20340531 -0.12239548  0.02771997]
 [ 7.13555286 -5.30206652  0.          0.        ]]",[-0.46775987 -1.02396787],-1.46255,-0.11991727422,[-0.29666159 -0.2689037 ],[-0.59611982 -1.46404982]
12,"[ 0.89521653 -0.72636598 -0.46910652  1.13540667 -1.05604756  0.24478783
 -0.7326807   0.89672599  0.7061476   0.0977986   0.        ]","[[-0.434564   -3.18938751 -0.12239548  0.02771997]
 [ 5.14269575  3.64566925  0.          0.        ]]",[-2.23860011 -1.16959526],-1.48865,-0.11734308401,[-0.29666159 -0.2689037 ],[-0.65533906 -1.02027452]
13,"[ 0.93089683 -0.72741549 -0.38233787  0.92510483 -1.05604678  0.24478774
 -0.84228212  0.86128868  0.67508148  0.01258549  0.        ]","[[-0.37245636 -3.1135064  -0.12239548  0.02771997]
 [ 1.08157407  3.4024697   0.          0.        ]]",[-0.11236632 -1.02571528],-1.33205,-0.11521109771,[-0.29666159 -0.2689037 ],[-0.603131   -1.01033735]
14,"[ 0.9397275  -0.72324274 -0.35826964  0.77571234 -1.05604601  0.24478765
 -0.85486802  0.65864043  0.66062511 -0.04654349  0.        ]","[[-0.35550412 -3.05952978 -0.12239548  0.02771997]
 [ 0.61520497  2.0117148   0.          0.        ]]",[-1.44237766 -0.63897163],-1.37482,-0.1150119284,[-0.29666159 -0.2689037 ],[-0.56795967 -1.03801441]
15,"[ 0.92517913 -0.71918251 -0.39729439  0.69334443 -1.05604523  0.24478756
 -0.96205109  0.51807379  0.65207707 -0.07465919  0.        ]","[[-0.38304761 -3.02967701 -0.12239548  0.02771997]
 [-3.35631349  1.04702013  0.          0.        ]]",[-0.08248158 -2.84777738],-1.29187,-0.114836339368,[-0.29666159 -0.2689037 ],[-0.42291307 -1.04846132]
16,"[ 0.88376902 -0.71676418 -0.49410738  0.6534783  -1.05604446  0.24478747
 -0.96907135  0.43430093  0.64371856 -0.08027978  0.        ]","[[-0.45278407 -3.01519392 -0.12239548  0.02771997]
 [-3.61646202  0.47209586  0.          0.        ]]",[ 0.3911336  -0.53813725],-1.30146,-0.114024366669,[-0.29666159 -0.2689037 ],[-0.38563603 -1.02834523]
17,"[ 0.84582184 -0.71550558 -0.56963047  0.63445954 -1.05604369  0.24478738
 -0.92534476  0.4004365   0.63784777 -0.07914456  0.        ]","[[-0.50885736 -3.00827538 -0.12239548  0.02771997]
 [-1.99626611  0.23968849  0.          0.        ]]",[ 0.37043493 -0.3923533 ],-1.30446,-0.113294231083,[-0.29666159 -0.2689037 ],[-0.44999987 -1.01163292]
18,"[ 0.82773961 -0.71483657 -0.6023218   0.62474827 -1.05604291  0.24478729
 -0.88469545  0.38346953  0.63501199 -0.07896634  0.        ]","[[-0.53367076 -3.00474026 -0.12239548  0.02771997]
 [-0.49009257  0.12324684  0.          0.        ]]",[-0.34738046 -1.42843153],-1.29704,-0.112953494829,[-0.29666159 -0.2689037 ],[-0.51799202 -1.00642264]
19,"[ 0.80989586 -0.71462464 -0.63284973  0.62172783 -1.05604214  0.2447872
 -0.92155203  0.36751649  0.63306456 -0.07648305  0.        ]","[[-0.55717495 -3.00364048 -0.12239548  0.02771997]
 [-1.85577501  0.01376367  0.          0.        ]]",[-0.20969841 -0.2391346 ],-1.31121,-0.112643874097,[-0.29666159 -0.2689037 ],[-0.42913407 -0.9943682 ]
20,"[ 0.773764   -0.71446686 -0.69014142  0.61949622 -1.05604136  0.24478711
 -0.94296694  0.37268009  0.62996857 -0.07012889  0.        ]","[[-0.60225206 -3.00282784 -0.12239548  0.02771997]
 [-2.64929231  0.04920196  0.          0.        ]]",[-0.54785111 -0.78508745],-1.31073,-0.112075931999,[-0.29666159 -0.2689037 ],[-0.34527105 -0.96562052]
21,"[ 0.70896885 -0.71441246 -0.78061368  0.61873302 -1.05604059  0.24478702
 -1.0000908   0.36468849  0.62572813 -0.05844103  0.        ]","[[-0.67647502 -3.00254998 -0.12239548  0.02771997]
 [-4.76594905 -0.00564259  0.          0.        ]]",[-0.44407773 -1.79437704],-1.2988,-0.111209335855,[-0.29666159 -0.2689037 ],[-0.12286872 -0.90042251]
22,"[ 0.59941128 -0.71449482 -0.90708108  0.61990153 -1.05603981  0.24478693
 -1.04499512  0.36163958  0.62114551 -0.03929869  0.        ]","[[-0.7884883  -3.00297568 -0.12239548  0.02771997]
 [-6.42983344 -0.02656598  0.          0.        ]]",[-0.17746925 -0.6125699 ],-1.32017,-0.110089551594,[-0.29666159 -0.2689037 ],[ 0.21277533 -0.77738094]
23,"[ 0.45106212 -0.71450517 -1.04084244  0.62005299 -1.05603904  0.24478684
 -1.06052229  0.36690839  0.61773995 -0.01605621  0.        ]","[[-0.92285776 -3.00303095 -0.12239548  0.02771997]
 [-7.00519617  0.00959431  0.          0.        ]]",[ 0.12944355 -1.4378256 ],-1.32406,-0.109023053262,[-0.29666159 -0.2689037 ],[ 0.50382268 -0.64186788]
24,"[ 0.28780865 -0.71454094 -1.15216777  0.62056464 -1.05603827  0.24478675
 -1.04294739  0.36292712  0.61692212  0.00743265  0.        ]","[[-1.05642818 -3.00321741 -0.12239548  0.02771997]
 [-6.35401496 -0.01772779  0.          0.        ]]",[ 1.60728086 -1.09771471],-1.30317,-0.108304013012,[-0.29666159 -0.2689037 ],[ 0.69920009 -0.51702595]
25,"[ 0.17559247 -0.71460581 -1.21154123  0.6214903  -1.05603749  0.24478666
 -0.93269834  0.36341906  0.61793096  0.02270118  0.        ]","[[-1.14252158 -3.00355463 -0.12239548  0.02771997]
 [-2.26893855 -0.01435065  0.          0.        ]]",[-0.24658406  1.93958721],-1.45733,-0.108048264681,[-0.29666159 -0.2689037 ],[ 0.54061973 -0.49683088]
26,"[ 0.10187264 -0.70590307 -1.24398213  0.51350772 -1.05603672  0.24478657
 -0.95782917  0.94041113  0.58896773  0.01032449  0.        ]","[[-1.19724344 -2.96411132 -0.12239548  0.02771997]
 [-3.20014422  3.94548581  0.          0.        ]]",[ 1.28748053 -0.24359707],-1.32074,-0.104860615254,[-0.29666159 -0.2689037 ],[ 0.79202437 -0.54851419]
27,"[ 0.06951365 -0.68570633 -1.25669299  0.3280187  -1.05603594  0.24478648
 -0.84926708  0.78850799  0.53800584 -0.02461573  0.        ]","[[-1.22088648 -2.89566122 -0.12239548  0.02771997]
 [ 0.82242788  2.90299458  0.          0.        ]]",[ 0.68458606  0.02185042],-1.32716,-0.0997579093566,[-0.29666159 -0.2689037 ],[ 0.50889552 -0.49412879]
28,"[ 0.12879252 -0.66344693 -1.23270416  0.17235559 -1.05603517  0.24478639
 -0.77655703  0.79275536  0.49882746 -0.07604514  0.        ]","[[-1.17740671 -2.83730884 -0.12239548  0.02771997]
 [ 3.51656394  2.93214688  0.          0.        ]]",[  3.42768709e-04  -4.01788578e-01],-1.32263,-0.0969081955938,[-0.29666159 -0.2689037 ],[ 0.19012219 -0.57017362]
29,"[ 0.22148948 -0.64455045 -1.18877358  0.06177763 -1.05603439  0.2447863
 -0.77840095  0.55248408  0.47776827 -0.13093223  0.        ]","[[-1.10776116 -2.79521039 -0.12239548  0.02771997]
 [ 3.44822435  1.28319406  0.          0.        ]]",[-0.23542712  1.69135037],-1.38915,-0.0966973065991,[-0.29666159 -0.2689037 ],[-0.00205684 -0.49323195]
