timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.0318198   2.08199571  0.23371688  1.04882939  0.19690683 -0.886152
 -0.87548166  0.36563985  1.27756203  1.40573658  0.        ]","[[ 0.04391181  0.01810947  0.02200199 -0.10284038]
 [-0.00495236  0.00184364  0.          0.        ]]",[-1.22830765 -1.74693874],-2.83058,-0.219623663016,[-0.28610727 -0.25460085],[-2.43236089 -2.66508961]
1,"[ 1.03321536  2.08189556  0.17335383  0.93845962  0.19690676 -0.88615144
 -0.98243314 -0.2101295   1.27988473  1.2797956   0.        ]","[[ 0.00413869 -0.02156642  0.02200199 -0.10284038]
 [-3.95919925 -3.95624649  0.          0.        ]]",[-2.6057751  -1.09679355],-2.83711,-0.213557934239,[-0.28610727 -0.25460085],[-1.93456352 -2.38210082]
2,"[ 1.02375146  2.06856336 -0.00553454  0.61130079  0.19690669 -0.88615088
 -1.08727114 -0.77450247  1.24669835  0.90849374  0.        ]","[[-0.11393522 -0.13961813  0.02200199 -0.10284038]
 [-7.83531242 -7.83599417  0.          0.        ]]",[-0.38662967 -3.33105178],-2.57616,-0.194617440356,[-0.28610727 -0.25460085],[-1.19065559 -2.03932691]
3,"[ 0.97451087  2.00443762 -0.25894325  0.08513505  0.19690662 -0.88615032
 -1.124415   -1.3278345   1.08459362  0.38395806  0.        ]","[[ -0.2844196   -0.33450341   0.02200199  -0.10284038]
 [ -9.2086324  -11.63984691   0.           0.        ]]",[ 1.1796414  -1.20201774],-2.31307,-0.163944549212,[-0.28610727 -0.25460085],[-0.28581455 -1.4603945 ]
4,"[ 0.901963    1.8333545  -0.46177928 -0.58320235  0.19690654 -0.88614976
 -1.01246922 -1.87050231  0.77968336 -0.051696    0.        ]","[[ -0.42706534  -0.60473036   0.02200199  -0.10284038]
 [ -5.06978703 -15.37040178   0.           0.        ]]",[-0.16535895 -0.60743252],-1.95495,-0.129739614387,[-0.28610727 -0.25460085],[ 0.07741025 -0.71567351]
5,"[ 0.829737    1.51425421 -0.6057058  -1.23695371  0.19690647 -0.88614921
 -1.02746862 -2.1760664   0.37931606 -0.29438863  0.        ]","[[ -0.53402381  -0.93321456   0.02200199  -0.10284038]
 [ -5.62437397 -17.47101432   0.           0.        ]]",[ 0.41708742 -0.65884768],-1.66352,-0.0948422535553,[-0.28610727 -0.25460085],[ 0.58641481  0.36289692]
6,"[ 0.7536497   1.0471051  -0.72597005 -1.6860597   0.1969064  -0.88614865
 -0.97985906 -2.5052872  -0.06625773 -0.30755332  0.        ]","[[ -0.62884991  -1.30534298   0.02200199  -0.10284038]
 [ -3.86417289 -19.73427038   0.           0.        ]]",[ 2.16746836  1.87350169],-1.48695,-0.0620325135874,[-0.28610727 -0.25460085],[ 0.70300913  1.66033721]
7,"[ 0.72118605  0.55901024 -0.77058321 -1.7733147   0.19690633 -0.88614809
 -0.87081754 -1.87257392 -0.37202631 -0.11436258  0.        ]","[[ -0.66568808  -1.65638843   0.02200199  -0.10284038]
 [  0.16730301 -15.38472704   0.           0.        ]]",[ 0.84622373  0.83289261],-1.11631,-0.0434183385169,[-0.28610727 -0.25460085],[ 0.40575603  1.96740961]
8,"[ 0.75370652  0.18839503 -0.72588692 -1.6079511   0.19690626 -0.88614753
 -0.78034347 -1.34858952 -0.48731795  0.10969437  0.        ]","[[ -0.62878288  -1.92794229   0.02200199  -0.10284038]
 [  3.51230421 -11.78262192   0.           0.        ]]",[ 0.62790036  2.76028843],-0.946621,-0.0368499134237,[-0.28610727 -0.25460085],[-0.06699917  1.87875867]
9,"[ 0.82952872 -0.05536    -0.60606708 -1.37216161  0.19690618 -0.88614697
 -0.71500738 -0.73868535 -0.49027865  0.28082821  0.        ]","[[-0.53430149 -2.12152763  0.02200199 -0.10284038]
 [ 5.92790306 -7.58985635  0.          0.        ]]",[-0.49649998  2.91563124],-0.85742,-0.0332212483641,[-0.28610727 -0.25460085],[-0.57491493  1.38655257]
