timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.48071724 -0.44604653],"[[ 0.04631947  0.04115609  0.15331408 -0.09217184]
 [-0.00102025 -0.00469518  0.          0.        ]]",[-3.3078628  -0.99342351],"[ 1.01035695  2.04865814  0.3051862   1.19485156  1.32855135 -0.79738791
 -0.80988617  0.36622431  0.25814098  1.49923063  0.        ]",-2.59042,-0.120321566238,[-2.61001253 -2.21725321]
1,[-0.48071724 -0.44604653],"[[  6.62410740e-03   1.61198444e-03   1.53314084e-01  -9.21718359e-02]
 [ -3.95535445e+00  -3.93661647e+00   0.00000000e+00   0.00000000e+00]]",[-2.10259954 -2.89529767],"[ 1.01193286  2.049856    0.24442408  1.08962121  1.32855039 -0.79738757
 -0.91346667 -0.22078246  0.26249347  1.36589988  0.        ]",-2.52922,-0.109548311573,[-1.86152363 -1.72155857]
2,[-0.48071724 -0.44604653],"[[-0.11137356 -0.11605104  0.15331408 -0.09217184]
 [-7.83152875 -7.81675519  0.          0.        ]]",[ 0.15811197 -1.73622578],"[ 1.0026688   2.04030339  0.06408119  0.777112    1.32854944 -0.79738723
 -1.01499973 -0.80005835  0.23376089  0.97133691  0.        ]",-2.35215,-0.0774548092771,[-0.57355821 -1.10399842]
3,[-0.48071724 -0.44604653],"[[ -0.26016136  -0.31056386   0.15331408  -0.09217184]
 [ -7.04991253 -11.62183767   0.           0.        ]]",[-0.78889656 -1.45422147],"[ 0.96147115  1.98191986 -0.15963788  0.27187902  1.32854848 -0.79738689
 -0.99452534 -1.36812825  0.0890807   0.45305065  0.        ]",-2.06155,-0.0365680656615,[ 0.34110999 -0.37845033]
4,[-0.48071724 -0.44604653],"[[ -0.43106573  -0.58040765   0.15331408  -0.09217184]
 [-10.03079415 -15.35010327   0.           0.        ]]",[ 1.74653896  0.69929951],"[ 0.87470137  1.81730377 -0.40557641 -0.37433761  1.32854753 -0.79738655
 -1.0726068  -1.9247285  -0.24435035 -0.07187444  0.        ]",-1.8645,-0.0430418664777,[ 1.85996485  0.81374383]
5,[-0.48071724 -0.44604653],"[[ -0.59001916  -0.85659111   0.15331408  -0.09217184]
 [ -5.87824168 -12.27846882   0.           0.        ]]",[ 1.75708876  0.53718928],"[ 0.75827693  1.55996013 -0.61772552 -0.92600463  1.32854657 -0.79738622
 -0.96383319 -1.46615522 -0.68227893 -0.3852718   0.        ]",-1.85757,-0.0920722485677,[ 2.08741999  1.14967644]
6,[-0.48071724 -0.44604653],"[[-0.66673509 -1.07839169  0.15331408 -0.09217184]
 [-1.8067608  -9.90947034  0.          0.        ]]",[ 1.34057756  1.60472807],"[ 0.69062714  1.30112779 -0.71274022 -1.26029175  1.32854562 -0.79738588
 -0.85718329 -1.11248089 -0.99264063 -0.44193835  0.        ]",-1.93159,-0.122006109357,[ 1.87894559  1.17154825]
7,[-0.48071724 -0.44604653],"[[-0.66282537 -1.23489534  0.15331408 -0.09217184]
 [ 2.18458749 -5.75471593  0.          0.        ]]",[ 0.9879688   0.99918639],"[ 0.69424582  1.09788254 -0.70802775 -1.42776149  1.32854466 -0.79738554
 -0.75263248 -0.49220715 -1.12612063 -0.39491485  0.        ]",-1.95483,-0.132164743111,[ 1.32688582  0.66313839]
8,[-0.48071724 -0.44604653],"[[-0.58035169 -1.30915968  0.15331408 -0.09217184]
 [ 6.04995745 -1.68524522  0.          0.        ]]",[ 1.85532434 -0.15278405],"[ 0.76628846  0.9971189  -0.6053838  -1.48593302  1.32854371 -0.7973852
 -0.65138163  0.11533431 -1.0789323  -0.3273771   0.        ]",-1.79634,-0.123912748065,[ 0.5142386  -0.14301783]
9,[-0.48071724 -0.44604653],"[[-0.42084777 -1.34860598  0.15331408 -0.09217184]
 [ 9.88767785 -2.25742631  0.          0.        ]]",[-0.76895775 -0.39590897],"[ 0.88103487  0.94273784 -0.39132614 -1.51108406  1.32854275 -0.79738486
 -0.55085509  0.02991193 -0.90871925 -0.21578946  0.        ]",-1.86976,-0.101037755879,[-0.56703055  0.00773573]
10,[-0.48071724 -0.44604653],"[[-0.25558299 -1.40902437  0.15331408 -0.09217184]
 [ 6.64956468 -3.77938675  0.          0.        ]]",[-0.17454565 -0.5771011 ],"[ 0.96322078  0.85853016 -0.15285697 -1.54176407  1.3285418  -0.79738452
 -0.63567495 -0.19730542 -0.76788083 -0.06953028  0.        ]",-1.71119,-0.0792946080626,[-0.73111051  0.57821143]
11,[-0.48071724 -0.44604653],"[[-0.13083621 -1.50678494  0.15331408 -0.09217184]
 [ 5.82783461 -5.989316    0.          0.        ]]",[-1.45381863  1.14207107],"[ 0.99913752  0.72064483  0.03449787 -1.57106576  1.32854084 -0.79738418
 -0.65719934 -0.52723138 -0.72324856  0.05673586  0.        ]",-1.78044,-0.0687162172843,[-0.97536296  1.32942152]
12,[-0.48071724 -0.44604653],"[[-0.05515016 -1.58564551  0.15331408 -0.09217184]
 [ 1.75430788 -1.91037171  0.          0.        ]]",[-1.34929799  1.29797745],"[ 1.00968011  0.6087225   0.14987132 -1.57622242  1.32853989 -0.79738384
 -0.76390222  0.081725   -0.72030491  0.13630662  0.        ]",-1.76732,-0.0653658882794,[-0.65344638  0.70224488]
13,[-0.48071724 -0.44604653],"[[-0.06012706 -1.58373889  0.15331408 -0.09217184]
 [-2.23869336  2.0877089   0.          0.        ]]",[ 0.55724311 -1.10611548],"[ 1.00924939  0.61142949  0.14226256 -1.57629152  1.32853893 -0.7973835
 -0.86849571  0.67860895 -0.72335313  0.13133035  0.        ]",-1.60044,-0.0658754806031,[-0.14744782 -0.11080724]
14,[-0.48071724 -0.44604653],"[[-0.08232262 -1.58213099  0.15331408 -0.09217184]
 [ 0.01163285 -1.91358622  0.          0.        ]]",[-0.18121081  0.25974568],"[ 1.00687884  0.61371238  0.10836023 -1.57634204  1.32853798 -0.79738316
 -0.80954963  0.08124474 -0.74348652  0.10998351  0.        ]",-1.68092,-0.0688625977371,[-0.35386842  0.73112679]
15,[-0.48071724 -0.44604653],"[[-0.08928974 -1.60970226  0.15331408 -0.09217184]
 [-0.70595252 -0.84709609  0.          0.        ]]",[-0.26448804  0.37336292],"[ 1.00598239  0.57457352  0.09773038 -1.57449728  1.32853702 -0.79738282
 -0.82834592  0.24046391 -0.77548117  0.10711764  0.        ]",-1.69193,-0.0725351355466,[-0.22469991  0.57302988]
