timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.02861284  2.07919013  0.03320807  0.78647518  0.06428626 -0.43166076
 -0.87727793  0.36561179  1.38595841  0.50873559  0.        ]","[[-0.08711069 -0.07531237  0.00658913 -0.05031217]
 [ 0.00050337  0.00243936  0.          0.        ]]",[-0.8520788  -3.75906624],-2.28962,-0.202986839945,[-0.27610844 -0.25624242],[-1.69373322 -2.68047833]
1,"[ 1.02348815  2.07390025 -0.01780323  0.67645499  0.06428624 -0.43166058
 -0.96850463 -0.20966857  1.37038452  0.39721655  0.        ]","[[-0.12090482 -0.11497877  0.00658913 -0.05031217]
 [-3.36870786 -3.9558908   0.          0.        ]]",[-1.76541667 -2.28282307],-2.2863,-0.20002971455,[-0.27610844 -0.25624242],[-1.23375952 -2.48742127]
2,"[ 0.99658718  2.04524489 -0.1767481   0.35268851  0.06428622 -0.43166039
 -1.0737745  -0.7735284   1.28849887  0.06460312  0.        ]","[[ -2.27286633e-01  -2.33023388e-01   6.58913394e-03  -5.03121666e-02]
 [ -7.25656727e+00  -7.83564088e+00   0.00000000e+00   0.00000000e+00]]",[-0.52114682 -3.59544988],-2.01912,-0.190561270737,[-0.27610844 -0.25624242],[-0.4566665 -2.2741518]
3,"[ 0.92355948  1.95667812 -0.41409382 -0.16012404  0.06428619 -0.43166021
 -1.12568096 -1.32632617  1.06092846 -0.40190491  0.        ]","[[ -3.91651275e-01  -4.27899476e-01   6.58913394e-03  -5.03121666e-02]
 [ -9.17361151e+00  -1.16392817e+01   0.00000000e+00   0.00000000e+00]]",[ 1.04496044 -1.15692167],-1.83677,-0.174796134801,[-0.27610844 -0.25624242],[ 0.57694316 -1.71182013]
4,"[ 0.83110823  1.75497555 -0.60673334 -0.79490788  0.06428617 -0.43166003
 -1.0136347  -1.86849334  0.70262097 -0.75836514  0.        ]","[[ -5.33604445e-01  -6.98114641e-01   6.58913394e-03  -5.03121666e-02]
 [ -5.03554323e+00  -1.53697892e+01   0.00000000e+00   0.00000000e+00]]",[ 0.55626609 -2.4807103 ],-1.52267,-0.156059723379,[-0.27610844 -0.25624242],[ 0.87029636 -0.98814178]
5,"[ 0.76970861  1.38782426 -0.70575062 -1.4099722   0.06428615 -0.43165985
 -0.95135217 -2.39982348  0.30399614 -0.88111571  0.        ]","[[ -6.11235691e-01  -1.04219208e+00   6.58913394e-03  -5.03121666e-02]
 [ -2.73534681e+00  -1.90257529e+01   0.00000000e+00   0.00000000e+00]]",[ 0.38506221 -0.12179662],-1.4626,-0.1341829112,[-0.27610844 -0.25624242],[ 0.7882477  0.1173256]
6,"[ 0.73621267  0.88585811 -0.7534225  -1.76022007  0.06428612 -0.43165966
 -0.90867671 -2.41521719 -0.06570635 -0.78107961  0.        ]","[[ -6.50129814e-01  -1.42377045e+00   6.58913394e-03  -5.03121666e-02]
 [ -1.15927738e+00  -1.91317130e+01   0.00000000e+00   0.00000000e+00]]",[ 1.1151568   1.18637617],-1.36279,-0.108442350415,[-0.27610844 -0.25624242],[ 0.72857738  1.08045554]
7,"[ 0.7508393   0.41254708 -0.73308142 -1.73903176  0.0642861  -0.43165948
 -0.80094499 -1.7848     -0.27993789 -0.55251386  0.        ]","[[ -6.33399036e-01  -1.76288362e+00   6.58913394e-03  -5.03121666e-02]
 [  2.81945578e+00  -1.47940042e+01   0.00000000e+00   0.00000000e+00]]",[ 0.55657786 -0.26140442],-1.15203,-0.0837558304855,[-0.27610844 -0.25624242],[ 0.30938303  1.22665787]
8,"[ 0.81456342  0.01346636 -0.63511869 -1.45527139  0.06428608 -0.4316593
 -0.74281492 -1.89267965 -0.36196945 -0.29134246  0.        ]","[[ -5.55470719e-01  -2.06621189e+00   6.58913394e-03  -5.03121666e-02]
 [  4.96630151e+00  -1.55363162e+01   0.00000000e+00   0.00000000e+00]]",[-0.27638486  0.8607146 ],-1.02891,-0.0595744201109,[-0.27610844 -0.25624242],[-0.12228557  1.50615835]
9,"[ 0.87702723 -0.29503575 -0.51955642 -1.00647071  0.06428606 -0.43165912
 -0.77511148 -1.35265186 -0.39542165 -0.03199937  0.        ]","[[ -4.68112770e-01  -2.33965640e+00   6.58913394e-03  -5.03121666e-02]
 [  3.77350826e+00  -1.18205367e+01   0.00000000e+00   0.00000000e+00]]",[-0.16186628  0.94891248],-0.88364,-0.0374736204612,[-0.27610844 -0.25624242],[-0.27640387  1.20383954]
10,"[ 0.91895551 -0.47299473 -0.42553524 -0.5899827   0.06428603 -0.43165894
 -0.79448756 -0.77257405 -0.40246737  0.1634773   0.        ]","[[ -3.99822925e-01  -2.53602044e+00   6.58913394e-03  -5.03121666e-02]
 [  3.05789341e+00  -7.82917611e+00   0.00000000e+00   0.00000000e+00]]",[ 0.09185032  0.78868391],-0.851419,-0.0247743550434,[-0.27610844 -0.25624242],[-0.4147428   0.77948028]
11,"[ 0.95265622 -0.56270372 -0.33462609 -0.29520961  0.06428601 -0.43165875
 -0.78627858 -0.29618726 -0.39318152  0.2864348   0.        ]","[[-0.33562356 -2.65971581  0.00658913 -0.05031217]
 [ 3.3610508  -4.55128448  0.          0.        ]]",[-1.99690516 -0.18106315],-0.91148,-0.0210377340574,[-0.27610844 -0.25624242],[-0.51744616  0.36285299]
12,"[ 0.96506367 -0.61998884 -0.29600153 -0.0491952   0.06428599 -0.43165857
 -0.89528146 -0.38730017 -0.39324718  0.38778105  0.        ]","[[-0.30879359 -2.75703155  0.00658913 -0.05031217]
 [-0.66466435 -5.17820941  0.          0.        ]]",[-1.18521068  2.01429433],-0.885303,-0.0239904786149,[-0.27610844 -0.25624242],[-0.3550531   0.32414299]
13,"[ 0.93965543 -0.65045679 -0.37178962  0.11498865  0.06428596 -0.43165839
 -1.00212444  0.20304217 -0.40897515  0.46419222  0.        ]","[[-0.36167791 -2.8198405   0.00658913 -0.05031217]
 [-4.61061552 -1.11622081  0.          0.        ]]",[-0.20750207 -0.02568637],-0.868704,-0.0300150715284,[-0.27610844 -0.25624242],[ 0.31827343  0.07433426]
14,"[ 0.88153696 -0.66035733 -0.51020015  0.17634278  0.06428594 -0.43165821
 -1.02189774  0.19147336 -0.42989156  0.5066636   0.        ]","[[-0.4612175  -2.84296359  0.00658913 -0.05031217]
 [-5.34091016 -1.1958222   0.          0.        ]]",[-0.31272575  1.05630933],-0.849699,-0.0348186291627,[-0.27610844 -0.25624242],[ 0.54197538  0.16421419]
15,"[ 0.79577878 -0.65356094 -0.6657391   0.13371039  0.06428592 -0.43165802
 -1.05255519  0.7703748  -0.45779031  0.51386182  0.        ]","[[-0.57939622 -2.82691465  0.00658913 -0.05031217]
 [-6.47318026  2.7874444   0.          0.        ]]",[ 1.23658752 -0.11354491],-0.81194,-0.0379214392035,[-0.27610844 -0.25624242],[ 1.21648252 -0.10854304]
16,"[  7.20360393e-01  -6.29850004e-01  -7.74683651e-01   5.78142304e-04
   6.42858942e-02  -4.31657841e-01  -9.41882049e-01   6.97037376e-01
  -4.89784189e-01   4.82298979e-01   0.00000000e+00]","[[-0.66784996 -2.77622859  0.00658913 -0.05031217]
 [-2.38582347  2.28283211  0.          0.        ]]",[ 0.45749647  0.93745521],-0.831539,-0.0392638419651,[-0.27610844 -0.25624242],[ 1.07131147 -0.07735687]
17,"[ 0.69358756 -0.58412314 -0.8089208  -0.21036458  0.06428587 -0.43165766
 -0.89155586  1.22994468 -0.51721025  0.40413202  0.        ]","[[-0.69691804 -2.69378174  0.00658913 -0.05031217]
 [-0.52719774  5.94962891  0.          0.        ]]",[ 1.47036674 -0.36836493],-0.759367,-0.0388402834829,[-0.27610844 -0.25624242],[ 0.96963835 -0.82617402]
