timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.105038    2.20407672  0.07198214  0.52739715 -1.13759879 -0.19457507
 -0.99142608  0.35623348  2.30414413  0.24696191  0.        ]","[[ 0.04207446 -0.09860389 -0.13313741 -0.02334008]
 [ 0.0032177  -0.0047181   0.          0.        ]]",[-1.93540475 -4.65299446],-2.47526,-0.343536107139,[-0.10467779 -0.08307291],[-1.51900721 -2.61488938]
1,"[ 1.10626692  2.1974278   0.01252559  0.40464768 -1.13759666 -0.1945749
 -1.11856618 -0.18762529  2.29858541  0.14007202  0.        ]","[[  2.46293730e-03  -1.38409746e-01  -1.33137408e-01  -2.33400843e-02]
 [ -3.95121486e+00  -3.96268094e+00   0.00000000e+00   0.00000000e+00]]",[-1.2279131  -2.86660565],-2.45978,-0.342232855323,[-0.10467779 -0.08307291],[-1.32409358 -2.49853635]
2,"[ 1.0969777   2.16472522 -0.16413675  0.04496523 -1.13759453 -0.19457474
 -1.24319569 -0.72071809  2.24554609 -0.17131581  0.        ]","[[-0.11545364 -0.25658883 -0.13313741 -0.02334008]
 [-7.82757922 -7.84229606  0.          0.        ]]",[-1.5021349  -2.49896484],-2.35378,-0.33612951418,[-0.10467779 -0.08307291],[-0.89896756 -2.30160284]
3,"[ 1.03968458  2.06948773 -0.44939526 -0.52217406 -1.1375924  -0.19457457
 -1.3653748  -1.24324828  2.0461607  -0.63555002  0.        ]","[[ -0.3101322   -0.45158922  -0.13313741  -0.02334008]
 [-11.62775088 -11.64505206   0.           0.        ]]",[-0.93339625 -1.2394304 ],-2.10437,-0.318983640415,[-0.10467779 -0.08307291],[-0.06851429 -1.82821345]
4,"[ 0.87998666  1.85901765 -0.81077423 -1.21911101 -1.13759027 -0.19457441
 -1.47670199 -1.75541865  1.59129485 -1.09295582  0.        ]","[[ -0.57742655  -0.7218888   -0.13313741  -0.02334008]
 [-15.09042321 -15.37243947   0.           0.        ]]",[ 1.22183726 -0.91077916],-1.70145,-0.282053025956,[-0.10467779 -0.08307291],[ 1.08336473 -1.01175928]
5,"[ 0.64572711  1.48681762 -1.10576604 -1.87986731 -1.13758815 -0.19457424
 -1.33993792 -2.20923011  0.98711445 -1.24343898  0.        ]","[[ -0.83655627  -1.06247494  -0.13313741  -0.02334008]
 [-10.8368104  -18.67515719   0.           0.        ]]",[ 1.08602781 -0.58082331],-1.35246,-0.226164660576,[-0.10467779 -0.08307291],[ 1.61961031 -0.379639  ]
6,"[ 0.45116561  0.96272968 -1.26382227 -2.25185678 -1.13758602 -0.19457408
 -1.20589649 -2.4745191   0.51135591 -1.03315586  0.        ]","[[ -1.01146466  -1.45535027  -0.13313741  -0.02334008]
 [ -6.66785588 -20.60592473   0.           0.        ]]",[ 2.59888758 -0.14848999],-1.09332,-0.164309250267,[-0.10467779 -0.08307291],[ 1.63419747 -0.05546904]
7,"[ 0.33891271  0.38540549 -1.33186939 -2.1351978  -1.13758389 -0.19457391
 -1.0744884  -2.49931005  0.28526168 -0.64658224  0.        ]","[[ -1.10381746  -1.8692804   -0.13313741  -0.02334008]
 [ -2.58078714 -20.78645114   0.           0.        ]]",[ 1.55844296  1.06865169],-0.936145,-0.109467006702,[-0.10467779 -0.08307291],[ 1.54175258  0.07396156]
8,"[ 0.32465378 -0.07615321 -1.33949061 -1.60044523 -1.13758176 -0.19457375
 -0.94563119 -1.89871801  0.28488727 -0.2968137   0.        ]","[[ -1.11522622  -2.24115577  -0.13313741  -0.02334008]
 [  1.42695635 -16.41560694   0.           0.        ]]",[ 0.18578318 -1.38468595],-0.737672,-0.0818708583005,[-0.10467779 -0.08307291],[ 1.40588093 -0.06637245]
9,"[  3.68907911e-01  -4.12826292e-01  -1.31510095e+00  -7.52004808e-01
  -1.13757964e+00  -1.94573583e-01  -9.22913834e-01  -2.39812215e+00
   4.06970066e-01  -1.69815740e-04   0.00000000e+00]","[[ -1.07959819  -2.60593501  -0.13313741  -0.02334008]
 [  2.13348093 -20.05019713   0.           0.        ]]",[ 1.32314115  1.05340336],-0.882949,-0.0865427578968,[-0.10467779 -0.08307291],[ 1.3555429  -0.04115129]
10,"[ 0.46745732 -0.58803112 -1.25266854  0.28213332 -1.13757751 -0.19457342
 -0.79698088 -1.79948017  0.59975193  0.23313153  0.        ]","[[ -0.99763165  -2.96322711  -0.13313741  -0.02334008]
 [  6.05028422 -15.69351201   0.           0.        ]]",[ 1.34788078  0.29579609],-0.933697,-0.113979131812,[-0.10467779 -0.08307291],[ 1.13883853 -0.37246144]
11,"[ 0.64412991 -0.60951033 -1.10729713  0.72221583 -1.13757538 -0.19457325
 -0.67351103  0.27295378  0.68755146  0.3087419   0.        ]","[[-0.83809516 -3.10586747 -0.13313741 -0.02334008]
 [ 9.89048581 -0.61095232  0.          0.        ]]",[ 0.30521898 -1.69657503],-0.839754,-0.127405583111,[-0.10467779 -0.08307291],[ 0.51359367 -0.94002831]
12,"[ 0.83823177 -0.60801635 -0.87588213  0.65230643 -1.13757325 -0.19457309
 -0.64094818  0.61324959  0.66823922  0.2703553   0.        ]","[[ -0.63012357  -3.08333204  -0.13313741  -0.02334008]
 [ 10.90324985   1.86562251   0.           0.        ]]",[-1.07746432  0.37779376],-0.874885,-0.123897942756,[-0.10467779 -0.08307291],[ 0.25896779 -1.1663928 ]
13,"[ 0.9649127  -0.60185072 -0.64957087  0.49155944 -1.13757113 -0.19457292
 -0.77518388  0.81369825  0.65281498  0.20664387  0.        ]","[[-0.45394868 -3.03138285 -0.13313741 -0.02334008]
 [ 6.72815048  3.32443441  0.          0.        ]]",[ 0.38814468 -0.47502304],-0.741034,-0.120587328152,[-0.10467779 -0.08307291],[ 0.15489078 -1.28433037]
14,"[ 1.04171917 -0.59302158 -0.4424672   0.34703918 -1.137569   -0.19457276
 -0.73005876  0.54622025  0.65482906  0.14711888  0.        ]","[[-0.30530416 -2.98442526 -0.13313741 -0.02334008]
 [ 8.13162645  1.3778163   0.          0.        ]]",[-0.6313495  -1.00943393],-0.776896,-0.120095133916,[-0.10467779 -0.08307291],[ 0.16437843 -1.3188622 ]
15,"[ 1.08628925 -0.59566098 -0.24423918  0.38525211 -1.13756687 -0.1945726
 -0.81560824 -0.00161136  0.66977654  0.14438543  0.        ]","[[-0.16936872 -2.99687123 -0.13313741 -0.02334008]
 [ 5.47078987 -2.6091308   0.          0.        ]]",[ 0.38050433 -2.46248475],-0.763087,-0.122086674134,[-0.10467779 -0.08307291],[ 0.24294583 -1.25609255]
16,"[ 1.10478603 -0.60059546 -0.06007949  0.46748354 -1.13756474 -0.19457243
 -0.77064808  0.34120914  0.68135852  0.15941106  0.        ]","[[-0.04592286 -3.02358015 -0.13313741 -0.02334008]
 [ 6.86913155 -0.11419023  0.          0.        ]]",[ 1.1804062  -0.13868653],-0.780169,-0.12379437108,[-0.10467779 -0.08307291],[ 0.07649627 -1.43215847]
17,"[ 1.09451107 -0.59970024  0.20322166  0.45123831 -1.13756261 -0.19457227
 -0.64772046  0.41484784  0.69970965  0.1408867   0.        ]","[[  0.12982059  -3.01831116  -0.13313741  -0.02334008]
 [ 10.6924613    0.42173124   0.           0.        ]]",[-0.10046242 -0.99646546],-0.878722,-0.126096367834,[-0.10467779 -0.08307291],[ 0.0651713  -1.52832615]
18,"[ 1.02749193 -0.59847117  0.5061042   0.43001162 -1.13756049 -0.1945721
 -0.66731439  0.39305631  0.72570669  0.12471025  0.        ]","[[  0.33755506  -3.01142121  -0.13313741  -0.02334008]
 [ 10.08301743   0.2631424    0.           0.        ]]",[ 1.25704504 -1.63235968],-0.817061,-0.129490139114,[-0.10467779 -0.08307291],[ 0.15994972 -1.52626491]
19,"[ 0.88034451 -0.59774634  0.8278352   0.41801437 -1.13755836 -0.19457194
 -0.54643346  0.37564065  0.75745676  0.11823983  0.        ]","[[  0.57693744  -3.00752437  -0.13313741  -0.02334008]
 [ 13.84269208   0.13639955   0.           0.        ]]",[ 0.47052259 -1.52705595],-0.987033,-0.133743254362,[-0.10467779 -0.08307291],[ 0.40070987 -1.45806646]
20,"[ 0.61082979 -0.5973783   1.15619969  0.41206064 -1.13755623 -0.19457177
 -0.49534708  0.36580237  0.79541382  0.12461612  0.        ]","[[  0.86973318  -3.00558984  -0.13313741  -0.02334008]
 [ 15.43158661   0.06480237   0.           0.        ]]",[-0.72314514 -0.78484021],-1.25405,-0.138909201798,[-0.10467779 -0.08307291],[ 0.76036441 -1.33516288]
21,"[ 0.28505462 -0.5971616   1.37721512  0.40859917 -1.1375541  -0.19457161
 -0.59722386  0.36308227  0.82800484  0.14257178  0.        ]","[[  1.14657298  -3.00446493  -0.13313741  -0.02334008]
 [ 12.26295303   0.04500881   0.           0.        ]]",[ 1.00789359 -0.16483931],-1.15796,-0.143431174869,[-0.10467779 -0.08307291],[ 1.09076595 -1.18887591]
22,"[-0.09235218 -0.59690145  1.49525967  0.40447926 -1.13755198 -0.19457144
 -0.47773011  0.36648931  0.855727    0.17096827  0.        ]","[[  1.42912117  -3.00312579  -0.13313741  -0.02334008]
 [ 15.97947959   0.06980657   0.           0.        ]]",[ 2.06924463 -2.29557197],-1.04808,-0.147418238313,[-0.10467779 -0.08307291],[ 1.43795848 -0.99684882]
23,"[-0.58645872 -0.5968462   1.47590119  0.40361737 -1.13754985 -0.19457128
 -0.36060211  0.35471333  0.87796167  0.21747245  0.        ]","[[  1.78526163e+00  -3.00284570e+00  -1.33137408e-01  -2.33400843e-02]
 [  1.96224280e+01  -1.58924681e-02   0.00000000e+00   0.00000000e+00]]",[ 1.99686882  0.16570078],-1.14091,-0.150967530749,[-0.10467779 -0.08307291],[ 1.64807248 -0.82856441]
24,"[-1.12597999 -0.59559433  1.21068822  0.3843326  -1.13754772 -0.19457111
 -0.2457921   0.44496962  0.88722629  0.28462875  0.        ]","[[  2.21353777  -2.99657327  -0.13313741  -0.02334008]
 [ 23.19328237   0.64096347   0.           0.        ]]",[ 3.39646741 -0.54193485],-0.912891,-0.153347124267,[-0.10467779 -0.08307291],[ 1.70008636 -0.7525053 ]
25,"[-1.55858025 -0.59670621  0.63348256  0.40143603 -1.13754559 -0.19457095
 -0.13325724  0.25441757  0.86028529  0.34714635  0.        ]","[[  2.71252072e+00  -3.00213672e+00  -1.33137408e-01  -2.33400843e-02]
 [  2.66933751e+01  -7.45803276e-01   0.00000000e+00   0.00000000e+00]]",[ 0.77986413  0.38496526],-1.28506,-0.151204711126,[-0.10467779 -0.08307291],[ 1.69357038 -0.64303738]
26,"[-1.67322717 -0.59656175 -0.18651356  0.39918618 -1.13754347 -0.19457078
 -0.05096941  0.46733529  0.80459392  0.40254198  0.        ]","[[  3.27206700e+00  -3.00140527e+00  -1.33137408e-01  -2.33400843e-02]
 [  2.92527145e+01   8.03736492e-01   0.00000000e+00   0.00000000e+00]]",[ 1.02807798 -0.59205878],-1.14023,-0.145514590729,[-0.10467779 -0.08307291],[ 1.57951117 -0.64780223]
27,"[-1.31114243 -0.59680937 -1.01400809  0.40307717 -1.13754134 -0.19457062
  0.05770865  0.29212118  0.72275861  0.41236072  0.        ]","[[  3.89103502e+00  -3.00267056e+00  -1.33137408e-01  -2.33400843e-02]
 [  3.26328513e+01  -4.71404306e-01   0.00000000e+00   0.00000000e+00]]",[ 0.5397487  -0.35790211],-1.06649,-0.135243656895,[-0.10467779 -0.08307291],[ 1.38341928 -0.632945  ]
28,"[-0.50313489 -0.59741258 -1.47491641  0.41269453 -1.13753921 -0.19457045
  0.10564832  0.35991837  0.65558437  0.35827276  0.        ]","[[  4.55865217e+00  -3.00579682e+00  -1.33137408e-01  -2.33400843e-02]
 [  3.41238856e+01   2.20002791e-02   0.00000000e+00   0.00000000e+00]]",[ 1.26921318 -1.26373644],-0.90432,-0.124689953409,[-0.10467779 -0.08307291],[ 1.16257441 -0.64483023]
29,"[ 0.45394493 -0.59728976 -1.26193359  0.41073059 -1.13753708 -0.19457029
  0.21122764  0.36142767  0.62507995  0.26082625  0.        ]","[[  5.27407689e+00  -3.00515867e+00  -1.33137408e-01  -2.33400843e-02]
 [  3.74076429e+01   3.29868330e-02   0.00000000e+00   0.00000000e+00]]",[ 0.34136493  0.08398637],-0.852595,-0.117952825941,[-0.10467779 -0.08307291],[ 0.67450637 -0.96247154]
30,"[ 1.06119021 -0.59651076 -0.36964236  0.39843101 -1.13753496 -0.19457013
  0.2308733   0.40715274  0.66153532  0.15701952  0.        ]","[[  6.02836043e+00  -3.00116021e+00  -1.33137408e-01  -2.33400843e-02]
 [  3.80186724e+01   3.65758878e-01   0.00000000e+00   0.00000000e+00]]",[ 0.20032474 -1.40141819],-0.780071,-0.121099672408,[-0.10467779 -0.08307291],[ 0.28546399 -1.3816818 ]
31,"[ 0.93139763 -0.59690577  0.73651254  0.40463788 -1.13753283 -0.19456996
  0.23217498  0.33581587  0.75043251  0.11521614  0.        ]","[[  6.78913994e+00  -3.00317846e+00  -1.33137408e-01  -2.33400843e-02]
 [  3.80591638e+01  -1.53400457e-01   0.00000000e+00   0.00000000e+00]]",[ 1.9485554  -2.08881389],-0.790984,-0.132779574949,[-0.10467779 -0.08307291],[ 0.6776225  -1.37249231]
32,"[ 0.08486146 -0.59716499  1.4553029   0.40876495 -1.1375307  -0.1945698
  0.33524993  0.35479794  0.843194    0.1568652   0.        ]","[[  7.58248870e+00  -3.00452017e+00  -1.33137408e-01  -2.33400843e-02]
 [  4.12650262e+01  -1.52541978e-02   0.00000000e+00   0.00000000e+00]]",[ 1.58830116 -0.56891481],-1.07285,-0.145598040949,[-0.10467779 -0.08307291],[ 1.53889275 -0.99861097]
33,"[-1.06049819 -0.59707091  1.26034251  0.40727611 -1.13752857 -0.19456963
  0.43628406  0.36254578  0.88348055  0.27122214  0.        ]","[[  8.43931786e+00  -3.00403635e+00  -1.33137408e-01  -2.33400843e-02]
 [  4.44074161e+01   4.11338572e-02   0.00000000e+00   0.00000000e+00]]",[ 1.67190099 -0.91574957],-1.14509,-0.152589087659,[-0.10467779 -0.08307291],[ 1.85105133 -0.70215672]
34,"[-1.68201023 -0.59699256  0.10846946  0.40604207 -1.13752645 -0.19456947
  0.53531786  0.35784717  0.82744877  0.38649581  0.        ]","[[  9.35837060e+00  -3.00363532e+00  -1.33137408e-01  -2.33400843e-02]
 [  4.74875940e+01   6.94173145e-03   0.00000000e+00   0.00000000e+00]]",[ 2.48315503 -0.91859865],-0.947981,-0.14799599298,[-0.10467779 -0.08307291],[ 1.71888924 -0.61437225]
35,"[-1.1419858  -0.59698393 -1.17991746  0.40591526 -1.13752432 -0.1945693
  0.63239111  0.35680175  0.70587346  0.40198054  0.        ]","[[  1.03384151e+01  -3.00359423e+00  -1.33137408e-01  -2.33400843e-02]
 [  5.05067974e+01  -6.64028654e-04   0.00000000e+00   0.00000000e+00]]",[ 0.58638014 -2.28897524],-0.957207,-0.132696453333,[-0.10467779 -0.08307291],[ 1.39682937 -0.66982502]
36,"[ 0.21038908 -0.59700497 -1.39304677  0.40625896 -1.13752219 -0.19456914
  0.67488887  0.35587678  0.62594905  0.2888522   0.        ]","[[  1.13618131e+01  -3.00370608e+00  -1.33137408e-01  -2.33400843e-02]
 [  5.18285910e+01  -7.39319175e-03   0.00000000e+00   0.00000000e+00]]",[ 0.98681786 -3.44026346],-0.749077,-0.118758888802,[-0.10467779 -0.08307291],[ 0.92827302 -0.8855477 ]
37,"[ 1.09278583 -0.59702978 -0.19931019  0.40666299 -1.13752006 -0.19456897
  0.76752083  0.35615723  0.67294465  0.14801026  0.        ]","[[  1.24272917e+01  -3.00383754e+00  -1.33137408e-01  -2.33400843e-02]
 [  5.47096671e+01  -5.34983917e-03   0.00000000e+00   0.00000000e+00]]",[-0.86605529 -1.84205922],-0.853671,-0.122550118884,[-0.10467779 -0.08307291],[ 0.56190884 -1.33634019]
38,"[ 0.56734846 -0.59704495  1.19410286  0.40691398 -1.13751794 -0.19456881
  0.62244866  0.35648711  0.80141967  0.1258503   0.        ]","[[  1.34762144e+01  -3.00391926e+00  -1.33137408e-01  -2.33400843e-02]
 [  5.01976467e+01  -2.94668036e-03   0.00000000e+00   0.00000000e+00]]",[ 1.47551101 -0.66246124],-0.967673,-0.139730542446,[-0.10467779 -0.08307291],[ 1.26421595 -1.1745249 ]
39,"[-0.79769311 -0.59698312  1.40718653  0.40594272 -1.13751581 -0.19456864
  0.71779698  0.36009278  0.88222313  0.24002126  0.        ]","[[  1.45099217e+01  -3.00360366e+00  -1.33137408e-01  -2.33400843e-02]
 [  5.31632013e+01   2.32961980e-02   0.00000000e+00   0.00000000e+00]]",[ 1.88189508 -1.59807227],-1.09465,-0.151879437796,[-0.10467779 -0.08307291],[ 1.91209483 -0.72682309]
40,"[-1.67730684 -0.59696958  0.16711259  0.40573829 -1.13751368 -0.19456848
  0.8112575   0.35590503  0.83158455  0.3832021   0.        ]","[[  1.56023511e+01  -3.00353733e+00  -1.33137408e-01  -2.33400843e-02]
 [  5.60700468e+01  -7.17802352e-03   0.00000000e+00   0.00000000e+00]]",[ 2.59116383 -0.30472668],-0.92613,-0.148439007816,[-0.10467779 -0.08307291],[ 1.77699566 -0.60058022]
41,"[-0.99065134 -0.59685944 -1.28934383  0.40400672 -1.13751156 -0.19456831
  0.90286764  0.36273275  0.69010298  0.39383324  0.        ]","[[  1.67523400e+01  -3.00297453e+00  -1.33137408e-01  -2.33400843e-02]
 [  5.89193487e+01   4.25134990e-02   0.00000000e+00   0.00000000e+00]]",[ 2.23534394 -1.87397869],-0.863403,-0.130373119804,[-0.10467779 -0.08307291],[ 1.3838532  -0.68867743]
42,"[ 0.58817027 -0.5968509  -1.15866624  0.4038819  -1.13750943 -0.19456815
  0.99266385  0.3543254   0.62502655  0.24190539  0.        ]","[[  1.79587490e+01  -3.00293407e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.17122415e+01  -1.86689802e-02   0.00000000e+00   0.00000000e+00]]",[ 1.40445963  0.37376434],-0.80929,-0.117532045314,[-0.10467779 -0.08307291],[ 0.86140233 -1.04404533]
43,"[ 1.01135782 -0.59387538  0.5530565   0.3593141  -1.1375073  -0.19456799
  1.08068232  0.55808981  0.73892425  0.10506875  0.        ]","[[  1.92204614e+01  -2.98842972e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.44498522e+01   1.46423948e+00   0.00000000e+00   0.00000000e+00]]",[-0.70795931 -2.21350377],-0.939998,-0.131178504813,[-0.10467779 -0.08307291],[ 0.94268572 -1.30794966]
44,"[-0.35662694 -0.59609947  1.50855269  0.39220933 -1.13750517 -0.19456782
  0.94953115  0.01035607  0.8724474   0.19529202  0.        ]","[[  2.04685317e+01  -2.99913845e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.03708321e+01  -2.52191380e+00   0.00000000e+00   0.00000000e+00]]",[ 1.21494643 -0.02019951],-1.22038,-0.149940387266,[-0.10467779 -0.08307291],[ 1.90458584 -0.74537611]
45,"[-1.62781064 -0.60016372  0.43453065  0.45989078 -1.13750305 -0.19456766
  1.03840941  0.35559333  0.8467402   0.3478983   0.        ]","[[  2.17036844e+01  -3.02112117e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.31351796e+01  -9.43600917e-03   0.00000000e+00   0.00000000e+00]]",[ 2.17157364 -1.1133148 ],-0.971125,-0.149439571023,[-0.10467779 -0.08307291],[ 1.88233089 -0.58512974]
46,"[-1.04064173 -0.59939092 -1.25656152  0.44610656 -1.13750092 -0.19456749
  1.12552188  0.40000274  0.70513938  0.391326    0.        ]","[[  2.29935728e+01  -3.01664937e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.58446179e+01   3.13757393e-01   0.00000000e+00   0.00000000e+00]]",[ 1.96780654 -0.63560719],-0.915843,-0.13223141645,[-0.10467779 -0.08307291],[ 1.43678284 -0.68797421]
47,"[ 0.68733532 -0.59830269 -1.06366133  0.42749696 -1.13749879 -0.19456733
  1.21090864  0.39248109  0.63130936  0.23368636  0.        ]","[[  2.43371114e+01  -3.01060808e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.85003945e+01   2.59021141e-01   0.00000000e+00   0.00000000e+00]]",[-1.04436957 -2.52098549],-0.78291,-0.118203142759,[-0.10467779 -0.08307291],[ 0.90454084 -1.07545054]
48,"[ 0.92105821 -0.59761991  0.75624698  0.41625565 -1.13749666 -0.19456716
  1.04000566  0.37358813  0.75059508  0.11781208  0.        ]","[[  2.56537884e+01  -3.00695652e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.31850192e+01   1.21529772e-01   0.00000000e+00   0.00000000e+00]]",[ 1.25875551 -0.25104313],-0.876882,-0.132817487132,[-0.10467779 -0.08307291],[ 1.07728195 -1.24815965]
49,"[-0.62268901 -0.5971473   1.46685605  0.40865514 -1.13749454 -0.194567
  1.12708601  0.37190775  0.87768456  0.22067258  0.        ]","[[  2.69446635e+01  -3.00448663e+00  -1.33137408e-01  -2.33400843e-02]
 [  6.58934602e+01   1.09303322e-01   0.00000000e+00   0.00000000e+00]]",[ 2.4924318  -1.77366285],-0.971917,-0.150978929968,[-0.10467779 -0.08307291],[ 1.99565172 -0.72947443]
