timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.99953328  2.04507874  0.21701668  1.04504308  0.44449779 -0.66154351
 -0.77650625  0.36643538  1.13450646  1.15938671  0.        ]","[[ -2.74999636e-02  -3.16933406e-02   5.08762550e-02  -7.66722618e-02]
 [ -4.11827607e-03   2.20214718e-05   0.00000000e+00   0.00000000e+00]]",[-1.72845066 -3.16807229],-3.59143,-0.172603235172,[-0.52914315 -0.49123073],[-2.3492074  -3.38093185]
1,"[ 0.99666895  2.04214     0.15589617  0.9415376   0.44449767 -0.66154331
 -0.87864776 -0.23204453  1.12554687  1.01976563  0.        ]","[[-0.0672566  -0.0714053   0.05087626 -0.07667226]
 [-3.95838766 -3.95803175  0.          0.        ]]",[-0.90848318 -2.65051805],-3.54474,-0.167069241989,[-0.52914315 -0.49123073],[-1.67294478 -3.19760227]
2,"[ 0.97507181  2.02010486 -0.01876943  0.63611877  0.44449756 -0.66154311
 -0.96942014 -0.81869947  1.05858441  0.62233694  0.        ]","[[-0.18168236 -0.18949374  0.05087626 -0.07667226]
 [-7.47252036 -7.8378817   0.          0.        ]]",[-0.19358935 -2.54736876],-3.26861,-0.151150989142,[-0.52914315 -0.49123073],[-0.52870649 -2.82174826]
3,"[ 0.91438442  1.94104812 -0.25007365  0.14893181  0.44449745 -0.66154291
 -0.98535452 -1.39390099  0.85458834  0.09517488  0.        ]","[[ -0.33732145  -0.3844193    0.05087626  -0.07667226]
 [ -8.08941223 -11.64198798   0.           0.        ]]",[ 0.45781578 -2.04644989],-2.91204,-0.129376580679,[-0.52914315 -0.49123073],[ 0.64524686 -2.16173458]
4,"[ 0.82868708  1.74905654 -0.45050814 -0.46151608  0.44449734 -0.66154271
 -0.93442322 -1.95785112  0.4992844  -0.34611516  0.        ]","[[ -0.47932585  -0.65468051   0.05087626  -0.07667226]
 [ -6.11769702 -15.37169126   0.           0.        ]]",[ 1.38526284 -1.94167569],-2.58003,-0.109081618373,[-0.52914315 -0.49123073],[ 1.22793221 -0.99235547]
5,"[ 0.7671415   1.38748697 -0.55926492 -1.06682727  0.44449723 -0.66154251
 -0.82910466 -2.51073078  0.0785612  -0.53783821  0.        ]","[[ -0.56077117  -0.9988015    0.05087626  -0.07667226]
 [ -2.04045721 -19.02819436   0.           0.        ]]",[ 0.67441331  0.61596625],-2.46633,-0.0933340593234,[-0.52914315 -0.49123073],[ 0.8261596   0.39085662]
6,"[ 0.75597765  0.92335067 -0.57698219 -1.41956121  0.44449711 -0.66154231
 -0.75918198 -2.0850839  -0.26400293 -0.47506773  0.        ]","[[ -0.57442273  -1.35112179   0.05087626  -0.07667226]
 [  0.66648504 -16.21318497   0.           0.        ]]",[ 0.01711556  0.74482429],-2.27374,-0.0809767003987,[-0.52914315 -0.49123073],[ 0.35727054  1.14294219]
7,"[ 0.76731084  0.5076802  -0.55899088 -1.47556274  0.444497   -0.66154211
 -0.75780989 -1.5906148  -0.48616975 -0.30317007  0.        ]","[[ -0.56056119  -1.64257475   0.05087626  -0.07667226]
 [  0.71959364 -12.94300835   0.           0.        ]]",[ 0.1237258   0.63280368],-2.06757,-0.0723004230038,[-0.52914315 -0.49123073],[ 0.17767122  1.59187901]
8,"[ 0.7825627   0.18246813 -0.53387365 -1.36344001  0.44449689 -0.66154191
 -0.74554983 -1.17301134 -0.62438971 -0.11243195  0.        ]","[[ -0.54140815  -1.87372463   0.05087626  -0.07667226]
 [  1.19421395 -10.18117978   0.           0.        ]]",[ 1.31070128  1.60353122],-1.88138,-0.0674119256219,[-0.52914315 -0.49123073],[ -7.03394413e-04   1.75706398e+00]
9,"[ 0.82957791 -0.03271203 -0.44876777 -1.20538072  0.44449678 -0.66154171
 -0.64392709 -0.54386912 -0.65592715  0.04163466  0.        ]","[[-0.47805255 -2.03560145  0.05087626 -0.07667226]
 [ 5.12837796 -6.02033038  0.          0.        ]]",[-1.1438674   0.74178121],-1.91737,-0.0613573377812,[-0.52914315 -0.49123073],[-0.68873197  1.1912446 ]
10,"[ 0.87023813 -0.14509604 -0.36296675 -1.09114463  0.44449666 -0.66154151
 -0.74880243 -0.08168898 -0.64818155  0.13076245  0.        ]","[[-0.41622094 -2.12533949  0.05087626 -0.07667226]
 [ 1.06827786 -2.96368914  0.          0.        ]]",[-0.46397398  1.6532719 ],-1.83643,-0.0564723782494,[-0.52914315 -0.49123073],[-0.14919585  0.86400795]
11,"[ 0.87190758 -0.16808748 -0.35913028 -1.06469505  0.44449655 -0.66154131
 -0.79679611  0.52590864 -0.65574954  0.14985404  0.        ]","[[-0.41349745 -2.14429569  0.05087626 -0.07667226]
 [-0.78973539  1.05467488  0.          0.        ]]",[ 0.15004029  0.2966783 ],-1.80701,-0.0565017456705,[-0.52914315 -0.49123073],[ 0.32123166  0.04298985]
12,"[ 0.86592602 -0.12829303 -0.37274386 -1.1097817   0.44449644 -0.66154111
 -0.78105209  0.70037056 -0.64701415  0.11700056  0.        ]","[[-0.42317685 -2.11162563  0.05087626 -0.07667226]
 [-0.18023983  2.20848477  0.          0.        ]]",[-0.31926455  0.15995681],-1.82269,-0.056934529024,[-0.52914315 -0.49123073],[ 0.26875204 -0.33841878]
13,"[ 0.85559266 -0.06576775 -0.39546426 -1.17425167  0.44449633 -0.66154091
 -0.81360552  0.78953959 -0.63426399  0.06740888  0.        ]","[[-0.43942637 -2.06153908  0.05087626 -0.07667226]
 [-1.44050713  2.79820819  0.          0.        ]]",[-0.11813142  1.13206393],-1.78726,-0.0579500649039,[-0.52914315 -0.49123073],[ 0.49171981 -0.55801249]
14,"[ 0.83334058  0.05753402 -0.44136712 -1.28068833  0.44449622 -0.66154071
 -0.82495593  1.37987954 -0.61062092 -0.0242455   0.        ]","[[-0.47264518 -1.96640249  0.05087626 -0.07667226]
 [-1.87993262  6.70244149  0.          0.        ]]",[ 1.48014469 -1.57386774],-1.76078,-0.0607555620498,[-0.52914315 -0.49123073],[ 0.71892643 -1.73417091]
15,"[ 0.83506135  0.18289043 -0.4379504  -1.36367537  0.4444961  -0.66154051
 -0.72174391  0.76104599 -0.54862266 -0.10650989  0.        ]","[[-0.47015372 -1.87341665  0.05087626 -0.07667226]
 [ 2.11575466  2.60977153  0.          0.        ]]",[ 0.96339076 -1.61536337],-1.83354,-0.0610702099336,[-0.52914315 -0.49123073],[-0.09526324 -1.1475116 ]
16,"[ 0.88588432  0.19928557 -0.3258371  -1.3727884   0.44449599 -0.66154031
 -0.62431694  0.15447147 -0.45560085 -0.10039323  0.        ]","[[-0.38999587 -1.86147108  0.05087626 -0.07667226]
 [ 5.88748386 -1.40182414  0.          0.        ]]",[-0.95468976  0.37720762],-1.89618,-0.0543670980934,[-0.52914315 -0.49123073],[-0.98683125 -0.36579889]
17,"[ 0.92697887  0.1817648  -0.21215239 -1.36303374  0.44449588 -0.66154011
 -0.72493833  0.38457967 -0.38327416 -0.06714287  0.        ]","[[-0.31132996 -1.87423833  0.05087626 -0.07667226]
 [ 1.99207213  0.12000256  0.          0.        ]]",[-1.71460935  0.13463102],-1.92382,-0.0478114922776,[-0.52914315 -0.49123073],[-0.62133163 -0.58575696]
18,"[ 0.92685378  0.19236347 -0.21254436 -1.36898639  0.44449577 -0.66153991
 -0.82819871  0.46489092 -0.37760866 -0.07261873  0.        ]","[[-0.31159752 -1.86650917  0.05087626 -0.07667226]
 [-2.00550644  0.65114362  0.          0.        ]]",[-0.07982912 -0.00171806],-1.85374,-0.0480075892958,[-0.52914315 -0.49123073],[ 0.00489855 -0.59008837]
19,"[ 0.90553088  0.21000572 -0.27491678 -1.37853545  0.44449566 -0.66153971
 -0.83533465  0.46192041 -0.41247681 -0.09605793  0.        ]","[[-0.35447955 -1.8536834   0.05087626 -0.07667226]
 [-2.28177487  0.63149886  0.          0.        ]]",[-0.38911531 -0.83385161],-1.8844,-0.0516273943442,[-0.52914315 -0.49123073],[ 0.1812101  -0.59755152]
20,"[ 0.87091647  0.18167473 -0.36140337 -1.36298003  0.44449554 -0.66153951
 -0.87394275 -0.03917543 -0.49119564 -0.0962273   0.        ]","[[-0.41511123 -1.874304    0.05087626 -0.07667226]
 [-3.7764404  -2.68250876  0.          0.        ]]",[ 1.0748824  0.5669677],-1.84275,-0.0562895085817,[-0.52914315 -0.49123073],[ 0.58055621  0.33349323]
