timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55457401 -0.01674365],"[ 1.26712945  0.90921888  0.17577963  0.52783358 -0.7499964  -1.55968634
  1.64533331 -0.21496488  1.64008371  1.30058758  0.        ]",[-2.39610887  1.1690042 ],"[[ 0.05490126  0.05981931 -0.08656613 -0.18032868]
 [-0.0019094  -0.00164779  0.          0.        ]]",-1.61003,-0.356089306292,[-1.86907439  2.03046799]
1,[-0.55457401 -0.01674365],"[ 1.269055    0.90506467  0.11765489  0.60274505 -0.74999605 -1.55968477
  1.54078912  0.20775992  1.64090332  1.27609958  0.        ]",[-2.39472151  0.22090364],"[[ 0.01515748  0.09952994 -0.08656613 -0.18032868]
 [-3.95928871  3.95950277  0.          0.        ]]",-1.43223,-0.354007261301,[-3.02485506  0.94213323]
2,[-0.55457401 -0.01674365],"[ 1.26188465  0.88120263 -0.05492261  0.81916041 -0.74999571 -1.5596832
  1.4383153   0.59765691  1.63802011  1.20191047  0.        ]",[-2.38181925 -0.93173063],"[[-0.10294757  0.21537729 -0.08656613 -0.18032868]
 [-7.83830621  7.61304041  0.          0.        ]]",-1.8575,-0.347123973914,[-2.99647885 -1.30478413]
3,[-0.55457401 -0.01674365],"[ 1.20827296  0.84217127 -0.33398583  1.02153243 -0.74999537 -1.55968164
  1.33794405  0.1591552   1.61904933  1.02774225  0.        ]",[-2.33713937 -0.80505157],"[[ -0.29783429   0.32641162  -0.08656613  -0.18032868]
 [-11.63774091   3.50405499   0.           0.        ]]",-1.59456,-0.330287961837,[-1.61607541  0.92315418]
4,[-0.55457401 -0.01674365],"[ 1.05187712  0.79055615 -0.6917845   1.20791236 -0.74999503 -1.55968007
  1.23947791  0.54195508  1.54688873  0.76611871  0.        ]",[-2.32986283 -1.85792398],"[[ -0.56798612   0.43248309  -0.08656613  -0.18032868]
 [-15.36506688   7.09108702   0.           0.        ]]",-1.3781,-0.301316738691,[-2.46067266 -2.85266183]
5,[-0.55457401 -0.01674365],"[ 0.73247065  0.72913678 -1.06167027  1.37662372 -0.74999468 -1.5596785
  1.14302931  0.10449075  1.37115726  0.45131795  0.        ]",[-2.27886605 -2.03513384],"[[ -0.9119185    0.53317631  -0.08656613  -0.18032868]
 [-19.01602648   2.99182426   0.           0.        ]]",-1.00468,-0.257234158992,[-3.05229617 -1.01105877]
6,[-0.55457401 -0.01674365],"[ 0.21762374  0.71588316 -1.32513171  1.40824901 -0.74999434 -1.55967694
  1.04849155 -0.32435792  1.01308088  0.11648487  0.        ]",[-2.24092674 -2.18590903],"[[ -1.32814499   0.55269424  -0.08656613  -0.18032868]
 [-22.59465801  -1.02670549   0.           0.        ]]",-0.89903,-0.189252817535,[-2.2846781  -0.78064629]
7,[-0.55457401 -0.01674365],"[-0.44994526  0.74981982 -1.32450039  1.3242713  -0.749994   -1.55967537
  0.95582535 -0.65206247  0.43148125 -0.06434851  0.        ]",[-2.21848154 -2.22253537],"[[ -1.81523354   0.50135065  -0.08656613  -0.18032868]
 [-26.10244718  -4.09746448   0.           0.        ]]",-0.691653,-0.0932243008403,[-1.90446481 -1.32857714]
8,[-0.55457401 -0.01674365],"[-1.10884774  0.81757266 -0.9231132   1.11752835 -0.74999365 -1.5596738
  0.86501286 -1.06598324 -0.2773928   0.14144943  0.        ]",[-2.22088408 -1.58739901],"[[ -2.37177397   0.38048554  -0.08656613  -0.18032868]
 [-29.54006912  -7.97611581   0.           0.        ]]",-0.362363,-0.0318506958687,[-2.09987314 -1.70216637]
9,[-0.55457401 -0.01674365],"[-1.48456411  0.88966312 -0.11629168  0.75875744 -0.74999331 -1.55967224
  0.77600366 -1.47167897 -0.78571907  0.88158556  0.        ]",[-2.32372141  0.4315924 ],"[[ -2.99638111   0.18281973  -0.08656613  -0.18032868]
 [-32.90943137 -11.77770116   0.           0.        ]]",-0.123724,-0.174881527294,[-1.88239975 -0.69100035]
