timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.05579642  0.01901974],"[ 1.13002766  1.146691    0.01876778  0.01361154 -0.69915563  0.69334745
  0.88601633 -0.0782452   1.55497228 -0.49787936  0.        ]",[-0.60592824 -0.22004093],"[[-0.05616736  0.04389689 -0.08189527  0.08369339]
 [-0.00275616 -0.00437576  0.          0.        ]]",-0.112803,-0.305490835978,[-0.91673043 -0.74168564]
1,[-0.05579642  0.01901974],"[ 1.12628118  1.14777432 -0.03607962 -0.03507395 -0.69915271  0.69334457
  0.68380443 -0.45814211  1.55131131 -0.56934987  0.        ]",[-0.60578066 -0.21701862],"[[-0.09259598  0.01435882 -0.08189527  0.08369339]
 [-3.62803818 -2.93965314  0.          0.        ]]",-0.408715,-0.308327717042,[ 1.03604718 -1.14585247]
2,[-0.05579642  0.01901974],"[ 1.12146018  1.14346986 -0.08431116 -0.19643569 -0.69914979  0.6933417
  0.90853574 -0.96327762  1.53673151 -0.68339225  0.        ]",[-0.60333151 -0.22281146],"[[-0.12473105 -0.08359388 -0.08189527  0.08369339]
 [ 0.40110811 -6.84260336  0.          0.        ]]",0.0700852,-0.312257309064,[-2.58261414  0.56529375]
3,[-0.05579642  0.01901974],"[ 1.11530535  1.12346087 -0.13178572 -0.38087941 -0.69914688  0.69333882
  0.68738727 -0.65584692  1.50715706 -0.80450055  0.        ]",[-0.60471934 -0.21505405],"[[-0.15648861 -0.19661342 -0.08189527  0.08369339]
 [-3.56366777 -4.46727271  0.          0.        ]]",-0.177724,-0.315352975465,[ 0.28043069  1.21327728]
4,[-0.05579642  0.01901974],"[ 1.10009633  1.10991048 -0.21998515 -0.4592796  -0.69914396  0.69333595
  0.75310585 -0.13198505  1.47173267 -0.91469591  0.        ]",[-0.60519534 -0.21563073],"[[-0.21594005 -0.2453481  -0.08189527  0.08369339]
 [-2.38538459 -0.41968435  0.          0.        ]]",-0.032486,-0.317910688961,[-1.03807986 -0.63803528]
5,[-0.05579642  0.01901974],"[ 1.06930376  1.09884791 -0.34678704 -0.51285706 -0.69914105  0.69333307
  0.53513469 -0.4576887   1.41793741 -1.04535577  0.        ]",[-0.60524952 -0.2110623 ],"[[-0.30285588 -0.27899104 -0.08189527  0.08369339]
 [-6.29320234 -2.93622153  0.          0.        ]]",0.0567218,-0.320558231564,[-1.40227697 -1.11132076]
6,[-0.05579642  0.01901974],"[ 0.98416136  1.05889526 -0.57643208 -0.6655571  -0.69913813  0.69333019
  0.32149488 -0.96243508  1.26582716 -1.28824447  0.        ]",[-0.60563815 -0.20141086],"[[ -0.46714861  -0.37684472  -0.08189527   0.08369339]
 [-10.12337537  -6.83613871   0.           0.        ]]",-0.0982187,-0.322740966932,[-0.53352076  0.11917264]
7,[-0.05579642  0.01901974],"[ 0.81723394  0.98806995 -0.85615228 -0.86009642 -0.69913522  0.69332732
  0.21490476 -0.88372042  0.99207804 -1.54255929  0.        ]",[-0.60854721 -0.1867957 ],"[[ -0.68878911  -0.50746592  -0.08189527   0.08369339]
 [-12.03433513  -6.22799125   0.           0.        ]]",0.283307,-0.319453501037,[-2.61847425 -1.68162246]
8,[-0.05579642  0.01901974],"[ 0.53535422  0.87335325 -1.13918174 -1.08338796 -0.6991323   0.69332444
  0.00755044 -1.37999568  0.57812638 -1.71425039  0.        ]",[-0.61985171 -0.13644266],"[[ -0.9667728   -0.67049908  -0.08189527   0.08369339]
 [-15.75181834 -10.06250053   0.           0.        ]]",-0.00840735,-0.305457276203,[-1.76875394  0.59263567]
9,[-0.05579642  0.01901974],"[ 0.09575962  0.72034353 -1.35849719 -1.29343032 -0.69912938  0.69332157
 -0.1958577  -1.05021999  0.05383889 -1.68755401  0.        ]",[-0.63833839 -0.06555258],"[[ -1.31839778  -0.84618552  -0.08189527   0.08369339]
 [-19.39855437  -7.51456209   0.           0.        ]]",-0.472614,-0.275450566035,[-0.17621249  3.23830334]
