timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55217147 -0.10809579],"[ 1.28118952  0.94503929  0.17651079  0.47685351  1.39117589  0.43526622
  1.76959211 -0.22501672  0.19465396 -0.17393718  0.        ]",[-2.60682821 -3.87761045],"[[ 0.06039721 -0.02944163  0.16138463  0.05044533]
 [ 0.00447462 -0.00454465  0.          0.        ]]",-2.70703,-0.0634195770129,[-3.50831019 -3.23237504]
1,[-0.55217147 -0.10809579],"[ 1.28341983  0.94244459  0.11893136  0.40031761  1.39117521  0.43526614
  1.66512532 -0.60254012  0.19515333 -0.25230222  0.        ]",[-2.6066618  -3.85808921],"[[ 0.02081073 -0.06924402  0.16138463  0.05044533]
 [-3.94996436 -3.96250792  0.          0.        ]]",-2.60464,-0.0723248894753,[-2.46841036 -4.32288182]
2,[-0.55217147 -0.10809579],"[ 1.27718253  0.92246745 -0.05247272  0.17478855  1.39117453  0.43526605
  1.56272214 -0.97259077  0.16714333 -0.48296633  0.        ]",[-2.61931753 -3.86339021],"[[-0.09708059 -0.18741968  0.16138463  0.05044533]
 [-7.8262943  -7.84212809  0.          0.        ]]",-2.59789,-0.100966210956,[-2.64357247 -3.51010314]
3,[-0.55217147 -0.10809579],"[ 1.22505602  0.8501439  -0.3300734  -0.18494569  1.39117384  0.43526596
  1.4623339  -1.33531081  0.02892435 -0.83437491  0.        ]",[-2.62843609 -3.78313088],"[[ -0.29173252  -0.38241683   0.16138463   0.05044533]
 [-11.62635703 -11.64489721   0.           0.        ]]",-2.42356,-0.149258791171,[-2.72778213 -3.19299676]
4,[-0.55217147 -0.10809579],"[ 1.07043871  0.67393584 -0.68669574 -0.63582734  1.39117316  0.43526588
  1.36390289 -1.69083241 -0.31780545 -1.19850275  0.        ]",[-2.63636971 -3.49604845],"[[ -0.5616409   -0.6527125    0.16138463   0.05044533]
 [-15.35233546 -15.37220325   0.           0.        ]]",-2.12457,-0.210313923472,[-3.05558427 -2.40768708]
5,[-0.55217147 -0.10809579],"[ 0.75253876  0.34160404 -1.0565673  -1.08328187  1.39117247  0.43526579
  1.26736293 -2.03927908 -0.89128358 -1.36128457  0.        ]",[-2.67322397 -2.83155823],"[[ -0.90534874  -0.99681052   0.16138463   0.05044533]
 [-19.00673468 -19.02534368   0.           0.        ]]",-0.676644,-0.26960646608,[-4.28832258 -4.42541554]
6,[-0.55217147 -0.10809579],"[ 0.23794742 -0.16864919 -1.32215634 -1.36798574  1.39117179  0.4352657
  1.17264893 -2.38077521 -1.49566442 -1.10025721  0.        ]",[-2.84277058 -1.68433309],"[[ -1.3214497   -1.41324048   0.16138463   0.05044533]
 [-22.59201794 -22.60562594   0.           0.        ]]",-0.972696,-0.304879205881,[-1.83481296 -2.61102183]
7,[-0.55217147 -0.10809579],"[-0.43169766 -0.80398886 -1.32621547 -1.28809244  1.3911711   0.43526562
  1.07971927 -2.71546708 -1.73181313 -0.46748156  0.        ]",[-3.05458593 -0.48432013],"[[ -1.80857965  -1.90055996   0.16138463   0.05044533]
 [-26.10975982 -26.11458686   0.           0.        ]]",-0.614885,-0.291456343777,[-3.3979142  -1.74105765]
8,[-0.55217147 -0.10809579],"[-1.09538425 -1.40015749 -0.93127263 -0.68344676  1.39117042  0.43526553
  0.98858636 -3.04354962 -1.39466999  0.010432    0.        ]",[-3.21526837 -0.27413759],"[[ -2.36538734  -2.45736197   0.16138463   0.05044533]
 [-29.55948989 -29.55427395   0.           0.        ]]",-2.06717,-0.220912185664,[-2.85176992  1.07294332]
9,[-0.55217147 -0.10809579],"[-1.47722672 -1.68494458 -0.13051737  0.26722162  1.39116973  0.43526544
  0.89935155 -2.2452062  -1.00594574 -0.13101275  0.        ]",[-3.05358219 -2.1282599 ],"[[ -2.99047988  -3.00283054   0.16138463   0.05044533]
 [-32.9373715  -21.1844176    0.           0.        ]]",-2.2753,-0.15853579815,[-2.92269129 -2.27601397]
10,[-0.55217147 -0.10809579],"[-1.29491526 -1.69746019  0.83813633  0.56590552  1.39116905  0.43526535
  0.81200258 -0.22970268 -1.00283214 -0.27904548  0.        ]",[-2.76194715 -2.1823194 ],"[[ -3.68240134  -3.15840722   0.16138463   0.05044533]
 [-36.24386816  -0.05374412   0.           0.        ]]",-3.00112,-0.164851634805,[-2.94051437 -3.36540361]
11,[-0.55217147 -0.10809579],"[-0.4784486  -1.69727359  1.49070342  0.4878343   1.39116837  0.43526527
  0.72636618  0.04527763 -1.01523975 -0.28768715  0.        ]",[-2.83575869 -1.21707129],"[[ -4.43980289  -3.1178555    0.16138463   0.05044533]
 [-39.48553873   2.82916752   0.           0.        ]]",-3.15238,-0.16731050834,[-2.9617723  -1.07352295]
12,[-0.55217147 -0.10809579],"[ 0.6198508  -1.69396255  1.33051252  0.38990825  1.39116768  0.43526518
  0.64242193 -0.02517517 -1.03336316 -0.30974785  0.        ]",[-2.82137871 -1.71676159],"[[ -5.26139572  -3.06692743   0.16138463   0.05044533]
 [-42.66315589   2.09053585   0.           0.        ]]",-2.66617,-0.171460487513,[-2.24485568 -0.625319  ]
13,[-0.55217147 -0.10809579],"[ 1.27065858 -1.69007509  0.28785873  0.32777323  1.391167    0.43526509
  0.56013972 -0.11167115 -1.08997497 -0.31219087  0.        ]",[-2.70251513 -3.18568087],"[[ -6.14590967  -3.03452057   0.16138463   0.05044533]
 [-45.7778586    1.18370645   0.           0.        ]]",-1.17266,-0.18054557633,[-3.54676749 -2.1882843 ]
14,[-0.55217147 -0.10809579],"[ 0.85371591 -1.68752083 -0.96470077  0.29570093  1.39116631  0.43526501
  0.47948643 -0.17105961 -1.1401153  -0.24934952  0.        ]",[-2.69813967 -4.21349001],"[[ -7.09209901  -3.017751     0.16138463   0.05044533]
 [-48.830901     0.56107388   0.           0.        ]]",-1.06977,-0.18534515216,[-2.81783386 -4.18425847]
15,[-0.55217147 -0.10809579],"[-0.44110426 -1.68621354 -1.32378836  0.28088317  1.39116563  0.43526492
  0.40042975 -0.20045829 -1.11446403 -0.15640255  0.        ]",[-2.68732119 -4.24460506],"[[ -8.09874280e+00  -3.00999174e+00   1.61384633e-01   5.04453298e-02]
 [ -5.18235059e+01   2.52856076e-01   0.00000000e+00   0.00000000e+00]]",-2.23285,-0.177357755684,[-3.2561406  -3.66673625]
16,[-0.55217147 -0.10809579],"[-1.44633688 -1.68560763 -0.28581185  0.27431345  1.39116494  0.43526483
  0.32293805 -0.21406374 -1.01578307 -0.12951049  0.        ]",[-2.67362213 -3.22413015],"[[ -9.16464432e+00  -3.00654902e+00   1.61384633e-01   5.04453298e-02]
 [ -5.47568705e+01   1.10215345e-01   0.00000000e+00   0.00000000e+00]]",-3.39575,-0.160111322158,[-3.13340745 -2.07695542]
17,[-0.55217147 -0.10809579],"[-1.00643728 -1.68534098  1.1955693   0.27148172  1.39116426  0.43526475
  0.24698036 -0.220101   -0.942939   -0.21435609  0.        ]",[-2.99847102 -0.25497481],"[[ -1.02886305e+01  -3.00506463e+00   1.61384633e-01   5.04453298e-02]
 [ -5.76321667e+01   4.69199713e-02   0.00000000e+00   0.00000000e+00]]",-2.5209,-0.151807420558,[-4.06468011 -0.68620769]
