timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63821656 -0.39721972],"[ 1.2899984   1.01455109  0.13816195  0.76989927 -1.13471153  1.37542862
  1.84104388 -0.22531956  1.93768108 -0.82223988  0.        ]",[-3.49049854 -3.47430277],"[[ 0.03660184  0.05941817 -0.13038332  0.15902854]
 [-0.00287715  0.00391511  0.          0.        ]]",-1.38441,-0.369383744739,[-3.00314799 -3.61310472]
1,[-0.63821656 -0.39721972],"[ 1.29092264  1.01666192  0.08048471  0.69386359 -1.13471125  1.3754282
  1.73600988 -0.57264969  1.94100255 -0.90125405  0.        ]",[-3.45423388 -3.08515859],"[[ -3.13020347e-03   1.97832813e-02  -1.30383323e-01   1.59028537e-01]
 [ -3.95716495e+00  -3.95421786e+00   0.00000000e+00   0.00000000e+00]]",-1.22429,-0.375043627629,[-3.58629113 -2.84457617]
2,[-0.63821656 -0.39721972],"[ 1.28073371  1.01043934 -0.0904643   0.46758329 -1.13471098  1.37542778
  1.63305207 -0.91310528  1.92103244 -1.13519206  0.        ]",[-3.41697836 -2.80411577],"[[-0.12116365 -0.09822829 -0.13038332  0.15902854]
 [-7.83329339 -7.83401031  0.          0.        ]]",-1.14819,-0.389388383004,[-3.42134033 -2.62024738]
3,[-0.63821656 -0.39721972],"[ 1.22209228  0.95955997 -0.36612476  0.10120802 -1.1347107   1.37542736
  1.53212272 -1.24681761  1.79384964 -1.49640814  0.        ]",[-3.38681054 -2.31531596],"[[ -0.31595277  -0.29306487  -0.13038332   0.15902854]
 [-11.63305843 -11.63695911   0.           0.        ]]",-0.945611,-0.404550825434,[-3.65412071 -1.96872165]
4,[-0.63821656 -0.39721972],"[ 1.05891726  0.80912286 -0.71793793 -0.3692188  -1.13471043  1.37542694
  1.4331645  -1.5739084   1.45473856 -1.88067747  0.        ]",[-3.35662341 -1.39768279],"[[ -0.58599119  -0.56320365  -0.13038332   0.15902854]
 [-15.35861797 -15.36445264   0.           0.        ]]",-0.479827,-0.407392694105,[-4.25436439 -1.15986105]
5,[-0.63821656 -0.39721972],"[ 0.73185427  0.50027499 -1.07872893 -0.85662376 -1.13471015  1.37542651
  1.33611021 -1.89449044  0.87427511 -2.07139902  0.        ]",[-3.36989546  0.57728744],"[[ -0.92981962  -0.90714852  -0.13038332   0.15902854]
 [-19.01250124 -19.01777769   0.           0.        ]]",-0.548774,-0.381101330916,[-2.83782673  0.5172367 ]
6,[-0.63821656 -0.39721972],"[ 0.21020351  0.07891511 -1.33040538 -1.17400307 -1.13470988  1.37542609
  1.24087645 -1.68150081  0.25874927 -1.86605507  0.        ]",[-3.36373091  1.40761089],"[[ -1.34604111  -1.26315225  -0.13038332   0.15902854]
 [-22.59784804 -16.5905805    0.           0.        ]]",-0.213587,-0.31767026843,[-4.84882889  1.86844935]
7,[-0.63821656 -0.39721972],"[-0.46055781 -0.30308771 -1.31719731 -1.26380646 -1.1347096   1.37542567
  1.1475127  -1.30493415 -0.09983855 -1.34718328  0.        ]",[-3.35686612  1.9575299 ],"[[ -1.83326571  -1.55190881  -0.13038332   0.15902854]
 [-26.11279478 -12.29927411   0.           0.        ]]",-1.41471,-0.229085685649,[-3.31718801  2.72193051]
8,[-0.63821656 -0.39721972],"[-1.11582593 -0.57583719 -0.90627974 -1.23142478 -1.13470933  1.37542525
  1.0560194  -0.93576972 -0.09634205 -0.75788071  0.        ]",[-3.39167213  3.10873961],"[[ -2.39008337  -1.75568556  -0.13038332   0.15902854]
 [-29.55732458  -8.09232026   0.           0.        ]]",-2.90647,-0.134505553506,[-3.68347219  2.58129537]
9,[-0.63821656 -0.39721972],"[-1.47927504 -0.73297631 -0.09814555 -1.17532742 -1.13470905  1.37542483
  0.96636537 -0.57385898  0.21620343 -0.31491244  0.        ]",[-3.63926029  5.38443184],"[[ -3.01509705  -1.87615271  -0.13038332   0.15902854]
 [-32.93261128  -3.96802752   0.           0.        ]]",-2.7964,-0.0812126203614,[-3.26599235  5.03701876]
10,[-0.63821656 -0.39721972],"[-1.27400691 -0.78243837  0.86284978 -1.15156252 -1.13470878  1.37542441
  0.87851574 -0.21904795  0.70455682 -0.15604441  0.        ]",[-3.95746255  7.81572437],"[[ -3.70693496  -1.91494606  -0.13038332   0.15902854]
 [-36.23996712   0.07535809   0.           0.        ]]",-0.0697777,-0.138058352325,[-4.74769338  8.65826845]
11,[-0.63821656 -0.39721972],"[-0.44127239 -0.72978338  1.49251344 -1.1767568  -1.1347085   1.37542398
  0.7924366   0.12882378  1.19829046 -0.34425172  0.        ]",[-4.06481647  8.29504681],"[[ -4.46425139  -1.87366559  -0.13038332   0.15902854]
 [-39.48066861   4.03966423   0.           0.        ]]",0.227147,-0.226157013928,[-4.82198441  8.62160055]
12,[-0.63821656 -0.39721972],"[ 0.65461698 -0.573441    1.30481089 -1.23205977 -1.13470823  1.37542356
  0.70809668  0.46991814  1.4899398  -0.85769063  0.        ]",[-3.71068621  5.13566208],"[[ -5.2857252   -1.75387436  -0.13038332   0.15902854]
 [-42.65589264   7.92673642   0.           0.        ]]",-1.69306,-0.30443843672,[-3.50955259  5.30755284]
13,[-0.63821656 -0.39721972],"[ 1.28203988 -0.31006976  0.24893543 -1.26396693 -1.13470795  1.37542314
  0.62546586  0.80438582  1.36504108 -1.52028075  0.        ]",[-3.24422407 -2.68937612],"[[ -6.17005811  -1.55709949  -0.13038332   0.15902854]
 [-45.76677305  11.73829241   0.           0.        ]]",-1.41754,-0.354038578373,[-2.98172574 -2.57012593]
14,[-0.63821656 -0.39721972],"[ 0.83593248 -0.05263277 -0.98913554 -1.22335329 -1.13470768  1.37542272
  0.54451899  0.4374314   0.70718058 -1.92701563  0.        ]",[-3.21656847 -4.51319456],"[[ -7.11596863  -1.36429261  -0.13038332   0.15902854]
 [-48.81425647   7.55652375   0.           0.        ]]",-0.376714,-0.348584109953,[-3.66774962 -4.38616309]
15,[-0.63821656 -0.39721972],"[-0.46831701  0.09027664 -1.31499562 -1.1687697  -1.1347074   1.3754223
  0.46514663  0.07783344 -0.1217394  -1.54462662  0.        ]",[-3.13032675 -4.63514996],"[[ -8.12223325  -1.25427974  -0.13038332   0.15902854]
 [-51.80246334   3.45858837   0.           0.        ]]",-1.16356,-0.260831607276,[-2.88499336 -3.92796483]
16,[-0.63821656 -0.39721972],"[-1.4514815   0.12702072 -0.25600476 -1.15075247 -1.13470712  1.37542188
  0.3873064  -0.27455198 -0.2488369  -0.48475082  0.        ]",[-3.14578867 -0.82457733],"[[ -9.18768262  -1.22540119  -0.13038332   0.15902854]
 [-54.7329888   -0.55715384   0.           0.        ]]",-2.71334,-0.0946897628803,[-3.48780883 -0.02599325]
17,[-0.63821656 -0.39721972],"[-0.97890536  0.11188453  1.21000921 -1.15837924 -1.13470685  1.37542145
  0.31095753 -0.28142235  0.65797586  0.15526681  0.        ]",[-3.84827662  7.23680735],"[[-10.31118181  -1.23733209  -0.13038332   0.15902854]
 [-57.60736771  -0.63544813   0.           0.        ]]",0.797838,-0.125512729883,[-4.10051559  6.92515331]
18,[-0.63821656 -0.39721972],"[ 0.56213536  0.1464137   1.36199475 -1.14055301 -1.13470657  1.37542103
  0.23611766  0.06844845  1.62299613 -0.45519119  0.        ]",[-3.62820005  3.68006039],"[[-11.49160193  -1.21003938  -0.13038332   0.15902854]
 [-60.42493608   3.35163676   0.           0.        ]]",-1.21502,-0.299555760847,[-3.26751561  3.9799394 ]
19,[-0.63821656 -0.39721972],"[ 1.27284965  0.27723734 -0.14833419 -1.05854535 -1.1347063   1.37542061
  0.1628085   0.41147878  1.47533413 -1.66451196  0.        ]",[-3.26084995 -4.45315409],"[[-12.72779502  -1.10378622  -0.13038332   0.15902854]
 [-63.18487614   7.26076853   0.           0.        ]]",-1.03901,-0.383586637699,[-3.56772047 -4.85622207]
20,[-0.63821656 -0.39721972],"[ 0.06475588  0.39891633 -1.35673178 -0.95932619 -1.13470602  1.37542019
  0.09100776  0.05284204  0.25555893 -1.96561289  0.        ]",[-3.24581051 -5.04484749],"[[-14.01861122  -0.99957754  -0.13038332   0.15902854]
 [-65.88802714   3.17378899   0.           0.        ]]",-0.888495,-0.333301852942,[-2.36256236 -5.89950463]
21,[-0.63821656 -0.39721972],"[-1.40844595  0.42507336 -0.40600456 -0.9347167  -1.13470575  1.37541977
  0.02058033 -0.29863371 -0.39886606 -0.71697376  0.        ]",[-3.02081585 -3.34877706],"[[-15.36297139  -0.97629072  -0.13038332   0.15902854]
 [-68.53947628  -0.83158472   0.           0.        ]]",-2.20736,-0.138292531427,[-3.2621772 -4.1473004]
22,[-0.63821656 -0.39721972],"[-0.78939679  0.36149434  1.34585282 -0.99242603 -1.13470547  1.37541935
 -0.04850881 -0.64302189  0.71681631  0.22734237  0.        ]",[-3.84197402  6.65909767],"[[-16.75985432  -1.0323025   -0.13038332   0.15902854]
 [-71.14054123  -4.75618979   0.           0.        ]]",1.06296,-0.136867020613,[-3.55298431  6.94801661]
23,[-0.63821656 -0.39721972],"[ 1.01464636  0.29785262  0.95362316 -1.04339128 -1.1347052   1.37541893
 -0.11629366 -0.28549289  1.75889292 -0.8331973   0.        ]",[-3.43443131  0.84578288],"[[-18.2082735   -1.08655026  -0.13038332   0.15902854]
 [-73.6925023   -0.68183538   0.           0.        ]]",-2.46615,-0.342718891518,[-2.13673388  1.23597854]
24,[-0.63821656 -0.39721972],"[ 0.8100664   0.32912117 -1.01309009 -1.01915991 -1.13470492  1.3754185
 -0.18267696  0.0650934   0.85730277 -2.02651595  0.        ]",[-3.30919123 -4.49252129],"[[-19.70720258  -1.06010334  -0.13038332   0.15902854]
 [-76.19169799   3.31340086   0.           0.        ]]",-0.639894,-0.373369926782,[-3.90739577 -4.71008989]
25,[-0.63821656 -0.39721972],"[-1.1308394   0.35954246 -0.88923356 -0.9940861  -1.13470465  1.37541808
 -0.24768757 -0.28609475 -0.37728154 -1.12733185  0.        ]",[-3.10655737 -3.76535988],"[[-21.25558943  -1.03399146  -0.13038332   0.15902854]
 [-78.63921495  -0.68869392   0.           0.        ]]",-2.2561,-0.199864279416,[-2.49417207 -2.85859272]
26,[-0.63821656 -0.39721972],"[-1.00565769  0.29718323  1.18662834 -1.04389268 -1.13470437  1.37541766
 -0.31147648 -0.63018972  0.54400535  0.19907925  0.        ]",[-3.799685    6.23873568],"[[-22.85246448  -1.08711224  -0.13038332   0.15902854]
 [-81.04073708  -4.60995614   0.           0.        ]]",1.13724,-0.107503950268,[-4.20577436  6.58609013]
27,[-0.63821656 -0.39721972],"[ 1.01917694  0.23529832  0.94725066 -1.08743246 -1.1347041   1.37541724
 -0.37406304 -0.27235399  1.74369843 -0.87088063  0.        ]",[-3.45189381  0.82421589],"[[-24.49692467  -1.13840056  -0.13038332   0.15902854]
 [-83.39699384  -0.53210771   0.           0.        ]]",-2.03246,-0.343062285204,[-3.78547989  1.46444903]
28,[-0.63821656 -0.39721972],"[ 0.58585048  0.27105688 -1.17822156 -1.06296186 -1.13470382  1.37541682
 -0.43534106  0.07854101  0.61771616 -2.02104663  0.        ]",[-3.37682724 -3.95338917],"[[-26.18801574  -1.10892383  -0.13038332   0.15902854]
 [-85.70398647   3.46664514   0.           0.        ]]",-0.844376,-0.357331803864,[-3.65442477 -3.93932487]
29,[-0.63821656 -0.39721972],"[-1.40627627  0.30597944 -0.4122628  -1.03723845 -1.13470355  1.3754164
 -0.49534936 -0.27234682 -0.3572056  -0.66703197  0.        ]",[-3.12730861 -2.36521125],"[[-27.92475826  -1.0797127   -0.13038332   0.15902854]
 [-87.96317728  -0.53202586   0.           0.        ]]",-2.72243,-0.128266899657,[-1.80549871 -3.25837223]
30,[-0.63821656 -0.39721972],"[-0.29222456  0.24594669  1.52300659 -1.08033766 -1.13470327  1.37541597
 -0.55424355 -0.61614158  1.15595894  0.08195432  0.        ]",[-3.99427176  7.06555176],"[[-29.70626314  -1.12966601  -0.13038332   0.15902854]
 [-90.18042421  -4.44986551   0.           0.        ]]",1.4175,-0.208550068081,[-3.44094014  8.3487748 ]
31,[-0.63821656 -0.39721972],"[ 1.28161928  0.18684528 -0.08269894 -1.11770987 -1.134703    1.37541555
 -0.61202975 -0.25799832  1.46133828 -1.64191415  0.        ]",[-3.27319765 -3.12187767],"[[-31.53170442  -1.17771755  -0.13038332   0.15902854]
 [-92.35595816  -0.36851396   0.           0.        ]]",-1.06028,-0.379334329289,[-4.36805981 -3.07502563]
32,[-0.63821656 -0.39721972],"[-0.65848176  0.12830256 -1.24456983 -1.15008903 -1.13470272  1.37541513
 -0.66862065 -0.60168254 -0.20247486 -1.43540066  0.        ]",[-3.22090673 -2.96427584],"[[-33.4001945   -1.22438789  -0.13038332   0.15902854]
 [-94.48649145  -4.2850931    0.           0.        ]]",-1.49221,-0.244017581375,[-3.37580623 -2.63833728]
33,[-0.63821656 -0.39721972],"[-1.11404035 -0.03198629  1.07833068 -1.21693385 -1.13470245  1.37541471
 -0.72418401 -0.93832977  0.58788448  0.1064629   0.        ]",[-4.07758284  7.8335371 ],"[[-35.31090617  -1.34858652  -0.13038332   0.15902854]
 [-96.5783408   -8.1214807    0.           0.        ]]",1.73171,-0.113242110435,[-4.01625758  9.40532732]
34,[-0.63821656 -0.39721972],"[ 1.16080712 -0.19213166  0.69826828 -1.25425387 -1.13470217  1.37541429
 -0.77869948 -0.57314736  1.56570207 -1.23629316  0.        ]",[-3.6212914  2.5581634],"[[-37.26307122  -1.46926586  -0.13038332   0.15902854]
 [-98.6307395   -3.95991329   0.           0.        ]]",-1.94255,-0.348657201597,[-3.67432529  1.84293805]
35,[-0.63821656 -0.39721972],"[-0.08016668 -0.24342011 -1.36678022 -1.26029859 -1.1347019   1.37541387
 -0.83204212 -0.21501212  0.04567549 -1.58670684  0.        ]",[-3.33667898 -2.5558176 ],"[[ -39.25584133   -1.5075186    -0.13038332    0.15902854]
 [-100.63898431    0.12134591    0.            0.        ]]",-1.18604,-0.268430151886,[-2.94529251 -2.82724535]
36,[-0.63821656 -0.39721972],"[-1.35336184 -0.29298134  0.7135011  -1.26347179 -1.13470162  1.37541345
 -0.88429044 -0.55872788  0.42142322 -0.01557549  0.        ]",[-3.9248662   6.85275888],"[[ -41.28835092   -1.54439461   -0.13038332    0.15902854]
 [-102.60603113   -3.79559165    0.            0.        ]]",0.370605,-0.0865856168004,[-3.48046864  6.9321103 ]
37,[-0.63821656 -0.39721972],"[ 1.03010706 -0.34001746  0.93157068 -1.26407021 -1.13470135  1.37541302
 -0.93554148 -0.2005672   1.55166019 -1.10770161  0.        ]",[-3.73734498  3.72607422],"[[ -43.35983708   -1.57935782   -0.13038332    0.15902854]
 [-104.53553277    0.28595676    0.            0.        ]]",-1.95039,-0.334611340824,[-3.84635772  2.69940163]
38,[-0.63821656 -0.39721972],"[ 0.01639582 -0.27830876 -1.361853   -1.26280382 -1.13470107  1.3754126
 -0.98568094  0.15065362  0.08985181 -1.61430334  0.        ]",[-3.50341988 -1.44868743],"[[ -45.46949325   -1.53348355   -0.13038332    0.15902854]
 [-106.42318649    4.28841945    0.            0.        ]]",-1.6382,-0.273545826736,[-2.58816773 -1.34611175]
39,[-0.63821656 -0.39721972],"[-1.32503789 -0.21695359  0.77169965 -1.25752981 -1.1347008   1.37541218
 -1.03478884 -0.19985304  0.42657823  0.01261847  0.        ]",[-3.93242693  7.25937796],"[[ -47.6165008    -1.48779419   -0.13038332    0.15902854]
 [-108.27200511    0.29409551    0.            0.        ]]",0.692717,-0.0867572521799,[-3.48669274  6.97847844]
40,[-0.63821656 -0.39721972],"[ 1.14306075 -0.15532598  0.73655809 -1.24816875 -1.13470052  1.37541176
 -1.0829627   0.15163533  1.58952514 -1.19897441  0.        ]",[-3.63070488  1.94348681],"[[ -49.80014412   -1.44172615   -0.13038332    0.15902854]
 [-110.08565942    4.29960643    0.            0.        ]]",-2.09987,-0.348284256261,[-3.35851718  2.05237467]
41,[-0.63821656 -0.39721972],"[-0.35332681  0.0101824  -1.34257764 -1.20231069 -1.13470025  1.37541134
 -1.13008741  0.49625655 -0.07161114 -1.57203806  0.        ]",[-3.69517374 -0.17146769],"[[ -52.0196638    -1.31633138   -0.13038332    0.15902854]
 [-111.85981692    8.22686045    0.            0.        ]]",-2.15765,-0.265174303112,[-4.10505412  0.76480293]
42,[-0.63821656 -0.39721972],"[-0.99942612  0.25462891  1.19218086 -1.07442985 -1.13469997  1.37541092
 -1.17620068  0.75227532  0.57162584  0.19048137  0.        ]",[-3.97442603  6.55877829],"[[ -54.27428215   -1.12251804   -0.13038332    0.15902854]
 [-113.59589665   11.14441421    0.            0.        ]]",1.50172,-0.111844589433,[-3.50998943  5.70026151]
43,[-0.63821656 -0.39721972],"[ 1.29078163  0.54765254  0.06384111 -0.8012203  -1.1346997   1.37541049
 -1.22136281  1.08458764  1.70522486 -1.44642636  0.        ]",[-3.97447991  1.71521246],"[[ -56.56326147   -0.86162264   -0.13038332    0.15902854]
 [-115.29616861   14.93139942    0.            0.        ]]",-2.02604,-0.387936179458,[-4.42802887  0.41512343]
44,[-0.63821656 -0.39721972],"[-1.06425123  0.81916933 -0.96093721 -0.34614954 -1.13469942  1.37541007
 -1.26562979  1.20624957 -0.35648819 -1.53267524  0.        ]",[-4.04631805  2.22102761],"[[ -58.88590193   -0.54906259   -0.13038332    0.15902854]
 [-116.96274162   16.31784455    0.            0.        ]]",-0.944037,-0.262798565094,[-4.19610207  2.84331808]
45,[-0.63821656 -0.39721972],"[-0.12681009  0.99373122  1.5367081   0.30089238 -1.13469915  1.37540965
 -1.30913087  1.52731998  0.78740683  0.38812304  0.        ]",[-4.42372417  7.48454237],"[[ -61.24158109   -0.18596192   -0.13038332    0.15902854]
 [-118.60048065   19.97672203    0.            0.        ]]",3.93214,-0.15477175692,[-5.4016991   8.13105652]
46,[-0.63821656 -0.39721972],"[ 0.87124851  0.9753122  -0.95440846  1.12973476 -1.13469887  1.37540923
 -1.35195008  1.83997921  1.66524806 -1.71417947  0.        ]",[-4.52777386  4.15480471],"[[ -63.62975007    0.2493667    -0.13038332    0.15902854]
 [-120.2125503    23.5397512     0.            0.        ]]",-0.845379,-0.411588763205,[-5.16134328  4.15440797]
47,[-0.63821656 -0.39721972],"[-1.4863186   0.65136727  0.19599048  1.97161723 -1.1346986   1.37540881
 -1.39420418  2.14395812 -0.41339737 -1.29326355  0.        ]",[-4.66527367  6.60291624],"[[ -66.04994194    0.7549669    -0.13038332    0.15902854]
 [-121.80334595   27.00386623    0.            0.        ]]",1.24921,-0.227171297477,[-3.62186657  5.78063364]
48,[-0.63821656 -0.39721972],"[ 1.03749815 -0.00619926  0.9207127   2.5200117  -1.13469832  1.37540839
 -1.43592929  2.43968312  0.939721    0.08654162  0.        ]",[-4.98797131  9.074296  ],"[[ -68.50175258    1.32889144   -0.13038332    0.15902854]
 [-123.37422752   30.37392815    0.            0.        ]]",1.73002,-0.172244355107,[-5.33352143  9.22025584]
49,[-0.63821656 -0.39721972],"[-0.50925187 -0.85071237 -1.30253999  2.42538611 -1.13469805  1.37540796
 -1.47699948  2.72864672  1.16691229 -1.43797115  0.        ]",[-4.99964333  7.9515543 ],"[[ -70.98474842    1.96940764   -0.13038332    0.15902854]
 [-124.92045428   33.66694723    0.            0.        ]]",0.190419,-0.321912109269,[-4.70227613  8.18515164]
