timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.61156774 -0.24941273],"[ 1.28784472  0.9845939   0.13123412  0.74923189  0.67990352 -0.60496478
  1.81643423 -0.22532773  0.68451005  0.60316736  0.        ]",[-3.00655222 -2.25659919],"[[ 0.03097696  0.07366597  0.0793886  -0.06954183]
 [ 0.00142466  0.00259807  0.          0.        ]]",-2.91382,-0.154815034434,[-2.78075467 -3.23233119]
1,[-0.61156774 -0.24941273],"[ 1.28845884  0.98743798  0.07362491  0.67307438  0.67990339 -0.60496467
  1.71163294 -0.58225578  0.68813599  0.52447565  0.        ]",[-3.02638054 -1.84071565],"[[-0.00866992  0.03400499  0.0793886  -0.06954183]
 [-3.95294922 -3.95550976  0.          0.        ]]",-3.01227,-0.148850947681,[-2.31457198 -2.83264094]
2,[-0.61156774 -0.24941273],"[ 1.27738378  0.9835051  -0.09729385  0.44627719  0.67990327 -0.60496457
  1.60890348 -0.93211939  0.66917815  0.29111957  0.        ]",[-3.03809977 -1.36592579],"[[-0.12661983 -0.08403218  0.0793886  -0.06954183]
 [-7.82915348 -7.83527853  0.          0.        ]]",-2.92963,-0.131818630715,[-3.58717253 -0.82353794]
3,[-0.61156774 -0.24941273],"[ 1.21737078  0.93924768 -0.37275089  0.09124415  0.67990314 -0.60496446
  1.50819178 -1.21204579  0.54636718 -0.06590562  0.        ]",[-3.01744223 -1.04452348],"[[ -0.32132939  -0.27188344   0.0793886   -0.06954183]
 [-11.62922739 -10.93948963   0.           0.        ]]",-2.87675,-0.109265306365,[-3.15079918 -1.31549398]
4,[-0.61156774 -0.24941273],"[ 1.05253745  0.80655151 -0.72386137 -0.36154186  0.67990301 -0.60496436
  1.40945715 -1.54942356  0.21918584 -0.44908262  0.        ]",[-3.04710865 -0.26248586],"[[ -0.59129061  -0.52821148   0.0793886   -0.06954183]
 [-15.35470579 -14.68080336   0.           0.        ]]",-2.57242,-0.09960130848,[-3.04933421 -2.06421962]
5,[-0.61156774 -0.24941273],"[ 0.72391959  0.52634761 -1.08308702 -0.84799869  0.67990289 -0.60496425
  1.31262643 -1.8800886  -0.35054567 -0.65425624  0.        ]",[-3.14775038  1.17047524],"[[ -0.93503867  -0.85861936   0.0793886   -0.06954183]
 [-19.00834869 -18.34768243   0.           0.        ]]",-2.77097,-0.126234957839,[-2.42571146  1.46025507]
6,[-0.61156774 -0.24941273],"[ 0.20141852  0.16038209 -1.3321124  -1.17202792  0.67990276 -0.60496415
  1.21760669 -1.49003347 -0.96556964 -0.48467023  0.        ]",[-3.1179266   1.41036606],"[[ -1.35117805  -1.18217531   0.0793886   -0.06954183]
 [-22.59366155 -14.02222201   0.           0.        ]]",-2.76714,-0.173584752304,[-3.16971035  1.81829408]
7,[-0.61156774 -0.24941273],"[-0.46877393 -0.14452556 -1.31532754 -1.29362754  0.67990264 -0.60496404
  1.12447498 -1.10764163 -1.36465879 -0.00719741  0.        ]",[-3.16021967  1.91953349],"[[ -1.83831012  -1.42007474   0.0793886   -0.06954183]
 [-26.10773732  -9.78173866   0.           0.        ]]",-3.43525,-0.215531829237,[-2.69057517  2.1060614 ]
8,[-0.61156774 -0.24941273],"[-1.12158394 -0.34892719 -0.9007126  -1.31541968  0.67990251 -0.60496394
  1.0332073  -0.73275675 -1.43689619  0.59372441  0.        ]",[-3.27858353  3.38656664],"[[ -2.3950186   -1.57399982   0.0793886   -0.06954183]
 [-29.55148021  -5.62450081   0.           0.        ]]",-3.37222,-0.24178454908,[-3.06349828  4.06361874]
9,[-0.61156774 -0.24941273],"[-1.48098871 -0.44426528 -0.09017536 -1.31005135  0.67990239 -0.60496383
  0.94377294 -0.36522336 -1.17895964  1.11993985  0.        ]",[-3.51312184  5.97179461],"[[ -3.01990816  -1.64559826   0.0793886   -0.06954183]
 [-32.92604939  -1.54878568   0.           0.        ]]",-2.32736,-0.248529360804,[-2.74343043  6.87977313]
