timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56367826 -0.05282172],"[ 1.27876494  0.92276178  0.04506129  0.59261311  0.51907754 -0.10033571
  1.73040531 -0.22301556  0.78773571  0.14744564  0.        ]",[-2.39751625 -1.79439473],"[[-0.03132239  0.05596495  0.06046245 -0.01160589]
 [ 0.00289434 -0.00390817  0.          0.        ]]",-2.50419,-0.149873024174,[-1.4571587  -0.57961205]
1,[-0.56367826 -0.05282172],"[ 1.27595521  0.92411069 -0.01263565  0.54827084  0.5190774  -0.10033569
  1.6260794  -0.45106794  0.78627004  0.08057165  0.        ]",[-2.39247417 -1.83007669],"[[-0.07094665  0.03287626  0.06046245 -0.01160589]
 [-3.95215337 -2.29732336  0.          0.        ]]",-2.31026,-0.149206886179,[-2.47570687 -1.23632686]
2,[-0.56367826 -0.05282172],"[ 1.25477474  0.92302021 -0.18304763  0.38452972  0.51907727 -0.10033567
  1.52383362 -0.84012861  0.75897266 -0.12761569  0.        ]",[-2.38588619 -1.86794364],"[[-0.18888063 -0.05232658  0.06046245 -0.01160589]
 [-7.82834939 -6.20992337  0.          0.        ]]",-1.99619,-0.14839294141,[-2.8741235  -2.90562191]
3,[-0.56367826 -0.05282172],"[ 1.17865007  0.89452023 -0.4549466   0.07492116  0.51907713 -0.10033565
  1.42360548 -1.22148455  0.63266664 -0.4626334   0.        ]",[-2.38704014 -1.89714515],"[[ -3.83570657e-01  -2.15004172e-01   6.04624458e-02  -1.16058886e-02]
 [ -1.16280613e+01  -1.00450437e+01   0.00000000e+00   0.00000000e+00]]",-1.52018,-0.15123988335,[-3.38138825 -4.09719862]
4,[-0.56367826 -0.05282172],"[ 0.99364417  0.79172557 -0.79576361 -0.35738422  0.519077   -0.10033563
  1.32534201 -1.59527587  0.30836069 -0.83110301  0.        ]",[-2.39997435 -1.70617211],"[[ -6.53506480e-01  -4.53621235e-01   6.04624458e-02  -1.16058886e-02]
 [ -1.53532969e+01  -1.38040958e+01   0.00000000e+00   0.00000000e+00]]",-1.6911,-0.162543469192,[-2.9123856  -1.29454202]
5,[-0.56367826 -0.05282172],"[ 0.64504388  0.55662842 -1.13403241 -0.84860323  0.51907686 -0.10033561
  1.2289798  -1.96163121 -0.25420827 -1.03309746  0.        ]",[-2.43081331 -0.82479858],"[[ -9.97221978e-01  -7.66669549e-01   6.04624458e-02  -1.16058886e-02]
 [ -1.90064586e+01  -1.74883771e+01   0.00000000e+00   0.00000000e+00]]",-1.0181,-0.182401273198,[-2.65213527 -2.54595408]
6,[-0.56367826 -0.05282172],"[ 0.10991623  0.1431674  -1.34933025 -1.27175235  0.51907673 -0.10033559
  1.13444972 -2.32067409 -0.90113143 -0.82779665  0.        ]",[-2.57075548  0.86291182],"[[ -1.41330188e+00  -1.15266613e+00   6.04624458e-02  -1.16058886e-02]
 [ -2.25901667e+01  -2.10991334e+01   0.00000000e+00   0.00000000e+00]]",-1.19293,-0.201004037006,[-3.06258183  2.51960362]
7,[-0.56367826 -0.05282172],"[-0.55657873 -0.33845383 -1.28889269 -1.43582584  0.51907659 -0.10033557
  1.04169103 -1.88507734 -1.26189385 -0.23960331  0.        ]",[-2.65638971  1.98270571],"[[ -1.90038853e+00  -1.53069809e+00   6.04624458e-02  -1.16058886e-02]
 [ -2.61067230e+01  -1.67185549e+01   0.00000000e+00   0.00000000e+00]]",-1.69567,-0.204857121066,[-2.01833555  2.15712047]
8,[-0.56367826 -0.05282172],"[-1.18226851 -0.71831401 -0.83120042 -1.37704037  0.51907646 -0.10033555
  0.95078894 -1.45804964 -1.1786115   0.37566893  0.        ]",[-2.78230381  3.45158172],"[[ -2.45710141e+00  -1.82198275e+00   6.04624458e-02  -1.16058886e-02]
 [ -2.95528967e+01  -1.24241409e+01   0.00000000e+00   0.00000000e+00]]",-2.24567,-0.190328533747,[-3.016814    3.45773237]
9,[-0.56367826 -0.05282172],"[-1.49226184 -0.97242833  0.00394717 -1.23972226  0.51907633 -0.10033553
  0.86171809 -1.03943344 -0.7868604   0.73839726  0.        ]",[-2.87331319  4.79132843],"[[ -3.08204150e+00  -2.02822764e+00   6.04624458e-02  -1.16058886e-02]
 [ -3.29296488e+01  -8.21431152e+00   0.00000000e+00   0.00000000e+00]]",-1.15598,-0.159080403851,[-3.04843172  5.15298822]
10,[-0.56367826 -0.05282172],"[-1.22660425 -1.11276908  0.95239943 -1.12264801  0.51907619 -0.10033551
  0.77444257 -0.62906369 -0.31795385  0.75201341  0.        ]",[-2.93954277  5.69382238],"[[ -3.77383361e+00  -2.15110809e+00   6.04624458e-02  -1.16058886e-02]
 [ -3.62383399e+01  -4.08741032e+00   0.00000000e+00   0.00000000e+00]]",0.145562,-0.115726646739,[-2.68095601  6.90726904]
11,[-0.56367826 -0.05282172],"[-0.35768295 -1.15744142  1.52494271 -1.07791686  0.51907606 -0.10033549
  0.68892441 -0.22676191  0.03065733  0.46739483  0.        ]",[-2.8911016   5.33162451],"[[ -4.53113098e+00  -2.19226499e+00   6.04624458e-02  -1.16058886e-02]
 [ -3.94804091e+01  -4.16442726e-02   0.00000000e+00   0.00000000e+00]]",-0.98166,-0.066502879897,[-2.75873656  3.96418429]
12,[-0.56367826 -0.05282172],"[ 0.72097259 -1.11518073  1.26006777 -1.12033078  0.51907592 -0.10033547
  0.60512882  0.16766443  0.12361995  0.0070015   0.        ]",[-2.70208907  3.33300805],"[[ -5.35261466e+00  -2.15330188e+00   6.04624458e-02  -1.16058886e-02]
 [ -4.26571754e+01   3.92492214e+00   0.00000000e+00   0.00000000e+00]]",-1.2337,-0.0385782161676,[-2.65603454  3.37258142]
13,[-0.56367826 -0.05282172],"[ 1.2779643  -0.98133009  0.1580593  -1.23325646  0.51907579 -0.10033545
  0.52302606  0.55441652 -0.12451497 -0.44090236  0.        ]",[-2.42021608  0.03222695],"[[ -6.23699019e+00  -2.03578260e+00   6.04624458e-02  -1.16058886e-02]
 [ -4.57697656e+01   7.81431244e+00   0.00000000e+00   0.00000000e+00]]",-1.42768,-0.0844353328109,[-1.65318815 -0.04944978]
14,[-0.56367826 -0.05282172],"[ 0.75480333 -0.79533911 -1.05126349 -1.34447876  0.51907565 -0.10033542
  0.442582    0.52048238 -0.69026302 -0.57083442  0.        ]",[-2.31723714 -1.55739057],"[[ -7.18298493e+00  -1.88292335e+00   6.04624458e-02  -1.16058886e-02]
 [ -4.88194735e+01   7.47305378e+00   0.00000000e+00   0.00000000e+00]]",-1.21153,-0.146134592951,[-1.83251064 -2.52533956]
