timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.54180306 -0.01031474],"[ 1.2630161   0.9097831   0.19210619  0.23933404 -1.48305234  0.1967634
  1.62044949 -0.21221033  2.14160523 -0.0336788   0.        ]",[-2.25969839 -0.06225622],"[[ 0.0650362  -0.08423156 -0.17154697  0.02280719]
 [ 0.0049313  -0.00058105  0.          0.        ]]",-1.0804,-0.381759911649,[-2.91603773 -0.633298  ]
1,[-0.54180306 -0.01031474],"[ 1.2654915   0.90658821  0.13417483  0.19230895 -1.48305081  0.19676334
  1.51576336 -0.48384724  2.14049663 -0.10188968  0.        ]",[-2.25314426  0.20952669],"[[ 0.02545302 -0.10938721 -0.17154697  0.02280719]
 [-3.95008662 -2.50663578  0.          0.        ]]",-1.02552,-0.382265928216,[-2.95299044 -0.49879427]
2,[-0.54180306 -0.01031474],"[ 1.26003126  0.89349012 -0.03836886  0.06327219 -1.48304929  0.19676327
  1.41314102 -0.69238023  2.11678395 -0.29943301  0.        ]",[-2.24809027  0.3050622 ],"[[-0.09244823 -0.17882279 -0.17154697  0.02280719]
 [-7.82714477 -4.4305107   0.          0.        ]]",-1.10307,-0.382081838098,[-1.85336774 -0.2150235 ]
3,[-0.54180306 -0.01031474],"[ 1.20930575  0.86504604 -0.31803439 -0.11281464 -1.48304776  0.19676321
  1.31253397 -0.77499007  2.01925375 -0.59700767  0.        ]",[-2.24186397  0.12642667],"[[ -0.28712672  -0.27507992  -0.17154697   0.02280719]
 [-11.62807366  -5.19265137   0.           0.        ]]",-0.906925,-0.376861303004,[-2.43941135  0.78962888]
4,[-0.54180306 -0.01031474],"[ 1.05677521  0.83635083 -0.67774846 -0.24052906 -1.48304624  0.19676314
  1.21387541 -0.42476723  1.80725156 -0.91974081  0.        ]",[-2.24223375 -0.78575224],"[[ -0.55708567  -0.34651487  -0.17154697   0.02280719]
 [-15.35539611  -1.96158788   0.           0.        ]]",-0.674381,-0.362724902176,[-2.64232975 -0.50666389]
5,[-0.54180306 -0.01031474],"[ 0.74159261  0.80791503 -1.05154499 -0.3435048  -1.48304471  0.19676308
  1.11721832 -0.63781352  1.44189908 -1.19897305  0.        ]",[-2.23656249 -0.94354713],"[[ -0.90083189  -0.40546763  -0.17154697   0.02280719]
 [-19.00710819  -3.9270998    0.           0.        ]]",-0.641762,-0.334447972025,[-2.480647    1.14086585]
6,[-0.54180306 -0.01031474],"[ 0.23004526  0.78734801 -1.32127444 -0.40856183 -1.48304319  0.19676301
  1.02241448 -0.19996851  0.93310708 -1.32395639  0.        ]",[-2.23802757 -1.81010091],"[[ -1.31691085  -0.44348108  -0.17154697   0.02280719]
 [-22.5888094    0.11234222   0.           0.        ]]",-0.335087,-0.287694693016,[-2.31138788 -2.29018142]
7,[-0.54180306 -0.01031474],"[-0.43693014  0.76539101 -1.32861983 -0.47156576 -1.48304166  0.19676294
  0.92956196 -0.62913665  0.34752159 -1.17349919  0.        ]",[-2.20789814 -1.17096448],"[[ -1.80388284e+00  -4.80960759e-01  -1.71546967e-01   2.28071904e-02]
 [ -2.60967936e+01  -3.84705126e+00   0.00000000e+00   0.00000000e+00]]",-0.31578,-0.217125255673,[-2.41751527 -0.43379236]
8,[-0.54180306 -0.01031474],"[-1.09961133  0.70364133 -0.93481756 -0.62304721 -1.48304014  0.19676288
  0.83851081 -0.80674298 -0.14392861 -0.63442325  0.        ]",[-2.17610979 -0.07832837],"[[ -2.36033173e+00  -5.74342973e-01  -1.71546967e-01   2.28071904e-02]
 [ -2.95367247e+01  -5.48560352e+00   0.00000000e+00   0.00000000e+00]]",-0.343572,-0.116044803869,[-2.86199078 -0.5000799 ]
9,[-0.54180306 -0.01031474],"[-1.48379523  0.60312124 -0.13174384 -0.81663615 -1.48303861  0.19676281
  0.74924592 -1.00920034 -0.22702447  0.19534343  0.        ]",[-2.24555421  2.2409749 ],"[[ -2.98490161e+00  -7.02797040e-01  -1.71546967e-01   2.28071904e-02]
 [ -3.29091728e+01  -7.35342664e+00   0.00000000e+00   0.00000000e+00]]",-0.244241,-0.0283007297432,[-3.29284968 -0.36038691]
10,[-0.54180306 -0.01031474],"[-1.30767845  0.45514939  0.84345683 -1.0293088  -1.48303709  0.19676275
  0.6617176  -1.14758116  0.28928352  0.92174999  0.        ]",[-2.42149568  4.49316835],"[[ -3.67626193e+00  -8.62676833e-01  -1.71546967e-01   2.28071904e-02]
 [ -3.62160152e+01  -8.63009874e+00   0.00000000e+00   0.00000000e+00]]",1.2053,-0.151841055709,[-2.20566925  4.29593893]
11,[-0.54180306 -0.01031474],"[-0.49871753  0.31736065  1.50525726 -1.17676083 -1.48303556  0.19676268
  0.57587332 -0.69922403  1.16920323  1.04458464  0.        ]",[-2.46743655  4.6866045 ],"[[ -4.43312398e+00  -9.93778852e-01  -1.71546967e-01   2.28071904e-02]
 [ -3.94592352e+01  -4.49367926e+00   0.00000000e+00   0.00000000e+00]]",1.29984,-0.266732854582,[-2.90728575  3.68367779]
12,[-0.54180306 -0.01031474],"[ 0.59596725  0.26236162  1.35217895 -1.22522988 -1.48303404  0.19676262
  0.49175615 -0.25961608  1.85790555  0.45819384  0.        ]",[-2.33546686  3.57847333],"[[ -5.25419629e+00  -1.04296210e+00  -1.71546967e-01   2.28071904e-02]
 [ -4.26372060e+01  -4.37975799e-01   0.00000000e+00   0.00000000e+00]]",0.102469,-0.338703203287,[-2.30172093  2.67834759]
13,[-0.54180306 -0.01031474],"[ 1.25142142  0.29737319  0.30858946 -1.19499339 -1.48303251  0.19676255
  0.40933717  0.17139741  1.90845269 -0.48875424  0.        ]",[-2.21182871  0.86752486],"[[ -6.13818446e+00  -1.01182645e+00  -1.71546967e-01   2.28071904e-02]
 [ -4.57510191e+01   3.53843766e+00   0.00000000e+00   0.00000000e+00]]",-0.595515,-0.35391716556,[-1.70321506  1.26271146]
14,[-0.54180306 -0.01031474],"[ 0.8457523   0.41531389 -0.95477651 -1.07616287 -1.48303099  0.19676248
  0.32858261  0.59395257  1.23192431 -1.17595275  0.        ]",[-2.19437361 -1.60380256],"[[ -7.08381779e+00  -9.01944737e-01  -1.71546967e-01   2.28071904e-02]
 [ -4.88019503e+01   7.43681753e+00   0.00000000e+00   0.00000000e+00]]",-0.484991,-0.304741677906,[-3.35668749  0.2607956 ]
15,[-0.54180306 -0.01031474],"[-0.440667    0.56708307 -1.3276743  -0.87495819 -1.48302946  0.19676242
  0.24946763  0.69089776  0.23222125 -1.03823942  0.        ]",[-2.19715357 -2.15916419],"[[ -8.08984652e+00  -7.44234377e-01  -1.71546967e-01   2.28071904e-02]
 [ -5.17909380e+01   8.33120997e+00   0.00000000e+00   0.00000000e+00]]",-0.725285,-0.189997948955,[-1.92566281 -3.47928098]
16,[-0.54180306 -0.01031474],"[-1.45072414  0.6707493  -0.29352563 -0.6922741  -1.48302794  0.19676235
  0.17194931  0.24476796 -0.26804235  0.00699617  0.        ]",[-2.24568105 -0.6075384 ],"[[ -9.15504765e+00  -6.18905488e-01  -1.71546967e-01   2.28071904e-02]
 [ -5.47196033e+01   4.21534168e+00   0.00000000e+00   0.00000000e+00]]",-0.0247285,-0.0305790728344,[-1.40752674  0.75086888]
17,[-0.54180306 -0.01031474],"[-1.02674719  0.75011219  1.20098225 -0.51218973 -1.48302641  0.19676229
  0.09589431  0.55889168  0.38443453  1.06727637  0.        ]",[-2.40630269  0.24029103],"[[ -1.02782701e+01  -5.05520964e-01  -1.71546967e-01   2.28071904e-02]
 [ -5.75929842e+01   7.11336079e+00   0.00000000e+00   0.00000000e+00]]",1.39471,-0.180185752954,[-2.26289874  0.945496  ]
18,[-0.54180306 -0.01031474],"[ 0.50021625  0.84480708  1.40788511 -0.20598032 -1.48302489  0.19676222
  0.02134595  0.95020334  1.62969297  0.96869535  0.        ]",[-2.35464859 -0.79635787],"[[ -1.14583884e+01  -3.27028962e-01  -1.71546967e-01   2.28071904e-02]
 [ -6.04094439e+01   1.07234964e+01   0.00000000e+00   0.00000000e+00]]",0.647367,-0.327706077079,[-2.12651813  1.08734185]
19,[-0.54180306 -0.01031474],"[ 1.25463785  0.91075117 -0.09000538  0.25679269 -1.48302336  0.19676216
 -0.05174178  1.3568589   2.12486875 -0.2760591   0.        ]",[-2.3043685  -2.99465394],"[[ -1.26942802e+01  -7.49106495e-02  -1.71546967e-01   2.28071904e-02]
 [ -6.31707204e+01   1.44751965e+01   0.00000000e+00   0.00000000e+00]]",-1.3339,-0.382851421861,[-3.03359604 -4.50936036]
20,[-0.54180306 -0.01031474],"[ 0.09251395  0.89505006 -1.35127354  0.71881689 -1.48302184  0.19676209
 -0.12334197  0.89660599  1.20285796 -1.31336765  0.        ]",[-2.32138872 -3.288342  ],"[[ -1.39848329e+01   1.71997836e-01  -1.71546967e-01   2.28071904e-02]
 [ -6.58757974e+01   1.02290376e+01   0.00000000e+00   0.00000000e+00]]",-1.26924,-0.316580139158,[-2.52294303 -3.27153488]
21,[-0.54180306 -0.01031474],"[-1.40257191  0.84149529 -0.44519913  1.01447368 -1.48302031  0.19676202
 -0.19354964  0.44502565 -0.1286022  -0.73310178  0.        ]",[-2.21687341 -2.70369196],"[[ -1.53289613e+01   3.34784146e-01  -1.71546967e-01   2.28071904e-02]
 [ -6.85282644e+01   6.06288638e+00   0.00000000e+00   0.00000000e+00]]",-0.361923,-0.131903741177,[-2.62512914 -3.43239581]
22,[-0.54180306 -0.01031474],"[-0.84416275  0.8028925   1.34353085  1.15470937 -1.48301879  0.19676196
 -0.26236459  0.00207506  0.06489347  0.84853123  0.        ]",[-2.24556351 -1.56671035],"[[ -1.67256126e+01   4.15044011e-01  -1.71546967e-01   2.28071904e-02]
 [ -7.11281144e+01   1.97635035e+00   0.00000000e+00   0.00000000e+00]]",0.228026,-0.127815448809,[-1.13513507 -0.88185828]
23,[-0.54180306 -0.01031474],"[ 0.96187667  0.80075424  1.01337646  1.16160696 -1.48301726  0.19676189
 -0.32980303 -0.38156019  1.66287913  0.92809025  0.        ]",[-2.2059288  -0.63387227],"[[ -1.81737396e+01   4.19061235e-01  -1.71546967e-01   2.28071904e-02]
 [ -7.36759599e+01  -1.56295948e+00   0.00000000e+00   0.00000000e+00]]",-1.08771,-0.329983739174,[-2.64895395  0.58034142]
24,[-0.54180306 -0.01031474],"[ 0.82352775  0.80498177 -0.97710914  1.14788984 -1.48301573  0.19676183
 -0.39596068 -0.13008299  1.90067848 -0.78430324  0.        ]",[-2.20491862 -2.8650763 ],"[[ -1.96723356e+01   4.11080745e-01  -1.71546967e-01   2.28071904e-02]
 [ -7.61754169e+01   7.57095856e-01   0.00000000e+00   0.00000000e+00]]",-1.32779,-0.368091312468,[-2.05812638 -0.99747265]
25,[-0.54180306 -0.01031474],"[-1.1097966   0.81759438 -0.92382441  1.10508641 -1.48301421  0.19676176
 -0.46074199 -0.56082451  0.22498959 -1.11159318  0.        ]",[-2.16690898 -2.57370019],"[[ -2.12204018e+01   3.86351359e-01  -1.71546967e-01   2.28071904e-02]
 [ -7.86228764e+01  -3.21680142e+00   0.00000000e+00   0.00000000e+00]]",-0.376352,-0.201035772558,[-3.18453194 -2.81605412]
26,[-0.54180306 -0.01031474],"[-1.05528975  0.86223194  1.17386395  0.92153225 -1.48301268  0.1967617
 -0.52421802 -0.98401296 -0.04583914  0.74309425  0.        ]",[-2.2861762   0.06323543],"[[ -2.28169218e+01   2.82839426e-01  -1.71546967e-01   2.28071904e-02]
 [ -8.10210226e+01  -7.12101886e+00   0.00000000e+00   0.00000000e+00]]",1.32229,-0.107952829616,[-1.98271291  2.56135931]
27,[-0.54180306 -0.01031474],"[ 0.96535942  0.89285174  1.0087568   0.73638249 -1.48301116  0.19676163
 -0.58652735 -0.54014996  1.79340919  0.83425762  0.        ]",[-2.27476883  0.11744779],"[[ -2.44609596e+01   1.81500777e-01  -1.71546967e-01   2.28071904e-02]
 [ -8.33750914e+01  -3.02607195e+00   0.00000000e+00   0.00000000e+00]]",-0.92041,-0.344582368556,[-1.86964308  0.84978709]
28,[-0.54180306 -0.01031474],"[ 0.60791715  0.8986207  -1.15069705  0.68786613 -1.48300963  0.19676156
 -0.6476156  -0.1693821   1.63632811 -1.10160935  0.        ]",[-2.20665789 -2.74523664],"[[ -2.61516169e+01   1.55298422e-01  -1.71546967e-01   2.28071904e-02]
 [ -8.56830288e+01   3.94521623e-01   0.00000000e+00   0.00000000e+00]]",-1.32041,-0.352125395396,[-2.27350443 -4.2864986 ]
29,[-0.54180306 -0.01031474],"[-1.39875683  0.90445012 -0.45523591  0.62842991 -1.48300811  0.1967615
 -0.70741988 -0.59983921 -0.20270837 -0.62419509  0.        ]",[-2.1820972  -1.68593168],"[[ -2.78879477e+01   1.23342490e-01  -1.71546967e-01   2.28071904e-02]
 [ -8.79424590e+01  -3.57674887e+00   0.00000000e+00   0.00000000e+00]]",-0.1961,-0.115441214416,[-2.63628612 -2.0924008 ]
30,[-0.54180306 -0.01031474],"[-0.35976805  0.91432336  1.53935371  0.42133204 -1.48300658  0.19676143
 -0.76603833 -1.02153604  0.68263681  1.21280637  0.        ]",[-2.40834951  1.86100054],"[[ -2.96690165e+01   1.27671635e-02  -1.71546967e-01   2.28071904e-02]
 [ -9.01570899e+01  -7.46720268e+00   0.00000000e+00   0.00000000e+00]]",0.72735,-0.226999935445,[-1.13240266  1.15262847]
31,[-0.54180306 -0.01031474],"[ 1.26172871  0.90846268 -0.01734622  0.21854359 -1.48300506  0.19676137
 -0.82359188 -0.5760386   2.13143362 -0.22586517  0.        ]",[-2.22453165 -0.80397975],"[[ -3.14939742e+01  -9.53463422e-02  -1.71546967e-01   2.28071904e-02]
 [ -9.23314902e+01  -3.35718011e+00   0.00000000e+00   0.00000000e+00]]",-1.31782,-0.382817474848,[-1.86662832 -1.09418424]
32,[-0.54180306 -0.01031474],"[-0.62438687  0.88784937 -1.26629743  0.02145651 -1.48300353  0.1967613
 -0.87993805 -0.99735406  0.33870901 -1.20325111  0.        ]",[-2.21497202 -1.56990683],"[[ -3.33619610e+01  -2.01495892e-01  -1.71546967e-01   2.28071904e-02]
 [ -9.44602773e+01  -7.24411434e+00   0.00000000e+00   0.00000000e+00]]",-0.573209,-0.221135999844,[-2.41217451 -0.42258265]
33,[-0.54180306 -0.01031474],"[-1.16231085  0.82945955  1.05701271 -0.26714189 -1.48300201  0.19676124
 -0.93522819 -1.16190816  0.15558807  0.94053557  0.        ]",[-2.45489311  2.82761526],"[[ -3.52721224e+01  -3.61621094e-01  -1.71546967e-01   2.28071904e-02]
 [ -9.65491697e+01  -8.76224857e+00   0.00000000e+00   0.00000000e+00]]",1.23994,-0.146253876677,[-1.45389429  2.34982879]
34,[-0.54180306 -0.01031474],"[ 1.11251964  0.75659332  0.76751261 -0.49522967 -1.48300048  0.19676117
 -0.98949474 -0.71194411  2.07754111  0.2081354   0.        ]",[-2.37002468  1.56609285],"[[ -3.72236777e+01  -4.95225000e-01  -1.71546967e-01   2.28071904e-02]
 [ -9.85993932e+01  -4.61101976e+00   0.00000000e+00   0.00000000e+00]]",0.0692636,-0.371017271428,[-2.23439666  1.64542423]
35,[-0.54180306 -0.01031474],"[-0.04261274  0.72301851 -1.36609788 -0.57888591 -1.48299896  0.1967611
 -1.0426524  -0.27043232  0.63305127 -1.27435768  0.        ]",[-2.2331109  -1.64494097],"[[ -3.92158187e+01  -5.46581750e-01  -1.71546967e-01   2.28071904e-02]
 [ -1.00607725e+02  -5.37767194e-01   0.00000000e+00   0.00000000e+00]]",-0.996752,-0.252645036438,[-2.36727168 -1.29606487]
36,[-0.54180306 -0.01031474],"[-1.38774451  0.68738784  0.67685376 -0.65806845 -1.48299743  0.19676104
 -1.09468632 -0.69579692  0.01922462  0.75560443  0.        ]",[-2.4809289   2.57822943],"[[ -4.12476939e+01  -5.96715452e-01  -1.71546967e-01   2.28071904e-02]
 [ -1.02573605e+02  -4.46205340e+00   0.00000000e+00   0.00000000e+00]]",1.5418,-0.111480754696,[-3.02032688  2.17569511]
37,[-0.54180306 -0.01031474],"[ 0.97222767  0.65043613  0.99953312 -0.73192527 -1.48299591  0.19676097
 -1.14576721 -0.25399956  2.01787787  0.3319124   0.        ]",[-2.42920208  1.87334061],"[[ -4.33185326e+01  -6.45066554e-01  -1.71546967e-01   2.28071904e-02]
 [ -1.04503482e+02  -3.86168121e-01   0.00000000e+00   0.00000000e+00]]",0.520218,-0.362604353254,[-1.95996186  1.91637094]
38,[-0.54180306 -0.01031474],"[ 0.05579402  0.67545473 -1.35671235 -0.68275291 -1.48299438  0.19676091
 -1.19578023  0.17919116  0.67795019 -1.27210772  0.        ]",[-2.2533462  -1.59490621],"[[ -4.54275641e+01  -6.12691480e-01  -1.71546967e-01   2.28071904e-02]
 [ -1.06393018e+02   3.61031510e+00   0.00000000e+00   0.00000000e+00]]",-1.04965,-0.256192332914,[-2.18667528 -2.45460991]
