timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.64231819 -0.48124427],"[ 1.29266614  1.04536513  0.05378065  0.79774662 -1.70452599 -1.60510924
  1.86269666 -0.22601526  2.34081973  1.24388038  0.        ]",[-4.64939213  3.49493527],"[[-0.02084699  0.05033161 -0.19656337 -0.1850428 ]
 [ 0.00211666  0.0022408   0.          0.        ]]",-3.5802,-0.447110810455,[-4.95518072  2.10564792]
1,[-0.64231819 -0.48124427],"[ 1.29042173  1.04156986 -0.00371549  0.87381204 -1.7045254  -1.60510873
  1.75734455  0.11361012  2.33985341  1.21920943  0.        ]",[-4.58622551  1.38224304],"[[-0.06051105  0.09011925 -0.19656337 -0.1850428 ]
 [-3.95534148  3.96331517  0.          0.        ]]",-3.69242,-0.445333814584,[-4.27068539  2.08873644]
2,[-0.64231819 -0.48124427],"[ 1.27085194  1.01768872 -0.17363839  1.09775151 -1.7045248  -1.60510822
  1.65407636  0.44650644  2.33145015  1.14614949  0.        ]",[-4.50064278 -1.1730845 ],"[[-0.1785388   0.20834103 -0.19656337 -0.1850428 ]
 [-7.83452288  7.84590828  0.          0.        ]]",-3.89141,-0.439381578028,[-4.08576132  0.60689785]
3,[-0.64231819 -0.48124427],"[ 1.19710854  0.94612483 -0.4451959   1.42614565 -1.70452421 -1.60510771
  1.55286389  0.63934113  2.30002294  1.01863099  0.        ]",[-4.44330788 -2.62300873],"[[ -0.37337513   0.387825    -0.19656337  -0.1850428 ]
 [-11.63648579  10.09495309   0.           0.        ]]",-3.70492,-0.426939975194,[-4.70730423 -1.50533082]
4,[-0.64231819 -0.48124427],"[ 1.01472732  0.84801799 -0.786469    1.69985373 -1.70452362 -1.60510721
  1.4537089   0.28279157  2.2188248   0.79618107  0.        ]",[-4.32303143 -3.06377912],"[[ -0.6434751    0.54800153  -0.19656337  -0.1850428 ]
 [-15.36116406   5.93649218   0.           0.        ]]",-3.38371,-0.402704836686,[-3.95712455 -3.66808974]
5,[-0.64231819 -0.48124427],"[ 0.66815652  0.78943832 -1.1268143   1.82402872 -1.70452303 -1.6051067
  1.35651106 -0.0667357   2.03061876  0.47197493  0.        ]",[-4.1893301  -3.42778015],"[[ -0.98733162   0.62583067  -0.19656337  -0.1850428 ]
 [-19.0123258    1.85993249   0.           0.        ]]",-3.0494,-0.360047181666,[-4.40472892 -3.47739892]
6,[-0.64231819 -0.48124427],"[ 0.1333553   0.79174029 -1.34658828  1.81952365 -1.70452244 -1.60510619
  1.26124183 -0.40937987  1.65339821  0.13669974  0.        ]",[-4.03927803 -3.85062742],"[[ -1.40348515   0.62293399  -0.19656337  -0.1850428 ]
 [-22.59104252  -2.13634904   0.           0.        ]]",-3.16011,-0.29151845027,[-3.60040102 -2.92345705]
7,[-0.64231819 -0.48124427],"[-0.53560677  0.85301661 -1.29333101  1.68821203 -1.70452185 -1.60510568
  1.16787123 -0.74526784  1.04367948 -0.02733558  0.        ]",[-3.88341045 -4.02585602],"[[ -1.89049781   0.54090198  -0.19656337  -0.1850428 ]
 [-26.09844052  -6.05383308   0.           0.        ]]",-2.83675,-0.19005469015,[-4.36928929 -3.75511162]
8,[-0.64231819 -0.48124427],"[-1.16726564  0.94945334 -0.84468709  1.41454549 -1.70452126 -1.60510517
  1.07636275 -1.07451074  0.3164945   0.23161503  0.        ]",[-3.76449084 -3.53090668],"[[ -2.44695635   0.38129728  -0.19656337  -0.1850428 ]
 [-29.53589063  -9.89381633   0.           0.        ]]",-2.74642,-0.0717141645877,[-3.9343438  -3.51811121]
9,[-0.64231819 -0.48124427],"[-1.4862319   1.03268942 -0.01761664  0.97950604 -1.70452067 -1.60510466
  0.98666778 -1.39719895 -0.15010689  1.04564719  0.        ]",[-3.87947607 -0.21895511],"[[ -3.07147913   0.1456589   -0.19656337  -0.1850428 ]
 [-32.9052189  -13.65735374   0.           0.        ]]",-2.46805,-0.154847298722,[-3.15889846  0.09341873]
10,[-0.64231819 -0.48124427],"[-1.22976606  1.03713661  0.92839316  0.46986702 -1.70452008 -1.60510415
  0.89867902 -1.34219309  0.11749142  2.06498464  0.        ]",[-4.68468428  9.28651905],"[[ -3.76274381  -0.12105373  -0.19656337  -0.1850428 ]
 [-36.21045555 -13.01582072   0.           0.        ]]",1.08757,-0.319421803468,[-4.01876018  9.57485347]
