timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56422406 -0.02630246],"[ 1.26980078  0.91044082  0.18328257  0.35904882 -0.42550004  0.80312044
  1.67054453 -0.21686711  1.42484876 -0.44004828  0.        ]",[-2.28326845 -2.03147888],"[[ 0.06109204 -0.03876196 -0.04918138  0.09260344]
 [-0.00344912  0.00473421  0.          0.        ]]",-0.908165,-0.272263040257,[-2.18961615 -1.61406182]
1,[-0.56422406 -0.02630246],"[ 1.27206812  0.90739196  0.12523731  0.28371672 -0.42549991  0.80312009
  1.56620998 -0.6317917   1.42492126 -0.5181881   0.        ]",[-2.26598907 -1.67136383],"[[ 0.02134865 -0.07838062 -0.04918138  0.09260344]
 [-3.95773304 -3.95341297  0.          0.        ]]",-0.847855,-0.276456112699,[-2.05112179 -1.46835868]
2,[-0.56422406 -0.02630246],"[ 1.26591272  0.88616235 -0.04710312  0.06120323 -0.42549977  0.80311974
  1.46393635 -1.038503    1.39576299 -0.74782411  0.        ]",[-2.26645279 -1.20056796],"[[-0.09669656 -0.19637618 -0.04918138  0.09260344]
 [-7.83391624 -7.83321277  0.          0.        ]]",-0.569266,-0.287216281414,[-2.91317841 -0.88221222]
3,[-0.56422406 -0.02630246],"[ 1.21395241  0.81445141 -0.32608691 -0.28518529 -0.42549964  0.80311939
  1.3636707  -1.38826632  1.25812135 -1.09448004  0.        ]",[-2.27580237 -0.8351317 ],"[[ -0.29150125  -0.38651733  -0.04918138   0.09260344]
 [-11.63400436 -11.16976602   0.           0.        ]]",-0.560102,-0.299032389124,[-3.46307772  0.94854302]
4,[-0.56422406 -0.02630246],"[ 1.05965663  0.70360664 -0.68444002 -0.59502601 -0.42549951  0.80311904
  1.26530584 -0.97118594  0.96367619 -1.43358611  0.        ]",[-2.26883626 -1.75771165],"[[ -0.56158594  -0.56999339  -0.04918138   0.09260344]
 [-15.36205813  -7.19106039   0.           0.        ]]",-0.260318,-0.304703335728,[-2.02708739 -2.52913859]
5,[-0.56422406 -0.02630246],"[ 0.74235387  0.55684683 -1.05601667 -0.86844942 -0.42549937  0.80311869
  1.16894477 -1.37112249  0.49753777 -1.65181867  0.        ]",[-2.27669621 -1.32959604],"[[ -0.90546776  -0.75209421  -0.04918138   0.09260344]
 [-19.01417308 -11.0062383    0.           0.        ]]",-0.472222,-0.298599377013,[-1.67894646 -0.24160131]
6,[-0.56422406 -0.02630246],"[ 0.22881254  0.32955199 -1.32268299 -1.14866399 -0.42549924  0.80311834
  1.07443122 -1.44829436 -0.09647767 -1.5938804   0.        ]",[-2.27562046 -0.78054184],"[[ -1.32168962  -0.97960641  -0.04918138   0.09260344]
 [-22.59627097 -11.7424257    0.           0.        ]]",-0.180164,-0.271450574563,[-1.48594678 -0.80159368]
7,[-0.56422406 -0.02630246],"[-0.43925793  0.0189578  -1.32657885 -1.37110259 -0.42549911  0.80311799
  0.98176258 -1.75630414 -0.59317469 -1.15115714  0.        ]",[-2.34626341  0.57079583],"[[ -1.80885017  -1.24393672  -0.04918138   0.09260344]
 [-26.10844929 -14.68068406   0.           0.        ]]",0.237214,-0.216488398457,[-3.09995938 -0.54450692]
8,[-0.56422406 -0.02630246],"[-1.10116593 -0.38394619 -0.92989337 -1.47174933 -0.42549898  0.80311764
  0.89086505 -1.95142352 -0.68973931 -0.44761907  0.        ]",[-2.49679565  2.61761665],"[[ -2.36558111  -1.55622724  -0.04918138   0.09260344]
 [-29.55350482 -16.54203808   0.           0.        ]]",-1.14823,-0.131705753266,[-1.59091458  2.45520608]
9,[-0.56422406 -0.02630246],"[-1.48191255 -0.75778913 -0.1259281  -1.40129904 -0.42549884  0.80311729
  0.80172833 -1.50152794 -0.31253534  0.08679553  0.        ]",[-2.55667877  4.28099871],"[[ -2.99054916  -1.8440084   -0.04918138   0.09260344]
 [-32.9318275  -12.25029376   0.           0.        ]]",-1.44149,-0.0363065215324,[-1.97584996  3.7848284 ]
10,[-0.56422406 -0.02630246],"[-1.30002799 -1.00545452  0.84662917 -1.26019479 -0.42549871  0.80311694
  0.71439219 -1.06049368  0.23634415  0.18049136  0.        ]",[-2.60344934  5.04420996],"[[ -3.68239918  -2.04680252  -0.04918138   0.09260344]
 [-36.241909    -8.04307362   0.           0.        ]]",-0.332542,-0.0594085500499,[-1.98803935  5.56037595]
11,[-0.56422406 -0.02630246],"[-0.48556181 -1.14042855  1.50188854 -1.14408201 -0.42549858  0.80311659
  0.62882025 -0.62814868  0.64574741 -0.11470436  0.        ]",[-2.53836656  4.6695447 ],"[[ -4.43977976  -2.16628397  -0.04918138   0.09260344]
 [-39.48512782  -3.91874059   0.           0.        ]]",-1.08214,-0.130359926821,[-1.45816643  3.59256545]
12,[-0.56422406 -0.02630246],"[ 0.61008429 -1.18103681  1.34106479 -1.10256782 -0.42549844  0.80311624
  0.54497436 -0.20430229  0.74261064 -0.5943143   0.        ]",[-2.40725327  3.10149479],"[[ -5.26136822  -2.20409265  -0.04918138   0.09260344]
 [-42.66292969   0.12452129   0.           0.        ]]",-0.110444,-0.179890639143,[-3.80007418  4.5747573 ]
13,[-0.56422406 -0.02630246],"[ 1.25934549 -1.13557317  0.2941356  -1.14882336 -0.42549831  0.80311589
  0.46282006  0.21125348  0.48953486 -1.01719589  0.        ]",[-2.27309775  0.83888769],"[[ -6.14586959  -2.16183039  -0.04918138   0.09260344]
 [-45.77661987   4.08869541   0.           0.        ]]",0.0694966,-0.203990862881,[-2.89333882  0.48072915]
