timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.60631216 -0.26111293],"[ 1.28716768  0.99063866  0.00661275  0.78854897  1.48973648  0.72527188
  1.82390115 -0.22567672  0.13221146 -0.45365086  0.        ]",[-2.93213773 -5.76372337],"[[-0.05457207  0.087053    0.17288985  0.08393326]
 [ 0.00442585 -0.00022877  0.          0.        ]]",-2.71633,-0.0934138564791,[-3.13624284 -5.28645216]
1,[-0.60631216 -0.26111293],"[ 1.28307886  0.9942023  -0.0507394   0.71237994  1.4897359   0.72527174
  1.71903198 -0.57971755  0.13009321 -0.53239733  0.        ]",[-2.91155005 -5.75486898],"[[-0.09415954  0.04733604  0.17288985  0.08393326]
 [-3.9500088  -3.95828168  0.          0.        ]]",-2.87221,-0.105041606985,[-2.32924924 -4.933267  ]
2,[-0.60631216 -0.26111293],"[ 1.25809944  0.99235499 -0.21991727  0.48552404  1.48973533  0.72527161
  1.61623619 -0.92675118  0.09415731 -0.76367525  0.        ]",[-2.88687849 -5.76321602],"[[-0.21205118 -0.07075604  0.17288985  0.08393326]
 [-7.8262646  -7.8379975   0.          0.        ]]",-2.84479,-0.139057097724,[-2.25867503 -4.37375846]
3,[-0.60631216 -0.26111293],"[ 1.17584536  0.94880966 -0.48886362  0.1167191   1.48973475  0.72527148
  1.51546651 -1.26691155 -0.05736138 -1.11396046  0.        ]",[-2.86940813 -5.72816992],"[[ -0.40670073  -0.26567163   0.17288985   0.08393326]
 [-11.62612329 -11.6408747    0.           0.        ]]",-2.4944,-0.19206549196,[-2.71923752 -4.59945718]
4,[-0.60631216 -0.26111293],"[ 0.9830003   0.80834224 -0.82384128 -0.36009172  1.48973417  0.72527134
  1.41666591 -1.60032275 -0.42209212 -1.47189507  0.        ]",[-2.881392  -5.3019743],"[[ -0.67660104  -0.53588806   0.17288985   0.08393326]
 [-15.3517345  -15.36830207   0.           0.        ]]",-1.7298,-0.255840036437,[-3.30768595 -6.45450484]
5,[-0.60631216 -0.26111293],"[ 0.62631205  0.5108447  -1.15235246 -0.86002503  1.48973359  0.72527121
  1.31976714 -1.92709946 -1.01548028 -1.6191853   0.        ]",[-3.08013368 -4.3728013 ],"[[ -1.020292    -0.87990928   0.17288985   0.08393326]
 [-19.00563364 -19.02156352   0.           0.        ]]",-1.84468,-0.314718876611,[-2.1376873 -5.4799786]
6,[-0.60631216 -0.26111293],"[ 0.0854293   0.02151892 -1.35388778 -1.22885041  1.48973302  0.72527108
  1.2247011  -2.24735499 -1.63525973 -1.33021451  0.        ]",[-3.46375155 -2.74811625],"[[ -1.43636583  -1.29626457   0.17288985   0.08393326]
 [-22.59042614 -22.60192758   0.           0.        ]]",-1.5756,-0.345315074288,[-2.83526402 -3.31811582]
7,[-0.60631216 -0.26111293],"[-0.58102928 -0.62295405 -1.27758022 -1.25750965  1.48973244  0.72527095
  1.13141866 -2.56122056 -1.87245034 -0.65908117  0.        ]",[-3.86957812 -1.36670613],"[[ -1.92346113  -1.78351009   0.17288985   0.08393326]
 [-26.10796399 -26.11086366   0.           0.        ]]",-2.72658,-0.322975655039,[-3.52850306  0.3611578 ]
8,[-0.60631216 -0.26111293],"[-1.1979057  -1.21740038 -0.806469   -0.82960209  1.48973186  0.72527081
  1.03993937 -2.3867779  -1.54878936 -0.14084701  0.        ]",[-4.00983429 -1.37816334],"[[ -2.48023353  -2.28615986   0.17288985   0.08393326]
 [-29.55750974 -24.16067437   0.           0.        ]]",-4.12974,-0.248419494387,[-3.33241581 -1.10744838]
9,[-0.60631216 -0.26111293],"[-1.49008451 -1.60198334  0.03313504 -0.01475962  1.48973129  0.72527068
  0.95032058 -2.69795923 -1.10023232 -0.21484032  0.        ]",[-4.17646646 -1.65230179],"[[ -3.10529396  -2.8042761    0.17288985   0.08393326]
 [-32.93690016 -27.63960981   0.           0.        ]]",-3.07847,-0.176886231534,[-4.44165039 -2.98672102]
10,[-0.60631216 -0.26111293],"[-1.20277459 -1.67261251  0.9716111   0.78226743  1.48973071  0.72527055
  0.86261158 -0.75933058 -1.11296405 -0.53493098  0.        ]",[-3.61442995 -2.84478188],"[[ -3.79722702  -3.2253654    0.17288985   0.08393326]
 [-36.24427671  -5.96636141   0.           0.        ]]",-3.56884,-0.198881525605,[-3.61903286 -2.53816388]
11,[-0.60631216 -0.26111293],"[-0.31927356 -1.67413677  1.52067364  0.75357091  1.48973013  0.72527041
  0.77665314  0.13634664 -1.15385274 -0.50947265  0.        ]",[-3.53535295 -1.96905375],"[[ -4.55463225  -3.21039323   0.17288985   0.08393326]
 [-39.48564291   4.04702396   0.           0.        ]]",-3.31025,-0.202933466141,[-3.68733088 -2.87583049]
12,[-0.60631216 -0.26111293],"[ 0.75563266 -1.67713546  1.23017581  0.59145132  1.48972956  0.72527028
  0.69238375  0.11317517 -1.14404562 -0.49699694  0.        ]",[-3.48206091 -2.7440896 ],"[[ -5.37622767  -3.12600027   0.17288985   0.08393326]
 [-42.6633182    3.7879745    0.           0.        ]]",-2.29652,-0.20054022752,[-3.37346075 -3.28707795]
13,[-0.60631216 -0.26111293],"[ 1.28888638 -1.67346882  0.11845864  0.47603198  1.48972898  0.72527015
  0.60978344 -0.02517727 -1.17140279 -0.49500541  0.        ]",[-3.36856699 -4.21222258],"[[ -6.26074529  -3.065885     0.17288985   0.08393326]
 [-45.77805529   2.24123872   0.           0.        ]]",-1.16773,-0.204486048237,[-3.18307829 -4.21754898]
14,[-0.60631216 -0.26111293],"[ 0.73712262 -1.66943076 -1.07332992  0.41318     1.4897284   0.72527001
  0.52881926 -0.1239151  -1.20504984 -0.44027197  0.        ]",[-3.30708075 -5.37141895],"[[ -7.20693858  -3.03304735   0.17288985   0.08393326]
 [-48.83109698   1.13738161   0.           0.        ]]",-1.52363,-0.205817764951,[-2.62799314 -3.86100089]
15,[-0.60631216 -0.26111293],"[-0.59007053 -1.66693692 -1.27406506  0.3825576   1.48972783  0.72526988
  0.44945804 -0.17788529 -1.17193721 -0.35877254  0.        ]",[-3.27809191 -5.4584403 ],"[[ -8.21358622  -3.01700793   0.17288985   0.08393326]
 [-51.8236939    0.53401217   0.           0.        ]]",-3.2657,-0.19564230191,[-2.9493627  -5.24402047]
16,[-0.60631216 -0.26111293],"[-1.47635441 -1.66567724 -0.12447867  0.36851851  1.48972725  0.72526975
  0.3716678  -0.20425539 -1.07422063 -0.34471831  0.        ]",[-3.36298966 -3.91181636],"[[ -9.27949142  -3.00964401   0.17288985   0.08393326]
 [-54.75705119   0.23920275   0.           0.        ]]",-4.79002,-0.179536652052,[-3.60396853 -3.89242244]
17,[-0.60631216 -0.26111293],"[-0.87670527 -1.66509793  1.29140161  0.36232584  1.48972667  0.72526961
  0.29541746 -0.2163645  -1.01195406 -0.43689403  0.        ]",[-3.80697608 -0.47959399],"[[-10.40348116  -3.00639352   0.17288985   0.08393326]
 [-57.63234171   0.10382658   0.           0.        ]]",-2.97154,-0.176378420731,[-4.14609868  1.05004416]
18,[-0.60631216 -0.26111293],"[ 0.67117245 -1.65641173  1.29404178  0.28295105  1.48972609  0.72526948
  0.22068542  0.13782008 -1.04654949 -0.55165718  0.        ]",[-3.5998621 -1.8277967],"[[-11.58440286  -2.96458978   0.17288985   0.08393326]
 [-60.45037886   4.06349388   0.           0.        ]]",-2.57477,-0.190689395904,[-3.45849527 -2.02840312]
19,[-0.60631216 -0.26111293],"[ 1.24436992 -1.64572717 -0.28027459  0.20611538  1.48972552  0.72526935
  0.14742537 -0.22326246 -1.19313618 -0.57337381  0.        ]",[-3.41588688 -4.30037451],"[[ -1.28211272e+01  -2.92382390e+00   1.72889854e-01   8.39332646e-02]
 [ -6.32129097e+01   2.67099142e-02   0.00000000e+00   0.00000000e+00]]",-1.03013,-0.213660990653,[-3.36871118 -4.44144956]
20,[-0.60631216 -0.26111293],"[-0.06667552 -1.65603126 -1.36655566  0.27991764  1.48972494  0.72526921
  0.0756043  -0.57716894 -1.23230708 -0.39364935  0.        ]",[-3.3928194  -5.30663633],"[[-14.11255763  -2.96298649   0.17288985   0.08393326]
 [-65.92117866  -3.9298483    0.           0.        ]]",-1.87676,-0.207142959753,[-3.56026416 -4.34644005]
21,[-0.60631216 -0.26111293],"[-1.44766513 -1.67022923 -0.27407089  0.42407616  1.48972436  0.72526908
  0.0052096  -0.33849974 -1.07643075 -0.36197927  0.        ]",[-3.47557402 -3.48243046],"[[-15.45761628  -3.03874771   0.17288985   0.08393326]
 [-68.57566139  -1.26160643   0.           0.        ]]",-5.03703,-0.180952922184,[-3.39801063 -2.13417293]
22,[-0.60631216 -0.26111293],"[-0.67218994 -1.67023281  1.41034773  0.42413656  1.48972379  0.72526895
 -0.06378419 -0.16886838 -1.03132218 -0.46683345  0.        ]",[-3.95448542  0.75289243],"[[-16.85523268  -3.03877933   0.17288985   0.08393326]
 [-71.1773176    0.63481536   0.           0.        ]]",-3.16571,-0.181541399356,[-3.73811095  0.0083741 ]
23,[-0.60631216 -0.26111293],"[ 1.08770948 -1.66798171  0.83928185  0.39495214  1.48972321  0.72526882
 -0.13141275 -0.154502   -1.12193102 -0.54062744  0.        ]",[-3.63987184 -2.42857528],"[[-18.30436576  -3.02350378   0.17288985   0.08393326]
 [-73.72749314   0.79542653   0.           0.        ]]",-2.09247,-0.200646366058,[-3.24874861 -1.64024503]
24,[-0.60631216 -0.26111293],"[ 0.70269787 -1.66616816 -1.09965631  0.37396319  1.48972263  0.72526868
 -0.19770338 -0.19357043 -1.21489639 -0.4467858   0.        ]",[-3.46420479 -4.20765257],"[[-19.80399615  -3.01250093   0.17288985   0.08393326]
 [-76.22721745   0.35865437   0.           0.        ]]",-1.30094,-0.207757596584,[-3.54284242 -4.92373572]
25,[-0.60631216 -0.26111293],"[-1.21752796 -1.6653113  -0.77947448  0.36465591  1.48972206  0.72526855
 -0.26268199 -0.21166283 -1.12394686 -0.3351416   0.        ]",[-3.41337514 -3.8971405 ],"[[-21.35312463  -3.00761692   0.17288985   0.08393326]
 [-78.67746712   0.15638713   0.           0.        ]]",-4.78674,-0.18674393386,[-4.09613302 -3.09374803]
