timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.59885263 -0.21981452],"[  1.28180801e+00   9.78774610e-01  -4.71664248e-02   6.56101762e-01
   1.62328662e-01  -2.45350456e-02   1.80830464e+00  -2.25044668e-01
   1.03848616e+00  -1.61379208e-03   0.00000000e+00]",[-2.87483478 -2.37882209],"[[-0.09216987  0.03261134  0.01945706 -0.00259497]
 [ 0.00025643  0.00465099  0.          0.        ]]",-2.72938,-0.190378582518,[-2.88484367 -1.88075887]
1,[-0.59885263 -0.21981452],"[ 1.27564641  0.9794489  -0.10446855  0.57988505  0.16232864 -0.02453504
  1.70357261 -0.5853645   1.03073606 -0.07992553  0.        ]",[-2.86123228 -2.17773128],"[[ -1.31839854e-01  -7.00896294e-03   1.94570649e-02  -2.59496537e-03]
 [ -3.95409293e+00  -3.95349516e+00   0.00000000e+00   0.00000000e+00]]",-2.56586,-0.190369464593,[-3.15200389 -2.67860736]
2,[-0.59885263 -0.21981452],"[ 1.2445697   0.96910247 -0.27275188  0.35348894  0.16232862 -0.02453504
  1.60091039 -0.93855251  0.97844614 -0.30730873  0.        ]",[-2.85919905 -1.73824811],"[[ -2.49812583e-01  -1.25006198e-01   1.94570649e-02  -2.59496537e-03]
 [ -7.83029777e+00  -7.83329875e+00   0.00000000e+00   0.00000000e+00]]",-2.47859,-0.190321681964,[-3.69009565 -0.73967517]
3,[-0.59885263 -0.21981452],"[ 1.15264088  0.91628858 -0.53852171  0.00739047  0.1623286  -0.02453504
  1.50026038 -1.19091047  0.80761036 -0.63833135  0.        ]",[-2.8429625  -1.59157038],"[[ -4.44546609e-01  -3.09486485e-01   1.94570649e-02  -2.59496537e-03]
 [ -1.16305324e+01  -1.06054771e+01   0.00000000e+00   0.00000000e+00]]",-2.56943,-0.19024362389,[-2.53314938 -0.09210928]
4,[-0.59885263 -0.21981452],"[ 0.94778746  0.80159278 -0.86592743 -0.36783183  0.16232857 -0.02453503
  1.40155998 -1.20484213  0.45783521 -0.95604604  0.        ]",[-2.78962994 -2.14356875],"[[ -7.14546545e-01  -5.23131970e-01   1.94570649e-02  -2.59496537e-03]
 [ -1.53571595e+01  -1.07585219e+01   0.00000000e+00   0.00000000e+00]]",-2.09209,-0.190588781635,[-2.61196373 -2.95879415]
5,[-0.59885263 -0.21981452],"[ 0.57944113  0.59882136 -1.18030714 -0.75405536  0.16232855 -0.02453503
  1.3048169  -1.54571763 -0.08274201 -1.10431489  0.        ]",[-2.83460236 -1.11566281],"[[ -1.05833573e+00  -7.75873498e-01   1.94570649e-02  -2.59496537e-03]
 [ -1.90098871e+01  -1.45030770e+01   0.00000000e+00   0.00000000e+00]]",-1.90755,-0.190767321656,[-2.54669777 -0.90787486]
6,[-0.59885263 -0.21981452],"[ 0.03171439  0.25378357 -1.36030668 -1.12048785  0.16232853 -0.02453503
  1.20992639 -1.84658706 -0.69680558 -0.88921717  0.        ]",[-2.93885922  1.184196  ],"[[ -1.47447619e+00  -1.09909719e+00   1.94570649e-02  -2.59496537e-03]
 [ -2.25926703e+01  -1.78081667e+01   0.00000000e+00   0.00000000e+00]]",-1.81694,-0.186795837382,[-3.13397135  1.28577566]
7,[-0.59885263 -0.21981452],"[-0.63128302 -0.14023578 -1.2574422  -1.30637091  0.16232851 -0.02453502
  1.11682552 -1.45374181 -1.06487634 -0.32086292  0.        ]",[-2.99729657  2.28416181],"[[ -1.96159947e+00  -1.41196353e+00   1.94570649e-02  -2.59496537e-03]
 [ -2.61078844e+01  -1.34927315e+01   0.00000000e+00   0.00000000e+00]]",-2.37414,-0.176816730604,[-3.71780957  1.19596366]
8,[-0.59885263 -0.21981452],"[-1.23027482 -0.44175047 -0.76186931 -1.32606615  0.16232848 -0.02453502
  1.02558547 -1.06861167 -1.02919659  0.31433075  0.        ]",[-3.1625247   3.93057299],"[[ -2.51832307e+00  -1.63937142e+00   1.94570649e-02  -2.59496537e-03]
 [ -2.95528412e+01  -9.26204362e+00   0.00000000e+00   0.00000000e+00]]",-2.8625,-0.163015313992,[-3.90861376  4.93420638]
9,[-0.59885263 -0.21981452],"[-1.49155901 -0.63074637  0.08904216 -1.28743201  0.16232846 -0.02453502
  0.93617891 -0.69104428 -0.6585225   0.76459166  0.        ]",[-3.43343592  6.46996546],"[[ -3.14325156e+00  -1.78299913e+00   1.94570649e-02  -2.59496537e-03]
 [ -3.29285722e+01  -5.11443130e+00   0.00000000e+00   0.00000000e+00]]",-2.0253,-0.146263763599,[-3.42048336  6.97062339]
