timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63807762 -0.43420795],"[ 1.29172656  1.02709223  0.09353362  0.75730194  1.55086145 -0.96673822
  1.84966058 -0.22564079  0.09152893  0.8126648   0.        ]",[-3.33835983 -3.40654182],"[[  6.13695911e-03   4.34621366e-02   1.80142015e-01  -1.11342029e-01]
 [ -2.01770485e-03  -2.00352251e-05   0.00000000e+00   0.00000000e+00]]",-4.28995,-0.121112720571,[-3.4165228  -3.35466192]
1,[-0.63807762 -0.43420795],"[ 1.29096836  1.02835815  0.03589579  0.68112933  1.55086093 -0.96673803
  1.74453593 -0.56976338  0.09171982  0.73343445  0.        ]",[-3.31288004 -3.33583522],"[[ -3.35780576e-02   3.74933366e-03   1.80142015e-01  -1.11342029e-01]
 [ -3.95632206e+00  -3.95807420e+00   0.00000000e+00   0.00000000e+00]]",-4.25519,-0.108854515737,[-3.4580165  -3.35645116]
2,[-0.63807762 -0.43420795],"[ 1.27580028  1.01954718 -0.13457498  0.45502639  1.55086041 -0.96673785
  1.641489   -0.90707484  0.06246376  0.50027753  0.        ]",[-3.29068613 -3.14464879],"[[-0.15159488 -0.11433858  0.18014202 -0.11134203]
 [-7.83247641 -7.83778833  0.          0.        ]]",-4.20138,-0.0717739671515,[-3.88272097 -2.93528639]
3,[-0.63807762 -0.43420795],"[ 1.20914766  0.96428694 -0.40814084  0.08997624  1.55085989 -0.96673766
  1.54047178 -1.23770514 -0.07900773  0.14467476  0.        ]",[-3.3162601  -2.36417508],"[[ -0.34636806  -0.30924993   0.18014202  -0.11134203]
 [-11.63228527 -11.64065836   0.           0.        ]]",-4.26798,-0.0103965187346,[-3.71261675 -1.97364965]
4,[-0.63807762 -0.43420795],"[ 1.03578012  0.80785483 -0.75448853 -0.37671925  1.55085936 -0.96673748
  1.44142677 -1.56177489 -0.4329719  -0.22440081  0.        ]",[-3.38946819 -1.03187311],"[[ -0.61639165  -0.5794619    0.18014202  -0.11134203]
 [-15.35791165 -15.36807248   0.           0.        ]]",-4.23004,-0.0760102415494,[-3.56185027 -1.50621256]
5,[-0.63807762 -0.43420795],"[ 0.6983161   0.49215549 -1.10461689 -0.85665554  1.55085884 -0.96673729
  1.34428681 -1.879396   -1.01963559 -0.38925946  0.        ]",[-3.53880906  0.96720564],"[[ -0.96020679  -0.92347839   0.18014202  -0.11134203]
 [-19.01188121 -19.02131927   0.           0.        ]]",-4.17095,-0.173796348021,[-4.09188947  2.28714628]
6,[-0.63807762 -0.43420795],"[ 0.16949389  0.09016669 -1.33955651 -1.15310202  1.55085832 -0.96673711
  1.24896407 -1.50216891 -1.61845423 -0.16919286  0.        ]",[-3.58223796  0.88676584],"[[ -1.37641995  -1.26037307   0.18014202  -0.11134203]
 [-22.59749727 -14.68250633   0.           0.        ]]",-3.91993,-0.260194016953,[-4.64908156 -0.39003871]
7,[-0.63807762 -0.43420795],"[-0.5006748  -0.31675042 -1.30510112 -1.24479223  1.55085779 -0.96673692
  1.15554209 -1.61088533 -1.96037762  0.37280617  0.        ]",[-3.80596232  1.96557474],"[[ -1.8636254   -1.56657038   0.18014202  -0.11134203]
 [-26.11161713 -15.93295572   0.           0.        ]]",-4.79305,-0.317936921188,[-3.73425112  2.43626745]
8,[-0.63807762 -0.43420795],"[-1.14380585 -0.68472307 -0.87374691 -1.17452332  1.55085727 -0.96673674
  1.06393647 -1.23887358 -1.89240617  0.98093134  0.        ]",[-4.05323124  3.33157349],"[[ -2.42043241  -1.8422994    0.18014202  -0.11134203]
 [-29.55741513 -11.65412575   0.           0.        ]]",-4.67569,-0.3356924492,[-5.17579092  3.82036616]
9,[-0.63807762 -0.43420795],"[-1.48366648 -0.92518068 -0.05469748 -1.04322437  1.55085675 -0.96673655
  0.97417578 -0.87418872 -1.51811499  1.35562888  0.        ]",[-4.29395485  5.46080351],"[[ -3.04545928  -2.03329724   0.18014202  -0.11134203]
 [-32.9338162   -7.45956675   0.           0.        ]]",-3.44442,-0.315481337326,[-5.0846616  6.067974 ]
10,[-0.63807762 -0.43420795],"[-1.25048023 -1.0519038   0.89910318 -0.94100494  1.55085622 -0.96673637
  0.88622338 -0.51668452 -1.05025782  1.39502301  0.        ]",[-4.45505333  7.81614399],"[[ -3.73733159  -2.1412327    0.18014202  -0.11134203]
 [-36.24219862  -3.34759781   0.           0.        ]]",-1.73649,-0.265700891857,[-4.16324019  8.41477564]
11,[-0.63807762 -0.43420795],"[-0.39956583 -1.08178075  1.50188797 -0.91297622  1.5508557  -0.96673618
  0.80004155 -0.16620329 -0.67919142  1.12987811  0.        ]",[-4.37783051  8.36857414],"[[ -4.49470326  -2.1677397    0.18014202  -0.11134203]
 [-39.48398038   0.68359391   0.           0.        ]]",-1.09647,-0.195503746896,[-4.09126181  9.02132078]
