timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.65173    -0.47099474],"[ 1.28991027  1.04044174 -0.01132398  0.87839829  1.24925081  1.10774937
  1.86221835 -0.22638459  0.2995931  -0.74254731  0.        ]",[-3.3792901  -7.00052261],"[[-0.06577972  0.09303685  0.14509126  0.12807047]
 [ 0.00331812 -0.00240635  0.          0.        ]]",-2.86366,-0.146664390004,[-2.95421647 -6.34729567]
1,[-0.65173    -0.47099474],"[ 1.28519962  1.04439145 -0.06857917  0.80240219  1.24925053  1.10774915
  1.75695313 -0.5659512   0.29692609 -0.8217135   0.        ]",[-3.33986926 -6.91859627],"[[-0.10538914  0.05327676  0.14509126  0.12807047]
 [-3.9510954  -3.96041668  0.          0.        ]]",-2.05163,-0.157952247511,[-4.12344236 -7.64953569]
2,[-0.65173    -0.47099474],"[ 1.25837488  1.04346201 -0.23725628  0.57611933  1.24925024  1.10774893
  1.65376918 -0.89879715  0.25923105 -1.05390796  0.        ]",[-3.29281592 -6.839324  ],"[[-0.22330228 -0.0648576   0.14509126  0.12807047]
 [-7.82732692 -7.84009115  0.          0.        ]]",-2.3727,-0.190481745441,[-2.80475725 -7.16346267]
3,[-0.65173    -0.47099474],"[ 1.17314708  1.00069982 -0.50488546  0.20795784  1.24924996  1.10774871
  1.55261915 -1.22505094  0.10456751 -1.4048758   0.        ]",[-3.23398256 -6.71377993],"[[ -0.41797278  -0.25981467   0.14509126   0.12807047]
 [-11.62715517 -11.64292854   0.           0.        ]]",-2.25786,-0.239778368047,[-2.76263966 -6.57255929]
4,[-0.65173    -0.47099474],"[ 0.97651763  0.85978997 -0.83714488 -0.2686928   1.24924967  1.10774849
  1.45344584 -1.54483164 -0.26446897 -1.7619946   0.        ]",[-3.14763308 -6.27640963],"[[ -0.68789335  -0.53007178   0.14509126   0.12807047]
 [-15.35272807 -15.37031767   0.           0.        ]]",-1.67088,-0.296287192334,[-3.55010686 -6.19402413]
5,[-0.65173    -0.47099474],"[ 0.61597509  0.5592467  -1.16100356 -0.76968124  1.24924939  1.10774827
  1.35618171 -1.85824925 -0.86205448 -1.90564284  0.        ]",[-3.33332205 -5.17496777],"[[ -1.03160375  -0.87413295   0.14509126   0.12807047]
 [-19.0065824  -19.02354183   0.           0.        ]]",-1.21174,-0.343296245742,[-4.04406292 -5.11195717]
6,[-0.65173    -0.47099474],"[ 0.07246117  0.06305303 -1.35587238 -1.14149246  1.2492491   1.10774805
  1.26075722 -2.16541233 -1.48350497 -1.61020865  0.        ]",[-3.73342085 -3.26407218],"[[ -1.4476961   -1.29052742   0.14509126   0.12807047]
 [-22.59133031 -22.60386763   0.           0.        ]]",-1.66842,-0.357650854271,[-2.72890158 -3.27593457]
7,[-0.65173    -0.47099474],"[-0.59371304 -0.59231703 -1.27178224 -1.17535446  1.24924882  1.10774783
  1.16712271 -2.46644651 -1.71792642 -0.93264499  0.        ]",[-4.18610954 -2.10894728],"[[ -1.93480914  -1.77781132   0.14509126   0.12807047]
 [-26.10883715 -26.11276121   0.           0.        ]]",-1.30516,-0.317690053589,[-4.38203989 -3.99261323]
8,[-0.65173    -0.47099474],"[-1.20596825 -1.2530723  -0.79400656 -0.68389381  1.24924853  1.10774761
  1.07528105 -2.7615207  -1.35352674 -0.41543863  0.        ]",[-4.55868101 -2.23872805],"[[ -2.49160128  -2.33457462   0.14509126   0.12807047]
 [-29.5589944  -29.5521928    0.           0.        ]]",-2.99415,-0.226545520486,[-4.3456907  -2.05816197]
9,[-0.65173    -0.47099474],"[-1.48923683 -1.6497071   0.04793614  0.35317613  1.24924825  1.10774739
  0.98531085 -3.05086158 -0.9068881  -0.59444917  0.        ]",[-4.78142595 -3.33471775],"[[ -3.11670074  -2.95945349   0.14509126   0.12807047]
 [-32.93884875 -32.92480646   0.           0.        ]]",-2.22129,-0.174739737437,[-5.25126103 -4.11328497]
