timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56434613 -0.09695522],"[ 1.28226572  0.94161618  0.14263637  0.4627735  -0.00793355 -0.76776746
  1.76468372 -0.22423042  1.15095584  0.6516642   0.        ]",[-2.85834074  0.37734929],"[[ 0.0369159  -0.03335394 -0.00046336 -0.08854284]
 [ 0.0018959   0.0018717   0.          0.        ]]",-2.69604,-0.229881107044,[-1.46283032  0.58278207]
1,[-0.56434613 -0.09695522],"[ 1.28320572  0.94228248  0.08489715  0.50743995 -0.00793354 -0.76776725
  1.66018009 -0.00273066  1.15130569  0.61599442  0.        ]",[-2.80543804 -0.72152781],"[[ -2.74606354e-03  -1.01487636e-02  -4.63359060e-04  -8.85428370e-02]
 [ -3.95491432e+00   2.31094593e+00   0.00000000e+00   0.00000000e+00]]",-2.43052,-0.227671116079,[-3.69569918 -0.35861583]
2,[-0.56434613 -0.09695522],"[ 1.27310306  0.94204835 -0.08649206  0.56813878 -0.00793354 -0.76776704
  1.55778223 -0.14318719  1.14386024  0.48462223  0.        ]",[-2.78102875 -1.1829133 ],"[[ -1.20744273e-01   2.13792101e-02  -4.63359060e-04  -8.85428370e-02]
 [ -7.83199978e+00   8.46725135e-01   0.00000000e+00   0.00000000e+00]]",-2.58797,-0.219234492892,[-1.97689601  0.34875288]
3,[-0.56434613 -0.09695522],"[ 1.21467773  0.9405635  -0.36295319  0.62708213 -0.00793354 -0.76776683
  1.45738079 -0.01218966  1.09978998  0.25769889  0.        ]",[-2.76008987 -2.00186753],"[[ -3.15525846e-01   5.20154449e-02  -4.63359060e-04  -8.85428370e-02]
 [ -1.16335001e+01   2.21233792e+00   0.00000000e+00   0.00000000e+00]]",-2.47313,-0.203784655384,[-3.16449648 -1.60909546]
4,[-0.56434613 -0.09695522],"[ 1.05193306  0.94027103 -0.71583901  0.63495199 -0.00793354 -0.76776662
  1.35902031 -0.39608406  0.9640543  -0.05826103  0.        ]",[-2.71495843 -2.51784873],"[[ -5.85562128e-01   5.61089983e-02  -4.63359060e-04  -8.85428370e-02]
 [ -1.53577287e+01  -1.78965463e+00   0.00000000e+00   0.00000000e+00]]",-2.28544,-0.180128103867,[-3.24248822 -2.48045916]
5,[-0.56434613 -0.09695522],"[ 0.72564156  0.94210981 -1.07776418  0.49031745 -0.00793354 -0.76776641
  1.262605   -0.77237881  0.64331895 -0.42077436  0.        ]",[-2.68124342 -2.9505837 ],"[[ -9.29343977e-01  -1.90426184e-02  -4.63359060e-04  -8.85428370e-02]
 [ -1.90083108e+01  -5.71242371e+00   0.00000000e+00   0.00000000e+00]]",-2.19727,-0.14844634348,[-2.22124405 -3.47764684]
6,[-0.56434613 -0.09695522],"[ 0.2052214   0.92288931 -1.33036815  0.19769712 -0.00793354 -0.7677662
  1.16809118 -1.14120687  0.07798004 -0.65445122  0.        ]",[-2.63625813 -2.98212266],"[[ -1.34541452e+00  -1.71869084e-01  -4.63359060e-04  -8.85428370e-02]
 [ -2.25868996e+01  -9.55735695e+00   0.00000000e+00   0.00000000e+00]]",-1.70351,-0.122188381628,[-3.49496375 -4.22344149]
7,[-0.56434613 -0.09695522],"[-0.46399201  0.83766019 -1.31766994 -0.22425342 -0.00793354 -0.76776599
  1.07542554 -1.50268507 -0.64094188 -0.50633006  0.        ]",[-2.5622673  -2.14668202],"[[ -1.83235336e+00  -4.00826158e-01  -4.63359060e-04  -8.85428370e-02]
 [ -2.60955138e+01  -1.33256743e+01   0.00000000e+00   0.00000000e+00]]",-1.7887,-0.132826958812,[-2.85147845 -2.46799062]
8,[-0.56434613 -0.09695522],"[-1.11810639  0.62800319 -0.906618   -0.71982347 -0.00793354 -0.76776578
  0.98454323 -1.85691706 -1.1685442   0.17110105  0.        ]",[-2.67531586  2.20090914],"[[ -2.38878487e+00  -7.04392506e-01  -4.63359060e-04  -8.85428370e-02]
 [ -2.95366074e+01  -1.70184587e+01   0.00000000e+00   0.00000000e+00]]",-1.52048,-0.182987076137,[-4.06961312  2.23483425]
9,[-0.56434613 -0.09695522],"[-1.4818526   0.33338309 -0.09724908 -1.09482452 -0.00793353 -0.76776557
  0.89534721 -1.44436025 -1.09162403  1.06841162  0.        ]",[-3.00860882  6.32868814],"[[ -3.01340180e+00  -1.00161274e+00  -4.63359060e-04  -8.85428370e-02]
 [ -3.29138547e+01  -1.27176753e+01   0.00000000e+00   0.00000000e+00]]",-0.455586,-0.233037846561,[-2.87928373  5.06328005]
