timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.50826949  0.00673455],"[ 1.24794232  0.93233593  0.24507715  0.4138429  -0.61467824  0.6652123
  1.53849696 -0.20388641  1.54052106 -0.24217712  0.        ]",[-1.98571396 -1.56943166],"[[  9.81463768e-02   3.81307575e-02  -7.03317230e-02   7.76045943e-02]
 [  1.38193770e-03   9.08880461e-05   0.00000000e+00   0.00000000e+00]]",-0.499236,-0.283797221624,[-2.20119916 -1.01543035]
1,[-0.50826949  0.00673455],"[ 1.25222498  0.93328801  0.18696726  0.3414426  -0.61467788  0.66521189
  1.43250981 -0.65058966  1.54731555 -0.3204604   0.        ]",[-1.96121621 -1.13491333],"[[  5.84986811e-02  -1.57984646e-03  -7.03317230e-02   7.76045943e-02]
 [ -3.95298965e+00  -3.95796520e+00   0.00000000e+00   0.00000000e+00]]",-0.598359,-0.287540696799,[-1.71798242  0.17035662]
2,[-0.50826949  0.00673455],"[ 1.25214452  0.92977547  0.01362323  0.21100861 -0.61467751  0.66521148
  1.32857009 -0.56544687  1.54263178 -0.52245116  0.        ]",[-1.96587181 -1.31217515],"[[-0.05947014 -0.07316987 -0.07033172  0.07760459]
 [-7.83098315 -3.20355324  0.          0.        ]]",-0.54146,-0.295920063234,[-1.39348225 -1.01365691]
3,[-0.50826949  0.00673455],"[ 1.21019927  0.91293065 -0.26873598  0.02445134 -0.61467715  0.66521107
  1.22673262 -1.00499326  1.47117303 -0.83577044  0.        ]",[-1.94627547 -0.9821806 ],"[[ -0.25421165  -0.17631724  -0.07033172   0.07760459]
 [-11.63055114  -7.09819734   0.           0.        ]]",-0.188952,-0.305665653785,[-1.98845606 -1.78898404]
4,[-0.50826949  0.00673455],"[ 1.06914252  0.85068833 -0.63487826 -0.29225516 -0.61467679  0.66521066
  1.12689881 -1.43582434  1.23418935 -1.23130091  0.        ]",[-1.9250803 -0.5592981],"[[ -0.52419378  -0.35658303  -0.07033172   0.07760459]
 [-15.35537063 -10.91562774   0.           0.        ]]",-0.0812647,-0.310882442521,[-1.79180344 -0.43815268]
5,[-0.50826949  0.00673455],"[ 0.76622145  0.71121415 -1.02080577 -0.67044246 -0.61467643  0.66521026
  1.02899407 -1.60701555  0.76450955 -1.54556874  0.        ]",[-1.91407633 -0.29461697],"[[ -0.8679496   -0.59011558  -0.07033172   0.07760459]
 [-19.00822264 -12.43250382   0.           0.        ]]",0.086468,-0.301643561015,[-2.15369314  0.64798203]
6,[-0.50826949  0.00673455],"[ 0.26410013  0.52506922 -1.30922098 -0.97716625 -0.61467607  0.66520985
  0.932966   -1.28939318  0.15217006 -1.58006814  0.        ]",[-1.91021061 -0.33640125],"[[ -1.28406131  -0.81052978  -0.07033172   0.07760459]
 [-22.59106128  -9.6181948    0.           0.        ]]",0.0145679,-0.272286521633,[-1.19787716 -0.06542755]
7,[-0.50826949  0.00673455],"[-0.40130929  0.32573662 -1.33984655 -1.19368869 -0.61467571  0.66520944
  0.83884935 -1.29678887 -0.41346957 -1.2472874   0.        ]",[-1.89597821  0.29080662],"[[ -1.77111345  -1.00355256  -0.07033172   0.07760459]
 [-26.10258823  -9.68373815   0.           0.        ]]",0.434061,-0.221323170666,[-2.39547115 -1.16681509]
8,[-0.50826949  0.00673455],"[-1.07485541  0.05290128 -0.96781406 -1.37743688 -0.61467535  0.66520903
  0.74658397 -1.72158072 -0.68781845 -0.56735725  0.        ]",[-1.92546761  1.83986235],"[[ -2.32770058  -1.23499365  -0.07033172   0.07760459]
 [-29.545047   -13.44767301   0.           0.        ]]",-0.188564,-0.144373049673,[-2.02849984  2.00847903]
9,[-0.50826949  0.00673455],"[-1.48296181 -0.23656636 -0.17536802 -1.46841001 -0.61467499  0.66520862
  0.65607093 -1.24410747 -0.46057917  0.13951096  0.        ]",[-1.98360884  2.93200493],"[[ -2.95248635  -1.46150077  -0.07033172   0.07760459]
 [-32.9221276   -9.21698371   0.           0.        ]]",-0.557211,-0.0608543178242,[-2.23261851  1.67070131]
