timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.5109458  -0.01579468],"[ 1.25782143  0.9194467  -0.02538587  0.42750275 -0.36584878  0.1856692
  1.59660593 -0.20970578  1.37876197 -0.14566496  0.        ]",[-2.11480784 -1.64527106],"[[-0.08435356  0.02395895 -0.04223053  0.02205   ]
 [ 0.00380499 -0.00042512  0.          0.        ]]",-0.981136,-0.254396371626,[-1.27378462 -2.8277158 ]
1,[-0.5109458  -0.01579468],"[ 1.25212854  0.91966001 -0.08314749  0.35356277 -0.36584863  0.18566913
  1.49166197 -0.64445741  1.37120578 -0.22356771  0.        ]",[-2.09575748 -1.21540701],"[[-0.12395327 -0.01576187 -0.04223053  0.02205   ]
 [-3.95061486 -3.95847043  0.          0.        ]]",-0.701188,-0.255282202457,[-2.29077576 -1.73901384]
2,[-0.5109458  -0.01579468],"[ 1.22249461  0.90806786 -0.25309189  0.1344548  -0.36584849  0.18566907
  1.388792   -1.07060363  1.31969105 -0.44983144  0.        ]",[-2.08581185 -0.78707659],"[[-0.24185717 -0.13385761 -0.04223053  0.02205   ]
 [-7.82689409 -7.83817461  0.          0.        ]]",-0.565041,-0.256616366011,[-1.7772896  -2.26879592]
3,[-0.5109458  -0.01579468],"[ 1.1330862   0.84943983 -0.52190856 -0.2181879  -0.36584834  0.185669
  1.28794783 -1.48830818  1.14610433 -0.78441522  0.        ]",[-2.07954741 -0.32528284],"[[ -0.43652011  -0.32877657  -0.04223053   0.02205   ]
 [-11.62684729 -11.64103255   0.           0.        ]]",-0.561206,-0.254501162802,[-1.86402076  0.50291261]
4,[-0.5109458  -0.01579468],"[ 0.93183294  0.7333262  -0.85389752 -0.57308877 -0.36584819  0.18566893
  1.18902408 -1.24407702  0.79992164 -1.09742004  0.        ]",[-2.08011627 -0.63968039],"[[ -0.70645654  -0.53928845  -0.04223053   0.02205   ]
 [-15.3544436   -9.41752591   0.           0.        ]]",-0.0244542,-0.245150268977,[-3.00302603 -0.47008678]
5,[-0.5109458  -0.01579468],"[ 0.56784212  0.57223018 -1.17418852 -0.87843778 -0.36584805  0.18566886
  1.09207726 -1.42782348  0.29400486 -1.25094358  0.        ]",[-2.06340837 -0.29836875],"[[ -1.05019645  -0.74442411  -0.04223053   0.02205   ]
 [-19.00755234 -11.09039515   0.           0.        ]]",-0.177249,-0.226374120984,[-1.73630862  0.34465963]
6,[-0.5109458  -0.01579468],"[ 0.02436143  0.36980409 -1.36049036 -1.13170875 -0.3658479   0.1856688
  0.99699966 -1.25352607 -0.27884746 -1.11746927  0.        ]",[-2.04893732 -0.01252025],"[[ -1.46629290e+00  -9.50311930e-01  -4.22305319e-02   2.20500010e-02]
 [ -2.25902308e+01  -9.50357499e+00   0.00000000e+00   0.00000000e+00]]",0.0460955,-0.196699738412,[-2.35573932 -0.3527945 ]
7,[-0.5109458  -0.01579468],"[-0.63594569  0.13957526 -1.26248181 -1.31820066 -0.36584776  0.18566873
  0.90380519 -1.38594265 -0.72280373 -0.64996136  0.        ]",[-2.06541443  1.16725564],"[[ -1.95332975e+00  -1.15248041e+00  -4.22305319e-02   2.20500010e-02]
 [ -2.61019540e+01  -1.07091291e+01   0.00000000e+00   0.00000000e+00]]",-0.771427,-0.158537644397,[-1.71229224  2.81654731]
8,[-0.5109458  -0.01579468],"[-1.23567482 -0.07417841 -0.76787318 -1.42266123 -0.36584761  0.18566866
  0.81241142 -0.92729239 -0.82925136  0.01676334  0.        ]",[-2.11142731  2.25981641],"[[ -2.50992360e+00  -1.32476903e+00  -4.22305319e-02   2.20500010e-02]
 [ -2.95458271e+01  -6.53350981e+00   0.00000000e+00   0.00000000e+00]]",-0.856857,-0.123566816506,[-2.56687465  2.25785919]
9,[-0.5109458  -0.01579468],"[-1.50242173 -0.18949818  0.08808576 -1.45598668 -0.36584747  0.18566859
  0.72285089 -0.47762835 -0.54974893  0.61352173  0.        ]",[-2.16661286  3.36053538],"[[ -3.13470228e+00  -1.41436619e+00  -4.22305319e-02   2.20500010e-02]
 [ -3.29206230e+01  -2.43969907e+00   0.00000000e+00   0.00000000e+00]]",0.0062865,-0.114386134694,[-2.27775136  3.42741446]
