timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56241459 -0.02751086],"[ 1.27348035  0.91131994  0.05503949  0.36295823 -1.08574518 -0.53624085
  1.68348874 -0.21813704  1.87470731  0.39856301  0.        ]",[-2.49262977  0.6124804 ],"[[-0.02619288 -0.04156387 -0.12556243 -0.06228745]
 [ 0.00123036  0.00463205  0.          0.        ]]",-1.6937,-0.339318186198,[-2.07412459  0.94037992]
1,[-0.56241459 -0.02751086],"[ 1.27094981  0.91244343 -0.00286906  0.43452335 -1.08574458 -0.53624067
  1.57911154  0.16833663  1.87353263  0.37268141  0.        ]",[-2.469877   -0.45040029],"[[-0.06587354 -0.00409744 -0.12556243 -0.06228745]
 [-3.95611529  3.72959162  0.          0.        ]]",-1.77025,-0.338499331626,[-1.60393046  0.87842155]
2,[-0.56241459 -0.02751086],"[ 1.25058828  0.90526248 -0.17388531  0.64197618 -1.08574399 -0.5362405
  1.47680207  0.52170114  1.86443488  0.29436931  0.        ]",[-2.45260334 -1.59336042],"[[-0.18391458  0.10466643 -0.12556243 -0.06228745]
 [-7.83507354  7.13543464  0.          0.        ]]",-1.74226,-0.335393141383,[-1.91480541 -0.36330273]
3,[-0.56241459 -0.02751086],"[ 1.17576283  0.87738565 -0.44691309  0.88081664 -1.08574339 -0.53624033
  1.37656517  0.35793721  1.82768144  0.13364675  0.        ]",[-2.4267416  -2.03110194],"[[ -0.37874623   0.2315387   -0.12556243  -0.06228745]
 [-11.63545929   5.55702612   0.           0.        ]]",-1.74204,-0.327415325309,[-1.36389729 -1.40520078]
4,[-0.56241459 -0.02751086],"[ 0.99241726  0.8530356  -0.78950911  1.01040374 -1.0857428  -0.53624015
  1.27833409 -0.0641704   1.71822633 -0.14160639  0.        ]",[-2.3861022  -2.34792018],"[[ -0.64882279   0.30185991  -0.12556243  -0.06228745]
 [-15.35980227   1.48861802   0.           0.        ]]",-1.3555,-0.310728114002,[-2.58977349 -1.77832762]
5,[-0.56241459 -0.02751086],"[ 0.64560307  0.85697031 -1.13025444  0.99169099 -1.08574221 -0.53623998
  1.1820479  -0.47794197  1.45681806 -0.49164735  0.        ]",[-2.34551001 -2.63632393],"[[ -0.99264675   0.29161902  -0.12556243  -0.06228745]
 [-19.01041128  -2.49944493   0.           0.        ]]",-1.14984,-0.279963208011,[-2.66645317 -1.95424153]
6,[-0.56241459 -0.02751086],"[ 0.11199439  0.88562527 -1.34856468  0.82646103 -1.08574161 -0.53623981
  1.08767149 -0.88353191  0.96617692 -0.77952156  0.        ]",[-2.31829238 -2.74713707],"[[ -1.4087565    0.20240777  -0.12556243  -0.06228745]
 [-22.58861741  -6.40865244   0.           0.        ]]",-1.04851,-0.228249326412,[-1.69292475 -2.81709606]
7,[-0.56241459 -0.02751086],"[-0.55382201  0.91161056 -1.29125589  0.51072016 -1.08574102 -0.53623963
  0.99516309 -1.28107636  0.26800116 -0.77176068  0.        ]",[-2.29621196 -2.32656336],"[[ -1.89571921   0.03578981  -0.12556243  -0.06228745]
 [-26.09600251 -10.24031912   0.           0.        ]]",-0.818255,-0.151325874523,[-1.88677004 -1.90976839]
8,[-0.56241459 -0.02751086],"[-1.18055342  0.88447991 -0.83606561  0.05021753 -1.08574042 -0.53623946
  0.90446927 -1.67069028 -0.38706764 -0.24535335  0.        ]",[-2.3172617  -0.19325398],"[[ -2.45213784  -0.20669551  -0.12556243  -0.06228745]
 [-29.53459205 -13.99555664   0.           0.        ]]",-0.392031,-0.0717517356397,[-3.35528929  0.53231225]
9,[-0.56241459 -0.02751086],"[ -1.49408788e+00   7.74299318e-01  -1.46362312e-03  -4.10454790e-01
  -1.08573983e+00  -5.36239285e-01   8.15477665e-01  -1.42297934e+00
  -5.43719269e-01   6.82843214e-01   0.00000000e+00]",[-2.48675823  3.01400113],"[[ -3.07668106  -0.46265408  -0.12556243  -0.06228745]
 [-32.90864561 -11.60804961   0.           0.        ]]",0.604422,-0.124117787409,[-2.93871934  3.65336647]
10,[-0.56241459 -0.02751086],"[-1.233917    0.6422946   0.94986174 -0.71816536 -1.08573923 -0.53623911
  0.72821824 -0.9879075  -0.02245765  1.46987102  0.        ]",[-2.75231934  5.20302868],"[[ -3.76804822  -0.65274386  -0.12556243  -0.06228745]
 [-36.21702652  -7.41469146   0.           0.        ]]",1.8521,-0.226639612477,[-3.42514501  5.7190398 ]
11,[-0.56241459 -0.02751086],"[-0.36973729  0.55104497  1.52871587 -0.87369579 -1.08573864 -0.53623894
  0.64269752 -0.56132497  0.88137264  1.63443116  0.        ]",[-2.86793518  5.73306942],"[[ -4.52492258  -0.75978717  -0.12556243  -0.06228745]
 [-39.45948712  -3.30315302   0.           0.        ]]",2.06264,-0.302875982008,[-3.63902694  6.16372037]
12,[-0.56241459 -0.02751086],"[ 0.70875365  0.52754665  1.27072839 -0.90874778 -1.08573804 -0.53623876
  0.55889231 -0.14308253  1.62884166  1.05894608  0.        ]",[-2.70892382  4.44636011],"[[ -5.34599404  -0.78540584  -0.12556243  -0.06228745]
 [-42.63690638   0.72800168   0.           0.        ]]",0.545521,-0.334046316577,[-3.07046531  4.48432967]
13,[-0.56241459 -0.02751086],"[ 1.27199298  0.57653167  0.17101149 -0.83355447 -1.08573745 -0.53623859
  0.4767725   0.26695303  1.73237014  0.06859389  0.        ]",[-2.48012042  0.55325139],"[[ -6.22997278  -0.73119439  -0.12556243  -0.06228745]
 [-45.75042573   4.68005581   0.           0.        ]]",-0.755957,-0.311096099034,[-3.73544233  1.25236548]
14,[-0.56241459 -0.02751086],"[ 0.75791546  0.68386632 -1.04421564 -0.63451301 -1.08573685 -0.53623842
  0.39630136  0.66888851  1.06129872 -0.69362823  0.        ]",[-2.39300776 -2.14756012],"[[ -7.17559428  -0.59872399  -0.12556243  -0.06228745]
 [-48.80143702   8.55403957   0.           0.        ]]",-1.30578,-0.233489275134,[-2.97562007 -3.52914021]
15,[-0.56241459 -0.02751086],"[-0.55735957  0.77055044 -1.28999353 -0.42129197 -1.08573626 -0.53623824
  0.31749259  0.24118189 -0.01181291 -0.59562951  0.        ]",[-2.32808185 -2.28706026],"[[ -8.18160086  -0.46900337  -0.12556243  -0.06228745]
 [-51.78942098   4.43166895   0.           0.        ]]",-1.30108,-0.110289204753,[-2.10656825 -1.69115183]
16,[-0.56241459 -0.02751086],"[-1.47511555  0.79774745 -0.16537645 -0.33836306 -1.08573566 -0.53623807
  0.24022126 -0.17808621 -0.56719468  0.51437633  0.        ]",[-2.41005588 -0.57639861],"[[ -9.24678248  -0.4209151   -0.12556243  -0.06228745]
 [-54.71911406   0.39063132   0.           0.        ]]",0.12011,-0.106709442181,[-3.18070627  0.96931023]
17,[-0.56241459 -0.02751086],"[-0.92280132  0.82131738  1.2776447  -0.25679546 -1.08573507 -0.5362379
  0.1644015   0.21998863  0.13504407  1.61533836  0.        ]",[-2.67991138  1.50585413],"[[-10.37000825  -0.37460683  -0.12556243  -0.06228745]
 [-57.59377222   4.22740083   0.           0.        ]]",1.23265,-0.253036337216,[-2.88840115  2.0470348 ]
18,[-0.56241459 -0.02751086],"[ 0.61804599  0.87123461  1.33534125 -0.03242434 -1.08573447 -0.53623772
  0.09009426  0.62272224  1.41732779  1.45273901  0.        ]",[-2.63258624  0.39388129],"[[-11.55015111  -0.2511105   -0.12556243  -0.06228745]
 [-60.41108373   8.10907366   0.           0.        ]]",-1.12019,-0.341007234524,[-2.50119684 -0.17565255]
19,[-0.56241459 -0.02751086],"[ 1.24065338  0.90621082 -0.2250936   0.25639924 -1.08573388 -0.53623755
  0.01729832  0.53430695  1.82994857  0.11523515  0.        ]",[-2.42612886 -2.22314119],"[[ -1.27860638e+01  -9.74753501e-02  -1.25562427e-01  -6.22874480e-02]
 [ -6.31710953e+01   7.25690162e+00   0.00000000e+00   0.00000000e+00]]",-1.96547,-0.327731531773,[-1.90939548 -3.5944587 ]
20,[-0.56241459 -0.02751086],"[-0.02769312  0.91242061 -1.36502623  0.4547995  -1.08573328 -0.53623738
 -0.05403828  0.10876219  0.71945794 -0.82941474  0.        ]",[-2.38808489 -3.26985955],"[[ -1.40766219e+01   6.51376822e-03  -1.25562427e-01  -6.22874480e-02]
 [ -6.58757771e+01   3.15537163e+00   0.00000000e+00   0.00000000e+00]]",-1.37612,-0.202508507016,[-2.22048155 -3.39601615]
