timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55081874 -0.09454163],"[ 1.27591881  0.93284593  0.22672461  0.38133086 -0.49588263 -1.00809451
  1.7541943  -0.223918    1.48022188  0.87353721  0.        ]",[-2.92374921  1.71714723],"[[ 0.09438104 -0.06854113 -0.05690131 -0.1164995 ]
 [-0.00289959  0.00052158  0.          0.        ]]",-2.35321,-0.29590532969,[-2.7937366   0.82494387]
1,[-0.55081874 -0.09454163],"[ 1.28002532  0.93510033  0.16897012  0.44438287 -0.49588251 -1.00809414
  1.64973271  0.09325519  1.48206772  0.84436245  0.        ]",[-2.86871552  0.39749894],"[[ 0.05462036 -0.03574213 -0.05690131 -0.1164995 ]
 [-3.95998709  3.26848296  0.          0.        ]]",-2.47849,-0.294162304494,[-3.27391751 -1.04192591]
2,[-0.55081874 -0.09454163],"[ 1.27930007  0.93586648 -0.00294673  0.49251042 -0.4958824  -1.00809377
  1.54741208 -0.29717831  1.48009102  0.7084364   0.        ]",[-2.8469758   0.37960812],"[[-0.0634683  -0.0107344  -0.05690131 -0.1164995 ]
 [-7.83597971 -0.75430825  0.          0.        ]]",-2.47029,-0.28525989453,[-2.54408428 -1.1455288 ]
3,[-0.55081874 -0.09454163],"[ 1.23604889  0.93312366 -0.28265921  0.38739534 -0.49588229 -1.0080934
  1.44711427 -0.67988369  1.4297849   0.42439756  0.        ]",[-2.8085413   0.10416746],"[[ -0.258308    -0.06538364  -0.05690131  -0.1164995 ]
 [-11.63535163  -4.69747413   0.           0.        ]]",-2.2726,-0.263877261039,[-3.36926861 -1.2584173 ]
4,[-0.55081874 -0.09454163],"[ 1.09281899  0.9101408  -0.64492606  0.13428143 -0.49588218 -1.00809303
  1.34879589 -1.05500683  1.238712    0.03598899  0.        ]",[-2.7579422  -0.23098552],"[[ -0.52838245  -0.19811259  -0.05690131  -0.1164995 ]
 [-15.35974562  -8.56251923   0.           0.        ]]",-2.23526,-0.225600513474,[-2.91916615  0.93128578]
5,[-0.55081874 -0.09454163],"[ 0.78677746  0.86449139 -1.02604396 -0.11181339 -0.49588207 -1.00809266
  1.25233852 -0.6804926   0.8568316  -0.30791337  0.        ]",[-2.69265437 -1.71522963],"[[ -0.87223806  -0.33064714  -0.05690131  -0.1164995 ]
 [-19.0136471   -4.70375393   0.           0.        ]]",-2.12304,-0.172576184058,[-2.56582045 -2.3177033 ]
6,[-0.55081874 -0.09454163],"[ 0.28092862  0.79677413 -1.30955243 -0.34748704 -0.49588195 -1.0080923
  1.15785773 -1.05555417  0.29139656 -0.46232247  0.        ]",[-2.6388936  -1.67388582],"[[ -1.2884192   -0.46349581  -0.05690131  -0.1164995 ]
 [-22.59267705  -8.5681644    0.           0.        ]]",-1.74701,-0.109168347171,[-3.72148615 -1.80862962]
7,[-0.55081874 -0.09454163],"[-0.38788905  0.64844242 -1.33683469 -0.68658498 -0.49588184 -1.00809193
  1.06521615 -1.42313439 -0.37532244 -0.24001203  0.        ]",[-2.62495995  0.09021926],"[[ -1.77548061  -0.67285988  -0.05690131  -0.1164995 ]
 [-26.10203877 -12.35549544   0.           0.        ]]",-1.82991,-0.0705750891644,[-2.52718172 -1.19044551]
8,[-0.55081874 -0.09454163],"[-1.06319537  0.37640101 -0.9651533  -1.06074949 -0.49588173 -1.00809156
  0.97435244 -1.78334769 -0.80522946  0.45099419  0.        ]",[-2.7683816   4.54318953],"[[ -2.33205176  -0.95720963  -0.05690131  -0.1164995 ]
 [-29.54405528 -16.06692887   0.           0.        ]]",-0.933938,-0.135081416031,[-3.80372855  3.92654912]
9,[-0.55081874 -0.09454163],"[-1.47004921  0.05081273 -0.17817832 -1.30475769 -0.49588162 -1.00809119
  0.88519065 -1.36772054 -0.65869218  1.27348975  0.        ]",[-3.23229885  7.57467651],"[[ -2.95682156  -1.23558377  -0.05690131  -0.1164995 ]
 [-32.92160295 -11.7845643    0.           0.        ]]",1.15176,-0.216106018139,[-3.29994731  8.57848161]
