timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.1203846   0.02999297],"[ 1.15788035  1.13411969  0.191592   -0.15688987 -0.49026433  0.65161813
  1.02959394 -0.11494131  1.43074596 -0.4067156   0.        ]",[-0.84278595 -0.53638625],"[[ 0.0533366  -0.09895533 -0.05680577  0.07653701]
 [ 0.00463195  0.00446953  0.          0.        ]]",-0.16052,-0.277233225632,[-0.50114469  0.2859912 ]
1,[-0.1203846   0.02999297],"[ 1.15905991  1.13547216  0.16185842 -0.13818017 -0.49026314  0.65161631
  0.9409933   0.0260322   1.43098246 -0.42562616  0.        ]",[-0.84367234 -0.53613597],"[[ 0.0335332  -0.08749729 -0.05680577  0.07653701]
 [-1.97836828  1.13755584  0.          0.        ]]",-0.0507043,-0.278081468404,[-1.59322885 -0.42865318]
2,[-0.1203846   0.02999297],"[ 1.15841406  1.13606073  0.04337718 -0.12917433 -0.49026194  0.65161449
  0.76602656 -0.18774972  1.42625318 -0.52961642  0.        ]",[-0.84339184 -0.52824843],"[[-0.04532541 -0.0819863  -0.05680577  0.07653701]
 [-5.89445615 -0.58073319  0.          0.        ]]",-0.179495,-0.282289609378,[-0.62571103 -1.50947455]
3,[-0.1203846   0.02999297],"[ 1.13583599  1.12905616 -0.16772879 -0.21267627 -0.49026075  0.65161267
  0.66071104 -0.67883722  1.38772417 -0.75630176  0.        ]",[-0.84364611 -0.51080108],"[[-0.18686436 -0.13320408 -0.05680577  0.07653701]
 [-8.25160586 -4.5278889   0.          0.        ]]",-0.322644,-0.290098401567,[ 0.39265038 -0.93354581]
4,[-0.1203846   0.02999297],"[ 1.08337231  1.0975634  -0.38214341 -0.4164097  -0.49025956  0.65161084
  0.7374562  -1.12765463  1.28370737 -1.02606191  0.        ]",[-0.84910107 -0.47671002],"[[-0.33466128 -0.25995642 -0.05680577  0.07653701]
 [-6.53383344 -8.13531759  0.          0.        ]]",0.160866,-0.29662968723,[-1.31981753 -0.63756593]
5,[-0.1203846   0.02999297],"[ 0.9886585   1.015624   -0.61395031 -0.7028301  -0.49025837  0.65160902
  0.56650432 -1.42150343  1.07683851 -1.30888254  0.        ]",[-0.86279428 -0.39316911],"[[ -0.50372675  -0.44636051  -0.05680577   0.07653701]
 [-10.36006968 -10.49720829   0.           0.        ]]",-0.142095,-0.298887767592,[ 0.27384993  1.03850012]
6,[-0.1203846   0.02999297],"[ 0.83752704  0.90748972 -0.85442487 -0.94039814 -0.49025717  0.6516072
  0.62397313 -0.90303958  0.79186834 -1.52369979  0.        ]",[-0.86356217 -0.38834643],"[[-0.69802284 -0.61449427 -0.05680577  0.07653701]
 [-9.07375826 -6.33004913  0.          0.        ]]",-0.309742,-0.295251752398,[-0.61263011  1.68242608]
7,[-0.1203846   0.02999297],"[ 0.636208    0.84093876 -1.06765505 -1.05150207 -0.49025598  0.65160538
  0.52362831 -0.39468069  0.5111898  -1.63988174  0.        ]",[-0.86749715 -0.36571902],"[[ -0.9020322   -0.70009969  -0.05680577   0.07653701]
 [-11.31965535  -2.24409206   0.           0.        ]]",-0.257273,-0.28896717157,[ 0.13238128 -0.23413112]
8,[-0.1203846   0.02999297],"[ 0.38105605  0.79548723 -1.24185256 -1.11733824 -0.49025479  0.65160356
  0.55703603 -0.50448154  0.21929459 -1.68302002  0.        ]",[-0.87557864 -0.31740394],"[[ -1.12092263  -0.75383631  -0.05680577   0.07653701]
 [-10.57188981  -3.1266313    0.           0.        ]]",0.188976,-0.279776526133,[-0.48207507 -2.16191708]
9,[-0.1203846   0.02999297],"[ 0.08444917  0.70231775 -1.354692   -1.23284798 -0.4902536   0.65160174
  0.48119975 -0.98929468 -0.10770006 -1.62532024  0.        ]",[-0.89835864 -0.19562206],"[[ -1.34938931  -0.85546634  -0.05680577   0.07653701]
 [-12.26923316  -7.02336391   0.           0.        ]]",0.0358672,-0.26306845344,[-0.14937647 -0.48686775]
10,[-0.1203846   0.02999297],"[-0.25601142  0.54030753 -1.39080276 -1.38701584 -0.4902524   0.65159992
  0.46562057 -1.21175808 -0.43906203 -1.42496172  0.        ]",[-0.92759466 -0.06493875],"[[ -1.59827149  -1.01387439  -0.05680577   0.07653701]
 [-12.61790136  -8.81146797   0.           0.        ]]",0.390352,-0.235629597972,[-2.32729693 -0.83690392]
11,[-0.1203846   0.02999297],"[-0.64773699  0.3030435  -1.31646636 -1.53584666 -0.49025121  0.6515981
  0.29995223 -1.60210682 -0.70320262 -1.05275067  0.        ]",[-0.96689475  0.12190508],"[[ -1.88783014  -1.22158421  -0.05680577   0.07653701]
 [-16.32586812 -11.94900179   0.           0.        ]]",0.125308,-0.194337116385,[-1.45822123  0.51908991]
