timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.62723941 -0.44178143],"[ 1.29193664  1.02772947  0.06656841  0.52105787  0.14280132  0.27686293
  1.85287232 -0.22614533  1.06033838 -0.19381863  0.        ]",[-3.36285591 -2.7325213 ],"[[-0.01234507 -0.08314314  0.01726915  0.03217521]
 [ 0.00453038 -0.00462205  0.          0.        ]]",-3.6195,-0.197170806298,[-3.19392988 -3.85102113]
1,[-0.62723941 -0.44178143],"[ 1.2901671   1.02218997  0.00914889  0.44511687  0.1428013   0.2768629
  1.74771082 -0.56918804  1.05256764 -0.27246492  0.        ]",[-3.3173399  -2.43800187],"[[-0.05193055 -0.12294708  0.01726915  0.03217521]
 [-3.94992296 -3.96258576  0.          0.        ]]",-3.90445,-0.199103607335,[-2.63023106 -1.62464072]
2,[-0.62723941 -0.44178143],"[ 1.27203221  0.99326068 -0.16080454  0.22230738  0.14280129  0.27686287
  1.64462575 -0.90544026  1.00019219 -0.50034285  0.        ]",[-3.25887775 -1.85686767],"[[-0.16982143 -0.24112428  0.01726915  0.03217521]
 [-7.82629864 -7.84220277  0.          0.        ]]",-3.61832,-0.204511486334,[-3.01459004 -2.26473444]
3,[-0.62723941 -0.44178143],"[ 1.2006678   0.90575666 -0.43286541 -0.12993471  0.14280128  0.27686285
  1.54356742 -1.23503101  0.82499457 -0.83584135  0.        ]",[-3.20659781 -1.05464935],"[[ -0.36447436  -0.43612284   0.01726915   0.03217521]
 [-11.62646475 -11.64496246   0.           0.        ]]",-3.71101,-0.211840320072,[-2.45971843 -0.55274197]
4,[-0.62723941 -0.44178143],"[ 1.02139508  0.72405863 -0.77572068 -0.53863634  0.14280126  0.27686282
  1.44446456 -1.40458914  0.45228026 -1.15606629  0.        ]",[-3.19380522 -0.57931662],"[[ -0.63439208  -0.68865108   0.01726915   0.03217521]
 [-15.35310078 -13.60129714   0.           0.        ]]",-3.23453,-0.217675259144,[-2.4288745  -1.23697311]
5,[-0.62723941 -0.44178143],"[ 0.67803315  0.41306663 -1.11934036 -0.93132603  0.14280125  0.27686279
  1.34729149 -1.72425001 -0.1142176  -1.26926264  0.        ]",[-3.27707815  1.15415299],"[[ -9.78112466e-01  -9.97682676e-01   1.72691542e-02   3.21752096e-02]
 [ -1.90071724e+01  -1.72894926e+01   0.00000000e+00   0.00000000e+00]]",-2.55005,-0.216273584588,[-4.0470835   0.07629069]
6,[-0.62723941 -0.44178143],"[ 0.14536985 -0.00712305 -1.34431144 -1.18562415  0.14280123  0.27686276
  1.25195575 -1.66817096 -0.6856025  -1.00893261  0.        ]",[-3.39547086  1.99535477],"[[ -1.39422296e+00  -1.33698171e+00   1.72691542e-02   3.21752096e-02]
 [ -2.25921553e+01  -1.66424699e+01   0.00000000e+00   0.00000000e+00]]",-3.07393,-0.201411830485,[-3.46218725  2.71875991]
7,[-0.62723941 -0.44178143],"[-0.52402705 -0.39628797 -1.29745734 -1.2348144   0.14280122  0.27686273
  1.15847698 -1.29615076 -0.98346838 -0.46888427  0.        ]",[-3.45369911  1.92553723],"[[ -1.88133596e+00  -1.62676603e+00   1.72691542e-02   3.21752096e-02]
 [ -2.61073111e+01  -1.23501721e+01   0.00000000e+00   0.00000000e+00]]",-3.94685,-0.174342218799,[-3.35482008  1.9959407 ]
8,[-0.62723941 -0.44178143],"[-1.15969162 -0.66941827 -0.8544398  -1.17297496  0.14280121  0.2768627
  1.06687265 -0.93144812 -0.92464249  0.09588197  0.        ]",[-3.58841538  2.87609863],"[[ -2.43804542e+00  -1.83155144e+00   1.72691542e-02   3.21752096e-02]
 [ -2.95519823e+01  -8.14230096e+00   0.00000000e+00   0.00000000e+00]]",-5.21527,-0.140676797542,[-3.25387097  2.94877633]
9,[-0.62723941 -0.44178143],"[-1.48568534 -0.82523648 -0.02953013 -1.09940463  0.14280119  0.27686267
  0.97711019 -0.57391651 -0.58726648  0.48540328  0.        ]",[-3.88466382  5.52742243],"[[ -3.06295349e+00  -1.95300967e+00   1.72691542e-02   3.21752096e-02]
 [ -3.29273932e+01  -4.01716681e+00   0.00000000e+00   0.00000000e+00]]",-3.89758,-0.106234880631,[-3.41398765  5.13049169]
10,[-0.62723941 -0.44178143],"[-1.23663958 -0.87474821  0.91960418 -1.06955323  0.14280118  0.27686264
  0.8891538  -0.22340309 -0.112546    0.58885446  0.        ]",[-4.1485014   8.51141644],"[[ -3.75468841e+00  -1.99277796e+00   1.72691542e-02   3.21752096e-02]
 [ -3.62348903e+01   2.69931102e-02   0.00000000e+00   0.00000000e+00]]",-0.758466,-0.0816364719359,[-5.36922167  8.35828784]
11,[-0.62723941 -0.44178143],"[-0.37598223 -0.82454288  1.50677943 -1.09979898  0.14280116  0.27686262
  0.80296914  0.12025249  0.33756397  0.36722073  0.        ]",[-4.17236423  9.37761784],"[[ -4.51190498e+00  -1.95245745e+00   1.72691542e-02   3.21752096e-02]
 [ -3.94757644e+01   3.99202859e+00   0.00000000e+00   0.00000000e+00]]",0.183196,-0.0846116756605,[-5.10339251  9.45260444]
12,[-0.62723941 -0.44178143],"[ 0.71026807 -0.67211034  1.2649653  -1.1719512   0.14280115  0.27686259
  0.71852513  0.45721372  0.5740781  -0.14377842  0.        ]",[-3.66699219  6.16112518],"[[ -5.33328264e+00  -1.83361172e+00   1.72691542e-02   3.21752096e-02]
 [ -4.26511836e+01   7.87982589e+00   0.00000000e+00   0.00000000e+00]]",-2.37401,-0.1163478625,[-3.88696502  5.41507497]
13,[-0.62723941 -0.44178143],"[ 1.28904438 -0.41114391  0.17971664 -1.23351651  0.14280113  0.27686256
  0.63579259  0.78763513  0.4052834  -0.76619486  0.        ]",[-2.9871521  -2.01698208],"[[ -6.21752326e+00  -1.63776737e+00   1.72691542e-02   3.21752096e-02]
 [ -4.57622459e+01   1.16921685e+01   0.00000000e+00   0.00000000e+00]]",-3.36507,-0.158668457923,[-3.24905999 -1.90161929]
14,[-0.62723941 -0.44178143],"[ 0.78714208 -0.15201848 -1.03428545 -1.22286855  0.14280112  0.27686253
  0.55474378  0.42527457 -0.25862003 -1.1015796   0.        ]",[-3.02157354 -3.4308939 ],"[[ -7.16334596e+00  -1.44587400e+00   1.72691542e-02   3.21752096e-02]
 [ -4.88099934e+01   7.51132004e+00   0.00000000e+00   0.00000000e+00]]",-2.84748,-0.191555105679,[-3.08201883 -3.56679787]
15,[-0.62723941 -0.44178143],"[-0.53065219 -0.00682363 -1.2952198  -1.18552091  0.14280111  0.2768625
  0.47527209  0.07019084 -1.02770031 -0.65806376  0.        ]",[-3.11888599 -3.53834677],"[[ -8.16952769e+00  -1.33675492e+00   1.72691542e-02   3.21752096e-02]
 [ -5.17984358e+01   3.41443012e+00   0.00000000e+00   0.00000000e+00]]",-3.91768,-0.197320940318,[-2.99324165 -4.16760829]
16,[-0.62723941 -0.44178143],"[-1.46498351  0.02990835 -0.18944447 -1.17233199  0.14280109  0.27686247
  0.39733385 -0.2777626  -1.06094347  0.37910623  0.        ]",[-3.34930158  1.19038892],"[[ -9.23489898e+00  -1.30874841e+00   1.72691542e-02   3.21752096e-02]
 [ -5.47292146e+01  -6.00191883e-01   0.00000000e+00   0.00000000e+00]]",-4.32327,-0.170384554033,[-2.4111224  1.4475483]
17,[-0.62723941 -0.44178143],"[-0.92660242  0.06633102  1.25100068 -1.15770453  0.14280108  0.27686244
  0.32089117  0.06765038 -0.15010631  0.93011604  0.        ]",[-3.834198    7.74434566],"[[ -1.03583276e+01  -1.28076843e+00   1.72691542e-02   3.21752096e-02]
 [ -5.76037545e+01   3.38511811e+00   0.00000000e+00   0.00000000e+00]]",0.384415,-0.136621013654,[-3.83588764  7.7150574 ]
18,[-0.62723941 -0.44178143],"[ 0.61987437  0.20246149  1.32702623 -1.08867828  0.14280106  0.27686241
  0.24601015  0.40631845  0.76822239  0.31365608  0.        ]",[-3.46932745  3.54888034],"[[ -1.15386576e+01  -1.17386241e+00   1.72691542e-02   3.21752096e-02]
 [ -6.04195701e+01   7.29260675e+00   0.00000000e+00   0.00000000e+00]]",-1.9732,-0.148041572243,[-3.49820314  3.74509662]
19,[-0.62723941 -0.44178143],"[ 1.26195723  0.42225869 -0.21573351 -0.92283835  0.14280105  0.27686238
  0.17265414  0.73832146  0.63348005 -0.88907039  0.        ]",[-3.08219218 -4.24663591],"[[ -1.27747280e+01  -9.89576658e-01   1.72691542e-02   3.21752096e-02]
 [ -6.31780398e+01   1.11231955e+01   0.00000000e+00   0.00000000e+00]]",-3.51153,-0.19665257636,[-3.43797106 -4.67823029]
