timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.61688602 -0.19161043],"[ 1.2860254   0.97031353  0.14576679  0.43722361 -1.2768084   1.59174275
  1.80293458 -0.2255859   2.02696521 -1.06050534  0.        ]",[-3.01654673 -2.94192219],"[[ 0.0404903  -0.07628419 -0.14680459  0.18391685]
 [ 0.0040105  -0.00154429  0.          0.        ]]",-0.277414,-0.401229611318,[-4.37452782 -3.6110807 ]
1,[-0.61688602 -0.19161043],"[ 1.28716321  0.96524624  0.08821194  0.36109256 -1.27680794  1.59174197
  1.69824401 -0.5881889   2.02355137 -1.13902861  0.        ]",[-3.02135468 -2.38115215],"[[  8.94542461e-04  -1.16027180e-01  -1.46804593e-01   1.83916849e-01]
 [ -3.95043041e+00  -3.95956855e+00   0.00000000e+00   0.00000000e+00]]",-0.407673,-0.406677603655,[-3.53701486 -2.58454019]
2,[-0.61688602 -0.19161043],"[ 1.27766294  0.93793686 -0.08282411  0.13736937 -1.27680748  1.5917412
  1.59562073 -0.94361422  1.98401527 -1.36842254  0.        ]",[-3.03493738 -1.94417608],"[[-0.11700633 -0.23414463 -0.14680459  0.18391685]
 [-7.82678977 -7.83924537  0.          0.        ]]",-0.562205,-0.42020677241,[-2.29326827 -1.8415878 ]
3,[-0.61688602 -0.19161043],"[ 1.22022297  0.85378281 -0.35894403 -0.21680997 -1.27680701  1.59174042
  1.49501534 -1.29199821  1.82838568 -1.71213931  0.        ]",[-3.05213022 -1.57500017],"[[ -0.31166886  -0.42908463  -0.14680459   0.18391685]
 [-11.62693217 -11.64206448   0.           0.        ]]",-0.135105,-0.433413541222,[-2.97264763 -1.31588934]
4,[-0.61688602 -0.19161043],"[ 1.05872144  0.66245029 -0.7118301  -0.65496809 -1.27680655  1.59173964
  1.39636977 -1.63346789  1.46454998 -2.05624763  0.        ]",[-3.06504107 -0.88609445],"[[ -0.58159005  -0.6993241   -0.14680459   0.18391685]
 [-15.35305099 -15.36941408   0.           0.        ]]",0.101981,-0.43250405655,[-2.20634251 -0.95049476]
5,[-0.61688602 -0.19161043],"[ 0.73357779  0.31680365 -1.07453173 -1.0772472  -1.27680608  1.59173887
  1.29961721 -1.95018471  0.8877714  -2.18674337  0.        ]",[-3.09634066  0.64847147],"[[ -0.92531447  -1.04140002  -0.14680459   0.18391685]
 [-19.00766884 -18.82657761   0.           0.        ]]",0.640276,-0.400638296184,[-2.47119706 -0.35794906]
6,[-0.61688602 -0.19161043],"[ 0.21359754 -0.16539196 -1.32897937 -1.32121823 -1.27680562  1.59173809
  1.20469427 -2.04563958  0.3096676  -1.91350084  0.        ]",[-3.15139866  2.22381282],"[[ -1.34143866  -1.42838684  -0.14680459   0.18391685]
 [-22.59317913 -19.8685398    0.           0.        ]]",0.760664,-0.328182343217,[-3.27558344  1.65203203]
7,[-0.61688602 -0.19161043],"[-0.456532   -0.63235886 -1.31900997 -1.29791354 -1.27680516  1.59173731
  1.1116027  -1.64656989  0.0495524  -1.352688    0.        ]",[-3.16525507  2.59956837],"[[ -1.82858429  -1.78205243  -0.14680459   0.18391685]
 [-26.10951614 -15.51246612   0.           0.        ]]",-0.104405,-0.232050667671,[-3.0838842   2.91122951]
8,[-0.61688602 -0.19161043],"[-1.11301857 -0.96557269 -0.91079185 -1.12439856 -1.27680469  1.59173654
  1.02038368 -1.2553699   0.17247306 -0.83053119  0.        ]",[-3.19675541  3.04514837],"[[ -2.38534763  -2.04945813  -0.14680459   0.18391685]
 [-29.55512324 -11.24228969   0.           0.        ]]",-1.74352,-0.153179668956,[-2.43986313  2.59203186]
9,[-0.61688602 -0.19161043],"[-1.47980694 -1.16971719 -0.10339663 -0.93473602 -1.27680423  1.59173576
  0.93100343 -0.87189288  0.52457377 -0.55353203  0.        ]",[-3.26946592  3.70120764],"[[ -3.01032614  -2.23230602  -0.14680459   0.18391685]
 [-32.93127633  -7.05641115   0.           0.        ]]",-2.31701,-0.145248735236,[-3.01837769  4.98953405]
