timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63607347 -0.30847922],"[ 1.28381642  1.00139694  0.21956015  0.65647937 -0.9428635   0.93663029
  1.82901075 -0.22561656  1.79942213 -0.46487363  0.        ]",[-3.40303826 -2.32404351],"[[ 0.0923464   0.01308915 -0.10819568  0.10839778]
 [ 0.00366078  0.00075038  0.          0.        ]]",-2.1426,-0.329034033509,[-3.70070084 -1.94649007]
1,[-0.63607347 -0.30847922],"[ 1.28780649  1.00103741  0.16218903  0.58020326 -0.94286329  0.93663009
  1.72409398 -0.57770826  1.80453727 -0.54353301  0.        ]",[-3.41232347 -1.54543805],"[[ 0.05274383 -0.02660838 -0.10819568  0.10839778]
 [-3.9507568  -3.95731791  0.          0.        ]]",-2.45248,-0.333444532192,[-2.44149873 -0.7128667 ]
2,[-0.63607347 -0.30847922],"[ 1.2867884   0.98963659 -0.00898465  0.3759858  -0.94286308  0.93662988
  1.62123893 -0.82169489  1.79148952 -0.76959922  0.        ]",[-3.38696766 -1.42803097],"[[-0.06516732 -0.13327411 -0.10819568  0.10839778]
 [-7.82747055 -6.70011477  0.          0.        ]]",-1.91365,-0.344096982846,[-3.8871908  -2.46729402]
3,[-0.63607347 -0.30847922],"[ 1.24306858  0.93944445 -0.28759923  0.05307866 -0.94286288  0.93662968
  1.52042278 -1.16198414  1.68377669 -1.12064019  0.        ]",[-3.34774709 -1.09195411],"[[ -0.25984112  -0.30565796  -0.10819568   0.10839778]
 [-11.62734038 -10.52550695   0.           0.        ]]",-1.74167,-0.354816699754,[-4.04002803 -1.82083538]
4,[-0.63607347 -0.30847922],"[ 1.09916728  0.8013726  -0.64842752 -0.37926695 -0.94286267  0.93662947
  1.42157821 -1.49552192  1.37612646 -1.51311643  0.        ]",[-3.28487039 -0.46865052],"[[ -0.52976546  -0.55378846  -0.10819568   0.10839778]
 [-15.35290208 -14.27500486   0.           0.        ]]",-1.74737,-0.35512475856,[-2.9265762  -0.30787003]
5,[-0.63607347 -0.30847922],"[ 0.79223941  0.54755106 -1.02790253 -0.81063688 -0.94286246  0.93662927
  1.32462446 -1.57863752  0.83983392 -1.74742312  0.        ]",[-3.19608259 -0.0716438 ],"[[ -0.87348561  -0.84866405  -0.10819568   0.10839778]
 [-19.00719978 -15.20936286   0.           0.        ]]",-1.33851,-0.332564800051,[-3.02689026 -0.1204229 ]
6,[-0.63607347 -0.30847922],"[ 0.28529103  0.20382533 -1.30991878 -1.12622269 -0.94286226  0.93662907
  1.22954208 -1.59403442  0.2200872  -1.63123517  0.        ]",[-3.145123    0.99778748],"[[ -1.28958414  -1.15458907  -0.10819568   0.10839778]
 [-22.59096593 -15.38245573   0.           0.        ]]",-1.03599,-0.279920840535,[-4.0859199   0.87882247]
7,[-0.63607347 -0.30847922],"[-0.38473833 -0.14199937 -1.33630289 -1.26967075 -0.94286205  0.93662886
  1.13629764 -1.25710654 -0.21819803 -1.16254803  0.        ]",[-3.11164689  1.58760476],"[[ -1.77666607  -1.42423711  -0.10819568   0.10839778]
 [-26.10546008 -11.5948564    0.           0.        ]]",-1.91611,-0.200979389529,[-2.58499426  1.91105579]
8,[-0.63607347 -0.30847922],"[-1.06088747 -0.3954697  -0.96473228 -1.28847258 -0.94286184  0.93662866
  1.04491363 -0.88410567 -0.30745292 -0.55042355  0.        ]",[-3.12511539  3.02785659],"[[ -2.33333534  -1.61406449  -0.10819568   0.10839778]
 [-29.54983408  -7.40173713   0.           0.        ]]",-3.06095,-0.107916161982,[-3.22153365  2.00198864]
9,[-0.63607347 -0.30847922],"[-1.46750266 -0.53773357 -0.17929488 -1.26867627 -0.94286164  0.93662845
  0.95536554 -0.51842423 -0.05011814 -0.02385459  0.        ]",[-3.31588221  5.50175953],"[[ -2.95819809  -1.72085515  -0.10819568   0.10839778]
 [-32.92501137  -3.29089867   0.           0.        ]]",-1.54803,-0.0178134795588,[-4.34558075  6.38435702]
