timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55831462 -0.02811399],"[ 1.268821    0.91295554 -0.04125236  0.41367607 -0.66288553 -0.60706029
  1.68944243 -0.21908908  1.58280051  0.38019868  0.        ]",[-2.47887182 -0.07191283],"[[-0.09202166 -0.01765879 -0.07660478 -0.07048922]
 [-0.00219014  0.0019924   0.          0.        ]]",-1.6402,-0.289738771596,[-2.74509553  0.27545222]
1,[-0.55831462 -0.02811399],"[ 1.26267224  0.91313092 -0.09892814  0.43471096 -0.6628853  -0.60706009
  1.58510421 -0.10633301  1.57788713  0.33659959  0.        ]",[-2.46010256 -0.55169463],"[[-0.13175978 -0.00666077 -0.07660478 -0.07048922]
 [-3.95844799  1.09416466  0.          0.        ]]",-1.68254,-0.287793565542,[-2.75508584 -0.81707929]
2,[-0.55831462 -0.02811399],"[ 1.23166601  0.91295976 -0.26814405  0.41409335 -0.66288507 -0.60705989
  1.48287437 -0.44242659  1.54792389  0.17990323  0.        ]",[-2.44695115 -0.52562034],"[[-0.24982098 -0.01744047 -0.07660478 -0.07048922]
 [-7.83476936 -2.16128972  0.          0.        ]]",-1.73424,-0.280096005422,[-2.22921319 -3.74614796]
3,[-0.55831462 -0.02811399],"[ 1.13994708  0.90659882 -0.53529206  0.25658841 -0.66288483 -0.60705968
  1.38267269 -0.84664281  1.43828422 -0.10465582  0.        ]",[-2.43122339 -0.46268198],"[[ -0.44463693  -0.0999498   -0.07660478  -0.07048922]
 [-11.63419448  -6.07659173   0.           0.        ]]",-1.54074,-0.262634307932,[-2.20946003  2.82207345]
4,[-0.55831462 -0.02811399],"[ 0.93557235  0.89179617 -0.86433491  0.10400906 -0.6628846  -0.60705948
  1.28437    -0.42527318  1.20250756 -0.4209578   0.        ]",[-2.39299655 -1.73717749],"[[ -0.71471927  -0.18053129  -0.07660478  -0.07048922]
 [-15.36162001  -1.99514411   0.           0.        ]]",-1.37379,-0.235262533257,[-2.80785962 -2.95840207]
5,[-0.55831462 -0.02811399],"[ 0.56813417  0.86906279 -1.18020214 -0.04382114 -0.66288436 -0.60705928
  1.18809036 -0.82981075  0.80326728 -0.68132688  0.        ]",[-2.37502575 -1.82320106],"[[ -1.05857992  -0.25974919  -0.07660478  -0.07048922]
 [-19.01234055  -5.91355761   0.           0.        ]]",-1.34146,-0.196505094772,[-2.08578902 -2.10595233]
6,[-0.55831462 -0.02811399],"[ 0.02190128  0.80075311 -1.36092356 -0.32647854 -0.66288413 -0.60705907
  1.09370135 -1.22630882  0.20547237 -0.74449217  0.        ]",[-2.36897039 -1.21566749],"[[ -1.47473492  -0.4165545   -0.07660478  -0.07048922]
 [-22.59137691  -9.75410294   0.           0.        ]]",-0.932787,-0.143058964745,[-3.17636604 -1.75831575]
7,[-0.55831462 -0.02811399],"[-0.63907582  0.64558491 -1.25743499 -0.70922116 -0.6628839  -0.60705887
  1.00114742 -1.6148948  -0.42989667 -0.40080325  0.        ]",[-2.38535047  0.70279002],"[[ -1.96177106  -0.64940246  -0.07660478  -0.07048922]
 [-26.10083423 -13.51801771   0.           0.        ]]",-1.0295,-0.0959362649843,[-2.8144985  2.2190168]
8,[-0.55831462 -0.02811399],"[-1.23615957  0.43890797 -0.75956771 -1.02351917 -0.66288366 -0.60705867
  0.91032769 -1.17811709 -0.75174933  0.3217728   0.        ]",[-2.46753192  2.77847171],"[[ -2.5183397   -0.87731659  -0.07660478  -0.07048922]
 [-29.54453673  -9.28732965   0.           0.        ]]",-0.590604,-0.117966735016,[-2.37073025  2.93007293]
9,[-0.55831462 -0.02811399],"[-1.49668796  0.28499938  0.09516505 -1.18388197 -0.66288343 -0.60705846
  0.82131691 -0.74988486 -0.57295201  1.08982414  0.        ]",[-2.62507939  4.7752018 ],"[[ -3.14309519  -1.02144742  -0.07660478  -0.07048922]
 [-32.91964986  -5.1394101    0.           0.        ]]",0.808168,-0.183258996072,[-2.61473574  5.49935082]
