timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.61166584 -0.25914028],"[ 1.28269996  0.9908648  -0.05295683  0.74677403  1.01605374  1.05594654
  1.82201132 -0.22530444  0.45543923 -0.75816855  0.        ]",[-2.85888457 -5.74104548],"[[-0.09575041  0.06702969  0.11816792  0.12210206]
 [ 0.00049037  0.00365699  0.          0.        ]]",-2.02933,-0.162842602752,[-3.29190283 -4.70595257]
1,[-0.61166584 -0.25914028],"[ 1.27634119  0.99336276 -0.1102002   0.67065573  1.01605349  1.05594627
  1.71716058 -0.58003213  0.44918312 -0.83673869  0.        ]",[-2.83279848 -5.75576115],"[[-0.13541579  0.02738968  0.11816792  0.12210206]
 [-3.95386451 -3.95447134  0.          0.        ]]",-1.72606,-0.172896701678,[-3.28929632 -5.52162635]
2,[-0.61166584 -0.25914028],"[ 1.24468127  0.98838271 -0.27827543  0.44401323  1.01605324  1.05594599
  1.61438254 -0.92773889  0.40116022 -1.06561683  0.        ]",[-2.80131507 -5.77570438],"[[-0.25338385 -0.09062692  0.11816792  0.12210206]
 [-7.83005411 -7.83425976  0.          0.        ]]",-1.98956,-0.201766024083,[-2.11412067 -4.86314274]
3,[-0.61166584 -0.25914028],"[ 1.15182246  0.93981435 -0.54355522  0.07661481  1.01605298  1.05594572
  1.51362967 -1.26855883  0.23161547 -1.40642597  0.        ]",[-2.76840782 -5.64837503],"[[ -0.44810871  -0.28546845   0.11816792   0.12210206]
 [-11.62987043 -11.63720559   0.           0.        ]]",-1.29582,-0.245022437348,[-2.58065765 -6.58231322]
4,[-0.61166584 -0.25914028],"[ 0.94581432  0.79297046 -0.87000476 -0.39604538  1.01605273  1.05594545
  1.41484478 -1.60261626 -0.15066665 -1.74222429  0.        ]",[-2.78721881 -5.09645176],"[[ -0.71808379  -0.55561214   0.11816792   0.12210206]
 [-15.35546905 -15.36469737   0.           0.        ]]",-1.51462,-0.293268632168,[-1.99569744 -4.16311326]
5,[-0.61166584 -0.25914028],"[ 0.57632108  0.48897214 -1.18284621 -0.88742023  1.01605248  1.05594518
  1.31796076 -1.93002625 -0.74894776 -1.854572    0.        ]",[-2.97800851 -4.04796076],"[[ -1.06184954  -0.8995619    0.11816792   0.12210206]
 [-19.00938091 -19.01802109   0.           0.        ]]",-0.76901,-0.330457486018,[-2.65255758 -4.18445401]
6,[-0.61166584 -0.25914028],"[ 0.0278112  -0.00484699 -1.36074341 -1.24235572  1.01605223  1.05594491
  1.22290912 -2.2509029  -1.34917177 -1.53133506  0.        ]",[-3.35011482 -2.45926595],"[[ -1.47799849  -1.31584699   0.11816792   0.12210206]
 [-22.59418838 -22.59845163   0.           0.        ]]",-0.56954,-0.335024943092,[-2.61691758 -3.22347312]
7,[-0.61166584 -0.25914028],"[-0.6351018  -0.64902667 -1.25546315 -1.25289085  1.01605198  1.05594463
  1.12964197 -2.56537871 -1.54755256 -0.85208749  0.        ]",[-3.74725389 -1.12501705],"[[ -1.96516887  -1.80302376   0.11816792   0.12210206]
 [-26.11169748 -26.10746977   0.           0.        ]]",-1.15298,-0.287825194311,[-4.569711  -0.0934665]
8,[-0.61166584 -0.25914028],"[-1.2326835  -1.25480881 -0.75776061 -0.78489966  1.01605173  1.05594436
  1.03817518 -2.55193887 -1.18660861 -0.36223018  0.        ]",[-3.92396545 -1.12296963],"[[ -2.52201551  -2.32366801   0.11816792   0.12210206]
 [-29.56130865 -25.95753096   0.           0.        ]]",-2.39434,-0.198174060321,[-3.73895749 -2.17940399]
9,[-0.61166584 -0.25914028],"[-1.49104099 -1.63083535  0.09403164  0.11592043  1.01605147  1.05594409
  0.94857118 -2.86054918 -0.7519511  -0.50064468  0.        ]",[-4.06614542 -1.67502546],"[[ -3.14715321  -2.87736631   0.11816792   0.12210206]
 [-32.94066724 -29.40111455   0.           0.        ]]",-2.88686,-0.145705689679,[-3.20534266 -0.47586317]
