timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.41767728 -0.01680213],"[ 1.23075249  0.97161278  0.20841148  0.38526399  1.06609647  0.07320849
  1.40171947 -0.18644869  0.37768127  0.17044782  0.        ]",[-1.67302668 -1.81784403],"[[ 0.06976492  0.07257818  0.12442635  0.00883465]
 [ 0.00467028  0.00203202  0.          0.        ]]",-1.2458,-0.085331534194,[-2.12666567 -1.41768986]
1,[-0.41767728 -0.01680213],"[ 1.23347732  0.97436122  0.15000732  0.31655245  1.06609498  0.07320844
  1.28999038 -0.65975325  0.3841322   0.09170253  0.        ]",[-1.67016637 -1.47040153],"[[ 0.03018231  0.03290599  0.12442635  0.00883465]
 [-3.94976771 -3.9560645   0.          0.        ]]",-1.37715,-0.0853163907743,[-1.0586271  -1.77353671]
2,[-0.41767728 -0.01680213],"[ 1.22880238  0.97030893 -0.02399065  0.11198609  1.0660935   0.07320839
  1.18047033 -1.12368925  0.37373741 -0.14314853  0.        ]",[-1.6825459  -1.10630071],"[[-0.08770461 -0.08514216  0.12442635  0.00883465]
 [-7.82603546 -7.83582211  0.          0.        ]]",-1.33772,-0.0911786653646,[-1.69386947 -0.18233912]
3,[-0.41767728 -0.01680213],"[ 1.17948522  0.93499511 -0.30622985 -0.16548493  1.06609201  0.07320834
  1.07307565 -1.19128773  0.27309875 -0.49129797  0.        ]",[-1.68464303 -1.10228717],"[[ -2.82361987e-01  -2.47530755e-01   1.24426348e-01   8.83464603e-03]
 [ -1.16270910e+01  -8.40114174e+00   0.00000000e+00   0.00000000e+00]]",-1.34444,-0.113772151407,[-1.87568375 -0.55970638]
4,[-0.41767728 -0.01680213],"[ 1.02905207  0.85200702 -0.66969202 -0.47318744  1.06609052  0.07320829
  0.96780938 -1.43620804  0.00516269 -0.87117129  0.        ]",[-1.69913483 -0.98240352],"[[ -5.52284107e-01  -4.36104330e-01   1.24426348e-01   8.83464603e-03]
 [ -1.53528245e+01  -1.04493544e+01   0.00000000e+00   0.00000000e+00]]",-1.27251,-0.154622769651,[-0.88291242 -2.29761918]
5,[-0.41767728 -0.01680213],"[ 0.72155061  0.68035726 -1.04389588 -0.83482927  1.06608903  0.07320824
  0.87770148 -1.88473279 -0.48651326 -1.14242398  0.        ]",[-1.74142289 -0.64055705],"[[ -8.91336523e-01  -6.82726251e-01   1.24426348e-01   8.83464603e-03]
 [ -1.85420521e+01  -1.42002702e+01   0.00000000e+00   0.00000000e+00]]",-1.18686,-0.206151080781,[-1.37062302 -0.46077461]
6,[-0.41767728 -0.01680213],"[ 0.2262072   0.39023246 -1.31746579 -1.18312726  1.06608754  0.0732082
  0.77621905 -2.0689808  -1.12049362 -1.09228903  0.        ]",[-1.79795027 -0.2537064 ],"[[ -1.29821230e+00  -9.82192769e-01   1.24426348e-01   8.83464603e-03]
 [ -2.21338749e+01  -1.57411396e+01   0.00000000e+00   0.00000000e+00]]",-0.872985,-0.253348140422,[-1.99758972 -0.36919933]
7,[-0.41767728 -0.01680213],"[ -4.26451477e-01   1.13990935e-03  -1.34094549e+00  -1.41569917e+00
   1.06608605e+00   7.32081487e-02   6.76686914e-01  -2.20613603e+00
  -1.62587579e+00  -6.20420527e-01   0.00000000e+00]",[-1.87675595  0.43262306],"[[ -1.77623183e+00  -1.30852565e+00   1.24426348e-01   8.83464603e-03]
 [ -2.56566743e+01  -1.68881999e+01   0.00000000e+00   0.00000000e+00]]",-1.08201,-0.27858567996,[-1.24005622  1.19334075]
8,[-0.41767728 -0.01680213],"[-1.08847989 -0.38231929 -0.9723342  -1.4741009   1.06608456  0.0732081
  0.57907166 -1.6922042  -1.72014211  0.05982432  0.        ]",[-1.91660762  0.94479263],"[[ -2.32403136e+00  -1.60316918e+00   1.24426348e-01   8.83464603e-03]
 [ -2.91116318e+01  -1.25903612e+01   0.00000000e+00   0.00000000e+00]]",-1.41504,-0.270620031269,[-2.64929245  1.34538222]
9,[-0.41767728 -0.01680213],"[-1.49643642 -0.65473507 -0.1900595  -1.42450327  1.06608307  0.07320805
  0.48341719 -1.18837347 -1.4088754   0.59066976  0.        ]",[-1.91863561  1.25204575],"[[ -2.94023436e+00  -1.81270309e+00   1.24426348e-01   8.83464603e-03]
 [ -3.24971920e+01  -8.37697001e+00   0.00000000e+00   0.00000000e+00]]",-1.60403,-0.232536987189,[-1.5150315   0.57559774]
