timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.65686083 -0.41476023],"[ 1.28735173  1.02314668 -0.02656575  0.60378324  0.30169466 -0.51415008
  1.84644578 -0.22600664  0.94715869  0.32568827  0.        ]",[-3.4078536  -1.50326252],"[[-0.07677246 -0.03317267  0.03568553 -0.05919372]
 [-0.00329837 -0.00414628  0.          0.        ]]",-3.42536,-0.177788821748,[-4.14581596 -1.88490205]
1,[-0.65686083 -0.41476023],"[ 1.28201842  1.02029883 -0.08398305  0.52752504  0.30169463 -0.51415001
  1.7413555  -0.5713253   0.9371046   0.24713224  0.        ]",[-3.37468195 -1.2678864 ],"[[-0.11651286 -0.07296717  0.03568553 -0.05919372]
 [-3.95758429 -3.96211754  0.          0.        ]]",-3.78411,-0.173756549193,[-2.83858243 -0.70897741]
2,[-0.65686083 -0.41476023],"[ 1.25336263  1.00219482 -0.25261749  0.32465907  0.3016946  -0.51414995
  1.63832957 -0.80927215  0.88115028  0.02788461  0.        ]",[-3.32283449 -1.11887825],"[[-0.23455951 -0.1795734   0.03568553 -0.05919372]
 [-7.83419803 -6.68941604  0.          0.        ]]",-3.66933,-0.162491437945,[-3.11877743 -0.97145374]
3,[-0.65686083 -0.41476023],"[ 1.16520139  0.94181262 -0.51955398  0.00826783  0.30169456 -0.51414988
  1.53734382 -1.13317966  0.70931037 -0.293131    0.        ]",[-3.27914    -0.68475676],"[[ -0.42936759  -0.35061123   0.03568553  -0.05919372]
 [-11.63404815 -10.40197886   0.           0.        ]]",-3.50757,-0.146225503293,[-3.72214392 -0.58098318]
4,[-0.65686083 -0.41476023],"[ 0.96489373  0.8035183  -0.84979156 -0.38372984  0.30169453 -0.51414982
  1.43831978 -1.31576817  0.3459927  -0.60953345  0.        ]",[-3.2811532  -0.43861347],"[[ -0.69943135  -0.57964892   0.03568553  -0.05919372]
 [-15.36008692 -12.49477431   0.           0.        ]]",-3.38638,-0.132176374073,[-3.62781018 -0.21706264]
5,[-0.65686083 -0.41476023],"[ 0.60073419  0.57960547 -1.16957219 -0.75606545  0.3016945  -0.51414975
  1.34121173 -1.36899152 -0.19737815 -0.74356378  0.        ]",[-3.30815959 -0.10337998],"[[ -1.04329228  -0.83566589   0.03568553  -0.05919372]
 [-19.01403411 -13.10481378   0.           0.        ]]",-3.15442,-0.133349797425,[-3.98961875 -0.05850505]
6,[-0.65686083 -0.41476023],"[ 0.05506963  0.28978487 -1.35792578 -1.04068769  0.30169446 -0.51414968
  1.24598863 -1.36633894 -0.7790014  -0.54942682  0.        ]",[-3.37615466  1.01139641],"[[ -1.45952064  -1.09745821   0.03568553  -0.05919372]
 [-22.59705771 -13.07441503   0.           0.        ]]",-3.46817,-0.153974007211,[-3.16482664  0.33010237]
7,[-0.65686083 -0.41476023],"[-0.60998064 -0.02081573 -1.2655359  -1.2022027   0.30169443 -0.51414962
  1.15261725 -1.22943179 -1.16562175 -0.02986716  0.        ]",[-3.47382569  2.31647372],"[[ -1.94671159  -1.34320344   0.03568553  -0.05919372]
 [-26.11040678 -11.50521715   0.           0.        ]]",-4.2199,-0.182038766282,[-2.8705092   1.50348139]
8,[-0.65686083 -0.41476023],"[-1.21651302 -0.27188813 -0.77996431 -1.25019212  0.3016944  -0.51414955
  1.06108416 -0.86374854 -1.18817089  0.61166827  0.        ]",[-3.65304542  4.68583155],"[[ -2.50347777  -1.53125552   0.03568553  -0.05919372]
 [-29.55458709  -7.31383292   0.           0.        ]]",-4.00571,-0.203701742609,[-4.34100596  3.17001975]
9,[-0.65686083 -0.41476023],"[-1.4900782  -0.41353372  0.06567333 -1.2475755   0.30169436 -0.51414949
  0.97138924 -0.50523712 -0.86010689  1.12549148  0.        ]",[-3.93218398  8.0655098 ],"[[ -3.12843394  -1.63630477   0.03568553  -0.05919372]
 [-32.92960227  -3.20464989   0.           0.        ]]",-2.12701,-0.212158713453,[-3.97701626  7.55291734]
10,[-0.65686083 -0.41476023],"[-1.18205039 -0.44537518  0.99601745 -1.24406482  0.30169433 -0.51414942
  0.88350002 -0.15374674 -0.30715199  1.3336044   0.        ]",[ -4.36380672  10.26423645],"[[ -3.82020890e+00  -1.65997800e+00   3.56855304e-02  -5.91937245e-02]
 [ -3.62366741e+01   8.24059868e-01   0.00000000e+00   0.00000000e+00]]",0.180407,-0.204501583699,[ -4.98629783  10.18249206]
11,[-0.65686083 -0.41476023],"[-0.28647375 -0.36982693  1.52325784 -1.25064184  0.3016943  -0.51414935
  0.79738366  0.19087498  0.27338839  1.13636513  0.        ]",[ -4.38730717  10.71203804],"[[ -4.57745620e+00  -1.60386721e+00   3.56855304e-02  -5.91937245e-02]
 [ -3.94770385e+01   4.77404230e+00   0.00000000e+00   0.00000000e+00]]",0.219583,-0.179874815974,[ -4.13073487  10.09060137]
12,[-0.65686083 -0.41476023],"[ 0.78213804 -0.18883288  1.20763514 -1.24185907  0.30169426 -0.51414929
  0.71300783  0.52877492  0.62557128  0.5522079   0.        ]",[-3.72380209  7.21268892],"[[ -5.39885382e+00  -1.46952988e+00   3.56855304e-02  -5.91937245e-02]
 [ -4.26519109e+01   8.64698145e+00   0.00000000e+00   0.00000000e+00]]",-1.49784,-0.141411270245,[-3.62015774  6.33107453]
13,[-0.65686083 -0.41476023],"[ 1.29144785  0.08929793  0.08489153 -1.15885865  0.30169423 -0.51414922
  0.6303385   0.86007966  0.49882169 -0.20385693  0.        ]",[-3.03587532 -2.24689126],"[[ -6.28310450e+00  -1.25849179e+00   3.56855304e-02  -5.91937245e-02]
 [ -4.57625721e+01   1.24443284e+01   0.00000000e+00   0.00000000e+00]]",-3.43978,-0.108145475876,[-3.48102969 -3.56583642]
14,[-0.65686083 -0.41476023],"[ 0.71445434  0.34405688 -1.09243595 -0.99888855  0.30169419 -0.51414916
  0.54936138  0.49396306 -0.22109362 -0.68126317  0.        ]",[-3.13866282 -2.9950366 ],"[[ -7.22892580e+00  -1.05170931e+00   3.56855304e-02  -5.91937245e-02]
 [ -4.88095598e+01   8.24797777e+00   0.00000000e+00   0.00000000e+00]]",-3.51514,-0.12413014154,[-2.65456612 -2.80462142]
