timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56000966 -0.05054678],"[ 1.27967708  0.92406698  0.09709148  0.38913244 -1.1617119   0.62622301
  1.73250667 -0.22249433  1.93347083 -0.39672747  0.        ]",[-2.64309049 -1.10923469],"[[ 0.00444805 -0.05114314 -0.13384378  0.07239253]
 [-0.00019931  0.00309168  0.          0.        ]]",-1.4168,-0.352260001649,[-3.17297083 -1.18489317]
1,[-0.56000966 -0.05054678],"[ 1.27882932  0.92036634  0.03925117  0.31308894 -1.16171134  0.62622283
  1.6281937  -0.61522504  1.92867575 -0.47473282  0.        ]",[-2.65059471 -0.62412703],"[[-0.03523101 -0.09079433 -0.13384378  0.07239253]
 [-3.95455022 -3.9550233   0.          0.        ]]",-1.30653,-0.354456884282,[-3.44339412 -0.44741491]
2,[-0.56000966 -0.05054678],"[ 1.26343824  0.90287401 -0.13191336  0.13020705 -1.16171079  0.62622266
  1.52591944 -0.78308397  1.8901356  -0.68808276  0.        ]",[-2.63984466 -0.76525211],"[[-0.15322165 -0.18686876 -0.13384378  0.07239253]
 [-7.83162393 -5.64678196  0.          0.        ]]",-1.46237,-0.358619832299,[-1.9364789  -0.38314621]
3,[-0.56000966 -0.05054678],"[ 1.19654421  0.86147971 -0.40657079 -0.10624963 -1.16171024  0.62622248
  1.42566082 -0.92236634  1.76191346 -0.99479022  0.        ]",[-2.61240816 -1.1472826 ],"[[ -0.34798694  -0.31388884  -0.13384378   0.07239253]
 [-11.6322939   -7.05053428   0.           0.        ]]",-1.02968,-0.35957995946,[-2.66846956 -1.14004437]
4,[-0.56000966 -0.05054678],"[ 1.02311352  0.7689242  -0.75415866 -0.42292343 -1.16170969  0.62622231
  1.32739653 -1.3012246   1.4643031  -1.33275205  0.        ]",[-2.58765221 -0.98864448],"[[ -0.61800617  -0.49321021  -0.13384378   0.07239253]
 [-15.35736609 -10.8688411    0.           0.        ]]",-0.545128,-0.349535711128,[-2.49150445 -2.44914407]
5,[-0.56000966 -0.05054678],"[ 0.68604863  0.57431811 -1.10525325 -0.82058815 -1.16170914  0.62622213
  1.23104305 -1.67254936  0.94344591 -1.54502922  0.        ]",[-2.57315111 -0.27696133],"[[ -0.96179864  -0.74813637  -0.13384378   0.07239253]
 [-19.01000679 -14.61122837   0.           0.        ]]",-0.0269899,-0.316636180604,[-2.79219569 -1.43241697]
6,[-0.56000966 -0.05054678],"[ 0.15839874  0.23326552 -1.34033441 -1.20580152 -1.16170858  0.62622195
  1.1365362  -2.03646645  0.30751691 -1.40268764  0.        ]",[-2.6210227   1.67206466],"[[ -1.37793979  -1.07716168  -0.13384378   0.07239253]
 [-22.59264753 -18.27896752   0.           0.        ]]",0.0408242,-0.249680659055,[-2.36128327  0.70223864]
7,[-0.56000966 -0.05054678],"[-0.50979528 -0.18117858 -1.30469298 -1.41090686 -1.16170803  0.62622178
  1.04380684 -1.72433947 -0.11751979 -0.86676053  0.        ]",[-2.63442779  3.2827878 ],"[[ -1.86506213  -1.41117997  -0.13384378   0.07239253]
 [-26.10790872 -15.1332253    0.           0.        ]]",-0.499203,-0.153384451588,[-3.02366622  3.14019091]
8,[-0.56000966 -0.05054678],"[-1.15052234 -0.5221244  -0.87053702 -1.42568883 -1.16170748  0.6262216
  0.95291695 -1.30134194 -0.12375218 -0.22212359  0.        ]",[-2.68851995  4.75101042],"[[ -2.421792    -1.67107194  -0.13384378   0.07239253]
 [-29.55344052 -10.87007128   0.           0.        ]]",-1.26609,-0.0490385579809,[-3.03694742  4.7912071 ]
9,[-0.56000966 -0.05054678],"[-1.4883877  -0.74870838 -0.04747952 -1.36270945 -1.16170693  0.62622142
  0.86385437 -0.88665736  0.22587514  0.24084936  0.        ]",[-2.87775517  6.16984606],"[[ -3.04673788  -1.84654135  -0.13384378   0.07239253]
 [-32.92970308  -6.69069448   0.           0.        ]]",-0.607663,-0.0601564912599,[-3.19339756  4.88624841]
10,[-0.56000966 -0.05054678],"[-1.25473194 -0.86440676  0.91014836 -1.30630194 -1.16170638  0.62622125
  0.77658577 -0.48011762  0.74175504  0.36462598  0.        ]",[-3.07922387  7.01762104],"[[ -3.73852674  -1.93924698  -0.13384378   0.07239253]
 [-36.23795934  -2.59340318   0.           0.        ]]",0.456193,-0.149001108992,[-2.86259648  6.31768813]
