timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
31,[-0.55658668 -0.10560408],"[ 1.26500668  0.83071    -0.14112681 -0.2430573  -1.01253506 -1.24554085
 -0.68016566 -0.21299635  1.72807986  0.50614895  0.        ]",[-2.87535954 -1.29264772],"[[-31.5747704   -0.40625965  -0.11665953  -0.14387758]
 [-92.33990706   0.11489485   0.           0.        ]]",-2.41479,-0.315959904648,[-1.89069985 -0.87710626]
32,[-0.55658668 -0.10560408],"[-0.71699556  0.81317537 -1.21827505 -0.29997172 -1.01253469 -1.24554028
 -0.73637099 -0.54739441 -0.16953612 -0.0115633   0.        ]",[-2.67618275 -2.2067852 ],"[[-33.44292532  -0.43867165  -0.11665953  -0.14387758]
 [-94.46870869  -3.3442635    0.           0.        ]]",-2.04222,-0.0197730113048,[-1.94638278 -1.75909345]
33,[-0.55658668 -0.10560408],"[-1.07679713  0.74733649  1.12972621 -0.47940723 -1.01253433 -1.24553972
 -0.79150367 -0.92191204  0.03551522  2.06937151  0.        ]",[-3.25811815  5.87385225],"[[-35.35324713  -0.54443529  -0.11665953  -0.14387758]
 [-96.55688419  -7.21843739   0.           0.        ]]",1.26576,-0.323119472249,[-4.16110081  4.40713641]
34,[-0.55658668 -0.10560408],"[ 1.17605085  0.67110888  0.64858389 -0.64341667 -1.01253396 -1.24553915
 -0.84563214 -0.52299003  1.77047776  1.03431544  0.        ]",[-3.12503433  3.08436918],"[[-37.30495731  -0.6474078   -0.11665953  -0.14387758]
 [-98.60702601  -3.09181871   0.           0.        ]]",-1.45053,-0.351379055297,[-2.87425412  2.07309731]
35,[-0.55658668 -0.10560408],"[-0.14346006  0.65398228 -1.36668246 -0.67574732 -1.0125336  -1.24553858
 -0.89863783 -0.13166677  0.16458497 -0.17073665  0.        ]",[-2.69679475 -1.88842046],"[[ -39.2972445    -0.66863209   -0.11665953   -0.14387758]
 [-100.61464333    0.95619571    0.            0.        ]]",-2.20545,-0.0593648729177,[-3.44189123 -2.56450938]
36,[-0.55658668 -0.10560408],"[-1.33114992  0.63698839  0.77284414 -0.70648011 -1.01253323 -1.24553802
 -0.95052364 -0.51351356 -0.1729302   1.88430277  0.        ]",[-3.13184214  4.47445297],"[[ -41.32925101   -0.68914268   -0.11665953   -0.14387758]
 [-102.57984574   -2.99379076    0.            0.        ]]",1.25681,-0.292744299536,[-4.78810081  3.83439264]
37,[-0.55658668 -0.10560408],"[ 1.05389772  0.62065125  0.88998669 -0.73485208 -1.01253287 -1.24553745
 -1.00145422 -0.12203327  1.73407112  1.22121953  0.        ]",[-3.20613194  4.02932405],"[[ -43.4002064    -0.70839016   -0.11665953   -0.14387758]
 [-104.50887005    1.05584686    0.            0.        ]]",0.688148,-0.360416149183,[-3.75967391  5.417849  ]
38,[-0.55658668 -0.10560408],"[-0.04480553  0.67108174 -1.36583251 -0.64346706 -1.0125325  -1.24553688
 -1.05131646  0.26172725  0.25422224 -0.20827687  0.        ]",[-2.74702549 -1.65730453],"[[ -45.50933592   -0.6474411    -0.11665953   -0.14387758]
 [-106.39743219    5.0256279     0.            0.        ]]",-2.3679,-0.0748514767128,[-1.91987769 -1.55632271]
39,[-0.55658668 -0.10560408],"[-1.30173757  0.71697039  0.82798898 -0.54915898 -1.01253213 -1.24553632
 -1.10012251 -0.12783861 -0.19499852  1.89142376  0.        ]",[-3.0874567   3.28623009],"[[ -47.65582806   -0.58735872   -0.11665953   -0.14387758]
 [-108.24599222    0.9957949     0.            0.        ]]",0.907089,-0.294095965937,[-2.93558356  3.15125668]
40,[-0.55658668 -0.10560408],"[ 1.15812989  0.7586626   0.69181107 -0.45158333 -1.01253177 -1.24553575
 -1.14803953  0.25576011  1.78025033  1.15422486  0.        ]",[-3.13567591  2.31176877],"[[ -49.83896035   -0.52762665   -0.11665953   -0.14387758]
 [-110.06088125    4.96390086    0.            0.        ]]",-1.21909,-0.361805747971,[-2.42565535  1.60386208]
41,[-0.55658668 -0.10560408],"[-0.41077554  0.83935125 -1.331568   -0.2130435  -1.0125314  -1.24553518
 -1.19497176  0.6314054   0.09465008 -0.19088791  0.        ]",[-2.84054184 -1.07091689],"[[ -52.05801449   -0.38935099   -0.11665953   -0.14387758]
 [-111.83847326    8.84973371    0.            0.        ]]",-1.87623,-0.0539549747002,[-2.36923449 -0.88901805]
42,[-0.55658668 -0.10560408],"[-0.96268793  0.89733406  1.23481852  0.04286144 -1.01253104 -1.24553462
 -1.24092103  0.27587242 -0.03013798  2.07386797  0.        ]",[-3.082798    2.22259998],"[[ -54.31224243   -0.24924525   -0.11665953   -0.14387758]
 [-113.57883695    5.17195353    0.            0.        ]]",0.666115,-0.32329810125,[-2.90319205  1.25980553]
43,[-0.55658668 -0.10560408],"[ 1.28058285  0.930564    0.01310877  0.31220304 -1.01253067 -1.24553405
 -1.28605924  0.64981538  1.82741898  0.82741485  0.        ]",[-3.13403511  1.2731055 ],"[[ -5.66009721e+01  -1.06982186e-01  -1.16659534e-01  -1.43877581e-01]
 [ -1.15288484e+02   9.04017580e+00   0.00000000e+00   0.00000000e+00]]",-0.989972,-0.346986182381,[-3.00358276  0.94260168]
44,[-0.55658668 -0.10560408],"[-1.10516909  0.93020434 -0.92119447  0.72819302 -1.01253031 -1.24553348
 -1.33033376  0.99340219 -0.24368987  0.01746517  0.        ]",[-2.96029758 -0.13313892],"[[ -5.89235633e+01   1.09503144e-01  -1.16659534e-01  -1.43877581e-01]
 [ -1.16965419e+02   1.25943831e+01   0.00000000e+00   0.00000000e+00]]",-0.685742,-0.0276465612238,[-3.2946878 -0.4581894]
45,[-0.55658668 -0.10560408],"[-0.08011251  0.862317    1.54549146  1.16090578 -1.01252994 -1.24553292
 -1.37374137  0.79265601  0.40212892  2.2285978   0.        ]",[-3.20553255  3.09875298],"[[ -6.12793637e+01   3.40579046e-01  -1.16659534e-01  -1.43877581e-01]
 [ -1.18609523e+02   1.05177842e+01   0.00000000e+00   0.00000000e+00]]",1.15189,-0.358104123433,[-3.28977455  3.32811387]
46,[-0.55658668 -0.10560408],"[ 0.82513321  0.71625816 -0.99132408  1.58628392 -1.01252958 -1.24553235
 -1.41642588  1.15271715  1.62216783  0.34302089  0.        ]",[-3.16725612  1.71682489],"[[ -6.36677681e+01   5.88329495e-01  -1.16659534e-01  -1.43877581e-01]
 [ -1.20226241e+02   1.42424098e+01   0.00000000e+00   0.00000000e+00]]",-0.98547,-0.293482430325,[-3.82070795  1.02734651]
47,[-0.55658668 -0.10560408],"[-1.48438917  0.42877862  0.25607589  2.03745179 -1.01252921 -1.24553178
 -1.4584029   1.50414615 -0.4440941   0.55342854  0.        ]",[-3.09870219  2.02629542],"[[ -6.60882349e+01   9.09679388e-01  -1.16659534e-01  -1.43877581e-01]
 [ -1.21816166e+02   1.78777453e+01   0.00000000e+00   0.00000000e+00]]",0.708533,-0.0973008974857,[-1.45435974  2.37913614]
48,[-0.55658668 -0.10560408],"[ 1.05943781 -0.0320631   0.88108353  2.37440281 -1.01252885 -1.24553122
 -1.49971688  1.84716439  0.89624241  1.95025993  0.        ]",[-3.32303095  4.57996225],"[[ -6.85402478e+01   1.30285797e+00  -1.16659534e-01  -1.43877581e-01]
 [ -1.23380979e+02   2.14260832e+01   0.00000000e+00   0.00000000e+00]]",-0.482984,-0.346243029705,[-3.56592315  4.10083212]
49,[-0.55658668 -0.10560408],"[-0.56508869 -0.63758424 -1.28507518  2.40645929 -1.01252848 -1.24553065
 -1.54035213  2.18256326  1.04425414  0.28878068  0.        ]",[-3.27934408  3.77510095],"[[ -7.10233036e+01   1.76619560e+00  -1.16659534e-01  -1.43877581e-01]
 [ -1.24920089e+02   2.48956128e+01   0.00000000e+00   0.00000000e+00]]",0.392274,-0.195412002492,[-2.58266467  4.86857632]
