timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.62521368 -0.4484778 ],"[ 1.29203162  1.03304651  0.06111602  0.58661757  1.03874544 -1.25225012
  1.85462292 -0.22618435  0.44417858  0.92501522  0.        ]",[-3.53454661 -1.17207813],"[[-0.01604784 -0.05088026  0.12081269 -0.14432647]
 [ 0.00425817 -0.00435563  0.          0.        ]]",-4.19799,-0.161962781684,[-4.1758775  -0.69468641]
1,[-0.62521368 -0.4484778 ],"[ 1.29005747  1.03062305  0.00369272  0.53366461  1.03874523 -1.25224982
  1.74943015 -0.46402265  0.43890554  0.85440597  0.        ]",[-3.48856401 -1.15867412],"[[-0.05564334 -0.07854946  0.12081269 -0.14432647]
 [-3.95064591 -2.75340704  0.          0.        ]]",-4.13258,-0.152121178894,[-4.03397043 -1.80661052]
2,[-0.62521368 -0.4484778 ],"[ 1.27131392  1.01463323 -0.16619853  0.35442871  1.03874503 -1.25224951
  1.64632849 -0.80174483  0.39781691  0.6401356   0.        ]",[-3.42941952 -0.80502117],"[[-0.17354795 -0.17278328  0.12081269 -0.14432647]
 [-7.82693492 -6.6569653   0.          0.        ]]",-4.3975,-0.120981896702,[-2.74567139 -0.11871172]
3,[-0.62521368 -0.4484778 ],"[ 1.19896367  0.97053213 -0.43799548  0.1003735   1.03874482 -1.25224921
  1.54522481 -0.83087503  0.26083735  0.32588767  0.        ]",[-3.29708004 -1.43611419],"[[ -0.36822458  -0.30930096   0.12081269  -0.14432647]
 [-11.62810956  -6.99366788   0.           0.        ]]",-4.20529,-0.0702615199725,[-3.2697482  -1.67199032]
4,[-0.62521368 -0.4484778 ],"[ 1.01843758  0.87703314 -0.78014749 -0.21419885  1.03874461 -1.2522489
  1.44614362 -1.16131904 -0.04523374 -0.01055148  0.        ]",[-3.29952478 -0.83610493],"[[ -0.63816081  -0.48749632   0.12081269  -0.14432647]
 [-15.35324813 -10.81310289   0.           0.        ]]",-4.1566,-0.0160682801698,[-3.8721873   0.17747823]
5,[-0.62521368 -0.4484778 ],"[ 0.67381847  0.72107073 -1.12239717 -0.54333617  1.03874441 -1.25224859
  1.34895697 -1.08182539 -0.54468872 -0.22084255  0.        ]",[-3.28552055 -1.4339664 ],"[[ -0.98188563  -0.69454021   0.12081269  -0.14432647]
 [-19.00716043  -9.89427934   0.           0.        ]]",-4.39384,-0.0907327568573,[-2.37324973 -0.05445196]
6,[-0.62521368 -0.4484778 ],"[ 0.14036539  0.53017015 -1.3452486  -0.80929178  1.0387442  -1.25224829
  1.25368407 -1.08331479 -1.13675421 -0.15022059  0.        ]",[-3.32551098 -1.16986394],"[[ -1.39796649  -0.89259954   0.12081269  -0.14432647]
 [-22.58912377  -9.91149708   0.           0.        ]]",-4.30432,-0.179950090679,[-3.2981411   0.13963084]
7,[-0.62521368 -0.4484778 ],"[-0.52875951  0.31489046 -1.29582565 -1.01027397  1.038744   -1.25224798
  1.16027241 -1.0182298  -1.63742637  0.26890998  0.        ]",[-3.4265852  -0.15780593],"[[ -1.88498493  -1.08328285   0.12081269  -0.14432647]
 [-26.10111204  -9.15921544   0.           0.        ]]",-4.50323,-0.261820743354,[-3.01317526 -1.11908591]
8,[-0.62521368 -0.4484778 ],"[-1.16276015  0.03710435 -0.85058528 -1.16602121  1.03874379 -1.25224767
  1.06870694 -1.34476607 -1.80292462  0.96890384  0.        ]",[-3.83810639  4.79276991],"[[ -2.44154385  -1.3043371    0.12081269  -0.14432647]
 [-29.54369102 -12.93348445   0.           0.        ]]",-3.63154,-0.321113632445,[-4.00038971  4.26823769]
9,[-0.62521368 -0.4484778 ],"[-1.48598281 -0.25163973 -0.0247585  -1.23129393  1.03874359 -1.25224737
  0.97888576 -0.9796219  -1.48367131  1.61518944  0.        ]",[-4.22620773  8.41432476],"[[ -3.06630182  -1.52066248   0.12081269  -0.14432647]
 [-32.92069103  -8.71297253   0.           0.        ]]",-2.2984,-0.33967274306,[-3.54251494  7.26707963]
