timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.56923234 -0.04064603],"[ 1.27194608  0.91830437 -0.03607325  0.43415499 -1.13657858 -1.66327853
  1.71138372 -0.22110922  1.90843659  1.13908856  0.        ]",[-2.77831745  2.13892627],"[[-0.08770652 -0.01682172 -0.13110063 -0.19249795]
 [-0.0014527   0.00154316  0.          0.        ]]",-1.53326,-0.381251589152,[-2.79087853  1.61437471]
1,[-0.56923234 -0.04064603],"[ 1.26603094  0.91814371 -0.09371729  0.51047124 -1.136578   -1.66327714
  1.60702535  0.17987476  1.90592478  1.11480162  0.        ]",[-2.73938346  0.8566488 ],"[[-0.12744123  0.02295213 -0.13110063 -0.19249795]
 [-3.958837    3.96263457  0.          0.        ]]",-1.10094,-0.379104039962,[-3.19111905  1.93333891]
2,[-0.56923234 -0.04064603],"[ 1.23568983  0.90541195 -0.26296405  0.73640564 -1.13657742 -1.66327574
  1.50473169  0.57291529  1.89303625  1.04346242  0.        ]",[-2.70103908 -0.66383266],"[[-0.24553806  0.14116057 -0.13110063 -0.19249795]
 [-7.83793271  7.84525769  0.          0.        ]]",-1.81701,-0.372119468583,[-2.09098262  0.02286146]
3,[-0.56923234 -0.04064603],"[ 1.14496154  0.86076088 -0.53037586  1.02878966 -1.13657684 -1.66327435
  1.40449883  0.56649312  1.851388    0.90467825  0.        ]",[-2.67719793 -1.32474887],"[[ -0.44043253   0.29742954  -0.13110063  -0.19249795]
 [-11.63888723   7.78181848   0.           0.        ]]",-1.66199,-0.356643936125,[-2.30721386 -0.41621332]
4,[-0.56923234 -0.04064603],"[ 0.94172524  0.79604488 -0.86009142  1.2750667  -1.13657626 -1.66327295
  1.30626057  0.38417655  1.74716896  0.67777951  0.        ]",[-2.64429164 -1.76774991],"[[ -0.71058715   0.43499644  -0.13110063  -0.19249795]
 [-15.36420917   5.98081942   0.           0.        ]]",-1.37432,-0.32754757559,[-3.04746903 -1.40307132]
5,[-0.56923234 -0.04064603],"[ 0.57526378  0.74878894 -1.17729712  1.40938867 -1.13657568 -1.66327155
  1.20998461 -0.02856838  1.52338639  0.37955153  0.        ]",[-2.59473848 -2.14261127],"[[ -1.05450204   0.51370493  -0.13110063  -0.19249795]
 [-19.01512291   1.90355146   0.           0.        ]]",-1.29925,-0.279091119465,[-2.51451886 -2.58283375]
6,[-0.56923234 -0.04064603],"[ 0.02936547  0.75009843 -1.36020064  1.40599184 -1.13657509 -1.66327016
  1.11561774 -0.43317982  1.10794728  0.0965879   0.        ]",[-2.55068779 -2.46472883],"[[ -1.47070944   0.51167411  -0.13110063  -0.19249795]
 [-22.59364538  -2.09337063   0.           0.        ]]",-1.03477,-0.204292365126,[-2.96976697 -2.94639647]
7,[-0.56923234 -0.04064603],"[-0.63239664  0.79852557 -1.25959711  1.26722419 -1.13657451 -1.66326876
  1.02312887 -0.8298065   0.48262905  0.01682545  0.        ]",[-2.52168083 -2.52378774],"[[ -1.95777305   0.4304959   -0.13110063  -0.19249795]
 [-26.10095473  -6.01141723   0.           0.        ]]",-0.758996,-0.0986604504825,[-2.91327311 -2.33473837]
8,[-0.56923234 -0.04064603],"[-1.23164161  0.87024409 -0.76478579  0.98146482 -1.13657393 -1.66326737
  0.93248028 -1.21857788 -0.20367203  0.37210731  0.        ]",[-2.51559973 -1.72293508],"[[ -2.51428231   0.27173466  -0.13110063  -0.19249795]
 [-29.53848089  -9.85186915   0.           0.        ]]",-0.295609,-0.0510930414286,[-3.95024848 -1.15779872]
9,[-0.56923234 -0.04064603],"[-1.49560089  0.91759101  0.08776325  0.53727968 -1.13657335 -1.66326597
  0.84362214 -1.59959928 -0.56015223  1.23512013  0.        ]",[-2.7417922   1.95208609],"[[ -3.13885951   0.03693142  -0.13110063  -0.19249795]
 [-32.90811239 -13.61576985   0.           0.        ]]",-0.224283,-0.203720425856,[-2.89535639  0.01779201]
10,[-0.56923234 -0.04064603],"[-1.17969251  0.8832751   1.01903631  0.02530864 -1.13657277 -1.66326457
  0.7564527  -1.56499538 -0.17062219  2.1940317   0.        ]",[-3.08411264  6.26714897],"[[ -3.83018551  -0.23195681  -0.13110063  -0.19249795]
 [-36.21370771 -13.27394987   0.           0.        ]]",2.0476,-0.343828910723,[-2.15154989  7.62272852]
11,[-0.56923234 -0.04064603],"[-0.28256311  0.7846985   1.53954685 -0.37692213 -1.13657219 -1.66326318
  0.67094261 -1.13721939  0.81290327  2.51541277  0.        ]",[-3.34763479  7.78537464],"[[ -4.58699371  -0.45504017  -0.13110063  -0.19249795]
 [-39.45637926  -9.04820326   0.           0.        ]]",2.06955,-0.424767503816,[-3.73466728  7.86084061]
12,[-0.56923234 -0.04064603],"[ 0.77935446  0.69295624  1.21195226 -0.60822632 -1.13657161 -1.66326178
  0.58712555 -0.71776209  1.67722393  1.92401127  0.        ]",[-3.18691778  7.00057316],"[[ -5.40801259  -0.59443271  -0.13110063  -0.19249795]
 [-42.63484965  -4.90462861   0.           0.        ]]",0.59383,-0.424703873818,[-2.6251836   6.92575766]
13,[-0.56923234 -0.04064603],"[ 1.27722056  0.64897458  0.07893987 -0.69755238 -1.13657103 -1.66326039
  0.50498466 -0.30648574  1.77786436  0.84272873  0.        ]",[-2.8312788   3.35757446],"[[ -6.29196388  -0.65176404  -0.13110063  -0.19249795]
 [-45.74975816  -0.84186763   0.           0.        ]]",-0.0563498,-0.341330506803,[-2.17445609  4.81555159]
14,[-0.56923234 -0.04064603],"[ 0.69233208  0.66713699 -1.09895319 -0.66196437 -1.13657045 -1.66325899
  0.424494    0.09673086  1.00949992  0.08402177  0.        ]",[-2.56682587 -0.59987807],"[[ -7.23758565  -0.62863815  -0.13110063  -0.19249795]
 [-48.80208727   3.14127584   0.           0.        ]]",-1.52983,-0.187566716364,[-2.44405611  0.40152022]
15,[-0.56923234 -0.04064603],"[-0.6358266   0.72430291 -1.25812015 -0.53722782 -1.13656987 -1.66325759
  0.34563514  0.25210235 -0.07052266  0.2946718   0.        ]",[-2.54625535 -1.28365839],"[[ -8.24363205  -0.55041326  -0.13110063  -0.19249795]
 [-51.79253699   4.67610101   0.           0.        ]]",-1.26937,-0.0353815503177,[-1.9189273  -0.50151722]
16,[-0.56923234 -0.04064603],"[-1.48630468  0.77131752 -0.07699471 -0.41571304 -1.13656929 -1.6632562
  0.26836829  0.04242066 -0.51476049  1.43218147  0.        ]",[-2.74690962  0.60142207],"[[ -9.30888038  -0.47767331  -0.13110063  -0.19249795]
 [-54.72261487   2.60477801   0.           0.        ]]",0.185449,-0.231076852534,[-2.97670143  1.19492878]
17,[-0.56923234 -0.04064603],"[-0.84961653  0.82159915  1.32546567 -0.25653556 -1.13656871 -1.6632548
  0.19257605  0.43872563  0.24787479  2.45094657  0.        ]",[-3.04415464  3.08244824],"[[-10.43217107  -0.38629771  -0.13110063  -0.19249795]
 [-57.59677364   6.51964389   0.           0.        ]]",1.37624,-0.389708512447,[-3.46129491  2.70451713]
18,[-0.56923234 -0.04064603],"[ 0.6927852   0.88753362  1.2821158   0.05251772 -1.13656813 -1.66325341
  0.11829203  0.82705951  1.49777334  2.22093811  0.        ]",[-2.98086691  1.65458143],"[[-11.61236994  -0.21741238  -0.13110063  -0.19249795]
 [-60.41373862  10.35576931   0.           0.        ]]",-2.36747,-0.440693581678,[-2.62133936 -1.0143943 ]
