timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.6472795  -0.48872823],"[ 1.29180994  1.05516197  0.0113567   0.59682196 -1.05097979 -1.18955042
  1.8688662  -0.22620179  1.88778583  0.83066472  0.        ]",[-4.36891651  2.83555031],"[[-0.04991463 -0.06113121 -0.12084893 -0.13708808]
 [-0.00156033  0.00470662  0.          0.        ]]",-4.00529,-0.351153867441,[-3.85307031  3.31111394]
1,[-0.6472795  -0.48872823],"[ 1.28795449  1.05739746 -0.04614026  0.67308781 -1.05097961 -1.18955018
  1.76344326  0.11088922  1.88613641  0.80594464  0.        ]",[-4.28721619  0.62147063],"[[-0.08965148 -0.02129473 -0.12084893 -0.13708808]
 [-3.95894243  3.96573544  0.          0.        ]]",-4.26343,-0.349564263745,[-4.31839489  1.15800903]
2,[-0.6472795  -0.48872823],"[ 1.26362174  1.05130587 -0.21546181  0.89942566 -1.05097942 -1.18954994
  1.66010621  0.44130328  1.87569187  0.73303286  0.        ]",[-4.20132494 -1.83097684],"[[-0.20775034  0.09697518 -0.12084893 -0.13708808]
 [-7.83802715  7.84830606  0.          0.        ]]",-4.26205,-0.344208447649,[-4.4616604  -2.63269066]
3,[-0.6472795  -0.48872823],"[ 1.18226928  1.02701676 -0.4846595   1.11834685 -1.05097924 -1.1895497
  1.5588936   0.0912302   1.83293284  0.56308283  0.        ]",[-4.09441185 -2.26966095],"[[ -0.40263058   0.2126687   -0.12084893  -0.13708808]
 [-11.63736723   3.7347306    0.           0.        ]]",-4.20117,-0.330016741006,[-3.73679097 -2.34928433]
4,[-0.6472795  -0.48872823],"[ 0.9903559   1.01639413 -0.82016858  1.18222601 -1.05097905 -1.18954946
  1.45968159 -0.25192561  1.70354511  0.26403843  0.        ]",[-3.96897864 -2.85673523],"[[ -0.67274441   0.24690626  -0.12084893  -0.13708808]
 [-15.36161094  -0.29756251   0.           0.        ]]",-4.13164,-0.300673948614,[-3.74254207 -1.6160338 ]
5,[-0.6472795  -0.48872823],"[ 0.63433243  1.03019972 -1.14972404  1.0970218  -1.05097887 -1.18954922
  1.36243457 -0.58829879  1.40250294 -0.09478479  0.        ]",[-3.82441068 -3.33692503],"[[ -1.01660326   0.20129749  -0.12084893  -0.13708808]
 [-19.01209487  -4.25015593   0.           0.        ]]",-3.8606,-0.250471115253,[-4.21213066 -3.00976507]
6,[-0.6472795  -0.48872823],"[ 0.09353546  1.0536248  -1.35303668  0.86209899 -1.05097868 -1.18954898
  1.26711377 -0.91801157  0.85970318 -0.3538066   0.        ]",[-3.66620231 -3.46178102],"[[ -1.4327461    0.07742174  -0.12084893  -0.13708808]
 [-22.59027367  -8.12448612   0.           0.        ]]",-3.72811,-0.172698884177,[-4.24785772 -3.47474718]
7,[-0.6472795  -0.48872823],"[-0.57371486  1.04738553 -1.27941546  0.47846641 -1.0509785  -1.18954874
  1.17367169 -1.2411709   0.13312606 -0.26270364  0.        ]",[-3.53230166 -3.22570705],"[[ -1.91974394  -0.12316863  -0.12084893  -0.13708808]
 [-26.09792987 -11.92181059   0.           0.        ]]",-3.88534,-0.0659642117962,[-3.4414963  -3.60390789]
8,[-0.6472795  -0.48872823],"[-1.19260958  0.95073242 -0.8117934  -0.03046187 -1.05097831 -1.18954849
  1.08204789 -1.55786771 -0.46832586  0.37067705  0.        ]",[-3.56956244 -0.34823778],"[[ -2.47620815  -0.39894447  -0.12084893  -0.13708808]
 [-29.53733242 -15.64319881   0.           0.        ]]",-3.91446,-0.078989516375,[-2.97371055 -0.05077409]
9,[-0.6472795  -0.48872823],"[-1.48828624  0.72793243  0.024592   -0.53617008 -1.05097813 -1.18954825
  0.9921481  -1.5483275  -0.47645796  1.33992707  0.        ]",[-4.26548672  8.64081192],"[[ -3.10081094  -0.71068618  -0.12084893  -0.13708808]
 [-32.91201939 -15.53110072   0.           0.        ]]",-0.39447,-0.211633482429,[-4.95449354  9.27140517]
