timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.5929535  -0.14908059],"[ 1.28330347  0.95729443 -0.00429539  0.38167368  0.66103082 -0.7075715
  1.79219892 -0.22544336  0.68831608  0.43734912  0.        ]",[-2.82851171 -1.13508534],"[[-0.06312209 -0.09617083  0.07713305 -0.08156493]
 [ 0.00449902 -0.0012431   0.          0.        ]]",-3.25327,-0.143439926846,[-2.1691234  -1.82984901]
1,[-0.5929535  -0.14908059],"[ 1.27874901  0.95119446 -0.06167403  0.30569556  0.66103068 -0.70757134
  1.68758833 -0.59293685  0.67617264  0.35994451  0.        ]",[-2.83554745 -0.87357521],"[[-0.10270823 -0.13590787  0.07713305 -0.08156493]
 [-3.94995797 -3.95927456  0.          0.        ]]",-3.10355,-0.136940214188,[-3.22692169 -1.23930192]
2,[-0.5929535  -0.14908059],"[ 1.25240562  0.92087267 -0.23082022  0.08275696  0.66103054 -0.70757119
  1.58504314 -0.95315571  0.61141315  0.13747566  0.        ]",[-2.84674692 -0.49882507],"[[-0.2205999  -0.2540195   0.07713305 -0.08156493]
 [-7.82634471 -7.83895711  0.          0.        ]]",-3.1931,-0.118661257131,[-2.72936249 -0.57951217]
3,[-0.5929535  -0.14908059],"[ 1.16800963  0.84147187 -0.49934957 -0.23992193  0.6610304  -0.70757103
  1.484499   -1.15165089  0.42719892 -0.17641513  0.        ]",[-2.83146048 -0.49150163],"[[ -0.41525992  -0.43224871   0.07713305  -0.08156493]
 [-11.62709319  -9.97682187   0.           0.        ]]",-3.19826,-0.0964348364681,[-2.34967676 -1.33220945]
4,[-0.5929535  -0.14908059],"[ 0.97254995  0.67718861 -0.83300444 -0.62819657  0.66103026 -0.70757087
  1.38593601 -1.50078692  0.05248318 -0.47338366  0.        ]",[-2.85958171  0.1168561 ],"[[ -0.68518217  -0.66951413   0.07713305  -0.08156493]
 [-15.35295457 -13.73714353   0.           0.        ]]",-3.07902,-0.0923008507924,[-2.24318025  0.14712951]
5,[-0.5929535  -0.14908059],"[ 0.61339162  0.42415534 -1.15871347 -0.98315937  0.66103012 -0.70757072
  1.28924917 -1.42124893 -0.49015994 -0.5758425   0.        ]",[-2.82966375  0.25412801],"[[ -1.02891088  -0.93566277   0.07713305  -0.08156493]
 [-19.00789778 -12.88049895   0.           0.        ]]",-2.59004,-0.125545915114,[-3.20366821 -1.37955359]
6,[-0.5929535  -0.14908059],"[ 0.07121897  0.08016284 -1.35560431 -1.24812018  0.66102998 -0.70757056
  1.194468   -1.76496405 -1.05316881 -0.33663272  0.        ]",[-2.94085765  2.06535888],"[[ -1.44501298  -1.23041656   0.07713305  -0.08156493]
 [-22.59080591 -16.5824406    0.           0.        ]]",-2.70939,-0.176125853794,[-2.40547227  1.49214451]
7,[-0.5929535  -0.14908059],"[-0.5940897  -0.29385323 -1.2731857  -1.35598558  0.66102984 -0.7075704
  1.10148224 -1.36654044 -1.37530157  0.21251258  0.        ]",[-2.98025727  3.04387832],"[[ -1.93209761  -1.51901188   0.07713305  -0.08156493]
 [-26.10584651 -12.2912861    0.           0.        ]]",-3.12147,-0.218317532825,[-2.59061522  3.86818569]
8,[-0.5929535  -0.14908059],"[-1.20653029 -0.56302824 -0.79607326 -1.33641815  0.6610297  -0.70757025
  1.01035859 -0.97594675 -1.3288066   0.80603706  0.        ]",[-3.10604453  4.6246295 ],"[[ -2.48877749  -1.72263018   0.07713305  -0.08156493]
 [-29.55049797  -8.08445889   0.           0.        ]]",-2.83784,-0.240018695322,[-2.88011681  4.46184016]
9,[-0.5929535  -0.14908059],"[-1.49162199 -0.71888392  0.0468298  -1.28771513  0.66102956 -0.70757009
  0.92106657 -0.5930257  -0.98003882  1.22868486  0.        ]",[-3.32872534  6.6355238 ],"[[ -3.11365591  -1.84294115   0.07713305  -0.08156493]
 [-32.92591204  -3.96026696   0.           0.        ]]",-0.63236,-0.238876416726,[-3.59494429  8.22237629]
