timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.63350558 -0.46873361],"[ 1.28816301  1.04176252  0.20101805  0.64754224  1.13144685  0.00196828
  1.85964246 -0.22617714  0.37949379  0.16597255  0.        ]",[-3.34646916 -4.30934763],"[[ 0.08061341 -0.02480665  0.13150446  0.00037771]
 [ 0.00486704 -0.00171778  0.          0.        ]]",-4.03991,-0.0792127381574,[-3.52256502 -3.95782531]
1,[-0.63350558 -0.46873361],"[ 1.29150954  1.0393517   0.14369825  0.57143513  1.13144662  0.00196828
  1.75440609 -0.5667753   0.38177041  0.08685363  0.        ]",[-3.31071424 -4.20206451],"[[  4.10347078e-02  -6.45530604e-02   1.31504457e-01   3.77712948e-04]
 [ -3.94957887e+00  -3.95973696e+00   0.00000000e+00   0.00000000e+00]]",-4.16186,-0.0783892957467,[-2.93154453 -3.64007998]
2,[-0.63350558 -0.46873361],"[ 1.28857428  1.01958521 -0.02722757  0.34687301  1.13144638  0.00196828
  1.65124855 -0.90063169  0.35871131 -0.14687557  0.        ]",[-3.26835871 -3.81819797],"[[ -7.68489498e-02  -1.82673854e-01   1.31504457e-01   3.77712948e-04]
 [ -7.82591277e+00  -7.83941225e+00   0.00000000e+00   0.00000000e+00]]",-4.1096,-0.0828794740879,[-2.93052736 -3.29978209]
3,[-0.63350558 -0.46873361],"[ 1.24172191  0.94650462 -0.30494952 -0.01166897  1.13144615  0.00196828
  1.55012088 -1.22787467  0.22706996 -0.50542077  0.        ]",[-3.26050663 -3.06245995],"[[ -2.71493237e-01  -3.77617232e-01   1.31504457e-01   3.77712948e-04]
 [ -1.16259740e+01  -1.16422360e+01   0.00000000e+00   0.00000000e+00]]",-3.90293,-0.107372910215,[-3.13149309 -3.07528826]
4,[-0.63350558 -0.46873361],"[ 1.09372355  0.76702223 -0.6635862  -0.46169842  1.13144591  0.00196828
  1.450965   -1.54862359 -0.1149908  -0.88214377  0.        ]",[-3.29642487 -1.88730967],"[[ -5.41393885e-01  -6.47860226e-01   1.31504457e-01   3.77712948e-04]
 [ -1.53519440e+01  -1.53695962e+01   0.00000000e+00   0.00000000e+00]]",-3.54596,-0.154074430037,[-3.54464507 -2.07390924]
5,[-0.63350558 -0.46873361],"[ 0.78240482  0.4271449  -1.03888428 -0.90945455  1.13144568  0.00196828
  1.35371421 -1.86298995 -0.69096507 -1.06115244  0.        ]",[-3.43455076 -0.46044886],"[[ -8.85093760e-01  -9.91906636e-01   1.31504457e-01   3.77712948e-04]
 [ -1.90063293e+01  -1.90227897e+01   0.00000000e+00   0.00000000e+00]]",-3.3745,-0.208885931156,[-3.1349188  -0.51090768]
6,[-0.63350558 -0.46873361],"[  2.72016842e-01  -7.00866767e-02  -1.31443573e+00  -1.19012739e+00
   1.13144544e+00   1.96827860e-03   1.25829945e+00  -2.00443617e+00
  -1.30281499e+00  -8.24482399e-01   0.00000000e+00]",[-3.66626501  0.47932014],"[[ -1.30118936e+00  -1.38885544e+00   1.31504457e-01   3.77712948e-04]
 [ -2.25917239e+01  -2.06665172e+01   0.00000000e+00   0.00000000e+00]]",-3.04769,-0.250017605902,[-4.33076281  0.77478221]
7,[-0.63350558 -0.46873361],"[-0.39876348 -0.58088987 -1.3326628  -1.18488804  1.13144521  0.00196828
  1.16471403 -1.70496163 -1.60096035 -0.25614698  0.        ]",[-3.78050232  0.32533118],"[[ -1.78830831e+00  -1.76726927e+00   1.31504457e-01   3.77712948e-04]
 [ -2.61083797e+01  -1.71863925e+01   0.00000000e+00   0.00000000e+00]]",-4.05249,-0.259425051033,[-3.53544695  0.13944509]
8,[-0.63350558 -0.46873361],"[-1.07125779 -1.00372031 -0.95322207 -0.95761055  1.13144497  0.00196828
  1.07299695 -1.62787149 -1.46055018  0.29381055  0.        ]",[-4.02553701  0.79514468],"[[ -2.34505536e+00  -2.10200906e+00   1.31504457e-01   3.77712948e-04]
 [ -2.95548298e+01  -1.62905500e+01   0.00000000e+00   0.00000000e+00]]",-5.34131,-0.232805023915,[-4.02267134  0.10420717]
9,[-0.63350558 -0.46873361],"[-1.46933349 -1.33567219 -0.16352864 -0.57055904  1.13144474  0.00196828
  0.98310533 -1.56432261 -1.04730483  0.50579398  0.        ]",[-4.32345295  1.98821461],"[[ -2.97004417e+00  -2.42041004e+00   1.31504457e-01   3.77712948e-04]
 [ -3.29326863e+01  -1.55520671e+01   0.00000000e+00   0.00000000e+00]]",-5.42754,-0.174888889486,[-4.53712585  1.83986895]
10,[-0.63350558 -0.46873361],"[-1.30564349 -1.53681287  0.80555708 -0.1438295   1.1314445   0.00196828
  0.89502706 -1.19685445 -0.73384273  0.34163954  0.        ]",[-4.42509794  2.89453602],"[[ -3.66190831e+00  -2.68860515e+00   1.31504457e-01   3.77712948e-04]
 [ -3.62424034e+01  -1.12817967e+01   0.00000000e+00   0.00000000e+00]]",-3.64683,-0.116341393539,[-4.3012412   3.45919643]
