timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.59761876 -0.15769386],"[ 1.28480008  0.96444644  0.02209946  0.55030693  0.41488983 -1.64841165
  1.79322962 -0.22503188  0.86483714  1.19257715  0.        ]",[-3.04965997  0.94729733],"[[-0.04490773 -0.00943962  0.04865458 -0.19013345]
 [-0.00403613  0.00366975  0.          0.        ]]",-2.90397,-0.241305602218,[-2.68462573  1.75149037]
1,[-0.59761876 -0.15769386],"[ 1.28122086  0.96389344 -0.0356432   0.62694449  0.41488976 -1.64841075
  1.68853395  0.14215168  0.86331333  1.16800011  0.        ]",[-3.00822949 -0.3297247 ],"[[-0.08469359  0.03037634  0.04865458 -0.19013345]
 [-3.96136948  3.96471887  0.          0.        ]]",-3.38354,-0.238194260985,[-1.82014929 -0.30005134]
2,[-0.59761876 -0.15769386],"[ 1.25772514  0.95827355 -0.2055858   0.75487077  0.41488969 -1.64840986
  1.58596249  0.02488033  0.85061602  1.06057754  0.        ]",[-2.97056389 -0.90980542],"[[-0.20282049  0.09697782  0.04865458 -0.19013345]
 [-7.83841658  2.69963642  0.          0.        ]]",-3.05965,-0.224190995854,[-2.73571491 -0.65737969]
3,[-0.59761876 -0.15769386],"[ 1.17777395  0.95426724 -0.47594348  0.80720531  0.41488962 -1.64840896
  1.48543386 -0.22123254  0.79599623  0.83331287  0.        ]",[-2.93965769 -1.33763909],"[[ -0.39771368   0.1243324    0.04865458  -0.19013345]
 [-11.63825226   0.04465656   0.           0.        ]]",-2.9988,-0.192743650688,[-2.45931976 -1.01151155]
4,[-0.59761876 -0.15769386],"[ 0.98775034  0.95965964 -0.81335948  0.73287199  0.41488955 -1.64840806
  1.38690809 -0.58823726  0.63183404  0.49861605  0.        ]",[-2.89828563 -1.78314388],"[[ -0.66784412   0.08550247   0.04865458  -0.19013345]
 [-15.36238705  -3.91446268   0.           0.        ]]",-2.85658,-0.139297384426,[-3.2433651  -0.38566033]
5,[-0.59761876 -0.15769386],"[ 0.63384599  0.96446868 -1.14564313  0.55439191  0.41488948 -1.64840717
  1.29030586 -0.72248242  0.27840618  0.15134349  0.        ]",[-2.88256979 -2.2582612 ],"[[ -1.01172765e+00  -7.31708630e-03   4.86545794e-02  -1.90133449e-01]
 [ -1.90138181e+01  -5.36265389e+00   0.00000000e+00   0.00000000e+00]]",-2.76433,-0.0631386106492,[-2.98769967 -2.3801437 ]
6,[-0.59761876 -0.15769386],"[ 0.09486206  0.94896741 -1.35226561  0.27468074  0.41488941 -1.64840627
  1.1956347  -1.07954658 -0.29949462 -0.03786188  0.        ]",[-2.85879159 -2.22593784],"[[ -1.42790695  -0.15321788   0.04865458  -0.19013345]
 [-22.59226007  -9.21453964   0.           0.        ]]",-2.49636,-0.0402302832607,[-3.11093741 -2.82550002]
7,[-0.59761876 -0.15769386],"[-0.57166239  0.87215363 -1.2817987  -0.13730241  0.41488933 -1.64840537
  1.10281663 -1.42949755 -1.00616534  0.16113139  0.        ]",[-2.83052349 -1.31682134],"[[ -1.91495101  -0.37538717   0.04865458  -0.19013345]
 [-26.10066061 -12.98969415   0.           0.        ]]",-2.36834,-0.155452040853,[-2.47714174 -0.25462619]
8,[-0.59761876 -0.15769386],"[-1.19172342  0.69990591 -0.81593341 -0.58529131  0.41488926 -1.64840448
  1.01176859 -1.49885022 -1.49233767  0.85377414  0.        ]",[-2.9971652   2.32905579],"[[ -2.47149131  -0.64268937   0.04865458  -0.19013345]
 [-29.54215816 -13.73785406   0.           0.        ]]",-2.01151,-0.26793776041,[-2.64909506  1.80092387]
9,[-0.59761876 -0.15769386],"[-1.49068551  0.48843743  0.02140564 -0.90900799  0.41488919 -1.64840358
  0.92245599 -1.10621441 -1.40845737  1.73224446  0.        ]",[-3.36389923  6.81262684],"[[ -3.09620618  -0.87495117   0.04865458  -0.19013345]
 [-32.91806008  -9.50223991   0.           0.        ]]",0.198104,-0.34755976142,[-3.22566603  8.05482922]
10,[-0.59761876 -0.15769386],"[-1.2120536   0.32861645  0.96319289 -1.07520339  0.41488912 -1.64840268
  0.83492376 -0.72124329 -0.78570193  2.30915491  0.        ]",[-3.89291859  9.59331226],"[[ -3.787765    -1.02333017   0.04865458  -0.19013345]
 [-36.22666765  -5.34930757   0.           0.        ]]",1.46407,-0.378557875184,[ -4.08502401  10.05876723]
11,[-0.59761876 -0.15769386],"[-0.3346361   0.25227272  1.52151076 -1.1378297   0.41488905 -1.64840179
  0.74914942 -0.34379108  0.04309569  2.28061219  0.        ]",[ -4.03375435  10.31530094],"[[ -4.54482987  -1.0894642    0.04865458  -0.19013345]
 [-39.46882995  -1.27748569   0.           0.        ]]",1.65364,-0.355905721535,[ -4.6705767   10.15682179]
12,[-0.59761876 -0.15769386],"[ 0.74182045  0.26925733  1.24202865 -1.12472419  0.41488898 -1.64840089
  0.66510436  0.02628212  0.62624062  1.64230613  0.        ]",[-3.59265399  8.04074001],"[[ -5.36608241  -1.07496025   0.04865458  -0.19013345]
 [-42.64562893   2.71473414   0.           0.        ]]",-0.456961,-0.279656746227,[-3.99311864  6.16098518]
13,[-0.59761876 -0.15769386],"[ 1.28544529  0.37548087  0.13532372 -1.03175074  0.41488891 -1.64839999
  0.58275567  0.38910398  0.59442271  0.72388456  0.        ]",[-2.9739542   1.12740231],"[[ -6.25022752  -0.98139627   0.04865458  -0.19013345]
 [-45.75830754   6.62872915   0.           0.        ]]",-2.79954,-0.155396302708,[-2.14951302 -0.32006757]
14,[-0.59761876 -0.15769386],"[ 0.74655667  0.50077485 -1.06342063 -0.89386302  0.41488884 -1.6483991
  0.50208904  0.26025749 -0.14743379  0.09943771  0.        ]",[-2.8198669  -1.57396495],"[[ -7.19598572e+00  -8.62768084e-01   4.86545794e-02  -1.90133449e-01]
 [ -4.88074068e+01   5.23877924e+00   0.00000000e+00   0.00000000e+00]]",-2.90781,-0.0104066378597,[-3.48884228 -0.31967194]
15,[-0.59761876 -0.15769386],"[-0.57687241  0.58887285 -1.27983117 -0.77387328  0.41488876 -1.6483982
  0.42300997  0.13413567 -1.16535397  0.37758307  0.        ]",[-2.8420341  -1.68166494],"[[ -8.20212376e+00  -7.71643899e-01   4.86545794e-02  -1.90133449e-01]
 [ -5.17964990e+01   3.87822209e+00   0.00000000e+00   0.00000000e+00]]",-2.84335,-0.188046566076,[-3.18156693 -1.99691881]
16,[-0.59761876 -0.15769386],"[-1.47495845  0.62257264 -0.14049539 -0.72168682  0.41488869 -1.6483973
  0.345499   -0.23916676 -1.50782078  1.53232189  0.        ]",[-2.9681406   1.00459921],"[[ -9.26744751e+00  -7.34485189e-01   4.86545794e-02  -1.90133449e-01]
 [ -5.47263186e+01  -1.48831700e-01   0.00000000e+00   0.00000000e+00]]",-1.60225,-0.335248306816,[-3.04652359  0.9240315 ]
17,[-0.59761876 -0.15769386],"[-0.89278202  0.65210047  1.28391283 -0.67257699  0.41488862 -1.64839641
  0.2694536   0.10119862 -0.6514503   2.44601612  0.        ]",[-3.41091132  6.2019887 ],"[[ -1.03908158e+01  -7.00623014e-01   4.86545794e-02  -1.90133449e-01]
 [ -5.76007419e+01   3.52290821e+00   0.00000000e+00   0.00000000e+00]]",0.814397,-0.393526236734,[-3.43330954  6.17194694]
18,[-0.59761876 -0.15769386],"[ 0.65311766  0.73952978  1.30757881 -0.50418726  0.41488855 -1.64839551
  0.19493929  0.46271916  0.54403095  2.04559391  0.        ]",[-3.26878476  3.31869459],"[[ -1.15710916e+01  -5.91034614e-01   4.86545794e-02  -1.90133449e-01]
 [ -6.04172919e+01   7.42286245e+00   0.00000000e+00   0.00000000e+00]]",-1.11899,-0.334816336201,[-2.85230525  3.72287099]
19,[-0.59761876 -0.15769386],"[ 1.24613204  0.85761673 -0.25941412 -0.18865753  0.41488848 -1.64839462
  0.12191616  0.81697481  0.71846114  0.69973778  0.        ]",[-2.9316206 -2.2664609],"[[ -1.28071316e+01  -4.04230846e-01   4.86545794e-02  -1.90133449e-01]
 [ -6.31774770e+01   1.12444466e+01   0.00000000e+00   0.00000000e+00]]",-2.73716,-0.169193825293,[-4.11629543 -1.93399042]
