timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.54572201 -0.06428511],"[ 1.27838701  0.93025485  0.00329647  0.55619906 -0.16665837  1.01316262
  1.74299211 -0.22298201  1.25565294 -0.70132525  0.        ]",[-2.46121049 -3.0138464 ],"[[-0.05956269  0.02955233 -0.01878655  0.11748431]
 [ 0.00384361  0.00390983  0.          0.        ]]",-1.65197,-0.26134646403,[-2.41973745 -1.49398061]
1,[-0.54572201 -0.06428511],"[ 1.27403078  0.93076265 -0.05422785  0.47995116 -0.16665833  1.01316223
  1.63864575 -0.61162559  1.25022919 -0.77923504  0.        ]",[-2.45129871 -2.799788  ],"[[-0.09916164 -0.01008265 -0.01878655  0.11748431]
 [-3.95057677 -3.9542215   0.          0.        ]]",-1.56613,-0.266916778813,[-1.98829929 -1.73742672]
2,[-0.54572201 -0.06428511],"[ 1.24828681  0.92003882 -0.22381293  0.25357374 -0.1666583   1.01316183
  1.53636158 -0.99257665  1.20489864 -1.00654656  0.        ]",[-2.44986796 -2.71792603],"[[-0.21706476 -0.12809426 -0.01878655  0.11748431]
 [-7.82685307 -7.83401037  0.          0.        ]]",-1.09924,-0.281847629286,[-3.46696589 -2.21960111]
3,[-0.54572201 -0.06428511],"[ 1.16489357  0.86274966 -0.49317326 -0.11121612 -0.16665827  1.01316144
  1.43609178 -1.36598181  1.04038884 -1.34572146  0.        ]",[-2.44609308 -2.64218426],"[[ -0.4117268   -0.32293077  -0.01878655   0.11748431]
 [-11.62679669 -11.63695207   0.           0.        ]]",-0.967719,-0.300594282477,[-2.7648535  -2.11759999]
4,[-0.54572201 -0.06428511],"[ 0.97079243  0.7059142  -0.82818501 -0.57597272 -0.16665823  1.01316104
  1.33777914 -1.73197711  0.66578288 -1.68159103  0.        ]",[-2.45204663 -2.14380169],"[[ -0.6816421   -0.59306931  -0.01878655   0.11748431]
 [-15.35257423 -15.36443481   0.           0.        ]]",-0.804087,-0.313286632131,[-2.43516148 -0.97520887]
5,[-0.54572201 -0.06428511],"[ 0.61317487  0.39477467 -1.15583894 -1.04984708 -0.1666582   1.01316065
  1.24135658 -2.08105051  0.07750451 -1.79867738  0.        ]",[-2.47500324 -0.87962288],"[[ -1.02535238e+00  -9.36028816e-01  -1.87865488e-02   1.17484308e-01]
 [ -1.90067271e+01  -1.89195863e+01   0.00000000e+00   0.00000000e+00]]",-0.560965,-0.306047202352,[-0.8635244 -0.3794199]
6,[-0.54572201 -0.06428511],"[ 0.07975607 -0.06665867 -1.35409177 -1.36712274 -0.16665817  1.01316025
  1.16100453 -2.19154193 -0.50473598 -1.50684113  0.        ]",[-2.60208178  0.38280684],"[[ -1.43603585e+00  -1.32571219e+00  -1.87865488e-02   1.17484308e-01]
 [ -2.20518507e+01  -2.00449092e+01   0.00000000e+00   0.00000000e+00]]",0.0664947,-0.26669748719,[-3.01909551 -0.20784249]
7,[-0.54572201 -0.06428511],"[-0.57154681 -0.59613406 -1.28306798 -1.40002357 -0.16665814  1.01315986
  1.06793726 -2.23307698 -0.74786621 -0.89905667  0.        ]",[-2.76098394  1.78808582],"[[ -1.91245780e+00  -1.73085561e+00  -1.87865488e-02   1.17484308e-01]
 [ -2.55788533e+01  -2.04679488e+01   0.00000000e+00   0.00000000e+00]]",-0.441581,-0.193843758707,[-2.78626894  1.04085865]
8,[-0.54572201 -0.06428511],"[-1.18304308 -1.04702464 -0.82956303 -1.16493277 -0.1666581   1.01315946
  0.97669693 -1.80417243 -0.54060449 -0.36343541  0.        ]",[-2.80766702  2.60220051],"[[ -2.45873050e+00  -2.09638754e+00  -1.87865488e-02   1.17484308e-01]
 [ -2.90366226e+01  -1.60997861e+01   0.00000000e+00   0.00000000e+00]]",-1.96352,-0.104664761665,[-3.23453825  2.89009833]
9,[-0.54572201 -0.06428511],"[-1.49094294 -1.33525881 -0.00917226 -0.83468771 -0.16665807  1.01315907
  0.88730689 -1.38376458 -0.13412974 -0.18373256  0.        ]",[-2.82816148  3.19171238],"[[ -3.07345510e+00  -2.37542391e+00  -1.87865488e-02   1.17484308e-01]
 [ -3.24242724e+01  -1.18181491e+01   0.00000000e+00   0.00000000e+00]]",-2.32634,-0.0433871509499,[-2.70099701  3.0962942 ]
