timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.59968114 -0.23933323],"[ 1.28814244  0.97882319  0.10148702  0.41664078 -0.83827102  0.02894713
  1.81344514 -0.2251386   1.7274416   0.0054118   0.        ]",[-3.33110476  0.01719686],"[[ 0.01040144 -0.09671846 -0.09608462  0.00358981]
 [-0.00010458  0.00417558  0.          0.        ]]",-2.6972,-0.30590642386,[-3.91373328  1.24521868]
1,[-0.59968114 -0.23933323],"[ 1.28762039  0.98289221  0.0437817   0.49301362 -0.83827084  0.02894713
  1.7085888   0.13322961  1.7272248  -0.01916652  0.        ]",[-3.21790147 -1.74528849],"[[ -2.93066039e-02  -5.68925172e-02  -9.60846185e-02   3.58980975e-03]
 [ -3.95751667e+00   3.96521373e+00   0.00000000e+00   0.00000000e+00]]",-2.91854,-0.306051231408,[-2.52577718 -1.20943769]
2,[-0.59968114 -0.23933323],"[ 1.27315716  0.98482876 -0.12700927  0.56759446 -0.83827065  0.02894712
  1.60588876 -0.23197346  1.71455814 -0.14586931  0.        ]",[-3.16785336 -1.99429643],"[[ -1.47346296e-01  -1.80885570e-02  -9.60846185e-02   3.58980975e-03]
 [ -7.83355241e+00  -7.13696086e-02   0.00000000e+00   0.00000000e+00]]",-2.71005,-0.305672760078,[-2.52952463 -3.12053117]
3,[-0.59968114 -0.23933323],"[ 1.20766324  0.98271229 -0.40124865  0.48855437 -0.83827047  0.02894712
  1.50521907 -0.58994798  1.64360268 -0.41755786  0.        ]",[-3.11372852 -2.35473728],"[[ -3.42137866e-01  -5.92146794e-02  -9.60846185e-02   3.58980975e-03]
 [ -1.16329642e+01  -4.02805636e+00   0.00000000e+00   0.00000000e+00]]",-2.49994,-0.302354514053,[-3.06457676 -2.55917346]
4,[-0.59968114 -0.23933323],"[ 1.03583763  0.963842   -0.74881283  0.26051049 -0.83827028  0.02894712
  1.40653686 -0.94083117  1.42829345 -0.78505145  0.        ]",[-3.05561733 -2.68287373],"[[ -6.12164763e-01  -1.78688313e-01  -9.60846185e-02   3.58980975e-03]
 [ -1.53573695e+01  -7.90636384e+00   0.00000000e+00   0.00000000e+00]]",-2.30669,-0.290796032675,[-2.73802512 -2.84942483]
5,[-0.59968114 -0.23933323],"[ 0.70010635  0.89252274 -1.10085344 -0.10204869 -0.8382701   0.02894711
  1.30979276 -1.2847488   0.9807708  -1.11353915  0.        ]",[-2.99867511 -2.70194936],"[[ -9.55944932e-01  -3.74956012e-01  -9.60846185e-02   3.58980975e-03]
 [ -1.90086311e+01  -1.17076833e+01   0.00000000e+00   0.00000000e+00]]",-2.08732,-0.263208779661,[-2.58810995 -2.02824277]
6,[-0.59968114 -0.23933323],"[ 0.17284014  0.71630744 -1.33841596 -0.55628944 -0.83826992  0.02894711
  1.21492739 -1.62181453  0.31760798 -1.16731882  0.        ]",[-2.99927807 -1.29819489],"[[ -1.37203724e+00  -6.46490799e-01  -9.60846185e-02   3.58980975e-03]
 [ -2.25889890e+01  -1.54332727e+01   0.00000000e+00   0.00000000e+00]]",-1.71795,-0.212050643911,[-2.92014509 -1.25824637]
7,[-0.59968114 -0.23933323],"[-0.49666624  0.38203136 -1.30706529 -1.00756834 -0.83826973  0.0289471
  1.121873   -1.95213519 -0.31136127 -0.73377097  0.        ]",[-3.19252968  2.38066959],"[[ -1.85904886e+00  -9.91789921e-01  -9.60846185e-02   3.58980975e-03]
 [ -2.61010002e+01  -1.90843148e+01   0.00000000e+00   0.00000000e+00]]",-2.06094,-0.136325151085,[-3.15079176  3.10634717]
8,[-0.59968114 -0.23933323],"[-1.14096933 -0.02898937 -0.8784565  -1.26554775 -0.83826955  0.0289471
  1.03055496 -1.55935501 -0.49848356  0.03355356  0.        ]",[-3.31758213  5.53229427],"[[ -2.41564882e+00  -1.32991927e+00  -9.60846185e-02   3.58980975e-03]
 [ -2.95474810e+01  -1.47429282e+01   0.00000000e+00   0.00000000e+00]]",-1.86582,-0.069646204238,[-2.83440907  5.72740275]
9,[-0.59968114 -0.23933323],"[-1.48427619 -0.3616966  -0.06032257 -1.32095712 -0.83826936  0.0289471
  0.94106112 -1.17427103 -0.16618364  0.67585324  0.        ]",[-3.69116879  8.73866653],"[[ -3.04048898e+00  -1.58207412e+00  -9.60846185e-02   3.58980975e-03]
 [ -3.29251152e+01  -1.04866030e+01   0.00000000e+00   0.00000000e+00]]",0.514387,-0.0967864231029,[-5.63166214  9.72085245]
10,[-0.59968114 -0.23933323],"[-1.25594527 -0.58397376  0.89572018 -1.2902971  -0.83826918  0.02894709
  0.853369   -0.7967397   0.44446327  0.8946366   0.        ]",[ -4.16874123  10.72816277],"[[ -3.73220003e+00  -1.74993993e+00  -9.60846185e-02   3.58980975e-03]
 [ -3.62347510e+01  -6.31375504e+00   0.00000000e+00   0.00000000e+00]]",0.937892,-0.158768915899,[-5.06863817  9.55919083]
11,[-0.59968114 -0.23933323],"[-0.40887932 -0.69466334  1.50379726 -1.25425047 -0.83826899  0.02894709
  0.76744697 -0.42661042  1.00433381  0.63551348  0.        ]",[ -4.27312803  11.18045139],"[[ -4.48943363e+00  -1.83516978e+00  -9.60846185e-02   3.58980975e-03]
 [ -3.94775818e+01  -2.22272078e+00   0.00000000e+00   0.00000000e+00]]",1.17379,-0.204449780736,[ -4.6814546   11.20171209]
12,[-0.59968114 -0.23933323],"[ 0.68141205 -0.70007521  1.28716176 -1.2521163  -0.83826881  0.02894709
  0.68326125 -0.06372262  1.24016914  0.05011928  0.        ]",[-3.78898954  9.05213737],"[[ -5.31086646e+00  -1.83938237e+00  -9.60846185e-02   3.58980975e-03]
 [ -4.26548824e+01   1.78827359e+00   0.00000000e+00   0.00000000e+00]]",-0.287407,-0.223651589401,[-4.11655303  8.86104029]
13,[-0.59968114 -0.23933323],"[ 1.28284073 -0.60258309  0.21408315 -1.28523084 -0.83826863  0.02894708
  0.60077978  0.29209036  1.00581462 -0.56719049  0.        ]",[-3.19534683  3.07161951],"[[ -6.19520015e+00  -1.76416014e+00  -9.60846185e-02   3.58980975e-03]
 [ -4.57678625e+01   5.72107018e+00   0.00000000e+00   0.00000000e+00]]",-2.2125,-0.211562269937,[-3.47862473  2.53560604]
14,[-0.59968114 -0.23933323],"[ 0.80730746 -0.4002683  -1.01315527 -1.31951918 -0.83826844  0.02894708
  0.51997255  0.64098974  0.36050378 -0.83795976  0.        ]",[-2.8696413  -2.18101168],"[[ -7.14115970e+00  -1.61104894e+00  -9.60846185e-02   3.58980975e-03]
 [ -4.88176548e+01   9.57745123e+00   0.00000000e+00   0.00000000e+00]]",-1.88253,-0.165912574729,[-2.54637576 -2.24079687]
15,[-0.59968114 -0.23933323],"[-0.50366128 -0.20077513 -1.30487528 -1.30949812 -0.83826826  0.02894707
  0.44080822  0.26663763 -0.33078056 -0.41204096  0.        ]",[-2.77478456 -2.15112352],"[[ -8.14748843e+00  -1.46101712e+00  -9.60846185e-02   3.58980975e-03]
 [ -5.18054417e+01   5.43974355e+00   0.00000000e+00   0.00000000e+00]]",-2.66813,-0.0891987797882,[-2.6644725  -2.08100887]
16,[-0.59968114 -0.23933323],"[-1.46032101 -0.11102219 -0.21914308 -1.29072208 -0.83826807  0.02894707
  0.36317598 -0.10018872 -0.34548813  0.5594698   0.        ]",[-3.0673511   2.93119693],"[[ -9.21299191e+00  -1.39290473e+00  -9.60846185e-02   3.58980975e-03]
 [ -5.47354051e+01   1.38521796e+00   0.00000000e+00   0.00000000e+00]]",-1.97519,-0.0885464254629,[-2.72687767  2.37401314]
17,[-0.59968114 -0.23933323],"[-0.95263038 -0.02341727  1.23540078 -1.26354876 -0.83826789  0.02894707
  0.28703907  0.25683441  0.52331672  1.08623426  0.        ]",[-3.72283649  8.16575718],"[[ -1.03365341e+01  -1.32560918e+00  -9.60846185e-02   3.58980975e-03]
 [ -5.76089323e+01   5.33138846e+00   0.00000000e+00   0.00000000e+00]]",1.82069,-0.191830162975,[-3.70542091  9.48680355]
18,[-0.59968114 -0.23933323],"[ 0.59065191  0.16040885  1.34665874 -1.1761774  -0.83826771  0.02894706
  0.21245668  0.60688099  1.42632044  0.50753405  0.        ]",[-3.4871459  4.4769969],"[[ -1.15169580e+01  -1.18016315e+00  -9.60846185e-02   3.58980975e-03]
 [ -6.04237899e+01   9.20044764e+00   0.00000000e+00   0.00000000e+00]]",-0.294414,-0.264067768746,[-3.51951513  5.15555214]
