timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.5592249  -0.11513995],"[ 1.28019563  0.94265489  0.194609    0.68453513 -0.22591512  1.65096108
  1.77110599 -0.22429463  1.29241185 -0.95349723  0.        ]",[-2.63009858 -3.78091574],"[[ 0.07291909  0.0773682  -0.02563052  0.19083375]
 [ 0.00248715  0.00383439  0.          0.        ]]",-0.891185,-0.287627884249,[-3.19014447 -3.95769804]
1,[-0.5592249  -0.11513995],"[ 1.28311529  0.94566824  0.13700962  0.60835001 -0.22591508  1.65096006
  1.66663172 -0.6011406   1.29933977 -1.03147204  0.        ]",[-2.61785626 -3.67959785],"[[ 0.03329324  0.0377317  -0.02563052  0.19083375]
 [-3.95190808 -3.9542982   0.          0.        ]]",-0.988987,-0.296065322291,[-2.31976703 -3.12795581]
2,[-0.5592249  -0.11513995],"[ 1.27891426  0.94235104 -0.03450734  0.38130995 -0.22591504  1.65095904
  1.5642229  -0.97052791  1.29037769 -1.26418044  0.        ]",[-2.61009812 -3.67297268],"[[-0.08463604 -0.08028148 -0.02563052  0.19083375]
 [-7.828131   -7.83409148  0.          0.        ]]",-0.514363,-0.319202979061,[-3.74540683 -4.24394043]
3,[-0.5592249  -0.11513995],"[ 1.23007122  0.89689299 -0.31279829  0.01265857 -0.225915    1.65095801
  1.46383231 -1.332599    1.18105143 -1.62869235  0.        ]",[-2.60072112 -3.60649276],"[[ -0.27932268  -0.27511971  -0.02563052   0.19083375]
 [-11.62796817 -11.6370434    0.           0.        ]]",-0.413509,-0.350275245523,[-3.6055422  -3.09512699]
4,[-0.5592249  -0.11513995],"[ 1.07965996  0.75491318 -0.67141888 -0.46287511 -0.22591496  1.65095699
  1.36540307 -1.68748588  0.86244718 -2.0272785   0.        ]",[-2.579216   -3.28111029],"[[ -0.54925978  -0.54526023  -0.02563052   0.19083375]
 [-15.35357192 -15.36454265   0.           0.        ]]",-0.321046,-0.377063743554,[-1.65933724 -3.75698504]
5,[-0.5592249  -0.11513995],"[ 0.76611848  0.45751786 -1.04538447 -0.9594982  -0.22591492  1.65095597
  1.26886822 -2.03531062  0.29464873 -2.24662028  0.        ]",[-2.60738134 -2.3556459 ],"[[ -0.89298752  -0.88920697  -0.02563052   0.19083375]
 [-19.00747541 -19.01787415   0.           0.        ]]",0.307441,-0.381897332756,[-3.42302861 -1.9778224 ]
6,[-0.5592249  -0.11513995],"[ 0.25466536 -0.02873103 -1.31761005 -1.32232046 -0.22591488  1.65095495
  1.17415921 -2.376194   -0.34840998 -2.03939714  0.        ]",[-2.74885678 -0.854182  ],"[[ -1.30909825  -1.30548917  -0.02563052   0.19083375]
 [-22.59227309 -22.59830941   0.           0.        ]]",0.58368,-0.345513612514,[-2.91000778 -0.81513906]
7,[-0.5592249  -0.11513995],"[-0.41490901 -0.65677972 -1.33033984 -1.34555201 -0.22591484  1.65095392
  1.08122848 -2.64058649 -0.65966852 -1.41324426  0.        ]",[-2.97023082  0.65131915],"[[ -1.79623078e+00  -1.78531895e+00  -2.56305200e-02   1.90833749e-01]
 [ -2.61097647e+01  -2.53753476e+01   0.00000000e+00   0.00000000e+00]]",0.217339,-0.259932873789,[-2.38550833  1.09356406]
8,[-0.5592249  -0.11513995],"[-1.08321725 -1.20374873 -0.94404794 -0.96477288 -0.2259148   1.6509529
  0.990108   -2.21546094 -0.42821679 -0.86306282  0.        ]",[-3.00128222  0.99104959],"[[ -2.35303494e+00  -2.24802451e+00  -2.56305200e-02   1.90833749e-01]
 [ -2.95587391e+01  -2.09101323e+01   0.00000000e+00   0.00000000e+00]]",-0.923833,-0.162783601099,[-2.71736994  1.23357097]
9,[-0.5592249  -0.11513995],"[-1.47447333 -1.52306059 -0.14837695 -0.41976475 -0.22591476  1.65095188
  0.90086105 -1.79880449 -0.01825686 -0.77194293  0.        ]",[-3.00637674  0.94727236],"[[ -2.97810729e+00  -2.62231722e+00  -2.56305200e-02   1.90833749e-01]
 [ -3.29368009e+01  -1.65338583e+01   0.00000000e+00   0.00000000e+00]]",-1.57234,-0.138256995159,[-3.91180347  0.96267982]
10,[-0.5592249  -0.11513995],"[-1.30358668 -1.66246607  0.82253039  0.09649539 -0.22591472  1.65095086
  0.81344008 -1.40455943  0.17145299 -0.98851255  0.        ]",[-3.03364658  1.12292838],"[[ -3.67004615e+00  -2.91144564e+00  -2.56305200e-02   1.90833749e-01]
 [ -3.62457496e+01  -1.23929715e+01   0.00000000e+00   0.00000000e+00]]",-1.97426,-0.178362639162,[-2.18885548  1.59752434]
11,[-0.5592249  -0.11513995],"[-0.4947861  -1.69441734  1.48560151  0.4081664  -0.22591468  1.65094984
  0.72779447 -0.43828603  0.11301083 -1.14744103  0.        ]",[-2.94891453  0.50894767],"[[ -4.42748924e+00  -3.07529633e+00  -2.56305200e-02   1.90833749e-01]
 [ -3.94875005e+01  -2.24386221e+00   0.00000000e+00   0.00000000e+00]]",-2.62025,-0.201436297629,[-1.47005525  1.10897788]
12,[-0.5592249  -0.11513995],"[ 0.60539536 -1.69350798  1.33958502  0.3895998  -0.22591465  1.65094881
  0.64385011  0.02190751  0.07359998 -1.17814061  0.        ]",[-2.89613867 -0.13851482],"[[ -5.24911862e+00  -3.06562894e+00  -2.56305200e-02   1.90833749e-01]
 [ -4.26648588e+01   2.58971216e+00   0.00000000e+00   0.00000000e+00]]",-1.37781,-0.205320559839,[-2.80875577 -0.05359614]
13,[-0.5592249  -0.11513995],"[ 1.26839295 -1.68698496  0.30540314  0.29544017 -0.22591461  1.65094779
  0.56156376 -0.00310996  0.01915344 -1.19264779  0.        ]",[-2.80061412 -1.60348868],"[[ -6.13366570e+00  -3.01647203e+00  -2.56305200e-02   1.90833749e-01]
 [ -4.57794609e+01   2.32694500e+00   0.00000000e+00   0.00000000e+00]]",-0.342793,-0.206612050308,[-2.38763286 -1.97897837]
14,[-0.5592249  -0.11513995],"[ 0.86605993 -1.68448032 -0.95237172  0.26803947 -0.22591457  1.65094677
  0.48090211 -0.27562007 -0.04022023 -1.12582977  0.        ]",[-2.66814446 -3.12999749],"[[ -7.07988759e+00  -3.00211536e+00  -2.56305200e-02   1.90833749e-01]
 [ -4.88325669e+01  -5.35324001e-01   0.00000000e+00   0.00000000e+00]]",0.295867,-0.195149147814,[-2.54926165 -4.41090747]
15,[-0.5592249  -0.11513995],"[-0.42457408 -1.68527929 -1.32797769  0.27647495 -0.22591453  1.65094575
  0.40183982 -0.22801493 -0.01229829 -1.02511311  0.        ]",[-2.58721566 -3.66288829],"[[ -8.08656435e+00  -3.00653812e+00  -2.56305200e-02   1.90833749e-01]
 [ -5.18251367e+01  -3.53111435e-02   0.00000000e+00   0.00000000e+00]]",-0.441383,-0.179161680474,[-3.82740057 -3.04929942]
16,[-0.5592249  -0.11513995],"[-1.44183688 -1.68520426 -0.30293191  0.27568346 -0.22591449  1.65094473
  0.32434258 -0.22022636  0.08805318 -0.99695936  0.        ]",[-2.70109773 -2.07026005],"[[ -9.15249814e+00  -3.00612329e+00  -2.56305200e-02   1.90833749e-01]
 [ -5.47584682e+01   4.64945469e-02   0.00000000e+00   0.00000000e+00]]",-2.14014,-0.176728134498,[-1.88335499 -2.57094138]
17,[-0.5592249  -0.11513995],"[-1.01908034 -1.68504117  1.18388205  0.27395801 -0.22591445  1.6509437
  0.24837946 -0.22093777  0.16190084 -1.0811984   0.        ]",[-2.96631575  0.8913824 ],"[[ -1.02765160e+01  -3.00521882e+00  -2.56305200e-02   1.90833749e-01]
 [ -5.76337323e+01   3.90219388e-02   0.00000000e+00   0.00000000e+00]]",-2.26196,-0.192555822484,[-3.03825576  1.40102973]
18,[-0.5592249  -0.11513995],"[ 0.51419394 -1.67668456  1.39173766  0.19689961 -0.22591441  1.65094268
  0.17392886  0.15617633  0.14104292 -1.1994767   0.        ]",[-2.95342684  0.55947781],"[[ -1.14574652e+01  -2.96469819e+00  -2.56305200e-02   1.90833749e-01]
 [ -6.04517462e+01   3.99998016e+00   0.00000000e+00   0.00000000e+00]]",-1.52808,-0.21056834524,[-3.08534095 -0.79180126]
19,[-0.5592249  -0.11513995],"[  1.27255298e+00  -1.66408763e+00  -9.70483926e-02   1.06760959e-01
  -2.25914369e-01   1.65094166e+00   1.00946801e-01  -1.49546538e-01
  -3.89385806e-04  -1.24487640e+00   0.00000000e+00]",[-2.82234907 -1.89568448],"[[ -1.26942161e+01  -2.91691854e+00  -2.56305200e-02   1.90833749e-01]
 [ -6.32141747e+01   7.88868897e-01   0.00000000e+00   0.00000000e+00]]",-0.4503,-0.21476746421,[-1.71936848 -3.60922715]
20,[-0.5592249  -0.11513995],"[ 0.10498783 -1.67080129 -1.35050096  0.15205814 -0.22591433  1.65094064
  0.0293984  -0.52765359 -0.0745172  -1.07314893  0.        ]",[-2.692801   -3.34745359],"[[ -1.39856707e+01  -2.94098722e+00  -2.56305200e-02   1.90833749e-01]
 [ -6.59223380e+01  -3.18251835e+00   0.00000000e+00   0.00000000e+00]]",-0.125325,-0.186458573847,[-2.89382636 -2.85546853]
