timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.6683768  -0.48311865],"[ 1.29063581  1.05750212 -0.01202117  0.60152185 -0.02584955  0.95254627
  1.87037439 -0.22709454  1.17783459 -0.73725352  0.        ]",[-3.37803078 -5.039114  ],"[[-0.06601784 -0.06008867 -0.00232928  0.11015236]
 [ 0.00415514 -0.00451331  0.          0.        ]]",-2.83303,-0.248341974534,[-3.59933932 -5.74500732]
1,[-0.6683768  -0.48311865],"[ 1.28591372  1.05316786 -0.06923567  0.52550453 -0.02584955  0.95254612
  1.76501381 -0.56341178  1.16718956 -0.81580265  0.        ]",[-3.30704355 -4.87290907],"[[ -1.05610702e-01  -9.98904499e-02  -2.32928439e-03   1.10152356e-01]
 [ -3.95028419e+00  -3.96247803e+00   0.00000000e+00   0.00000000e+00]]",-2.83769,-0.253693679855,[-3.93020096 -4.65846974]
2,[-0.6683768  -0.48311865],"[ 1.25905326  1.02768579 -0.23783893  0.30204902 -0.02584954  0.95254597
  1.66173395 -0.8930718   1.10637537 -1.04228684  0.        ]",[-3.25454283 -4.22137833],"[[ -2.23508559e-01  -2.18065511e-01  -2.32928439e-03   1.10152356e-01]
 [ -7.82663258e+00  -7.84209757e+00   0.00000000e+00   0.00000000e+00]]",-3.17344,-0.268093566142,[-2.91881585 -3.61524425]
3,[-0.6683768  -0.48311865],"[ 1.17376429  0.9453389  -0.50536167 -0.05258107 -0.02584954  0.95254582
  1.56048531 -1.21620119  0.91829652 -1.37210289  0.        ]",[-3.21111321 -3.42208004],"[[ -4.18167699e-01  -4.13062013e-01  -2.32928439e-03   1.10152356e-01]
 [ -1.16267470e+01  -1.16448624e+01   0.00000000e+00   0.00000000e+00]]",-2.83804,-0.286370632145,[-3.2721388  -3.49636193]
4,[-0.6683768  -0.48311865],"[ 0.97704205  0.75394024 -0.83748647 -0.49326486 -0.02584954  0.95254567
  1.46120954 -1.53291782  0.52055483 -1.68163262  0.        ]",[-3.22376204 -2.1681006 ],"[[ -6.88084735e-01  -6.83356919e-01  -2.32928439e-03   1.10152356e-01]
 [ -1.53528174e+01  -1.53721606e+01   0.00000000e+00   0.00000000e+00]]",-2.61939,-0.299172880583,[-3.49219808 -2.25126138]
5,[-0.6683768  -0.48311865],"[ 0.61636817  0.40169739 -1.16119097 -0.92360467 -0.02584954  0.95254552
  1.36384014 -1.84333219 -0.07360597 -1.75444524  0.        ]",[-3.35072613 -0.3354947 ],"[[ -1.03180341e+00  -1.02745400e+00  -2.32928439e-03   1.10152356e-01]
 [ -1.90073387e+01  -1.90252937e+01   0.00000000e+00   0.00000000e+00]]",-2.24003,-0.293119032414,[-4.28091251 -0.71574043]
6,[-0.6683768  -0.48311865],"[ 0.07269105 -0.11514589 -1.35589765 -1.18128674 -0.02584954  0.95254537
  1.26831093 -2.05191562 -0.63428146 -1.40823815  0.        ]",[-3.6609962   0.89341617],"[[ -1.44791922e+00  -1.43258995e+00  -2.32928439e-03   1.10152356e-01]
 [ -2.25927953e+01  -2.14800280e+01   0.00000000e+00   0.00000000e+00]]",-2.30593,-0.254857486287,[-4.12627969  0.53973842]
7,[-0.6683768  -0.48311865],"[-0.59361907 -0.66071068 -1.27165989 -1.13234089 -0.02584953  0.95254522
  1.17460575 -1.83391838 -0.81673719 -0.78862609  0.        ]",[-3.85784316  1.0380801 ],"[[ -1.93506250e+00  -1.83645056e+00  -2.32928439e-03   1.10152356e-01]
 [ -2.61097928e+01  -1.89145245e+01   0.00000000e+00   0.00000000e+00]]",-3.63966,-0.184912003612,[-3.84314264  2.24466239]
8,[-0.6683768  -0.48311865],"[-1.20585316 -1.07291445 -0.79386711 -0.8644125  -0.02584953  0.95254507
  1.0827751  -1.46536395 -0.58063577 -0.30041319  0.        ]",[-3.9589901   1.07145429],"[[ -2.49184237e+00  -2.17122309e+00  -2.32928439e-03   1.10152356e-01]
 [ -2.95564356e+01  -1.45771771e+01   0.00000000e+00   0.00000000e+00]]",-4.85199,-0.102649573269,[-4.22480552  1.62933266]
9,[-0.6683768  -0.48311865],"[-1.4889728  -1.32617943  0.04779013 -0.54902106 -0.02584953  0.95254492
  0.99280462 -1.10411239 -0.18674232 -0.15750511  0.        ]",[-4.17007875  2.67500114],"[[ -3.11685438e+00  -2.42011061e+00  -2.32928439e-03   1.10152356e-01]
 [ -3.29332624e+01  -1.03257712e+01   0.00000000e+00   0.00000000e+00]]",-5.02734,-0.0415331518183,[-3.96740109  3.07264317]
