timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.58367705 -0.13326846],"[ 1.28355826  0.95761474  0.16797865  0.67696018 -1.59208977  0.6111926
  1.78829497 -0.22497165  2.23399866 -0.24556049  0.        ]",[-3.25024557 -0.56035155],"[[ 0.05523819  0.06026568 -0.18349244  0.07062145]
 [ 0.00323962  0.00253638  0.          0.        ]]",-2.71927,-0.396091436102,[-2.5118616  -0.93254364]
1,[-0.58367705 -0.13326846],"[ 1.28550672  0.95966164  0.1103924   0.60583971 -1.59208892  0.61119247
  1.68370997 -0.56934518  2.23867149 -0.3220735   0.        ]",[-3.26908731  0.05931747],"[[ 0.01562622  0.02328338 -0.18349244  0.07062145]
 [-3.95127286 -3.68846999  0.          0.        ]]",-2.21546,-0.398693888143,[-3.31382894 -0.31628606]
2,[-0.58367705 -0.13326846],"[ 1.27841387  0.95744873 -0.06090384  0.4411766  -1.59208807  0.61119235
  1.5811678  -0.67923752  2.22734408 -0.53318612  0.        ]",[-3.24227452 -0.38906762],"[[-0.10230102 -0.06230356 -0.18349244  0.07062145]
 [-7.82854863 -4.86630058  0.          0.        ]]",-2.09403,-0.40377151184,[-3.56746264  0.52268916]
3,[-0.58367705 -0.13326846],"[ 1.22485624  0.94743975 -0.33810551  0.29645874 -1.59208722  0.61119222
  1.48061872 -0.47700885  2.15271655 -0.82666783  0.        ]",[-3.15006852 -2.13643241],"[[ -0.29701775  -0.13788247  -0.18349244   0.07062145]
 [-11.63046727  -2.69880938   0.           0.        ]]",-1.71399,-0.406115528606,[-3.59419716 -2.85227293]
4,[-0.58367705 -0.13326846],"[ 1.06832323  0.92479971 -0.69369448  0.12025713 -1.59208637  0.61119209
  1.38211768 -0.84130904  1.95009225 -1.17885952  0.        ]",[-3.09533167 -2.4784534 ],"[[ -0.56699549  -0.23103478  -0.18349244   0.07062145]
 [-15.35495036  -6.60339017   0.           0.        ]]",-1.44384,-0.400026259283,[-3.29238976 -2.49757205]
5,[-0.58367705 -0.13326846],"[ 0.74837189  0.85460437 -1.0615322  -0.19121923 -1.59208552  0.61119197
  1.2855521  -1.19837786  1.52571899 -1.50638303  0.        ]",[-3.0491147  -2.46739411],"[[ -0.91072783  -0.40150141  -0.18349244   0.07062145]
 [-19.00625429 -10.43046717   0.           0.        ]]",-0.894902,-0.374180483996,[-3.59678628 -2.77522236]
6,[-0.58367705 -0.13326846],"[ 0.23227573  0.6915207  -1.32400553 -0.60042819 -1.59208468  0.61119184
  1.1908654  -1.5483351   0.88356565 -1.58603532  0.        ]",[-3.03417015 -1.17587125],"[[ -1.32677198  -0.64774536  -0.18349244   0.07062145]
 [-22.58651782 -14.18132616   0.           0.        ]]",-0.663887,-0.315126112238,[-3.08017256 -1.41745225]
7,[-0.58367705 -0.13326846],"[-0.43744427  0.38570167 -1.32438704 -1.02487907 -1.59208383  0.61119171
  1.09799263 -1.89129258  0.24452586 -1.19937677  0.        ]",[-3.10183668  2.12607217],"[[ -1.8137313   -0.96825433  -0.18349244   0.07062145]
 [-26.09819583 -17.8571677    0.           0.        ]]",-0.995017,-0.213985336958,[-4.19339526  3.22830414]
8,[-0.58367705 -0.13326846],"[-1.09921226  0.01186281 -0.92643181 -1.28418687 -1.59208298  0.61119159
  1.00685639 -1.48850627  0.00397688 -0.45700954  0.        ]",[-3.15093398  4.92020512],"[[ -2.3702706   -1.28208475  -0.18349244   0.07062145]
 [-29.54421474 -13.54009914   0.           0.        ]]",-1.7196,-0.0879941331593,[-2.94118626  4.60419523]
9,[-0.58367705 -0.13326846],"[-1.47742172 -0.28556804 -0.12477373 -1.36034715 -1.59208213  0.61119146
  0.9175405  -1.09360863  0.27701556  0.21811685  0.        ]",[-3.34347439  7.67149591],"[[ -2.9950409   -1.51042194  -0.18349244   0.07062145]
 [-32.92140484  -9.30757698   0.           0.        ]]",-0.113997,-0.0658990647696,[-3.70550946  7.20798226]
10,[-0.58367705 -0.13326846],"[-1.29102486 -0.47695752  0.8419409  -1.35704334 -1.59208128  0.61119133
  0.83002155 -0.70644856  0.87335784  0.51379466  0.        ]",[-3.73995185  9.66053486],"[[ -3.68667377  -1.6549407   -0.18349244   0.07062145]
 [-36.23065121  -5.15798395   0.           0.        ]]",1.09271,-0.177201194436,[-3.52605202  8.8163912 ]
11,[-0.58367705 -0.13326846],"[-0.47188691 -0.55903435  1.49027844 -1.34323762 -1.59208043  0.61119121
  0.74426859 -0.32686934  1.48545258  0.32194366  0.        ]",[-3.79683208  9.84578323],"[[ -4.44382177  -1.71728299  -0.18349244   0.07062145]
 [-39.47312286  -1.08964201   0.           0.        ]]",2.3636,-0.269007205304,[ -4.3402394   11.37982075]
12,[-0.58367705 -0.13326846],"[ 0.62597247 -0.53510154  1.32577265 -1.34804145 -1.59207958  0.61119108
  0.66024899  0.04529253  1.81287524 -0.26009165  0.        ]",[-3.44119763  7.544137  ],"[[ -5.26516177  -1.69905638  -0.18349244   0.07062145]
 [-42.65005438   2.89920074   0.           0.        ]]",-0.19786,-0.326089874155,[-2.91901015  7.03831791]
13,[-0.58367705 -0.13326846],"[ 1.27326286 -0.40668442  0.281715   -1.3629249  -1.59207873  0.61119096
  0.5779311   0.41020144  1.64965865 -0.95346657  0.        ]",[-3.11861563  1.74934411],"[[ -6.14939499  -1.60183318  -0.18349244   0.07062145]
 [-45.76264178   6.81030603   0.           0.        ]]",-1.39122,-0.337868880887,[-3.1734458  -0.55222284]
14,[-0.58367705 -0.13326846],"[ 0.85231889 -0.25700306 -0.96806896 -1.35738694 -1.59207788  0.61119083
  0.49728361  0.19456695  0.9693167  -1.31557512  0.        ]",[-2.86922216 -1.8941927 ],"[[ -7.09524284  -1.488818    -0.18349244   0.07062145]
 [-48.81206855   4.4991298    0.           0.        ]]",-1.11032,-0.287597850941,[-1.67650081 -1.45008652]
15,[-0.58367705 -0.13326846],"[-0.44359068 -0.19180121 -1.32277601 -1.34724397 -1.59207704  0.6111907
  0.41821478 -0.18210445  0.20462807 -0.88000206  0.        ]",[-2.78440022 -1.30308259],"[[ -8.10147861  -1.43934381  -0.18349244   0.07062145]
 [-51.8018041    0.4619553    0.           0.        ]]",-1.23533,-0.162633042373,[-3.17635812 -1.61704659]
16,[-0.58367705 -0.13326846],"[-1.44639284 -0.23189681 -0.28330055 -1.35404107 -1.59207619  0.61119058
  0.34066422 -0.5511969   0.19533127  0.12174193  0.        ]",[-3.04387403  4.39469481],"[[ -9.16693229  -1.46979827  -0.18349244   0.07062145]
 [-54.73413094  -3.49398819   0.           0.        ]]",-1.54426,-0.0486519926239,[-1.9259183   3.30193401]
