timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.57851762 -0.05207208],"[ 1.27355007  0.9205657  -0.02337472  0.44035372 -0.04383279 -1.5304362
  1.71644603 -0.22196992  1.16629007  1.05667736  0.        ]",[-2.60639977  0.78496897],"[[-0.07880366 -0.01600607 -0.00460665 -0.17699994]
 [ 0.00154496 -0.00349221  0.          0.        ]]",-1.77323,-0.266273621199,[-3.22438256  0.84356934]
1,[-0.57851762 -0.05207208],"[ 1.26813222  0.92053351 -0.08097031  0.50459385 -0.04383278 -1.53043508
  1.61208801  0.11458796  1.1635942   1.0281806   0.        ]",[-2.57993507 -0.0874994 ],"[[-0.11847659  0.01745341 -0.00460665 -0.17699994]
 [-3.95565858  3.33829805  0.          0.        ]]",-2.0923,-0.263171592103,[-3.17948797 -1.03996062]
2,[-0.57851762 -0.05207208],"[ 1.23926081  0.91947025 -0.25032789  0.55523825 -0.04383277 -1.53043397
  1.50986951 -0.29069493  1.14263882  0.89530629  0.        ]",[-2.562608   -0.10121666],"[[ -2.36479585e-01   4.38435037e-02  -4.60665049e-03  -1.76999941e-01]
 [ -7.83173995e+00  -6.85884261e-01   0.00000000e+00   0.00000000e+00]]",-2.0668,-0.248138614526,[-2.22161673 -1.13715809]
3,[-0.57851762 -0.05207208],"[ 1.15090733  0.92067425 -0.51835349  0.45293808 -0.04383276 -1.53043285
  1.40967235 -0.68795717  1.055134    0.62282441  0.        ]",[-2.54126358 -0.27723289],"[[ -4.31235229e-01  -9.45105542e-03  -4.60665049e-03  -1.76999941e-01]
 [ -1.16311793e+01  -4.63042766e+00   0.00000000e+00   0.00000000e+00]]",-1.9989,-0.214003044667,[-2.07276522 -0.12260346]
4,[-0.57851762 -0.05207208],"[ 0.95067045  0.91335597 -0.8497857   0.26794967 -0.04383276 -1.53043174
  1.31141965 -0.72746559  0.83193849  0.2824271   0.        ]",[-2.50862837 -0.94902503],"[[ -7.01239831e-01  -1.05995736e-01  -4.60665049e-03  -1.76999941e-01]
 [ -1.53568909e+01  -5.02272147e+00   0.00000000e+00   0.00000000e+00]]",-1.82813,-0.160512089262,[-3.4072101  -0.69072161]
5,[-0.57851762 -0.05207208],"[ 0.58716872  0.88525266 -1.17041105  0.02798231 -0.04383275 -1.53043062
  1.21512859 -0.99273141  0.4162887  -0.01220986  0.        ]",[-2.4868722  -1.17655921],"[[ -1.04501198e+00  -2.32877406e-01  -4.60665049e-03  -1.76999941e-01]
 [ -1.90082222e+01  -7.65663254e+00   0.00000000e+00   0.00000000e+00]]",-2.05398,-0.0878181224852,[-1.1477097  -1.75001799]
6,[-0.57851762 -0.05207208],"[ 0.04306064  0.80423815 -1.35869824 -0.31918266 -0.04383274 -1.53042951
  1.12073844 -1.37604511 -0.20277168 -0.08735129  0.        ]",[-2.47528362 -0.58063179],"[[ -1.46108649e+00  -4.24198195e-01  -4.60665049e-03  -1.76999941e-01]
 [ -2.25874756e+01  -1.14626821e+01   0.00000000e+00   0.00000000e+00]]",-1.79999,-0.0327146622709,[-1.74681237  0.14711022]
7,[-0.57851762 -0.05207208],"[-0.61955875  0.65643285 -1.26486864 -0.68370608 -0.04383273 -1.5304284
  1.0281463  -1.2942651  -0.83725244  0.24348105  0.        ]",[-2.52765465  0.9218595 ],"[[ -1.94806245e+00  -6.45305929e-01  -4.60665049e-03  -1.76999941e-01]
 [ -2.60985518e+01  -1.06506703e+01   0.00000000e+00   0.00000000e+00]]",-1.51779,-0.128904899835,[-2.62654094  0.32725458]
8,[-0.57851762 -0.05207208],"[-1.22341475  0.48054816 -0.77630731 -0.96271007 -0.04383272 -1.53042728
  0.93736373 -1.14218151 -1.17524145  0.94160466  0.        ]",[-2.67832208  3.65621901],"[[ -2.50457201e+00  -8.43169768e-01  -4.60665049e-03  -1.76999941e-01]
 [ -2.95410121e+01  -9.14059025e+00   0.00000000e+00   0.00000000e+00]]",-0.678638,-0.230789119671,[-0.96765485  3.83427477]
9,[-0.57851762 -0.05207208],"[-1.49523894  0.3336897   0.07160918 -1.12818381 -0.04383271 -1.53042617
  0.85173304 -0.72474131 -1.02225737  1.72015739  0.        ]",[-2.86833143  5.66684055],"[[ -3.12797263e+00  -9.84396118e-01  -4.60665049e-03  -1.76999941e-01]
 [ -3.27881154e+01  -4.99569736e+00   0.00000000e+00   0.00000000e+00]]",0.447022,-0.309493146623,[-2.71573271  4.41936175]
10,[-0.57851762 -0.05207208],"[-1.19098633  0.26770789  1.00357499 -1.18818761 -0.0438327  -1.53042505
  0.7644447  -0.31546585 -0.43114816  2.22459393  0.        ]",[-3.10850477  6.87876511],"[[ -3.81694651e+00  -1.04353798e+00  -4.60665049e-03  -1.76999941e-01]
 [ -3.60980791e+01  -9.31873524e-01   0.00000000e+00   0.00000000e+00]]",1.8402,-0.352979403196,[-2.16013634  6.95821067]
11,[-0.57851762 -0.05207208],"[-0.30353541  0.29179094  1.53596058 -1.16719772 -0.04383269 -1.53042394
  0.678912    0.08579739  0.35067076  2.21027094  0.        ]",[-3.14286661  6.94459391],"[[ -4.57145195e+00  -1.02220140e+00  -4.60665049e-03  -1.76999941e-01]
 [ -3.93414702e+01   3.05239457e+00   0.00000000e+00   0.00000000e+00]]",2.09178,-0.354113933149,[-3.27787739  6.82703514]
12,[-0.57851762 -0.05207208],"[ 0.76073877  0.40057891  1.2279487  -1.05877552 -0.04383268 -1.53042282
  0.59510129  0.47918866  0.95093432  1.62954281  0.        ]",[-2.91613817  4.70941114],"[[ -5.39016997e+00  -9.21963223e-01  -4.60665049e-03  -1.76999941e-01]
 [ -4.25195646e+01   6.95849975e+00   0.00000000e+00   0.00000000e+00]]",0.163028,-0.307868231481,[-3.72056543  3.22325274]
13,[-0.57851762 -0.05207208],"[ 1.27776233  0.57309578  0.10807492 -0.82975892 -0.04383267 -1.53042171
  0.51297378  0.86482006  1.00447012  0.72294267  0.        ]",[-2.59102964 -0.1542041 ],"[[ -6.27180895e+00  -7.44374965e-01  -4.60665049e-03  -1.76999941e-01]
 [ -4.56338330e+01   1.07875561e+01   0.00000000e+00   0.00000000e+00]]",-1.42935,-0.213667896567,[-2.42169718 -0.39932951]
14,[-0.57851762 -0.05207208],"[  7.18081548e-01   7.29249528e-01  -1.07970612e+00  -5.26855592e-01
  -4.38326594e-02  -1.53042060e+00   4.32521191e-01   6.84751846e-01
   3.44500824e-01   1.05358562e-04   0.00000000e+00]",[-2.49705982 -1.81133652],"[[ -7.21509380e+00  -5.46561724e-01  -4.60665049e-03  -1.76999941e-01]
 [ -4.86845889e+01   8.99960552e+00   0.00000000e+00   0.00000000e+00]]",-2.04278,-0.075476023178,[-2.80006598 -2.35839185]
15,[-0.57851762 -0.05207208],"[-0.60345494  0.81283043 -1.27146065 -0.29077377 -0.04383265 -1.53041948
  0.35366318  0.26863582 -0.72971394  0.10871319  0.        ]",[-2.48070741 -2.05213451],"[[ -8.21878661e+00  -4.08023508e-01  -4.60665049e-03  -1.76999941e-01]
 [ -5.16748792e+01   4.86786257e+00   0.00000000e+00   0.00000000e+00]]",-1.75809,-0.107972374653,[-2.57238283 -2.61450297]
16,[-0.57851762 -0.05207208],"[-1.48119853  0.84045493 -0.11655353 -0.18964098 -0.04383264 -1.53041837
  0.27634513 -0.13928943 -1.28455267  1.22152416  0.        ]",[-2.57046151 -0.77283806],"[[ -9.28169964e+00  -3.51305124e-01  -4.60665049e-03  -1.76999941e-01]
 [ -5.46067742e+01   8.17448191e-01   0.00000000e+00   0.00000000e+00]]",-0.392207,-0.274233144653,[-3.07787813 -0.33925932]
17,[-0.57851762 -0.05207208],"[-0.88353984  0.84170061  1.30142624 -0.1846534  -0.04383263 -1.53041725
  0.20051864 -0.27563263 -0.55299961  2.33763459  0.        ]",[-2.89809179  3.54815531],"[[ -1.04026838e+01  -3.48539922e-01  -4.60665049e-03  -1.76999941e-01]
 [ -5.74821094e+01  -5.36345320e-01   0.00000000e+00   0.00000000e+00]]",1.36156,-0.374844659884,[-1.50725444  4.37351644]
18,[-0.57851762 -0.05207208],"[ 0.65698485  0.8542664   1.30778048 -0.13174502 -0.04383262 -1.53041614
  0.1261452   0.12482687  0.76839569  2.10170555  0.        ]",[-2.8626852   2.64642453],"[[ -1.15806234e+01  -3.19371559e-01  -4.60665049e-03  -1.76999941e-01]
 [ -6.03023452e+01   3.43993761e+00   0.00000000e+00   0.00000000e+00]]",-0.0716338,-0.359480157368,[-3.94029154  2.23385873]
19,[-0.57851762 -0.05207208],"[ 1.23541859  0.89144994 -0.26668845  0.06807571 -0.04383261 -1.53041502
  0.05325651  0.51729612  1.08573953  0.71756842  0.        ]",[-2.55861568 -1.7243259 ],"[[ -1.28144022e+01  -2.11471241e-01  -4.60665049e-03  -1.76999941e-01]
 [ -6.30662795e+01   7.33688329e+00   0.00000000e+00   0.00000000e+00]]",-1.95775,-0.225391190894,[-2.91388681 -2.78075847]
20,[-0.57851762 -0.05207208],"[-0.06122651  0.91336929 -1.36661198  0.26817772 -0.0438326  -1.53041391
 -0.01811651  0.1042662  -0.09292376 -0.12219221  0.        ]",[-2.504354   -2.82986879],"[[ -1.41028815e+01  -1.05878434e-01  -4.60665049e-03  -1.76999941e-01]
 [ -6.57727395e+01   3.23578693e+00   0.00000000e+00   0.00000000e+00]]",-1.7786,-0.0326601301442,[-3.42873933 -2.39228199]
21,[-0.57851762 -0.05207208],"[-1.44768555  0.9163659  -0.28782495  0.31476834 -0.04383259 -1.53041279
 -0.08808813 -0.30069006 -1.27365461  0.88682073  0.        ]",[-2.51052022 -2.02202582],"[[ -1.54449574e+01  -8.15054137e-02  -4.60665049e-03  -1.76999941e-01]
 [ -6.84260585e+01  -7.85143756e-01   0.00000000e+00   0.00000000e+00]]",-0.654071,-0.239284300528,[-2.74034711 -1.3691047 ]
22,[-0.57851762 -0.05207208],"[-0.69834472  0.90845819  1.41197004  0.20934002 -0.04383258 -1.53041168
 -0.15668328 -0.69758325 -0.51053701  2.37367667  0.        ]",[-2.89015031  3.43792486],"[[ -1.68395757e+01  -1.36750526e-01  -4.60665049e-03  -1.76999941e-01]
 [ -7.10271820e+01  -4.72601464e+00   0.00000000e+00   0.00000000e+00]]",1.54952,-0.379162120397,[-2.95414308  3.99344035]
23,[-0.57851762 -0.05207208],"[ 1.06323132  0.89693667  0.87116962  0.10742007 -0.04383257 -1.53041057
 -0.2240056  -0.28889477  1.03515097  1.74559547  0.        ]",[-2.76393557  1.4270345 ],"[[ -1.82857336e+01  -1.90558143e-01  -4.60665049e-03  -1.76999941e-01]
 [ -7.35800401e+01  -6.68028333e-01   0.00000000e+00   0.00000000e+00]]",-0.854546,-0.331500580806,[-2.2612685   2.60405316]
24,[-0.57851762 -0.05207208],"[ 0.71699873  0.90309136 -1.08055212  0.15760548 -0.04383256 -1.53040945
 -0.28998418  0.11175904  0.58014522  0.07153122  0.        ]",[-2.49633408 -2.48858237],"[[ -1.97824375e+01  -1.64003441e-01  -4.60665049e-03  -1.76999941e-01]
 [ -7.60819436e+01   3.31017969e+00   0.00000000e+00   0.00000000e+00]]",-2.03771,-0.114366171511,[-3.18219867 -2.67357299]
