timestep,logstd_action_dist,obs,avg_action_dist,human_obs,rewards,original_rewards,actions
0,[-0.55127752 -0.10138029],"[ 1.28111775  0.93605401  0.02946038  0.43695231  1.48855991 -1.57970234
  1.75594697 -0.22361345  0.12571239  1.12490244  0.        ]",[-2.68252444 -0.97498327],"[[-0.04112737 -0.04080484  0.17273068 -0.18251024]
 [-0.00451913  0.00433066  0.          0.        ]]",-2.80971,-0.173350718026,[-2.91934191 -0.50914571]
1,[-0.55127752 -0.10138029],"[ 1.27775142  0.93470373 -0.02835946  0.39825721  1.48855904 -1.57970135
  1.65153223 -0.41873235  0.11994352  1.06002684  0.        ]",[-2.68156004 -0.97479516],"[[-0.08089952 -0.06093091  0.17273068 -0.18251024]
 [-3.95953107 -2.01022781  0.          0.        ]]",-2.87573,-0.16287611142,[-2.67070931 -1.26603224]
2,[-0.55127752 -0.10138029],"[ 1.25490434  0.92416161 -0.19857303  0.24598842  1.48855818 -1.57970036
  1.54920139 -0.79823446  0.07971405  0.85784081  0.        ]",[-2.67882586 -0.81845319],"[[-0.19897985 -0.14044878  0.17273068 -0.18251024]
 [-7.83561583 -5.92850132  0.          0.        ]]",-3.04563,-0.129419883293,[-2.05183181 -1.12766528]
3,[-0.55127752 -0.10138029],"[ 1.17604541  0.87918068 -0.46956231 -0.04893522  1.48855732 -1.57969936
  1.44888796 -1.17021997 -0.06584007  0.53619902  0.        ]",[-2.67568302 -0.65633345],"[[ -0.39381469  -0.29755362   0.17273068  -0.18251024]
 [-11.63529077  -9.76917012   0.           0.        ]]",-3.03008,-0.0741361360527,[-3.10325439 -0.03899661]
4,[-0.55127752 -0.10138029],"[ 0.98747587  0.78034955 -0.80819747 -0.39483496  1.48855646 -1.57969837
  1.35050699 -1.16627812 -0.38477575  0.20412143  0.        ]",[-2.64234924 -1.0378077 ],"[[ -0.66390853  -0.4925291    0.17273068  -0.18251024]
 [-15.36177284  -9.72847658   0.           0.        ]]",-3.11471,-0.0536326858583,[-2.29073915 -1.5145137 ]
5,[-0.55127752 -0.10138029],"[ 0.63513793  0.60547882 -1.14241399 -0.76097177  1.4885556  -1.57969738
  1.25408356 -1.53093151 -0.90056726  0.01392473  0.        ]",[-2.65663481 -0.31025869],"[[ -1.00778642  -0.72487454   0.17273068  -0.18251024]
 [-19.01411095 -13.49344784   0.           0.        ]]",-3.07826,-0.137490659808,[-2.45805923 -0.1939328 ]
6,[-0.55127752 -0.10138029],"[ 0.09734194  0.33099856 -1.35157023 -1.1042087   1.48855474 -1.57969638
  1.15949917 -1.57918341 -1.51361917  0.14876294  0.        ]",[-2.70468378  0.81760627],"[[ -1.42401245  -0.99974318   0.17273068  -0.18251024]
 [-22.59679307 -13.99164793   0.           0.        ]]",-2.97612,-0.241219186826,[-2.66558061  0.8267566 ]
7,[-0.55127752 -0.10138029],"[-0.56904731  0.04152151 -1.28365312 -1.30773132  1.48855388 -1.57969539
  1.06673798 -1.23497414 -1.95712119  0.63326731  0.        ]",[-2.78290272  2.27087879],"[[ -1.91120191  -1.24392019   0.17273068  -0.18251024]
 [-26.11041848 -10.43777096   0.           0.        ]]",-3.00098,-0.328596493648,[-2.6590383   1.98309156]
8,[-0.55127752 -0.10138029],"[-1.19042078 -0.17193501 -0.81930413 -1.3850901   1.48855302 -1.5796944
  0.97582203 -0.83106512 -2.05283364  1.27718657  0.        ]",[-2.92313623  4.15427256],"[[ -2.46796376  -1.41083531   0.17273068  -0.18251024]
 [-29.55415172  -6.267504     0.           0.        ]]",-1.99298,-0.384841585295,[-2.63759288  5.22743545]
9,[-0.55127752 -0.10138029],"[-1.49195378 -0.28238009  0.01846466 -1.40416347  1.48855216 -1.5796934
  0.88673091 -0.4350719  -1.78092497  1.84943371  0.        ]",[-3.08710933  5.77085209],"[[ -3.09290716  -1.4951652    0.17273068  -0.18251024]
 [-32.92876611  -2.1789645    0.           0.        ]]",-1.04856,-0.405204022841,[-2.61503676  5.59748359]
10,[-0.55127752 -0.10138029],"[-1.21636875 -0.2868033   0.96279758 -1.40464094  1.48855129 -1.57969241
  0.79943303 -0.04682913 -1.23249378  2.14716822  0.        ]",[-3.25427318  6.7781682 ],"[[ -3.78466157  -1.49852736   0.17273068  -0.18251024]
 [-36.23545686   1.82955363   0.           0.        ]]",-0.116289,-0.386811489321,[-3.05087488  5.47063362]
11,[-0.55127752 -0.10138029],"[-0.34116424 -0.18714745  1.52481159 -1.38853684  1.48855043 -1.57969142
  0.71389588  0.33382569 -0.59463554  2.02682278  0.        ]",[-3.23950052  6.79598761],"[[ -4.54188082  -1.42250532   0.17273068  -0.18251024]
 [-39.4754556    5.75972798   0.           0.        ]]",0.708323,-0.326848059218,[-2.83645803  7.25755196]
12,[-0.55127752 -0.10138029],"[ 0.73525549  0.01049894  1.24815862 -1.32245531  1.48854957 -1.57969042
  0.63008598  0.70704235 -0.14329051  1.46486739  0.        ]",[-2.93645668  4.52512455],"[[ -5.3632436   -1.26865015   0.17273068  -0.18251024]
 [-42.65003004   9.61310579   0.           0.        ]]",-0.756434,-0.2246532474,[-3.32977212  3.45658651]
13,[-0.55127752 -0.10138029],"[ 1.28140444  0.28747583  0.14138253 -1.14329254  1.48854871 -1.57968943
  0.54796585  1.07293979 -0.17192053  0.65561938  0.        ]",[-2.62000275 -0.99391657],"[[ -6.24745524  -1.03848474   0.17273068  -0.18251024]
 [-45.76059941  13.39091617   0.           0.        ]]",-2.35758,-0.094346285509,[-2.39150114 -1.4382392 ]
14,[-0.55127752 -0.10138029],"[ 0.74613631  0.52469562 -1.06067257 -0.88280726  1.48854785 -1.57968844
  0.46752964  0.66459094 -0.84718359  0.04753136  0.        ]",[-2.59951568 -2.25958419],"[[ -7.19323489  -0.8129676    0.17273068  -0.18251024]
 [-48.80738524   9.17481079   0.           0.        ]]",-3.34991,-0.128139838622,[-2.01255188 -2.68640023]
15,[-0.55127752 -0.10138029],"[-0.57554109  0.65119855 -1.28122017 -0.68141783  1.48854699 -1.57968744
  0.38865765  0.26430095 -1.86266227  0.26765867  0.        ]",[-2.62872458 -2.05023241],"[[ -8.19935571  -0.67093773   0.17273068  -0.18251024]
 [-51.79492169   5.04191033   0.           0.        ]]",-3.14949,-0.301647165089,[-2.8725405  -2.48702258]
16,[-0.55127752 -0.10138029],"[-1.47584077  0.69866542 -0.14290151 -0.58854453  1.48854613 -1.57968645
  0.31131895 -0.12806777 -2.27796543  1.40306349  0.        ]",[-2.68592405 -0.69366997],"[[ -9.26464456  -0.61074605   0.17273068  -0.18251024]
 [-54.72437985   0.99079501   0.           0.        ]]",-1.61923,-0.428072769635,[-2.35284558 -0.0651021 ]
17,[-0.55127752 -0.10138029],"[-0.89804381  0.71145779  1.28522453 -0.56138437  1.48854527 -1.57968546
  0.23546142 -0.15408765 -1.45698325  2.39133756  0.        ]",[-3.02554178  3.82339096],"[[-10.38796128  -0.59362658   0.17273068  -0.18251024]
 [-57.59773404   0.72214563   0.           0.        ]]",-0.0370719,-0.440288352433,[-2.30564528  3.56167094]
18,[-0.55127752 -0.10138029],"[ 0.64637562  0.74977317  1.3135914  -0.47348667  1.48854441 -1.57968446
  0.16107865  0.22892001 -0.2091073   2.02512969  0.        ]",[-2.89151096  1.94156504],"[[-11.56818648  -0.53950739   0.17273068  -0.18251024]
 [-60.41522655   4.67660895   0.           0.        ]]",-1.25204,-0.315891703232,[-2.69297619  1.70268285]
19,[-0.55127752 -0.10138029],"[ 1.24322437  0.8293424  -0.25380229 -0.24674825  1.48854354 -1.57968347
  0.08818955  0.60429135 -0.01860264  0.65234427  0.        ]",[-2.6264565  -2.49968004],"[[-12.80419306  -0.40708773   0.17273068  -0.18251024]
 [-63.17614169   8.55222953   0.           0.        ]]",-2.6727,-0.0936477749417,[-2.61909597 -1.51510343]
20,[-0.55127752 -0.10138029],"[-0.04692538  0.88671943 -1.36592875 -0.01171891  1.48854268 -1.57968248
  0.01681183  0.20505962 -1.23716382 -0.0709952   0.        ]",[-2.66700482 -2.88402009],"[[-14.09484091  -0.27739736   0.17273068  -0.18251024]
 [-65.87980837   4.43025858   0.           0.        ]]",-3.55123,-0.195640071904,[-1.86118108 -1.79931378]
21,[-0.55127752 -0.10138029],"[-1.44370961  0.90260898 -0.29766293  0.0778345   1.48854182 -1.57968148
 -0.05317473 -0.18637955 -2.32858257  1.01495409  0.        ]",[-2.66844368 -1.90229058],"[[-15.43903402  -0.22934112   0.17273068  -0.18251024]
 [-68.53077985   0.38874383   0.           0.        ]]",-1.49961,-0.408235170314,[-3.11562865 -1.20275613]
22,[-0.55127752 -0.10138029],"[-0.70063973  0.89236534  1.40530841  0.01812942  1.48854096 -1.57968049
 -0.12179302 -0.57004842 -1.48129323  2.43109931  0.        ]",[-3.00844145  2.43218398],"[[-16.83572647  -0.26131285   0.17273068  -0.18251024]
 [-71.12992392  -3.57254473   0.           0.        ]]",-0.531551,-0.447935320841,[-3.17688879  1.2673445 ]
23,[-0.55127752 -0.10138029],"[ 1.0661151   0.88121126  0.87001064 -0.03916876  1.4885401  -1.5796795
 -0.18913531 -0.17898387  0.01236585  1.71988716  0.        ]",[-2.72854042 -0.69816375],"[[-18.28391919  -0.29225457   0.17273068  -0.18251024]
 [-73.68073542   0.46510021   0.           0.        ]]",-1.9562,-0.266387355707,[-2.4052105   0.58431277]
24,[-0.55127752 -0.10138029],"[ 0.72070553  0.8928945  -1.08092989  0.02102915  1.48853924 -1.5796785
 -0.25511375  0.0449531  -0.51999024  0.07901915  0.        ]",[-2.62764502 -2.90545082],"[[-19.7826093   -0.25975402   0.17273068  -0.18251024]
 [-76.17988654   2.77719406   0.           0.        ]]",-3.375,-0.0725956864195,[-2.91030979 -2.58653392]
25,[-0.55127752 -0.10138029],"[-1.20178989  0.8979407  -0.80415044  0.04962185  1.48853838 -1.57967751
 -0.31972773 -0.34317538 -2.17085442  0.55290285  0.        ]",[-2.65095806 -1.97306156],"[[-21.33076205  -0.244417     0.17273068  -0.18251024]
 [-78.62735453  -1.23013637   0.           0.        ]]",-1.97928,-0.360579603167,[-3.91146799 -2.88440806]
