timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.359390057001,[-0.69247466 -0.61171854],[-1.73174953 -1.70872998],-2.47613,"[ 1.07914932  1.23742365  0.29688356  0.69440781 -1.28581593  0.43562821
 -0.2865642   0.29568906  2.96579872 -0.13218461  0.        ]","[[ 0.06914051  0.03755179 -0.1488964   0.04983638]
 [-0.00029251 -0.00288223  0.          0.        ]]",[-2.27714064 -2.42357626]
1,-0.361486311644,[-0.69247466 -0.61171854],[-1.52984369 -1.55305052],-2.37709,"[ 1.08217213  1.23823891  0.23929848  0.60216643 -1.28581517  0.4356281
 -0.54039588 -0.37140845  2.973123   -0.28199761  0.        ]","[[  2.94596619e-02  -2.21768086e-03  -1.48896397e-01   4.98363758e-02]
 [ -3.95463100e+00  -3.96087944e+00   0.00000000e+00   0.00000000e+00]]",[-1.690755   -1.74972369]
2,-0.365317738472,[-0.69247466 -0.61171854],[-1.34228408 -1.57616043],-2.34807,"[ 1.07678816  1.22983829  0.06803504  0.32875761 -1.28581441  0.43562798
 -0.78921115 -1.02530207  2.94776692 -0.72632248  0.        ]","[[-0.0885237  -0.12036114 -0.1488964   0.04983638]
 [-7.83082243 -7.84053735  0.          0.        ]]",[-1.39477017 -1.62047655]
3,-0.363713454237,[-0.69247466 -0.61171854],[-1.46278989 -1.6800673 ],-2.20227,"[ 1.02122379  1.18097459 -0.20962128 -0.11215691 -1.28581365  0.43562786
 -1.03312598 -1.66624319  2.75673718 -1.41515981  0.        ]","[[ -0.28326422  -0.31532691  -0.1488964    0.04983638]
 [-11.63067455 -11.64335154   0.           0.        ]]",[-1.61727065 -0.85462999]
4,-0.345758076632,[-0.69247466 -0.61171854],[-1.33066726 -1.53022861],-1.99935,"[ 0.85217711  1.04841398 -0.56703282 -0.66370104 -1.28581289  0.43562775
 -1.27229019 -2.19745019  2.23817039 -2.15084901  0.        ]","[[ -0.55325802  -0.57981696  -0.1488964    0.04983638]
 [-15.35652314 -14.79510559   0.           0.        ]]",[-1.35980837 -1.33169311]
5,-0.299149708016,[-0.69247466 -0.61171854],[-0.13654764 -0.25547919],-1.38264,"[ 0.5013555   0.78733634 -0.9390527  -1.22780453 -1.28581213  0.43562763
 -1.50683274 -2.81508988  1.34231049 -2.53917579  0.        ]","[[ -0.89704444  -0.91248793  -0.1488964    0.04983638]
 [-19.01037876 -18.45969818   0.           0.        ]]",[-0.04260683  0.50302149]
6,-0.226093990693,[-0.69247466 -0.61171854],[ 0.94853848  0.66706824],-0.978751,"[-0.01294424  0.43416267 -1.19355099 -1.60004306 -1.28581137  0.43562752
 -1.49378493 -2.41757019  0.42584797 -2.22597858  0.        ]","[[ -1.27521311  -1.25801836  -0.1488964    0.04983638]
 [-18.80712912 -16.10116572   0.           0.        ]]",[ 1.13693514  0.52388048]
7,-0.151450579879,[-0.69247466 -0.61171854],[ 1.31720579  1.2920301 ],-0.61696,"[-0.52078699  0.09393014 -1.25556315 -1.712345   -1.28581061  0.4356274
 -1.21610198 -2.01417326 -0.06803739 -1.50424096  0.        ]","[[ -1.60795558  -1.55602733  -0.1488964    0.04983638]
 [-14.48123266 -13.70775158   0.           0.        ]]",[ 1.79129585  1.94823406]
8,-0.0961155007077,[-0.69247466 -0.61171854],[ 0.9831565   1.28514957],-0.379453,"[-0.8969197  -0.17321265 -1.19826669 -1.65822217 -1.28580985  0.43562729
 -0.94381165 -1.30106364 -0.16976686 -0.86210343  0.        ]","[[ -1.85502335  -1.78773086  -0.1488964    0.04983638]
 [-10.23934089  -9.47674381   0.           0.        ]]",[ 0.2306842   1.06473283]
9,-0.06385900397,[-0.69247466 -0.61171854],[ 1.14222848  1.12334681],-0.271893,"[-1.17436877 -0.33765024 -1.09381167 -1.55988741 -1.28580909  0.43562717
 -0.87227493 -0.6020335  -0.11968118 -0.43134623  0.        ]","[[-2.04863019 -1.93565264 -0.1488964   0.04983638]
 [-9.12490547 -5.32926811  0.          0.        ]]",[ 2.05545761  0.76707277]
