timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.104961772592,[-0.26332769 -0.09368819],[ 1.78706527 -0.74053216],0.350153,"[ 0.95449291  2.25521891  0.29385379  1.03797158  1.52002147  1.07132617
 -0.40287367  0.3968666   0.04812148 -0.7971897   0.        ]","[[ 0.09823394  0.0355878   0.1749516   0.1239284 ]
 [-0.00463212  0.00195003  0.          0.        ]]",[ 1.13640895  0.21197657]
1,-0.0958967274053,[-0.26332769 -0.09368819],[ 1.67421865 -0.81684101],0.385054,"[ 0.94755293  2.25473441  0.35488591  1.06677514  1.52001884  1.07132496
 -0.20473952  0.51835616  0.03830465 -0.71486248  0.        ]","[[ 0.13782946  0.04403234  0.1749516   0.1239284 ]
 [ 3.95101465  0.83971669  0.          0.        ]]",[ 1.4292535  -0.39055053]
2,-0.0712835829622,[-0.26332769 -0.09368819],[ 1.43529749 -0.78511572],0.454761,"[ 0.91325289  2.25465783  0.53431474  1.0705138   1.52001621  1.07132376
 -0.01047773  0.29146989 -0.00283896 -0.4964352   0.        ]","[[ 0.25576228  0.04512896  0.1749516   0.1239284 ]
 [ 7.82935162 -0.72483755  0.          0.        ]]",[ 0.84091858 -1.38290896]
3,-0.0377286494862,[-0.26332769 -0.09368819],[ 1.08630371 -0.59613442],0.544116,"[ 0.81724085  2.25603961  0.80866909  0.88590453  1.52001358  1.07132256
  0.14846637 -0.28083412 -0.09193599 -0.2133246   0.        ]","[[  4.44187390e-01  -8.96414333e-03   1.74951598e-01   1.23928397e-01]
 [  1.10025891e+01  -4.67131340e+00   0.00000000e+00   0.00000000e+00]]",[ 1.87880916 -0.02543016]
4,-0.00819166655472,[-0.26332769 -0.09368819],[ 0.50007617 -0.71381599],0.507842,"[ 0.61000271  2.24863718  1.14369725  0.56725045  1.52001095  1.07132136
  0.33571311 -0.28222833 -0.2648838   0.12194541  0.        ]","[[  0.7017464   -0.10248709   0.1749516    0.1239284 ]
 [ 14.74087441  -4.68092865   0.           0.        ]]",[ 0.31443055 -2.51047861]
5,-0.0565423042591,[-0.26332769 -0.09368819],[-0.15491849 -0.59652275],0.335839,"[ 0.26979747  2.2170772   1.45293911  0.12194568  1.52000832  1.07132015
  0.38349227 -0.8430241  -0.52858471  0.43296966  0.        ]","[[  1.00613437  -0.234906     0.1749516    0.1239284 ]
 [ 15.69476405  -8.54804666   0.           0.        ]]",[-1.17251935 -1.50974178]
6,-0.0895792203967,[-0.26332769 -0.09368819],[-0.36891627 -0.37928009],0.0746493,"[-0.09598677  2.11844454  1.62749397 -0.54951941  1.52000569  1.07131895
  0.16987456 -1.39241738 -0.75196417  0.57696381  0.        ]","[[  1.27724034  -0.44387801   0.1749516    0.1239284 ]
 [ 11.43000597 -12.33654485   0.           0.        ]]",[ 1.25322042 -0.27155723]
7,-0.114982447252,[-0.26332769 -0.09368819],[-0.63381612 -0.38518792],-0.0422153,"[-0.48567929  1.92304352  1.69330823 -1.27997711  1.52000306  1.07131775
  0.35674524 -1.51305556 -0.95700533  0.62234129  0.        ]","[[  1.54327144  -0.69895663   0.1749516    0.1239284 ]
 [ 15.16077854 -13.16845495   0.           0.        ]]",[-0.77666852  0.26339361]
8,-0.139495257197,[-0.26332769 -0.09368819],[-0.50587952 -0.35131222],-0.0810831,"[-0.88309134  1.66284609  1.64871481 -1.85876835  1.52000043  1.07131655
  0.18781496 -1.32376604 -1.17127317  0.60892485  0.        ]","[[  1.81264934  -0.94922888   0.1749516    0.1239284 ]
 [ 11.78818376 -11.86317174   0.           0.        ]]",[-0.35349214 -1.0471335 ]
9,-0.150412139761,[-0.26332769 -0.09368819],[-0.24242675 -0.10263765],-0.0676767,"[-1.18904612  1.31873836  1.53166495 -2.29384574  1.5199978   1.07131535
  0.1061458  -1.86377661 -1.29284558  0.50440323  0.        ]","[[  2.03205492  -1.22385433   0.1749516    0.1239284 ]
 [ 10.15770742 -15.58699013   0.           0.        ]]",[-0.193971   -0.92812408]
