timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.156135770824,[-0.59656787 -0.39721331],[-3.53490019 -1.59183192],-1.00278,"[ 1.04336385  1.34736146  0.17711544  0.71253838  1.71664849 -1.34379656
 -0.32297199  0.31774539 -0.26547486  1.93106055  0.        ]","[[ -5.56206050e-03   9.75001957e-03   1.98872616e-01  -1.55834465e-01]
 [  3.38282184e-04   1.66037676e-05   0.00000000e+00   0.00000000e+00]]",[-4.08521767 -2.00773193]
1,-0.143455563435,[-0.59656787 -0.39721331],[-1.67006481  0.20384657],-1.0293,"[ 1.04178982  1.34689556  0.11890263  0.61165768  1.71664667 -1.34379555
 -0.55823847 -0.32390978 -0.26914115  1.79129166  0.        ]","[[-0.04523042 -0.02996205  0.19887262 -0.15583446]
 [-3.95401383 -3.95803712  0.          0.        ]]",[-1.75128266 -0.82923434]
2,-0.106719861341,[-0.59656787 -0.39721331],[ 0.20395137  2.30850291],-0.820161,"[ 1.02262905  1.33587495 -0.05325012  0.33006286  1.71664485 -1.34379453
 -0.78887161 -0.8432493  -0.32253429  1.38975145  0.        ]","[[-0.1632043  -0.14126505  0.19887262 -0.15583446]
 [-7.8304907  -7.16158716  0.          0.        ]]",[ 0.45754957  2.58432474]
3,-0.0699924945502,[-0.59656787 -0.39721331],[-0.4456403  2.0704987],-0.462577,"[ 0.97356314  1.31328065 -0.24872272  0.07558902  1.71664303 -1.34379352
 -0.672066   -0.17847555 -0.44706198  0.97952864  0.        ]","[[-0.30011637 -0.24335358  0.19887262 -0.15583446]
 [-5.86723206 -3.06092858  0.          0.        ]]",[-0.93344223  1.477275  ]
4,-0.0475149651372,[-0.59656787 -0.39721331],[ 0.38607499  2.11432076],-0.271238,"[ 0.88558092  1.30721021 -0.45771323  0.02426994  1.71664121 -1.34379251
 -0.88494888  0.47348429 -0.59817016  0.65246256  0.        ]","[[-0.45336163 -0.26422202  0.19887262 -0.15583446]
 [-9.44536385  0.96068763  0.          0.        ]]",[ 0.10944613  1.62530158]
5,-0.0473787313489,[-0.59656787 -0.39721331],[ 0.13776729  1.41052246],-0.138054,"[ 0.73789775  1.3230435  -0.68679546  0.16941016  1.71663938 -1.34379149
 -0.8481606   1.11228046 -0.768293    0.37369574  0.        ]","[[-0.63606511 -0.20547271  0.19887262 -0.15583446]
 [-8.82703497  4.90110606  0.          0.        ]]",[ 0.88800666  0.2529901 ]
6,-0.056900531452,[-0.59656787 -0.39721331],[-0.56698585  0.75134784],-0.0986847,"[ 0.5966099   1.34180825 -0.84258264  0.43820874  1.71663756 -1.34379048
 -0.62879137  1.25872023 -0.87327371  0.23101775  0.        ]","[[-0.7756115  -0.09838722  0.19887262 -0.15583446]
 [-5.13989241  5.80442524  0.          0.        ]]",[-0.03142274  0.33556994]
7,-0.0624626918031,[-0.59656787 -0.39721331],[-0.4780176   0.19774479],-0.0752223,"[ 0.47820902  1.34689247 -0.94493453  0.76366927  1.71663574 -1.34378947
 -0.63016588  1.45549548 -0.92216876  0.174142    0.        ]","[[-0.87864118  0.02987992  0.19887262 -0.15583446]
 [-5.16299901  7.01824119  0.          0.        ]]",[-0.18330641  0.43567226]
8,-0.067705090784,[-0.59656787 -0.39721331],[-0.26410738 -0.51948452],-0.044539,"[ 0.34079086  1.32739311 -1.04056569  1.15800091  1.71663392 -1.34378846
 -0.66726964  1.71266505 -0.96700771  0.14080716  0.        ]","[[-0.98815834  0.18616129  0.19887262 -0.15583446]
 [-5.78664134  8.60460375  0.          0.        ]]",[ 0.34718928 -0.96392151]
9,-0.0742131899243,[-0.59656787 -0.39721331],[ 0.19589967 -0.17853516],-0.0749219,"[ 0.20518319  1.28923856 -1.1156203   1.48271597  1.7166321  -1.34378744
 -0.57865609  1.06620665 -1.0228157   0.11127345  0.        ]","[[-1.08894743  0.31824364  0.19887262 -0.15583446]
 [-4.29723368  4.6169246   0.          0.        ]]",[-0.20847168 -2.25531691]
