timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.132748151603,"[[-0.09147314  0.04648195  0.07697876 -0.00583693]
 [ 0.00079432 -0.00292985  0.          0.        ]]",[ 0.78609663 -0.18979542],-0.942018,"[ 1.05782472  1.66294251 -0.01233148 -0.45885886  0.66227382 -0.04161881
 -0.3405122  -0.3639375   0.67466984  0.0439352   0.        ]",[-0.59421802 -0.4269262 ],[ 1.21062919 -0.78302641]
1,-0.132856338863,"[[-0.05175481  0.01530055  0.07697876 -0.00583693]
 [ 3.95785862 -3.10486807  0.          0.        ]]",[ 0.72580808  0.08630441],-0.956192,"[ 1.06175929  1.66414995  0.04895402 -0.52888153  0.66227345 -0.04161879
 -0.24749508 -0.85682507  0.67714289  0.09166332  0.        ]",[-0.59421802 -0.4269262 ],[ 1.39132908  0.05755668]
2,-0.133610020592,"[[  6.63062984e-02  -4.39085907e-02   7.69787568e-02  -5.83692583e-03]
 [  7.83534355e+00  -2.81699772e+00   0.00000000e+00   0.00000000e+00]]",[ 0.25304887 -0.22415279],-0.948026,"[ 1.06056955  1.66308372  0.23149196 -0.66188078  0.66227308 -0.04161877
 -0.1563486  -0.81108286  0.67683473  0.2697081   0.        ]",[-0.59421802 -0.4269262 ],[-0.82666829 -0.57553622]
3,-0.134825161302,"[[ 0.18865607 -0.12254031  0.07697876 -0.00583693]
 [ 4.41103073 -5.03877531  0.          0.        ]]",[ 0.41313234  0.04392065],-0.8838,"[ 1.03904057  1.65487157  0.41912256 -0.83789526  0.66227272 -0.04161876
 -0.23684242 -1.16411529  0.66326747  0.43478664  0.        ]",[-0.59421802 -0.4269262 ],[ 0.17885533 -0.67620266]
4,-0.134319015527,"[[  2.83110312e-01  -2.49181247e-01   7.69787568e-02  -5.83692583e-03]
 [  5.03232221e+00  -7.61672236e+00   0.00000000e+00   0.00000000e+00]]",[ 0.32074237  0.42883188],-0.814462,"[ 1.00848161  1.62548854  0.56115048 -1.11734727  0.66227235 -0.04161874
 -0.22223788 -1.57374082  0.64769562  0.48976037  0.        ]",[-0.59421802 -0.4269262 ],[ 1.22461595 -0.40875894]
5,-0.133005563628,"[[  4.22455436e-01  -4.16255947e-01   7.69787568e-02  -5.83692583e-03]
 [  8.88937776e+00  -9.08582043e+00   0.00000000e+00   0.00000000e+00]]",[-0.15650027  0.59053117],-0.822838,"[ 0.94186055  1.55701119  0.76328705 -1.47173383  0.66227198 -0.04161872
 -0.13157154 -1.80717274  0.61125226  0.58733874  0.        ]",[-0.59421802 -0.4269262 ],[-0.19699422  0.81930565]
6,-0.132759961745,"[[  5.90648503e-01  -5.63613366e-01   7.69787568e-02  -5.83692583e-03]
 [  7.93312026e+00  -5.66133684e+00   0.00000000e+00   0.00000000e+00]]",[-0.78122443  0.08097717],-0.750088,"[ 0.82898679  1.4699741   0.99054899 -1.76360544  0.66227161 -0.04161871
 -0.15404986 -1.26303263  0.54840483  0.75284225  0.        ]",[-0.59421802 -0.4269262 ],[-1.08706542  0.88462895]
7,-0.13398619143,"[[ 0.70803118 -0.64055557  0.07697876 -0.00583693]
 [ 3.81882685 -2.04496527  0.          0.        ]]",[-1.08657122 -0.31067169],-0.712497,"[ 0.73075011  1.41524001  1.13510594 -1.90604348  0.66227124 -0.04161869
 -0.25076291 -0.68840317  0.49234759  0.88722254  0.        ]",[-0.59421802 -0.4269262 ],[-2.0469737  -0.21003949]
8,-0.132885645374,"[[ 0.7439586  -0.68937897  0.07697876 -0.00583693]
 [-0.21268041 -2.83475876  0.          0.        ]]",[-0.90961814 -0.08431919],-0.657193,"[ 0.69772055  1.37739534  1.17666926 -1.99235609  0.66227087 -0.04161868
 -0.34552992 -0.81389816  0.47470732  0.89962426  0.        ]",[-0.59421802 -0.4269262 ],[-0.95430382  0.7145903 ]
9,-0.129171477735,"[[ 0.70185651 -0.71710907  0.07697876 -0.00583693]
 [-3.9849627   0.05212892  0.          0.        ]]",[-0.78906196 -0.37837136],-0.68055,"[ 0.73629028  1.35486544  1.1278281  -2.03987315  0.6622705  -0.04161866
 -0.43420341 -0.35518128  0.49724136  0.79401259  0.        ]",[-0.59421802 -0.4269262 ],[-1.78925689 -0.51253677]
10,-0.123364656091,"[[  5.83259973e-01  -7.36424957e-01   7.69787568e-02  -5.83692583e-03]
 [ -7.86180516e+00  -1.97693902e+00   0.00000000e+00   0.00000000e+00]]",[-0.04227886  0.02032551],-0.637264,"[ 0.83465182  1.33874017  0.98102777 -2.0723018   0.66227013 -0.04161864
 -0.52533472 -0.67759306  0.54196803  0.55436787  0.        ]",[-0.59421802 -0.4269262 ],[ 0.23190418  0.89321788]
11,-0.119591984512,"[[  4.36777405e-01  -7.40087336e-01   7.69787568e-02  -5.83692583e-03]
 [ -6.78998969e+00   1.59877783e+00   0.00000000e+00   0.00000000e+00]]",[ 0.10182326 -0.44974911],-0.64933,"[ 0.93359646  1.33564223  0.78342553 -2.07838381  0.66226976 -0.04161863
 -0.50013968 -0.10942335  0.56814746  0.27320337  0.        ]",[-0.59421802 -0.4269262 ],[ 0.59962805  0.37102533]
12,-0.120413704998,"[[ 0.32612316 -0.69369669  0.07697876 -0.00583693]
 [-4.28378762  3.03548414  0.          0.        ]]",[ 0.18998107 -0.66488504],-0.767099,"[ 0.99061299  1.37393016  0.62462027 -1.99981229  0.66226939 -0.04161861
 -0.44122703  0.1188646   0.58188932  0.10812989  0.        ]",[-0.59421802 -0.4269262 ],[-0.98217317  0.25390277]
13,-0.122853054479,"[[  2.02308460e-01  -6.23489078e-01   7.69787568e-02  -5.83692583e-03]
 [ -8.08500028e+00   3.98214339e+00   0.00000000e+00   0.00000000e+00]]",[ 0.78903359 -0.62361819],-0.778506,"[ 1.0353623   1.42789724  0.43983505 -1.87508288  0.66226902 -0.0416186
 -0.53058062  0.26928565  0.58930574 -0.06126276  0.        ]",[-0.59421802 -0.4269262 ],[ 0.16803909 -0.53024146]
14,-0.126309772599,"[[  4.88917817e-02  -5.65703974e-01   7.69787568e-02  -5.83692583e-03]
 [ -7.25943016e+00   1.80362029e+00   0.00000000e+00   0.00000000e+00]]",[ 1.40710139 -0.0828964 ],-0.808137,"[ 1.06195029  1.46855581  0.20458864 -1.76754556  0.66226865 -0.04161858
 -0.51117396 -0.07687488  0.56756589 -0.30088228  0.        ]",[-0.59421802 -0.4269262 ],[ 2.17489122 -0.16006726]
15,-0.129460069657,"[[-0.05516022 -0.53636281  0.07697876 -0.00583693]
 [-3.15943415  1.13271753  0.          0.        ]]",[ 1.50464439  0.14857826],-0.926099,"[ 1.06149798  1.48785262  0.04368588 -1.71137891  0.66226828 -0.04161856
 -0.41479646 -0.18347921  0.53412471 -0.47035393  0.        ]",[-0.59421802 -0.4269262 ],[ 1.34345782  1.10031024]
16,-0.130770373927,"[[-0.07804328 -0.47422005  0.07697876 -0.00583693]
 [ 0.85772983  5.06843878  0.          0.        ]]",[ 0.94965637 -0.53374612],-0.992757,"[ 1.05938812  1.52563519  0.00836334 -1.58922204  0.66226791 -0.04161855
 -0.3203661   0.44189495  0.55088327 -0.45723472  0.        ]",[-0.59421802 -0.4269262 ],[ 0.44273134 -0.5721402 ]
17,-0.13058152904,"[[-0.04347778 -0.39659433  0.07697876 -0.00583693]
 [ 2.59304309  2.7020223   0.          0.        ]]",[ 0.78414893 -0.42029196],-0.947813,"[ 1.06229382  1.56675508  0.0617374  -1.43112318  0.66226754 -0.04161853
 -0.27957449  0.06587829  0.59757264 -0.31786341  0.        ]",[-0.59421802 -0.4269262 ],[ 0.35590425 -0.050826  ]
18,-0.130113843259,"[[ 0.02199551 -0.34511475  0.07697876 -0.00583693]
 [ 3.94976643  2.44678854  0.          0.        ]]",[ 0.49238244 -0.62037498],-0.900701,"[ 1.06326666  1.59018878  0.16300554 -1.32333244  0.66226718 -0.04161851
 -0.24768229  0.02532237  0.63485511 -0.13779278  0.        ]",[-0.59421802 -0.4269262 ],[ 0.32629402 -0.77612181]
19,-0.1300159297,"[[ 0.11316966 -0.32750297  0.07697876 -0.00583693]
 [ 5.16361058 -0.67520201  0.          0.        ]]",[ 0.39507142 -0.35280097],-0.807311,"[ 1.05474204  1.59748804  0.30368804 -1.28597821  0.66226681 -0.0416185
 -0.21914872 -0.47075293  0.65450421  0.06321327  0.        ]",[-0.59421802 -0.4269262 ],[ 1.67559667 -1.08523139]
20,-0.130075992224,"[[  2.55123831e-01  -3.80614681e-01   7.69787568e-02  -5.83692583e-03]
 [  9.01898200e+00  -4.62278971e+00   0.00000000e+00   0.00000000e+00]]",[ 0.0480574   0.03199498],-0.826608,"[ 1.01877494  1.57435495  0.51940752 -1.39789305  0.66226644 -0.04161848
 -0.12852151 -1.09801277  0.64725201  0.29291374  0.        ]",[-0.59421802 -0.4269262 ],[ 0.354226   0.4336084]
21,-0.132308218376,"[[  4.47767766e-01  -4.54928897e-01   7.69787568e-02  -5.83692583e-03]
 [  1.02413474e+01  -2.81464353e+00   0.00000000e+00   0.00000000e+00]]",[-0.72386473 -0.39925003],-0.680256,"[ 0.92707411  1.53648302  0.79879247 -1.55046481  0.66226607 -0.04161847
 -0.09978766 -0.81070284  0.60305116  0.59539184  0.        ]",[-0.59421802 -0.4269262 ],[ 0.81400189 -0.37587935]
