timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.20652139622,"[[-0.01662959 -0.01579789  0.1794603   0.19903228]
 [ 0.00416071 -0.00283373  0.          0.        ]]",[ 1.84986115 -1.53558564],-0.478117,"[ 1.12946117  2.1453739  -0.11637008  0.6568981   1.54906178  1.70375199
 -1.00032094  0.3624466  -0.02826197 -1.64964335  0.        ]",[-0.00077224 -0.21150394],[ 3.40224456 -1.86019519]
1,-0.202588112293,"[[ 0.02315875 -0.05559728  0.1794603   0.19903228]
 [ 3.96149253 -3.96389847  0.          0.        ]]",[ 1.75315142 -1.49714231],-0.550658,"[ 1.12927783  2.14340755 -0.05607341  0.52844486  1.54905195  1.70373957
 -0.76418019 -0.17588346 -0.02835464 -1.61674435  0.        ]",[-0.00077224 -0.21150394],[ 1.45905945 -1.40436937]
2,-0.190818632714,"[[ 0.14130822 -0.17383069  0.1794603   0.19903228]
 [ 7.84054332 -7.84648892  0.          0.        ]]",[ 1.59108877 -1.45422781],-0.476737,"[ 1.11594032  2.12487425  0.1222782   0.14930964  1.54904211  1.70372715
 -0.53271136 -0.70354776 -0.03527914 -1.51946118  0.        ]",[-0.00077224 -0.21150394],[ 1.61672705 -1.50868211]
3,-0.171445457053,"[[  0.33626956  -0.36894343   0.1794603    0.19903228]
 [ 11.64295893 -11.65206233   0.           0.        ]]",[ 1.36194921 -1.39451098],-0.427263,"[ 1.05264786  2.05338364  0.40891184 -0.45683127  1.54903228  1.70371473
 -0.3058158  -1.22074177 -0.06814666 -1.36313775  0.        ]",[-0.00077224 -0.21150394],[ 1.31575283 -0.5749943 ]
4,-0.144352176389,"[[  0.60652102  -0.62252392   0.1794603    0.19903228]
 [ 15.36986276 -13.69907926   0.           0.        ]]",[ 1.08540225 -1.33502638],-0.143438,"[ 0.88445125  1.888723    0.77270885 -1.17531235  1.54902244  1.70370231
 -0.0834262  -1.49893401 -0.15516916 -1.14940123  0.        ]",[-0.00077224 -0.21150394],[-0.16410026 -2.07772069]
5,-0.123868885005,"[[  0.90437263  -0.93350251   0.1794603    0.19903228]
 [ 14.41843602 -17.38647734   0.           0.        ]]",[ 0.82489049 -1.26675999],-0.0462857,"[ 0.60477239  1.59119373  1.10010107 -1.88785269  1.54901261  1.70368989
 -0.14019897 -2.00005268 -0.3006472  -0.98260179  0.        ]",[-0.00077224 -0.21150394],[ 2.83618476 -1.06723667]
6,-0.120110336641,"[[  1.22959769  -1.31750721   0.1794603    0.19903228]
 [ 18.09198748 -21.00178489   0.           0.        ]]",[ 0.48268634 -1.20210195],0.0386856,"[ 0.21498022  1.11979395  1.33699992 -2.41874323  1.54900277  1.70367748
  0.07900751 -2.49135625 -0.50575441 -0.90670044  0.        ]",[-0.00077224 -0.21150394],[ 1.84578526 -2.56394109]
7,-0.138127305143,"[[  1.62757416  -1.77308996   0.1794603    0.19903228]
 [ 21.69382666 -24.54451473   0.           0.        ]]",[ 0.22010098 -1.15560448],-0.0549814,"[-0.32299962  0.50185665  1.42191455 -2.45590087  1.54899294  1.70366506
  0.29393477 -2.9727704  -0.79039487 -0.9123943   0.        ]",[-0.00077224 -0.21150394],[ 0.88476947 -1.03291201]
8,-0.181611577784,"[[  2.09230425  -2.29881476   0.1794603    0.19903228]
 [ 24.76898165 -28.01634183   0.           0.        ]]",[ 0.12135184 -1.15308535],-0.113109,"[-0.92981471 -0.13382934  1.22288811 -1.70300172  1.5489831   1.70365264
  0.4774337  -3.44451358 -1.11390215 -1.07565088  0.        ]",[-0.00077224 -0.21150394],[-0.87831865 -0.57859833]
9,-0.238608251693,"[[  2.54789057  -2.87654828   0.1794603    0.19903228]
 [ 20.80249754 -29.75152308   0.           0.        ]]",[ 0.12988991 -1.14563942],-0.191053,"[-1.38438008 -0.54398709  0.75665101 -0.13808358  1.54897327  1.70364022
  0.24074564 -3.68022228 -1.37530989 -1.43724994  0.        ]",[-0.00077224 -0.21150394],[-0.97861896 -1.70467691]
10,-0.266806420205,"[[  2.92094846  -3.16496553   0.1794603    0.19903228]
 [ 16.51736683  -2.24976741   0.           0.        ]]",[ 0.27985168 -1.2405231 ],-0.162654,"[-1.58627707 -0.59140268  0.24049381  0.78341802  1.54896343  1.70362781
 -0.0149566   0.0571396  -1.46389818 -1.65649904  0.        ]",[-0.00077224 -0.21150394],[ 1.16237713 -3.22616926]
11,-0.260385610229,"[[  3.28774328  -3.13876989   0.1794603    0.19903228]
 [ 20.14992373   2.94599045   0.           0.        ]]",[ 0.3373     -1.26092005],-0.217215,"[-1.60493696 -0.59176955 -0.31190594  0.69881914  1.5489536   1.70361539
  0.20180531  0.76321823 -1.45614745 -1.59453506  0.        ]",[-0.00077224 -0.21150394],[ 2.27849651 -1.82067986]
12,-0.256892314938,"[[  3.72646427  -3.08143954   0.1794603    0.19903228]
 [ 23.71028981   2.47393214   0.           0.        ]]",[ 0.3748886  -1.26782537],-0.343238,"[-1.39109874 -0.58929816 -0.92791515  0.51377554  1.54894376  1.70360297
  0.4142593   0.69906557 -1.49426127 -1.51632954  0.        ]",[-0.00077224 -0.21150394],[-1.27028963 -1.38887815]
13,-0.260888267435,"[[  4.15623486  -3.04277188   0.1794603    0.19903228]
 [ 19.28153214   1.42272918   0.           0.        ]]",[ 0.52873343 -1.28998613],-0.499179,"[-0.97065551 -0.58509483 -1.37832816  0.38929192  1.54893393  1.70359056
  0.14998486  0.55621005 -1.55693221 -1.49240459  0.        ]",[-0.00077224 -0.21150394],[ 0.3546577  -0.23324951]
14,-0.267911896205,"[[  4.55212393  -3.02124941   0.1794603    0.19903228]
 [ 20.30397075   0.76880184   0.           0.        ]]",[ 0.61690426 -1.30340409],-0.426501,"[-0.46432186 -0.58187202 -1.58730155  0.32019831  1.5489241   1.70357814
  0.21099583  0.46734284 -1.60938745 -1.51367999  0.        ]",[-0.00077224 -0.21150394],[ 0.20460145 -1.86301775]
15,-0.275337834488,"[[  4.9622979   -3.01104021   0.1794603    0.19903228]
 [ 20.71206972   0.31725526   0.           0.        ]]",[ 0.69549    -1.31372762],-0.707111,"[ 0.09500512 -0.58012235 -1.55963279  0.28748425  1.54891426  1.70356573
  0.23534765  0.40597846 -1.64188435 -1.56294895  0.        ]",[-0.00077224 -0.21150394],[ 0.26360804 -0.65466435]
16,-0.281343239031,"[[  5.38289702  -3.00648154   0.1794603    0.19903228]
 [ 21.34573246   0.15480776   0.           0.        ]]",[ 0.73187006 -1.31909573],-0.849484,"[ 0.60920679 -0.57929459 -1.27860181  0.27289022  1.54890443  1.70355331
  0.27315942  0.3839016  -1.64954809 -1.62411893  0.        ]",[-0.00077224 -0.21150394],[ 0.3185253 -0.5712299]
17,-0.284932632363,"[[  5.81822519  -3.00423387   0.1794603    0.19903228]
 [ 22.18429049   0.07714511   0.           0.        ]]",[ 0.71008831 -1.31657851],-0.956137,"[ 0.9837271  -0.57887535 -0.77071434  0.26569759  1.5488946   1.7035409
  0.32319779  0.37334671 -1.63215092 -1.6843727   0.        ]",[-0.00077224 -0.21150394],[ 0.3576108  -0.55088924]
18,-0.285318367606,"[[  6.27171066  -3.00312986   0.1794603    0.19903228]
 [ 23.16100181   0.03733315   0.           0.        ]]",[ 0.62465954 -1.30546975],-0.9934,"[ 1.12956277 -0.57866619 -0.10855611  0.26216528  1.54888476  1.70352848
  0.3814801   0.3679356  -1.59184105 -1.73096898  0.        ]",[-0.00077224 -0.21150394],[ 1.94623364 -0.27593569]
19,-0.281849477917,"[[  6.77005519  -3.00231876   0.1794603    0.19903228]
 [ 26.66178434   0.03719564   0.           0.        ]]",[ 0.44128621 -1.28220212],-1.02265,"[ 0.96992066 -0.57851108  0.61789597  0.25957035  1.54887493  1.70351607
  0.59038052  0.36791614 -1.5320997  -1.75243222  0.        ]",[-0.00077224 -0.21150394],[ 1.13532612  0.03105579]
20,-0.273876741867,"[[  7.33772006  -3.00034228   0.1794603    0.19903228]
 [ 30.09326665   0.16006425   0.           0.        ]]",[ 0.25596368 -1.25006604],-0.894231,"[ 0.43358344 -0.57813146  1.22684881  0.253249    1.5488651   1.70350365
  0.7951449   0.38461283 -1.46195751 -1.73350072  0.        ]",[-0.00077224 -0.21150394],[-0.95640973 -0.42526074]
21,-0.264155513019,"[[  7.89561475  -3.00136015   0.1794603    0.19903228]
 [ 25.71081644  -0.0710287    0.           0.        ]]",[ 0.20817542 -1.23677003],-0.643485,"[-0.30218969 -0.57832544  1.42304702  0.25650346  1.54885527  1.70349124
  0.53362954  0.35320712 -1.41433523 -1.67461044  0.        ]",[-0.00077224 -0.21150394],[-0.25479266 -1.50187589]
22,-0.2563554316,"[[  8.39460273  -3.0025805    0.1794603    0.19903228]
 [ 24.19303867  -0.04846075   0.           0.        ]]",[ 0.19191998 -1.23140931],-0.517452,"[-0.95245114 -0.57855644  1.20822256  0.26040602  1.54884543  1.70347882
  0.44305803  0.3562733  -1.40056958 -1.60468851  0.        ]",[-0.00077224 -0.21150394],[ 0.69260005 -0.95174927]
23,-0.251353813435,"[[  8.90117162e+00  -3.00326063e+00   1.79460305e-01   1.99032281e-01]
 [  2.64563086e+01  -2.25259972e-02   0.00000000e+00   0.00000000e+00]]",[ 0.1899589  -1.23024011],-0.315142,"[-1.43542308 -0.57868367  0.66659406  0.26258103  1.5488356   1.70346641
  0.57811315  0.35979703 -1.41723093 -1.53453661  0.        ]",[-0.00077224 -0.21150394],[ 0.8858481  -1.34233499]
24,-0.250927440634,"[[  9.46023312e+00  -3.00362145e+00   1.79460305e-01   1.99032281e-01]
 [  2.94398977e+01  -1.35580105e-02   0.00000000e+00   0.00000000e+00]]",[ 0.21640383 -1.23496222],-0.480992,"[-1.61871846 -0.57875023 -0.14490739  0.26373478  1.54882577  1.703454
  0.75615146  0.361015   -1.46662828 -1.47847788  0.        ]",[-0.00077224 -0.21150394],[-0.4601629   0.68375217]
25,-0.255957045467,"[[ 10.02490456  -2.97672192   0.1794603    0.19903228]
 [ 27.03524161   2.69448779   0.           0.        ]]",[ 0.32706299 -1.25912654],-0.26969,"[-1.37937904 -0.57319557 -0.94707901  0.17785194  1.54881594  1.70344158
  0.61265607  0.72903213 -1.54932543 -1.44317634  0.        ]",[-0.00077224 -0.21150394],[ 0.39340553 -1.49669002]
26,-0.267014546915,"[[ 10.57586521  -2.96308908   0.1794603    0.19903228]
 [ 28.05744655  -1.31781799   0.           0.        ]]",[ 0.40623584 -1.26922071],-0.423676,"[-0.80510246 -0.57000647 -1.47517685  0.13446843  1.54880611  1.70342917
  0.67365267  0.18376518 -1.62998819 -1.47797466  0.        ]",[-0.00077224 -0.21150394],[-0.7795426  -1.65343816]
27,-0.27431760605,"[[ 11.10047396  -3.01320791   0.1794603    0.19903228]
 [ 24.41562858  -2.11636194   0.           0.        ]]",[ 0.5964753  -1.29379427],-0.6484,"[-0.1010184  -0.58048816 -1.59837277  0.29442182  1.54879628  1.70341676
  0.45633179  0.07524386 -1.64511528 -1.54685163  0.        ]",[-0.00077224 -0.21150394],[ 0.14107881 -0.7088802 ]
28,-0.278225623127,"[[ 11.58954288  -3.02596859   0.1794603    0.19903228]
 [ 24.49097452   0.18684093   0.           0.        ]]",[ 0.68277216 -1.31471896],-0.756091,"[ 0.52436108 -0.5826122  -1.34712513  0.33532871  1.54878645  1.70340435
  0.46082691  0.38824614 -1.63810317 -1.60074242  0.        ]",[-0.00077224 -0.21150394],[ 3.05599074 -0.31134804]
29,-0.283579348973,"[[ 12.11422284  -3.01804293   0.1794603    0.19903228]
 [ 27.96543406   0.45330778   0.           0.        ]]",[ 0.62507021 -1.31010985],-0.652681,"[ 0.9915328  -0.58131662 -0.7532956   0.30991275  1.54877661  1.70339193
  0.66815871  0.42445786 -1.6276664  -1.67365207  0.        ]",[-0.00077224 -0.21150394],[ 2.70169504 -2.8068961 ]
30,-0.284178233379,"[[ 12.70770156  -3.01099627   0.1794603    0.19903228]
 [ 31.37108934   0.25802843   0.           0.        ]]",[ 0.4663316  -1.29058266],-0.907261,"[ 1.11595725 -0.58009293  0.12231763  0.28733647  1.54876678  1.70337952
  0.87138387  0.39791863 -1.57626575 -1.73397756  0.        ]",[-0.00077224 -0.21150394],[-0.78444387 -1.90212822]
31,-0.27884189735,"[[ 13.29773024  -3.00724957   0.1794603    0.19903228]
 [ 27.64419971   0.12860643   0.           0.        ]]",[ 0.35851541 -1.26880074],-0.791969,"[ 0.77812387 -0.57941417  0.92103406  0.27534085  1.54875695  1.70336711
  0.64898479  0.38032941 -1.50421896 -1.74657402  0.        ]",[-0.00077224 -0.21150394],[ 1.3159282  -1.92840066]
32,-0.269601499134,"[[ 13.8848482   -3.0054449    0.1794603    0.19903228]
 [ 31.05622671   0.05976404   0.           0.        ]]",[ 0.20906904 -1.24177051],-0.752161,"[ 0.09821029 -0.57907969  1.37637551  0.26956482  1.54874712  1.7033547
  0.85259059  0.37097294 -1.43940233 -1.70885742  0.        ]",[-0.00077224 -0.21150394],[ 1.41653283 -1.03350614]
33,-0.258551392349,"[[  1.45395290e+01  -3.00462333e+00   1.79460305e-01   1.99032281e-01]
 [  3.44007105e+01   2.65940783e-02   0.00000000e+00   0.00000000e+00]]",[ 0.1582092  -1.23279834],-0.459565,"[-0.78325791 -0.57892517  1.30332391  0.26693547  1.54873729  1.70334229
  1.05216455  0.36646437 -1.40286777 -1.62568731  0.        ]",[-0.00077224 -0.21150394],[ 0.15670369 -2.20404351]
34,-0.251218142448,"[[  1.52269354e+01  -3.00426275e+00   1.79460305e-01   1.99032281e-01]
 [  3.43401325e+01   1.14875560e-02   0.00000000e+00   0.00000000e+00]]",[ 0.16368586 -1.23011208],-0.343767,"[-1.46359042 -0.57885626  0.61004542  0.26578127  1.54872746  1.70332988
  1.04854552  0.36441061 -1.42012211 -1.52993901  0.        ]",[-0.00077224 -0.21150394],[ 0.73810712 -1.12147511]
35,-0.252122857239,"[[  1.59362385e+01  -3.00410847e+00   1.79460305e-01   1.99032281e-01]
 [  3.65826991e+01   4.86063206e-03   0.00000000e+00   0.00000000e+00]]",[ 0.21163452 -1.23421085],-0.214129,"[-1.58391255 -0.57882589 -0.43413869  0.26528714  1.54871763  1.70331747
  1.18236267  0.36350924 -1.48861525 -1.46780895  0.        ]",[-0.00077224 -0.21150394],[ 0.81886886 -1.72168022]
36,-0.261859303588,"[[  1.66931557e+01  -3.00404365e+00   1.79460305e-01   1.99032281e-01]
 [  3.91006303e+01   2.02587709e-03   0.00000000e+00   0.00000000e+00]]",[ 0.31093991 -1.25428867],-0.377787,"[-1.00470417 -0.57881229 -1.35418398  0.26507921  1.5487078   1.70330506
  1.33261014  0.36312323 -1.580934   -1.47531433  0.        ]",[-0.00077224 -0.21150394],[ 0.2909749  -1.92020832]
37,-0.275267587909,"[[  1.74789609e+01  -3.00401679e+00   1.79460305e-01   1.99032281e-01]
 [  3.94786305e+01   8.32834288e-04   0.00000000e+00   0.00000000e+00]]",[ 0.41396201 -1.2836566 ],-0.643338,"[ 0.02841996 -0.5788058  -1.57642384  0.26499276  1.54869797  1.70329265
  1.35515962  0.36296033 -1.64480531 -1.55820762  0.        ]",[-0.00077224 -0.21150394],[-0.44233343 -1.88469267]
38,-0.284180237672,"[[  1.82431205e+01  -3.00400584e+00   1.79460305e-01   1.99032281e-01]
 [  3.69457676e+01   3.35154255e-04   0.00000000e+00   0.00000000e+00]]",[ 0.49801144 -1.29851747],-0.844606,"[ 0.88455854 -0.57880231 -0.95492551  0.26495721  1.54868815  1.70328024
  1.20400915  0.36289192 -1.64047493 -1.66631762  0.        ]",[-0.00077224 -0.21150394],[ 1.15537796 -1.42495092]
39,-0.284466569311,"[[  1.90144223e+01  -3.00400138e+00   1.79460305e-01   1.99032281e-01]
 [  4.01736622e+01   1.39825109e-04   0.00000000e+00   0.00000000e+00]]",[ 0.34491253 -1.27640939],-1.00549,"[ 1.111031   -0.57880003  0.15756789  0.26494242  1.54867832  1.70326783
  1.39662127  0.36286461 -1.57195249 -1.74127273  0.        ]",[-0.00077224 -0.21150394],[ 0.41247518 -0.82195246]
40,-0.27523698585,"[[  1.98263016e+01  -3.00381071e+00   1.79460305e-01   1.99032281e-01]
 [  4.10114752e+01   1.31045973e-02   0.00000000e+00   0.00000000e+00]]",[ 0.20343757 -1.24713266],-0.843123,"[ 0.52445249 -0.57876276  1.16472445  0.26433188  1.54866849  1.70325542
  1.44660808  0.36462577 -1.47295404 -1.73733556  0.        ]",[-0.00077224 -0.21150394],[ 0.73027786 -1.18809147]
41,-0.26089899462,"[[  2.06673954e+01  -3.00376437e+00   1.79460305e-01   1.99032281e-01]
 [  4.30909743e+01  -3.41409290e-03   0.00000000e+00   0.00000000e+00]]",[ 0.13458493 -1.23455667],-0.717824,"[-0.58110382 -0.57875261  1.37834545  0.2641831   1.54865866  1.70324301
  1.57068846  0.36238009 -1.40627536 -1.64724898  0.        ]",[-0.00077224 -0.21150394],[-0.14027758  0.04597634]
