timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0721271062963,[-0.16311218 -0.20891204],[ 1.18194675 -2.19556665],-0.0920807,"[  1.15312870e+00   2.48450246e+00  -8.35042336e-04   5.57574459e-01
   1.18940443e+00   9.34634657e-02  -9.34871895e-01   3.74685163e-01
   3.20736843e-01  -3.82484311e-03   0.00000000e+00]","[[ 0.06557082 -0.06110001  0.13772207  0.0101098 ]
 [ 0.00286463 -0.00402658  0.          0.        ]]",[-0.34829861 -1.38567732]
1,-0.0727476342265,[-0.16311218 -0.20891204],[ 1.44472075 -2.04923534],-0.0600493,"[ 1.15422584  2.47968494 -0.02167707  0.40200919  1.18940248  0.0934634
 -1.0028926  -0.14512557  0.32035826 -0.06757232  0.        ]","[[ 0.05181879 -0.10090221  0.13772207  0.0101098 ]
 [-1.37349221 -3.96300099  0.          0.        ]]",[ 1.47433264 -1.55718659]
2,-0.073705631231,[-0.16311218 -0.20891204],[ 1.37868261 -1.8980968 ],-0.133086,"[ 1.15323503  2.45158259 -0.00271925 -0.05539494  1.18940054  0.09346334
 -0.80596832 -0.65491627  0.31097536 -0.15818978  0.        ]","[[ 0.06432708 -0.21911833  0.13772207  0.0101098 ]
 [ 2.61105085 -7.84566245  0.          0.        ]]",[ 0.33905989 -0.89925404]
3,-0.0726138012854,[-0.16311218 -0.20891204],[ 1.45468163 -1.75485182],0.0342487,"[ 1.14464381  2.36345449  0.09574426 -0.766872    1.1893986   0.09346327
 -0.7421686  -1.102097    0.28391469 -0.21989997  0.        ]","[[  1.29500283e-01  -4.10203360e-01   1.37722074e-01   1.01098043e-02]
 [  3.90195669e+00  -1.12514817e+01   0.00000000e+00   0.00000000e+00]]",[ 1.23620704 -3.17692741]
4,-0.0671047898632,[-0.16311218 -0.20891204],[ 1.26650095 -1.60033453],-0.0652807,"[ 1.11488031  2.16210783  0.27009951 -1.64661405  1.18939666  0.09346321
 -0.55039961 -1.59290832  0.22619128 -0.25087122  0.        ]","[[  2.46470694e-01  -6.72739386e-01   1.37722074e-01   1.01098043e-02]
 [  7.78219412e+00  -1.49896162e+01   0.00000000e+00   0.00000000e+00]]",[ 0.71046064 -1.15653997]
5,-0.0536346389915,[-0.16311218 -0.20891204],[ 0.84605014 -1.47359622],0.00669083,"[ 1.03272254  1.78955541  0.53089852 -2.52237525  1.18939472  0.09346315
 -0.41902671 -2.07390185  0.12000472 -0.23038425  0.        ]","[[  4.28784635e-01  -1.00928839e+00   1.37722074e-01   1.01098043e-02]
 [  1.04403808e+01  -1.86530080e+01   0.00000000e+00   0.00000000e+00]]",[ 1.28866106 -2.37689554]
6,-0.0306660966492,[-0.16311218 -0.20891204],[ 0.2104021  -1.38840926],-0.0444993,"[ 0.85710938  1.2215553   0.84867523 -3.07903094  1.18939278  0.09346308
 -0.23361198 -2.54533191 -0.05843547 -0.17037369  0.        ]","[[  6.75232637e-01  -1.41837559e+00   1.37722074e-01   1.01098043e-02]
 [  1.41920488e+01  -2.22436121e+01   0.00000000e+00   0.00000000e+00]]",[ 0.66939184 -0.27183323]
7,-0.0176141080591,[-0.16311218 -0.20891204],[-0.21380818 -1.38372052],-0.0700934,"[ 0.54936435  0.55566767  1.1629385  -2.95068381  1.18939084  0.09346302
 -0.11651589 -2.62873491 -0.31315645 -0.0836709   0.        ]","[[  9.82844342e-01  -1.86962310e+00   1.37722074e-01   1.01098043e-02]
 [  1.65613613e+01  -2.28789355e+01   0.00000000e+00   0.00000000e+00]]",[ 0.39294815  0.29480444]
8,-0.0528785852479,[-0.16311218 -0.20891204],[-0.65431732 -1.47727525],-0.186515,"[ 0.12339825 -0.01137415  1.37275708 -2.09850237  1.1893889   0.09346296
 -0.0557973  -2.41585323 -0.61155437 -0.018301    0.        ]","[[  1.32639767e+00  -2.31093497e+00   1.37722074e-01   1.01098043e-02]
 [  1.77899356e+01  -2.12576584e+01   0.00000000e+00   0.00000000e+00]]",[-1.30335285 -0.38387771]
9,-0.095840434786,[-0.16311218 -0.20891204],[-0.88481331 -1.54607224],-0.306351,"[-0.29900901 -0.3826529   1.41434583 -0.71012097  1.18938696  0.09346289
 -0.26883573 -2.56007499 -0.93123399 -0.05398842  0.        ]","[[  1.63894896e+00  -2.74710850e+00   1.37722074e-01   1.01098043e-02]
 [  1.34793324e+01  -2.23561919e+01   0.00000000e+00   0.00000000e+00]]",[-0.70183491 -0.81956509]
10,-0.129622679124,[-0.16311218 -0.20891204],[-0.57796586 -1.61853766],-0.281837,"[-0.61816001 -0.49718855  1.34679911  0.83672741  1.18938501  0.09346283
 -0.41932134 -0.75971241 -1.17793063 -0.13013231  0.        ]","[[  1.87798112e+00  -3.15171392e+00   1.37722074e-01   1.01098043e-02]
 [  1.04344163e+01  -8.64407295e+00   0.00000000e+00   0.00000000e+00]]",[ 0.99477666 -2.66216518]
11,-0.137840996935,[-0.16311218 -0.20891204],[-0.56305128 -1.80897224],-0.36208,"[-0.92214266 -0.49638657  1.19132449  0.93153871  1.18938307  0.09346276
 -0.23484985  0.72886759 -1.23631441 -0.16004503  0.        ]","[[  2.12412111e+00  -3.17589805e+00   1.37722074e-01   1.01098043e-02]
 [  1.41669868e+01   2.69342096e+00   0.00000000e+00   0.00000000e+00]]",[-1.28616845 -1.58219291]
12,-0.129166747616,[-0.16311218 -0.20891204],[-0.46182877 -1.82679665],-0.325243,"[-1.17788636 -0.49654629  0.96378656  0.67541287  1.18938113  0.0934627
 -0.44438634  0.78931925 -1.17702723 -0.10637021  0.        ]","[[ 2.3649225  -3.11057336  0.13772207  0.0101098 ]
 [ 9.92724602  3.15384606  0.          0.        ]]",[-1.12484412 -1.16115171]
13,-0.124910675673,[-0.16311218 -0.20891204],[-0.33523828 -1.8060534 ],-0.22638,"[-1.31510712 -0.49220109  0.78157644  0.47428491  1.18937919  0.09346264
 -0.64977872  0.63225352 -1.14943853 -0.05014941  0.        ]","[[ 2.52177    -3.05919679  0.13772207  0.0101098 ]
 [ 5.77135333  1.95758988  0.          0.        ]]",[-0.11916751 -1.90068091]
