timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.156675367726,"[[ 0.05976498 -0.04276247  0.15369217 -0.13843899]
 [-0.0037869  -0.00438672  0.          0.        ]]",[-2.33814549 -1.18384063],-2.88324,"[ 1.15913968  2.43464625  0.04400929  0.66995587  1.33020138 -1.19773909
 -0.59319924  0.37782821  0.1905958   1.45918701  0.        ]",[-0.50605583 -0.25970531],[-2.66923979 -0.5829481 ]
1,-0.146577903537,"[[ 0.02000846 -0.06599316  0.15369217 -0.13843899]
 [-3.95870099 -2.31099968  0.          0.        ]]",[-1.67953253 -0.76810998],-2.75813,"[ 1.16118141  2.43278959 -0.01986511  0.57442366  1.33020068 -1.19773854
 -0.74884613  0.07281501  0.19105477  1.3554625   0.        ]",[-0.50605583 -0.25970531],[-1.53330648 -1.54820221]
2,-0.11422967417,"[[-0.0980555  -0.15146672  0.15369217 -0.13843899]
 [-7.83481188 -6.22331786  0.          0.        ]]",[-0.58167356  0.134588  ],-2.54756,"[ 1.15525034  2.41917463 -0.20946016  0.22458591  1.33019998 -1.19773799
 -0.90139162 -0.44452736  0.16150158  1.03273507  0.        ]",[-0.50605583 -0.25970531],[-0.58111459 -0.59602347]
3,-0.062084156456,"[[-0.27625465 -0.29836669  0.15369217 -0.13843899]
 [-9.97801403 -8.45921859  0.          0.        ]]",[ 0.78487617  1.18889046],-2.18582,"[ 1.11259105  2.37112003 -0.49063254 -0.36465328  1.33019929 -1.19773744
 -0.98573778 -0.74018985  0.02302211  0.55563267  0.        ]",[-0.50605583 -0.25970531],[ 0.7805797   0.44406186]
4,-0.0115852623967,"[[-0.4428625  -0.44824033  0.15369217 -0.13843899]
 [-6.69367674 -6.53455611  0.          0.        ]]",[ 1.06096995  1.62055206],-1.88981,"[ 1.0371546   2.29095517 -0.74111981 -0.93885845  1.33019859 -1.19773688
 -0.85648117 -0.48568337 -0.20594736  0.16194726  0.        ]",[-0.50605583 -0.25970531],[ 1.0431399   1.19355684]
5,-0.0178561862983,"[[-0.53573171 -0.53791994  0.15369217 -0.13843899]
 [-2.60679347 -2.44702808  0.          0.        ]]",[ 0.76867336  1.53833723],-1.76728,"[ 0.98094169  2.22865882 -0.87288562 -1.26409779  1.33019789 -1.19773633
 -0.69564013  0.05482804 -0.37181118 -0.02204134  0.        ]",[-0.50605583 -0.25970531],[ 0.94132782  2.23999738]
6,-0.0216532001829,"[[-0.55000059 -0.54666007  0.15369217 -0.13843899]
 [ 1.16734982  1.5596655   0.          0.        ]]",[ 0.1069956  1.2143991],-1.76982,"[ 0.97144515  2.2220346  -0.89253115 -1.29492885  1.33019719 -1.19773578
 -0.54710714  0.58465033 -0.3952601  -0.04491832  0.        ]",[-0.50605583 -0.25970531],[-0.56450789  0.65269109]
7,-0.0152779086053,"[[-0.54930157 -0.48983842  0.15369217 -0.13843899]
 [-1.08992731  4.11398582  0.          0.        ]]",[ 0.23694082  0.90990329],-1.72535,"[ 0.97191523  2.26334605 -0.89157237 -1.09166536  1.33019649 -1.19773522
 -0.63594299  0.92241888 -0.3512503  -0.01528547  0.        ]",[-0.50605583 -0.25970531],[ 0.82229206  1.13721253]
8,-0.000537363379453,"[[-0.53826002 -0.3686601   0.15369217 -0.13843899]
 [ 2.1831456   7.99092396  0.          0.        ]]",[-0.73415768  0.11210573],-1.75949,"[ 0.97927436  2.33733274 -0.87637808 -0.6381463   1.3301958  -1.19773467
 -0.5071298   1.43508243 -0.25209511  0.07154835  0.        ]",[-0.50605583 -0.25970531],[-0.55695871  0.10123664]
9,-0.0225246855533,"[[-0.51713894 -0.20639846  0.15369217 -0.13843899]
 [-0.06353296  8.23442845  0.          0.        ]]",[-0.7653923  -0.46574518],-1.85621,"[  9.92975321e-01   2.40480448e+00  -8.47035196e-01   1.99154499e-03
   1.33019510e+00  -1.19773412e+00  -5.95548575e-01   1.46728121e+00
  -1.28119335e-01   2.20474600e-01   0.00000000e+00]",[-0.50605583 -0.25970531],[-0.94109607 -0.63735347]
