timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.20473072474,[-0.3235819  -0.17534818],[ 1.6536417 -3.0543375],-1.71834,"[ 1.17947304  2.63775257 -0.25075669  0.74308906  0.23234304  0.64259351
 -0.66635844  0.38098309  1.18088955 -0.83825111  0.        ]","[[-0.0880266  -0.02366005  0.02708488  0.07301221]
 [ 0.00480159  0.00055073  0.          0.        ]]",[ 1.59809541 -2.88656034]
1,-0.203177958063,[-0.3235819  -0.17534818],[ 1.35658455 -2.98594046],-1.52432,"[ 1.18302366  2.63506393 -0.18826141  0.5743843   0.23234298  0.64259325
 -0.50153288 -0.1356754   1.18297816 -0.80189075  0.        ]","[[-0.04822557 -0.06339242  0.02708488  0.07301221]
 [ 3.96212116 -3.96058061  0.          0.        ]]",[ 0.5547064  -3.99648452]
2,-0.199480590939,[-0.3235819  -0.17534818],[ 1.28879809 -2.87179255],-1.52258,"[ 1.1827571   2.61266953 -0.03016563  0.07621364  0.23234291  0.642593
 -0.41333721 -0.64200996  1.18102672 -0.72767742  0.        ]","[[ 0.05226238 -0.18155329  0.02708488  0.07301221]
 [ 6.07962152 -7.84256075  0.          0.        ]]",[-0.43794058 -3.70358156]
3,-0.196785353362,[-0.3235819  -0.17534818],[ 1.79729712 -2.65372562],-1.56156,"[ 1.16877402  2.52943495  0.13103611 -0.71933169  0.23234284  0.64259275
 -0.49044434 -1.1381193   1.15925778 -0.72507722  0.        ]","[[  0.15528069  -0.3765671    0.02708488   0.07301221]
 [  4.22834065 -11.64614902   0.           0.        ]]",[ 4.47701399 -2.29362774]
4,-0.191615635945,[-0.3235819  -0.17534818],[ 1.64351797 -2.51608658],-1.53726,"[ 1.13395919  2.32460489  0.32063687 -1.71815655  0.23234277  0.64259249
 -0.32909846 -1.62467196  1.10275952 -0.75624653  0.        ]","[[  0.27871394  -0.64691813   0.02708488   0.07301221]
 [  8.10211494 -15.37647526   0.           0.        ]]",[ 0.89330346 -0.30039878]
5,-0.177512992308,[-0.3235819  -0.17534818],[ 1.34606099 -2.39070988],-1.20408,"[ 1.03965484  1.97208033  0.60689704 -2.64629542  0.2323427   0.64259224
 -0.18854884 -1.74020789  1.00509603 -0.70014613  0.        ]","[[  0.47461228  -0.96333606   0.02708488   0.07301221]
 [ 11.47658922 -16.26228431   0.           0.        ]]",[-0.30297667 -1.24657142]
6,-0.157413036086,[-0.3235819  -0.17534818],[ 1.4154197  -2.20885587],-0.99958,"[ 0.88480317  1.46380921  0.88930775 -3.27899054  0.23234263  0.64259198
 -0.24788947 -2.21455962  0.84827588 -0.66061418  0.        ]","[[  0.68985085  -1.32507073   0.02708488   0.07301221]
 [ 10.05187035 -19.8990873    0.           0.        ]]",[ 0.97641692 -1.89090847]
7,-0.130261367931,[-0.3235819  -0.17534818],[ 1.01445961 -2.13262343],-0.872757,"[ 0.65980438  0.79622054  1.14712437 -3.33173734  0.23234256  0.64259173
 -0.09519186 -2.67963011  0.60551995 -0.65706923  0.        ]","[[  0.92767052  -1.75882923   0.02708488   0.07301221]
 [ 13.71800622 -23.46475547   0.           0.        ]]",[ 1.27325113 -0.99184488]
8,-0.095788519638,[-0.3235819  -0.17534818],[ 0.36389479 -2.11379647],-0.747935,"[ 0.30064657  0.09602003  1.37572821 -2.4287819   0.2323425   0.64259147
  0.05840234 -3.13118827  0.26459533 -0.64032436  0.        ]","[[  1.23902895  -2.26286174   0.02708488   0.07301221]
 [ 17.40566837 -26.92685832   0.           0.        ]]",[ 1.04163869 -2.18453593]
9,-0.0764152577561,[-0.3235819  -0.17534818],[-0.20328626 -2.03467727],-0.838746,"[-0.19526369 -0.39354477  1.45937889 -0.43602969  0.23234243  0.64259122
  0.20897339 -3.57798042 -0.16955221 -0.67453763  0.        ]","[[  1.62341353e+00  -2.83576882e+00   2.70848777e-02   7.30122057e-02]
 [  2.10207473e+01  -3.03524628e+01   0.00000000e+00   0.00000000e+00]]",[ 0.83809819 -2.89512925]
10,-0.097974876927,[-0.3235819  -0.17534818],[-0.96676719 -3.28268576],-0.909758,"[-0.75726586 -0.4483565   1.26724542  1.47461187  0.23234236  0.64259097
  0.32989792 -0.36148096 -0.52394403 -0.79662558  0.        ]","[[  2.0729552   -3.2905967    0.02708488   0.07301221]
 [ 23.92403989  -5.69189147   0.           0.        ]]",[-2.25612217 -3.23424063]
11,-0.0933173001058,[-0.3235819  -0.17534818],[-1.12045205 -3.74921393],-0.869592,"[-1.18195156 -0.45535088  0.82076618  1.3301751   0.23234229  0.64259071
  0.14528538  1.06472626 -0.42948571 -0.79338557  0.        ]","[[  2.5069657   -3.25631487   0.02708488   0.07301221]
 [ 19.49165948   5.24269557   0.           0.        ]]",[-0.5359542  -3.92291077]
12,-0.078822274922,[-0.3235819  -0.17534818],[-1.1731348  -3.70923805],-0.904153,"[-1.38970948 -0.46548327  0.30736219  0.8835435   0.23234222  0.64259046
  0.04083164  0.98497199 -0.3541957  -0.68034671  0.        ]","[[  2.87163742  -3.15098099   0.02708488   0.07301221]
 [ 16.98382007   4.63123202   0.           0.        ]]",[-1.23163228 -2.54281512]
13,-0.0680576213853,[-0.3235819  -0.17534818],[-1.11169553 -3.62246943],-0.76142,"[-1.4367196  -0.4624207  -0.15428737  0.57379437  0.23234215  0.6425902
 -0.13808499  0.73311103 -0.35215126 -0.57953858  0.        ]","[[  3.16821443  -3.07806099   0.02708488   0.07301221]
 [ 12.68819392   2.70024266   0.           0.        ]]",[-0.93484086 -4.24884784]
14,-0.0632342345258,[-0.3235819  -0.17534818],[-0.92528868 -3.5304637 ],-0.72988,"[-1.39938365 -0.45733285 -0.48763542  0.40679476  0.23234208  0.64258995
 -0.30271315  0.55845396 -0.37633167 -0.52468029  0.        ]","[[ 3.38232078 -3.03863059  0.02708488  0.07301221]
 [ 8.73562079  1.36116681  0.          0.        ]]",[ 0.59416955 -3.51223952]
15,-0.061998850293,[-0.3235819  -0.17534818],[-1.2306428  -3.44749546],-0.736289,"[-1.31382281 -0.45399354 -0.77896148  0.3258759   0.23234202  0.64258969
 -0.21193423  0.46395266 -0.40562646 -0.49911023  0.        ]","[[  3.57890095  -3.01947069   0.02708488   0.07301221]
 [ 10.91513725   0.63663658   0.           0.        ]]",[-0.80822038 -3.59014615]
