timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.154890140586,"[[ 0.04601832 -0.07193548  0.16127856 -0.14532542]
 [-0.00074628  0.00022919  0.          0.        ]]",[-1.4370544  -1.94233465],-1.93947,"[ 1.18534765  2.6411054  -0.0441723   0.53910485  1.39594424 -1.25651663
 -0.64903547  0.38127232  0.15340467  1.38998259  0.        ]",[-0.33602959 -0.17574529],[-1.37749213 -1.99620444]
1,-0.142751675868,"[[ 0.00632838 -0.11164336  0.16127856 -0.14532542]
 [-3.95509182 -3.95782998  0.          0.        ]]",[-0.87485653 -1.51155531],-1.89629,"[ 1.18670287  2.63544097 -0.10693742  0.3709269   1.39594314 -1.25651576
 -0.81464706 -0.13533059  0.14979973  1.27317254  0.        ]",[-0.33602959 -0.17574529],[-1.32376051 -1.1164253 ]
2,-0.105934182971,"[[-0.11166476 -0.22972638  0.16127856 -0.14532542]
 [-7.83135511 -7.83754128  0.          0.        ]]",[ 0.15383431 -0.81817126],-1.66037,"[ 1.17859728  2.60426712 -0.29323938 -0.12376041  1.39594204 -1.2565149
 -0.97698836 -0.64170753  0.10085093  0.93180701  0.        ]",[-0.33602959 -0.17574529],[-0.07110244  0.8620764 ]
3,-0.0600363931897,"[[-0.26957518 -0.35067071  0.16127856 -0.14532542]
 [-7.95924326 -4.26878004  0.          0.        ]]",[ 1.15818179 -0.51672959],-1.29735,"[ 1.13957668  2.55048482 -0.53827894 -0.61639384  1.39594095 -1.25651403
 -0.98234393 -0.17591521 -0.03103502  0.5391813   0.        ]",[-0.33602959 -0.17574529],[ 1.20260894 -0.1042652 ]
4,-0.0272229774113,"[[-0.38748873 -0.43935531  0.16127856 -0.14532542]
 [-3.84579516 -4.59858218  0.          0.        ]]",[ 1.37879157 -0.3364616 ],-1.11614,"[ 1.08993505  2.49743333 -0.71474268 -0.96445539  1.39593985 -1.25651317
 -0.81006822 -0.21896071 -0.17593163  0.27968364  0.        ]",[-0.33602959 -0.17574529],[ 1.37636155 -0.11596102]
5,-0.0157575489848,"[[-0.42394856 -0.53503502  0.16127856 -0.14532542]
 [ 0.18640731 -4.96815074  0.          0.        ]]",[ 1.37413955 -0.28149998],-1.06022,"[ 1.07114878  2.42780914 -0.76773752 -1.32394478  1.39593875 -1.2565123
 -0.64119526 -0.26719649 -0.27410253  0.16486586  0.        ]",[-0.33602959 -0.17574529],[ 0.73517893  1.02210915]
6,-0.0174914798727,"[[-0.39109047 -0.59369365  0.16127856 -0.14532542]
 [ 3.08976075 -0.91122226  0.          0.        ]]",[ 1.27576208 -0.39785272],-1.03763,"[ 1.08814916  2.37902755 -0.72001379 -1.53472987  1.39593765 -1.25651144
 -0.51959969  0.26231136 -0.28213068  0.17791829  0.        ]",[-0.33602959 -0.17574529],[ 0.45273695 -1.054342  ]
7,-0.0245376017119,"[[-0.3119236  -0.65147068  0.16127856 -0.14532542]
 [ 4.82116402 -4.85333166  0.          0.        ]]",[ 0.93137217 -0.3638497 ],-1.05146,"[ 1.12372595  2.32664467 -0.6024577  -1.73434816  1.39593655 -1.25651057
 -0.4470866  -0.2522105  -0.24614072  0.25860854  0.        ]",[-0.33602959 -0.17574529],[ 0.42451934  0.51860515]
8,-0.0376454976783,"[[-0.19961279 -0.72697481  0.16127856 -0.14532542]
 [ 6.40465905 -2.70423003  0.          0.        ]]",[ 0.58240259 -0.53664392],-1.06073,"[ 1.16080062  2.25200058 -0.43064839 -1.98213994  1.39593545 -1.25650971
 -0.38076807  0.02828911 -0.19903521  0.38053327  0.        ]",[-0.33602959 -0.17574529],[ 0.98436421 -0.47991149]
9,-0.0618392193232,"[[ -0.03370901  -0.79959884   0.16127856  -0.14532542]
 [ 10.17320267  -4.55196956   0.           0.        ]]",[-0.24191552 -0.74390709],-1.17467,"[ 1.18598181  2.17395259 -0.1702657  -2.20529615  1.39593436 -1.25650884
 -0.22293747 -0.21287689 -0.12332457  0.59244265  0.        ]",[-0.33602959 -0.17574529],[-1.30995573 -0.73048888]
