timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.02464451  0.02947293  0.09047334 -0.04828572]
 [-0.0041071   0.00275995  0.          0.        ]]","[ 0.78207217  1.61517379  0.35164206  0.38274888  0.79264052 -0.40526978
 -0.14428381 -0.00567537  0.73211626  0.97674029  0.        ]",-0.1321203453,[-0.47883558 -0.32657364],-1.50379,[-3.02763128 -2.18848419],[-2.88074781 -3.08599972]
1,"[[-0.01511187 -0.01018482  0.09047334 -0.04828572]
 [-3.95837023 -3.95534868  0.          0.        ]]","[ 0.78243224  1.61566465  0.28388678  0.31048984  0.79264006 -0.40526961
 -0.61767527 -0.52689694  0.73345185  0.82639405  0.        ]",-0.127323578795,[-0.47883558 -0.32657364],-1.52327,[-1.47729373 -1.36304832],[-1.10284889 -1.85074221]
2,"[[-0.13316931 -0.12821875  0.09047334 -0.04828572]
 [-7.83449249 -7.83511526  0.          0.        ]]","[ 0.76580302  1.60514914  0.08333998  0.09603972  0.79263961 -0.40526944
 -1.08171153 -1.03780167  0.69127987  0.38359926  0.        ]",-0.115094578976,[-0.47883558 -0.32657364],-1.50449,[ 0.78275526 -0.28817257],[ 1.51690311 -2.15941072]
3,"[[ -0.2486005   -0.3231081    0.09047334  -0.04828572]
 [ -3.72235059 -11.64112623   0.           0.        ]]","[ 0.72415652  1.5490308  -0.10971927 -0.24954908  0.79263915 -0.40526928
 -0.58941867 -1.53899285  0.54426257 -0.11854745  0.        ]",-0.105249125533,[-0.47883558 -0.32657364],-1.31786,[ 1.0681653   0.32027996],[ 0.71965941 -0.47928078]
4,"[[ -0.29374157  -0.57266979   0.09047334  -0.04828572]
 [ -0.80149483 -13.30947007   0.           0.        ]]","[ 0.70115211  1.41009077 -0.18383952 -0.6583975   0.7926387  -0.40526911
 -0.23974291 -1.75868539  0.33696659 -0.45767267  0.        ]",-0.100037060049,[-0.47883558 -0.32657364],-1.20627,[ 1.20582163  0.61390835],[ 1.16043477  0.64067146]
5,"[[ -0.26993161  -0.81077658   0.09047334  -0.04828572]
 [  3.16938685 -10.51050544   0.           0.        ]]","[ 0.71375092  1.21479305 -0.14485995 -0.99177112  0.79263824 -0.40526894
  0.23563862 -1.39010388  0.16368785 -0.58722309  0.        ]",-0.0949607273718,[-0.47883558 -0.32657364],-1.19887,[ 0.52697963  0.18916535],[ 0.85471552 -0.8815605 ]
6,"[[ -0.17323442  -1.05393102   0.09047334  -0.04828572]
 [  6.48931288 -13.79394815   0.           0.        ]]","[ 0.75416927  0.96374179  0.01585799 -1.25517915  0.79263779 -0.40526878
  0.63308967 -1.82247924  0.04761275 -0.55273003  0.        ]",-0.0853959261563,[-0.47883558 -0.32657364],-1.23563,[-0.18378894  0.931292  ],[-0.95362815 -0.86578686]
7,"[[ -0.08259058  -1.36145454   0.09047334  -0.04828572]
 [  2.58781206 -16.94795785   0.           0.        ]]","[ 0.77616157  0.59467522  0.16903613 -1.4534321   0.79263733 -0.40526861
  0.1660138  -2.237808   -0.15516934 -0.51198787  0.        ]",-0.0728377128765,[-0.47883558 -0.32657364],-1.189,[ 0.95765686  2.07069182],[-0.12042914  1.04857674]
8,"[[ -0.03614539  -1.65731805   0.09047334  -0.04828572]
 [  2.05857175 -12.6527158    0.           0.        ]]","[ 0.7814039   0.21544104  0.24805041 -1.48639783  0.79263687 -0.40526844
  0.1026547  -1.67219069 -0.40496367 -0.45779655  0.        ]",-0.0646249362971,[-0.47883558 -0.32657364],-1.18663,[ 1.05379307  1.81277275],[-0.51182701  0.71510893]
9,"[[ -1.57162560e-02  -1.87944640e+00   9.04733385e-02  -4.82857162e-02]
 [ -8.76355216e-03  -9.57041199e+00   0.00000000e+00   0.00000000e+00]]","[ 0.78241125 -0.06471387  0.28285731 -1.4071007   0.79263642 -0.40526828
 -0.14484052 -1.2662994  -0.60358773 -0.37550765  0.        ]",-0.0629630344582,[-0.47883558 -0.32657364],-1.09246,[ 1.39122677  1.55480385],[ 1.56812843  2.27786709]
10,"[[ 0.02381823 -2.02922938  0.09047334 -0.04828572]
 [ 3.94916038 -5.42168114  0.          0.        ]]","[ 0.7821061  -0.24357603  0.35023464 -1.30505713  0.79263596 -0.40526811
  0.32899046 -0.7199776  -0.70756155 -0.27558374  0.        ]",-0.0613780999242,[-0.47883558 -0.32657364],-1.11829,[ 0.07549025  0.74906701],[-0.0374998   0.27063331]
11,"[[ 0.10052758 -2.12583363  0.09047334 -0.04828572]
 [ 3.72253208 -4.24267623  0.          0.        ]]","[ 0.77303947 -0.35240011  0.48069297 -1.21965324  0.79263551 -0.40526794
  0.30185906 -0.56472125 -0.73014201 -0.17384391  0.        ]",-0.05642090119,[-0.47883558 -0.32657364],-1.12119,[-0.15091115  0.69368213],[-0.25381713  0.95373327]
12,"[[ 0.16415642 -2.17195365  0.09047334 -0.04828572]
 [ 2.6439411  -0.38219715  0.          0.        ]]","[ 0.75706658 -0.40218041  0.58817502 -1.17373263  0.79263505 -0.40526778
  0.17273315 -0.05635776 -0.72186772 -0.10902337  0.        ]",-0.0519607010196,[-0.47883558 -0.32657364],-1.03554,[-0.22646926  0.08964178],[ 0.05568851 -0.46874398]
13,"[[ 0.21872304 -2.19814367  0.09047334 -0.04828572]
 [ 2.81216214 -2.23064464  0.          0.        ]]","[ 0.73731417 -0.42976539  0.67946748 -1.14622617  0.79263459 -0.40526761
  0.19287203 -0.29976876 -0.7051775  -0.06080105  0.        ]",-0.0479101840532,[-0.47883558 -0.32657364],-1.0777,[-0.26903066  0.53866535],[-0.72520683  0.26147481]
14,"[[ 0.24560368 -2.23192428  0.09047334 -0.04828572]
 [-0.11435654 -1.15102204  0.          0.        ]]","[ 0.72554655 -0.46457632  0.72405187 -1.10925645  0.79263414 -0.40526744
 -0.15748266 -0.15759954 -0.717293   -0.02622702  0.        ]",-0.0471261502618,[-0.47883558 -0.32657364],-1.02331,[ 0.47174236  0.58946979],[ 0.87198919  0.44979092]
15,"[[ 0.2779726  -2.2368481   0.09047334 -0.04828572]
 [ 3.33973882  0.65263595  0.          0.        ]]","[ 0.7096076  -0.46957568  0.77733892 -1.10372898  0.79263368 -0.40526728
  0.25603216  0.07991364 -0.69942151 -0.0032113   0.        ]",-0.0444130947602,[-0.47883558 -0.32657364],-1.02611,[-0.80507088  0.02132159],[-0.1884355  -0.24290315]
16,"[[ 0.33662007 -2.23357441  0.09047334 -0.04828572]
 [ 2.52771804 -0.32202082  0.          0.        ]]","[ 0.6758591  -0.46625357  0.87260078 -1.10740645  0.79263323 -0.40526711
  0.15881915 -0.04843326 -0.65692555  0.03477119  0.        ]",-0.0387979484932,[-0.47883558 -0.32657364],-1.02003,[-0.61244595  0.33346844],[ 0.01672188  0.58940525]
