timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.00044401  0.04976417 -0.09124872 -0.19991262]
 [ 0.00453647 -0.00181057  0.          0.        ]]","[ 0.97738697  1.83523023  0.00734167  0.2642678  -0.79632435 -1.72650211
 -0.27450929  0.0643809   1.9210001   1.79657033  0.        ]",-0.364437522884,[-0.13109756 -0.12420627],-2.29585,[-2.20608091 -1.9824965 ],[ 0.01896016 -0.30172019]
1,"[[  4.03017297e-04   3.77413370e-02  -9.12487236e-02  -1.99912619e-01]
 [  7.99135719e-02  -1.19649138e+00   0.00000000e+00   0.00000000e+00]]","[ 0.97738441  1.83589793  0.00865612  0.23834805 -0.79632259 -1.72649281
 -0.26845178 -0.08557295  1.92137277  1.78678992  0.        ]",-0.36383937238,[-0.13109756 -0.12420627],-2.3373,[-2.20987105 -1.99386489],[-2.42396763 -1.54436084]
2,"[[-0.03768972 -0.02566321 -0.09124872 -0.19991262]
 [-3.87602127 -5.13085647  0.          0.        ]]","[ 0.97635784  1.83638107 -0.0504446   0.10155078 -0.79632083 -1.72648352
 -0.58634018 -0.57940627  1.91984661  1.65887937  0.        ]",-0.355480692681,[-0.13109756 -0.12420627],-2.24736,[-1.85174334 -1.87981939],[-1.05490319 -0.36147475]
3,"[[-0.15412656 -0.14160655 -0.09124872 -0.19991262]
 [-7.75476606 -6.45905149  0.          0.        ]]","[ 0.9602854   1.82387954 -0.23020632 -0.14763273 -0.79631907 -1.72647422
 -0.89802491 -0.74611748  1.87923222  1.34533538  0.        ]",-0.332345865049,[-0.13109756 -0.12420627],-2.10945,[-1.21017504 -1.61585426],[-2.38560989 -2.16370981]
4,"[[ -0.34736069  -0.30921701  -0.09124872  -0.19991262]
 [-11.55607137 -10.28921573   0.           0.        ]]","[ 0.89125014  1.77558678 -0.52024943 -0.4997618  -0.79631731 -1.72646493
 -1.20348508 -1.22686931  1.71532528  0.88564979  0.        ]",-0.289748005114,[-0.13109756 -0.12420627],-1.72197,[-0.31189778 -1.20799339],[ 0.43590414 -0.14039787]
5,"[[ -0.55889097  -0.51854061  -0.09124872  -0.19991262]
 [ -9.60348577 -10.64195704   0.           0.        ]]","[ 0.75795883  1.66715219 -0.81483678 -0.91257348 -0.79631555 -1.72645563
 -1.04657692 -1.2711403   1.3981287   0.46914334  0.        ]",-0.233543350488,[-0.13109756 -0.12420627],-1.41948,[ 0.13385706 -1.00406241],[-0.42503134 -0.19999634]
6,"[[ -0.76593176  -0.73720351  -0.09124872  -0.19991262]
 [-11.0957113  -11.2223799    0.           0.        ]]","[ 0.57466326  1.50173394 -1.06773008 -1.29367579 -0.79631379 -1.72644634
 -1.16648492 -1.34398882  0.98720504  0.21987076  0.        ]",-0.172028261054,[-0.13109756 -0.12420627],-1.03712,[ 0.74059689 -0.61415589],[ 1.06412068 -1.23750177]
7,"[[ -0.94594832  -0.99916017  -0.09124872  -0.19991262]
 [ -6.91990227 -14.96082383   0.           0.        ]]","[ 0.37888581  1.24451007 -1.25060272 -1.65791998 -0.79631203 -1.72643704
 -0.83092502 -1.81322049  0.54856514  0.18207935  0.        ]",-0.110749385421,[-0.13109756 -0.12420627],-0.898327,[ 0.80206662 -0.51271993],[-1.46833932  0.29788098]
8,"[[ -1.12269387  -1.28355764  -0.09124872  -0.19991262]
 [-10.74204549 -13.48383337   0.           0.        ]]","[ 0.16010036  0.91198274 -1.3906047  -1.91257159 -0.79631027 -1.72642775
 -1.13805988 -1.62782407  0.14367231  0.34936614  0.        ]",-0.0640665639874,[-0.13109756 -0.12420627],-0.617319,[ 1.12525213 -0.24326317],[ 0.89603007 -0.43114248]
9,"[[ -1.29984236  -1.56768846  -0.09124872  -0.19991262]
 [ -6.98524022 -14.92445135   0.           0.        ]]","[-0.07871159  0.55043226 -1.48719426 -2.00095811 -0.79630851 -1.72641845
 -0.83617009 -1.80863621 -0.14917742  0.67246511  0.        ]",-0.0747790626691,[-0.13109756 -0.12420627],-0.72926,[ 1.06480908 -0.18125008],[ 0.86794508  0.40469835]
