timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.01792963  0.08702985  0.13906511  0.04310562]
 [-0.0048843   0.00025709  0.          0.        ]]",[ 0.22049078  0.12330227],-0.0763631614898,[-0.29203659 -0.2319984 ],-0.640784,"[ 0.81015302  1.79624799  0.19569252  0.43187407  1.20233289  0.36935031
 -0.24275943  0.01384526  0.26590894 -0.1157692   0.        ]",[ 0.74262411  0.18399894]
1,"[[ 0.04730525  0.09433337  0.13906511  0.04310562]
 [ 2.93266713  0.72767397  0.          0.        ]]",[-0.40851757  0.09288399],-0.0733711115635,[-0.29203659 -0.2319984 ],-0.626127,"[ 0.80856666  1.79538055  0.24432491  0.44641602  1.20233099  0.36935004
  0.03819372  0.10618032  0.26109675 -0.0463926   0.        ]",[-0.8983232   0.13951523]
2,"[[ 0.06971955  0.11429899  0.13906511  0.04310562]
 [-0.67921167  1.26708595  0.          0.        ]]",[-0.0107062   0.03245346],-0.0706713641478,[-0.29203659 -0.2319984 ],-0.597669,"[ 0.8063964   1.79266442  0.2813893   0.48611634  1.2023291   0.36934977
 -0.30725345  0.17465086  0.25387963  0.02204663  0.        ]",[ 0.060538   -0.06856788]
3,"[[ 0.05867405  0.13666398  0.13906511  0.04310562]
 [-0.42618099  0.9704019   0.          0.        ]]",[-0.01270781  0.10389216],-0.070485492872,[-0.29203659 -0.2319984 ],-0.590644,"[ 0.80756834  1.78900924  0.26313021  0.53047897  1.20232721  0.3693495
 -0.28305287  0.13699094  0.25254947  0.0232223   0.        ]",[-0.1017683   0.41272607]
4,"[[ 0.04618949  0.1722775   0.13906511  0.04310562]
 [-0.82095742  2.58556672  0.          0.        ]]",[-0.05054526  0.09390415],-0.0697687605254,[-0.29203659 -0.2319984 ],-0.580731,"[ 0.80865038  1.78185878  0.24247812  0.60083105  1.20232532  0.36934923
 -0.3208099   0.34201308  0.24883185  0.03565214  0.        ]",[-0.43479016  0.90948439]
5,"[[ 0.01266242  0.25961365  0.13906511  0.04310562]
 [-2.52606713  6.13621083  0.          0.        ]]",[-0.01959621  0.06346165],-0.0679889596505,[-0.29203659 -0.2319984 ],-0.58113,"[ 0.81028207  1.75745623  0.18696751  0.77133668  1.20232343  0.36934896
 -0.48388994  0.79271668  0.23794276  0.05955688  0.        ]",[-0.50407047  0.00780591]
6,"[[-0.05736449  0.38143635  0.13906511  0.04310562]
 [-4.4701625   6.0463492   0.          0.        ]]",[ 0.30605003  0.21859853],-0.0664941823211,[-0.29203659 -0.2319984 ],-0.55878,"[ 0.80769144  1.70742634  0.07102146  1.00235486  1.20232154  0.36934869
 -0.66982694  0.78130919  0.22305528  0.04403309  0.        ]",[ 0.34880949  0.589089  ]
7,"[[-0.13204395  0.5245598   0.13906511  0.04310562]
 [-3.00264407  8.25862992  0.          0.        ]]",[ 0.00413464  0.34924966],-0.0633117640503,[-0.29203659 -0.2319984 ],-0.595714,"[ 0.79600519  1.6257996  -0.05210119  1.25942638  1.20231965  0.36934842
 -0.52946972  1.06212586  0.19585217  0.04016001  0.        ]",[ 0.27725669 -0.89546705]
8,"[[-0.18048222  0.65251266  0.13906511  0.04310562]
 [-1.84505005  4.54902608  0.          0.        ]]",[ 0.03467772  0.6740436 ],-0.058335139675,[-0.29203659 -0.2319984 ],-0.540904,"[ 0.78352889  1.53322185 -0.13135319  1.47206055  1.20231776  0.36934815
 -0.41875443  0.59124302  0.15991969  0.07174737  0.        ]",[-1.11000999  2.74659373]
9,"[[-0.25672474  0.78233046  0.13906511  0.04310562]
 [-5.76616822  8.41982072  0.          0.        ]]",[ 0.39377093  0.52723473],-0.054460289288,[-0.29203659 -0.2319984 ],-0.544344,"[ 0.7561686   1.42198977 -0.25461249  1.66749251  1.20231587  0.36934788
 -0.79377861  1.08258496  0.1235586   0.0490904   0.        ]",[ 0.07219485  0.38938219]
10,"[[-0.3680428   0.96452138  0.13906511  0.04310562]
 [-5.36694707  9.79469204  0.          0.        ]]",[ 0.28596896  0.60149592],-0.0484365964225,[-0.29203659 -0.2319984 ],-0.527182,"[ 0.6995743   1.24010642 -0.42999481  1.90109542  1.20231398  0.36934761
 -0.75559538  1.25710361  0.06202222  0.00918042  0.        ]",[-0.03963876  0.68347301]
11,"[[ -0.47589721   1.18562158   0.13906511   0.04310562]
 [ -5.41828521  12.3069521    0.           0.        ]]",[ 0.20874131  0.63074666],-0.0374662307511,[-0.29203659 -0.2319984 ],-0.479026,"[ 0.62649895  0.98698184 -0.59290391  2.11093284  1.20231209  0.36934734
 -0.76050471  1.57599634 -0.03541019  0.00971558  0.        ]",[ 1.02746322  1.73239993]
12,"[[ -0.54349018   1.46903351   0.13906511   0.04310562]
 [ -1.35428363  16.02192193   0.           0.        ]]",[-0.34898353  0.64711142],-0.0144553995787,[-0.29203659 -0.2319984 ],-0.478372,"[ 0.57192482  0.62946692 -0.69062021  2.24706724  1.2023102   0.36934707
 -0.37181342  2.04755248 -0.20279468  0.11276597  0.        ]",[-0.2626205 -0.4112045]
13,"[[ -0.5807237    1.76995471   0.13906511   0.04310562]
 [ -2.36580464  14.07666735   0.           0.        ]]",[-0.32558945  0.5072192 ],-0.0150728589009,[-0.29203659 -0.2319984 ],-0.446877,"[ 0.53908185  0.23895978 -0.74280353  2.21788203  1.20230831  0.3693468
 -0.46855744  1.80062547 -0.42384447  0.22336957  0.        ]",[ 0.69213513 -0.24332454]
14,"[[ -0.60007602   2.03902196   0.13906511   0.04310562]
 [  0.42134706  12.83422821   0.           0.        ]]",[-0.52114058  0.31988525],-0.0431263945316,[-0.29203659 -0.2319984 ],-0.528738,"[ 0.52125078 -0.09159181 -0.76943266  2.04220768  1.20230642  0.36934653
 -0.20198704  1.642912   -0.64811085  0.27684223  0.        ]",[ 0.2231558   0.70543076]
