timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ -9.15296286e-02   6.30912546e-02   5.78871526e-02   5.35862195e-02]
 [  6.46932953e-05   3.55796466e-03   0.00000000e+00   0.00000000e+00]]","[  7.76902174e-01   1.71581371e+00   7.45454959e-02   4.08992656e-01
   5.02761538e-01   4.74948415e-01  -1.98701954e-01   4.98146786e-04
   9.68186564e-01  -4.87218770e-01   0.00000000e+00]",-0.165331279195,[-0.34237897 -0.27696311],-1.21865,[ 1.301844   1.0928694],[ 1.21549473  1.74908414]
1,"[[-0.0518532   0.10287412  0.05788715  0.05358622]
 [ 3.95442133  3.96154175  0.          0.        ]]","[ 0.78196041  1.71153836  0.14114019  0.48460481  0.50276123  0.47494813
  0.22326186  0.51096481  0.96978056 -0.34979096  0.        ]",-0.160874071283,[-0.34237897 -0.27696311],-1.14326,[ 0.34166911  1.13996232],[ 1.37831249  2.36928537]
2,"[[ 0.0661266   0.22103064  0.05788715  0.05358622]
 [ 7.83069043  7.84117974  0.          0.        ]]","[ 0.78046183  1.68686501  0.33956571  0.706888    0.50276092  0.47494784
  0.63689292  1.01132659  0.9315937   0.05455895  0.        ]",-0.148238702624,[-0.34237897 -0.27696311],-0.979831,[-0.99231356  1.18626249],[-1.0616702   1.84852861]
3,"[[  0.18148308   0.41603971   0.05788715   0.05358622]
 [  3.71868038  11.64703546   0.           0.        ]]","[ 0.75511684  1.60786088  0.53210393  1.05956129  0.50276061  0.47494756
  0.19810559  1.50217117  0.79428208  0.5113504   0.        ]",-0.134026441469,[-0.34237897 -0.27696311],-0.935735,[-1.32183337  1.16582263],[-1.36453779  0.15188959]
4,"[[  0.21542868   0.65271565   0.05788715   0.05358622]
 [ -0.31074064  12.01929964   0.           0.        ]]","[ 0.74320316  1.45204782  0.58810602  1.44713553  0.5027603   0.47494727
 -0.23186876  1.55018003  0.61793035  0.78629605  0.        ]",-0.122362540372,[-0.34237897 -0.27696311],-0.952427,[-1.23823094  1.24922228],[-1.56535597  0.62575592]
5,"[[  0.16957658   0.91558714   0.05788715   0.05358622]
 [ -4.26136313  14.26033911   0.           0.        ]]","[ 0.75881699  1.21221042  0.51237398  1.80108112  0.50275999  0.47494699
 -0.65343448  1.83920595  0.45583892  0.88199451  0.        ]",-0.110169241269,[-0.34237897 -0.27696311],-0.932084,[-0.87725788  1.34442317],[-1.85805799  1.55938379]
6,"[[  0.04548839   1.23769902   0.05788715   0.05358622]
 [ -8.1346218   17.93851158   0.           0.        ]]","[ 0.7825087   0.84638582  0.30488729  2.09120433  0.50275969  0.4749467
 -1.06674425  2.31357704  0.29421513  0.83726996  0.        ]",-0.0924443203245,[-0.34237897 -0.27696311],-0.887784,[-0.34542766  1.341313  ],[ 0.15760428  2.02545483]
7,"[[ -0.1093366    1.63262947   0.05788715   0.05358622]
 [ -7.35032635  21.54253999   0.           0.        ]]","[ 0.77371977  0.34269182  0.04472762  2.19239015  0.50275938  0.47494642
 -0.98305206  2.77838002  0.06676778  0.71741384  0.        ]",-0.0651447503805,[-0.34237897 -0.27696311],-0.769363,[-0.38528892  1.09005916],[-1.68142108  1.20491558]
8,"[[ -0.29459425   2.09893059   0.05788715   0.05358622]
 [-11.16286686  25.07569379   0.           0.        ]]","[ 0.70766068 -0.2301412  -0.26026596  1.93615746  0.50275907  0.47494613
 -1.38988177  3.23403445 -0.22874505  0.4901632   0.        ]",-0.0273414702025,[-0.34237897 -0.27696311],-0.627152,[ 0.24083813  0.49954098],[-0.56948258  1.06015   ]
9,"[[ -0.5382528    2.63518736   0.05788715   0.05358622]
 [-13.19624228  28.53843178   0.           0.        ]]","[ 0.53264714 -0.71026185 -0.63434567  1.21383645  0.50275876  0.47494585
 -1.60685794  3.68059716 -0.56914119  0.12064415  0.        ]",-0.028949985375,[-0.34237897 -0.27696311],-0.532643,[ 0.81394857 -0.49419022],[ 1.39076465  0.71340744]
