timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.01402691  0.07328542 -0.00116093  0.19933394]
 [ 0.0033822   0.00285712  0.          0.        ]]",[ 2.47258306  3.26973319],-0.282629855388,[-0.50208598 -0.35294122],-2.4054,"[ 0.77933224  1.57646821  0.36097739  0.46599309 -0.01564627  1.7290765
 -0.12735404 -0.00719188  1.61538142 -1.93144084  0.        ]",[ 2.57919751  4.02032829]
1,"[[  5.37690554e-02   1.13054410e-01  -1.16092741e-03   1.99333943e-01]
 [  3.95767604e+00   3.96085527e+00   0.00000000e+00   0.00000000e+00]]",[ 1.93675721  3.40318847],-0.273415975365,[-0.50208598 -0.35294122],-2.30397,"[ 0.77673426  1.57171057  0.42930983  0.5373353  -0.01564626  1.72907426
  0.35590809  0.51811497  1.60366743 -1.77851774  0.        ]",[ 2.23662762  3.71549061]
2,"[[  1.71813378e-01   2.31197337e-01  -1.16092741e-03   1.99333943e-01]
 [  7.83388957e+00   7.84050665e+00   0.00000000e+00   0.00000000e+00]]",[ 0.98260903  3.45457172],-0.24433762179,[-0.50208598 -0.35294122],-2.08169,"[ 0.7511243   1.54571198  0.63099726  0.74694367 -0.01564626  1.72907203
  0.82962768  1.03302326  1.52245455 -1.33574024  0.        ]",[ 2.04148091  2.04690809]
3,"[[  3.66616446e-01   4.26162320e-01  -1.16092741e-03   1.99333943e-01]
 [  1.16338861e+01   1.16433010e+01   0.00000000e+00   0.00000000e+00]]",[-0.94249761  3.34750319],-0.191670781348,[-0.50208598 -0.35294122],-1.34901,"[ 0.6513529   1.46493856  0.95357258  1.07890994 -0.01564625  1.72906979
  1.29403201  1.53773005  1.24755154 -0.68288326  0.        ]",[-0.7249989   3.10535973]
4,"[[  5.68203932e-01   6.96452235e-01  -1.16092741e-03   1.99333943e-01]
 [  8.53528292e+00   1.53732464e+01   0.00000000e+00   0.00000000e+00]]",[-2.07339096  2.83247566],-0.125367571204,[-0.50208598 -0.35294122],-1.04238,"[ 0.47646818  1.28055291  1.26267729  1.48994886 -0.01564625  1.72906755
  0.91534484  2.03276637  0.74661105 -0.1444768   0.        ]",[-1.19618677  3.32203127]
5,"[[  6.97523897e-01   1.04060300e+00  -1.16092741e-03   1.99333943e-01]
 [  4.41051049e+00   1.90296228e+01   0.00000000e+00   0.00000000e+00]]",[-2.57736468  2.29919624],-0.0651743090753,[-0.50208598 -0.35294122],-0.93932,"[ 0.32905315  0.94449777  1.44195691  1.88853273 -0.01564624  1.72906532
  0.41124777  2.51803549  0.18917059  0.02488398  0.        ]",[-2.29736263  3.27804452]
6,"[[  7.45169539e-01   1.45715323e+00  -1.16092741e-03   1.99333943e-01]
 [  3.67507470e-01   2.26134076e+01   0.00000000e+00   0.00000000e+00]]",[-2.59567571  1.82261229],-0.0438295120096,[-0.50208598 -0.35294122],-0.9999,"[ 0.26837345  0.44020062  1.50350544  2.1242838  -0.01564624  1.72906308
 -0.08285604  2.99366572 -0.2801079  -0.16992671  0.        ]",[-2.40931968  2.4558539 ]
7,"[[  7.12754932e-01   1.94466370e+00  -1.16092741e-03   1.99333943e-01]
 [ -3.59588737e+00   2.61258528e+01   0.00000000e+00   0.00000000e+00]]",[-2.1906209   1.35972822],-0.0852498349506,[-0.50208598 -0.35294122],-1.22682,"[ 0.31001371 -0.17505361  1.46190933  2.01143475 -0.01564623  1.72906084
 -0.5672307   3.45982169 -0.56540516 -0.65384752  0.        ]",[-1.24879338  1.24674879]
8,"[[  6.01850010e-01   2.50172037e+00  -1.16092741e-03   1.99333943e-01]
 [ -7.48187494e+00   2.95682625e+01   0.00000000e+00   0.00000000e+00]]",[-1.42360902  0.83292711],-0.141014745718,[-0.50208598 -0.35294122],-1.48773,"[ 0.4406348  -0.73675014  1.31093068  1.40992419 -0.01564623  1.72905861
 -1.0421449   3.91667475 -0.62001152 -1.32888585  0.        ]",[-2.81624617  0.33671242]
9,"[[  4.13982510e-01   3.10058685e+00  -1.16092741e-03   1.99333943e-01]
 [ -1.12926622e+01   2.47855406e+01   0.00000000e+00   0.00000000e+00]]",[ 0.13623129 -0.2263869 ],-0.199427930748,[-0.50208598 -0.35294122],-1.86111,"[ 0.61659889 -0.98997363  1.02892341  0.40791854 -0.01564622  1.72905637
 -1.50786781  3.28190623 -0.4634083  -2.06271944  0.        ]",[-0.22437139  0.92781784]
